SeasonID,RaceID,SprintIndex,Team,PaceDiffAvg,PaceDiffClearAvg,PaceDiffMeanAvg,PaceDiffClearMeanAvg,PaceDiffDeltaAvg,PaceDiffClearDeltaAvg,PaceDiffLapsCountBetterID,PaceDiffClearLapsCountBetterID,PaceDiffValueBetterID,PaceDiffValueBetter
2024,2024011,2,McLaren,0.3477941176470588,0.3914803921568627,0.3400408163265306,0.3855102040816326,-0.0669607843137254,-0.0756274509803921,4.0,4.0,4.0,0.3812745098039216
2024,2024021,2,McLaren,0.5745581395348837,0.6716162790697674,0.5825595238095238,0.6819285714285714,-0.064525974025974,-0.0477987012987012,4.0,4.0,4.0,0.6075714285714287
2024,2024031,2,McLaren,0.6642083333333334,0.6956458333333333,0.6656136363636364,0.6991818181818181,-0.209875,-0.2063750000000001,4.0,4.0,4.0,0.7691458333333334
2024,2024041,2,McLaren,0.4958586956521739,0.5947934782608696,0.4676162790697675,0.573453488372093,-0.3374130434782609,-0.4126304347826087,4.0,4.0,4.0,0.6645652173913044
2024,2024050,2,McLaren,0.2078235294117647,0.3036764705882352,0.2078235294117647,0.3036764705882352,-0.0697647058823529,-0.2099411764705882,4.0,4.0,4.0,0.2427058823529411
2024,2024051,2,McLaren,0.2441463414634146,0.342609756097561,0.2463,0.347225,-1.0092273809523808,-0.989925,4.0,4.0,4.0,0.736452380952381
2024,2024060,2,McLaren,,,,,,,,,,
2024,2024061,2,McLaren,0.6452150537634409,0.6887741935483871,0.6267,0.6717111111111111,-0.3242805555555556,-0.2842888888888889,4.0,4.0,4.0,0.8021250000000001
2024,2024071,2,McLaren,0.8488559322033898,0.8803813559322035,0.8423103448275862,0.8743793103448275,-0.2021186440677966,-0.1886610169491525,4.0,4.0,4.0,0.949915254237288
2024,2024081,2,McLaren,0.7786333333333334,0.8436666666666667,0.7786333333333334,0.8436666666666667,-0.0044133333333332,0.0428533333333334,28.0,4.0,28.0,0.78084
2024,2024091,2,McLaren,1.1734537037037038,1.1961018518518518,1.1820384615384616,1.2055576923076925,-0.2721666666666669,-0.317462962962963,4.0,4.0,4.0,1.309537037037037
2024,2024101,2,McLaren,0.7299333333333333,0.7994833333333333,0.7446578947368422,0.8178684210526316,-0.3627666666666667,-0.4256999999999999,4.0,4.0,4.0,0.9113166666666668
2024,2024110,2,McLaren,0.7218571428571429,0.7713809523809523,0.7218571428571428,0.7713809523809523,-0.0747619047619047,-0.0162857142857144,28.0,28.0,28.0,0.7592380952380952
2024,2024111,2,McLaren,0.6798677685950413,0.7507685950413223,0.6612727272727272,0.7340363636363636,0.2597963267543859,0.2985592105263158,4.0,4.0,4.0,0.8172807017543858
2024,2024121,2,McLaren,1.1242391304347827,1.2705760869565217,1.111318181818182,1.2643068181818182,0.1409565217391304,0.1031521739130436,28.0,28.0,28.0,1.1947173913043476
2024,2024131,2,McLaren,0.8815703125,0.947796875,0.8926885245901639,0.9621721311475412,-0.043296875,-0.0449375,28.0,28.0,28.0,0.90321875
2024,2024141,2,McLaren,0.8648289473684211,0.9190657894736842,0.8513285714285713,0.9102142857142856,-0.2171842105263158,-0.2396052631578947,28.0,28.0,28.0,0.9734210526315789
2024,2024151,2,McLaren,0.7289485294117647,0.7716911764705883,0.7199090909090908,0.7639469696969696,-0.3529558823529413,-0.3436176470588234,4.0,4.0,4.0,0.9054264705882352
2024,2024161,2,McLaren,1.1002234042553192,1.1910851063829788,1.1283255813953488,1.206209302325581,-0.0790000000000001,-0.0098723404255318,28.0,28.0,28.0,1.1397234042553197
2024,2024171,2,McLaren,0.7235164835164836,0.7567362637362637,0.7560348837209303,0.7790465116279071,0.1543589371980676,0.1594096618357487,28.0,28.0,28.0,0.7998478260869561
2024,2024181,2,McLaren,1.1090603448275862,1.1847241379310345,1.1165714285714283,1.1894375,-0.6108103448275862,-0.5942413793103447,4.0,4.0,4.0,1.4144655172413794
2024,2024190,2,McLaren,0.4610588235294117,0.5278235294117648,0.4610588235294117,0.5278235294117647,-0.967529411764706,-0.959529411764706,4.0,4.0,4.0,0.9448235294117648
2024,2024191,2,McLaren,0.8530104166666667,0.9099166666666668,0.8641489361702128,0.9222659574468084,-0.1099375,-0.1171666666666667,4.0,4.0,4.0,0.9079791666666668
2024,2024201,2,McLaren,0.5039758064516129,0.6029193548387097,0.5003083333333334,0.60255,-0.8085645161290322,-0.7550322580645161,4.0,4.0,4.0,0.908258064516129
2024,2024210,2,McLaren,0.8479210526315789,0.8844210526315789,0.8479210526315789,0.8844210526315789,0.0073157894736841,0.0570526315789473,28.0,28.0,28.0,0.851578947368421
2024,2024211,2,McLaren,0.2922792792792792,0.3652072072072072,0.2949454545454545,0.3685363636363636,-0.4207678571428571,-0.3436097402597403,4.0,4.0,4.0,0.5007678571428571
2024,2024221,2,McLaren,0.2013882352941176,0.279435294117647,0.2526578947368421,0.3345526315789474,-0.3440088691796009,-0.3287932372505542,4.0,4.0,4.0,0.3794634146341464
2024,2024230,2,McLaren,0.575264705882353,0.6024411764705883,0.575264705882353,0.6024411764705883,-0.0735882352941176,-0.0192352941176471,4.0,4.0,28.0,0.6120588235294118
2024,2024231,2,McLaren,1.0183170731707316,1.0751951219512197,1.0098205128205129,1.0696153846153844,-0.2049666666666666,-0.2476690476190476,4.0,4.0,4.0,1.1233
2024,2024241,2,McLaren,0.6128269230769231,0.6623076923076923,0.6130714285714286,0.6655816326530613,-0.516236034036256,-0.4876300406955235,4.0,4.0,4.0,0.8659811320754718
