DriverID,FullName,LastName,SeasonID,SprintIndex,Number,Color,Team,DriverIDT,CountryCode,CountryCodeRus,ConsistencyNormalizedAvg,OvertakesNormalizedAvg,QualiTeammateDiscreteAvg,ConsistencyTeammateDiscreteAvg,PaceTeammateDiscreteAvg,StartTeammateDiscreteAvg,OvertakesTeammateDiscreteAvg,MistakesTeammateDiscreteAvg,QualiTeammateNormalizedAvg,ConsistencyTeammateNormalizedAvg,PaceTeammateNormalizedAvg,StartTeammateNormalizedAvg,OvertakesTeammateNormalizedAvg,MistakesTeammateNormalizedAvg,PaceNormalizedAvg,StartNormalizedAvg,LevelNormalizedAvg,Label,RacesParticipated,Teammate,TeammateAbb
19,Fernando Alonso,Alonso,2021,0,14,#0090FF,Alpine,19_Alpine,ESP,Испания,6.70,4.80,-,0.00,6.67,6.666666666666666,6.666666666666666,0.00,-,4.45,5.07,4.345928420002494,4.8,4.740064886351458,4.70,6.23,6.30,2021,3.0,Esteban Ocon,OCO
19,Fernando Alonso,Alonso,2021,1,14,#0090FF,Alpine,19_Alpine,ESP,Испания,6.51,5.16,5.00,3.50,6.50,4.0,4.0,4.09,4.99,4.65,4.95,4.78138050769465,4.896448205458938,5.51089667819885,5.35,5.62,6.14,2021,22.0,Esteban Ocon,OCO
19,Fernando Alonso,Alonso,2021,2,14,#0090FF,Alpine,19_Alpine,ESP,Испания,6.54,5.11,5.00,3.04,6.52,4.3478260869565215,4.3478260869565215,3.60,4.99,4.63,4.97,4.724582409300021,4.88329617744181,5.443867826733859,5.27,5.69,6.16,2021,25.0,Esteban Ocon,OCO
19,Fernando Alonso,Alonso,2022,0,14,#2293D1,Alpine,19_Alpine,ESP,Испания,6.40,6.07,5.00,5.00,10.00,5.0,5.0,6.67,4.99,6.13,6.58,3.58051948051948,6.35106998264893,8.598047914818101,6.35,3.81,5.92,2022,3.0,Esteban Ocon,OCO
19,Fernando Alonso,Alonso,2022,1,14,#2293D1,Alpine,19_Alpine,ESP,Испания,7.19,6.04,5.45,3.16,6.32,3.6842105263157894,5.7894736842105265,3.18,5.50,4.52,5.10,4.719139387538385,5.014407885229291,4.795629231045097,5.17,6.04,6.82,2022,22.0,Esteban Ocon,OCO
19,Fernando Alonso,Alonso,2022,2,14,#2293D1,Alpine,19_Alpine,ESP,Испания,7.12,6.04,5.45,3.33,6.67,3.8095238095238093,5.7142857142857135,3.60,5.50,4.67,5.24,4.610699396393728,5.141709037364494,5.141303656842643,5.29,5.86,6.73,2022,25.0,Esteban Ocon,OCO
19,Fernando Alonso,Alonso,2023,0,14,#358C75,Aston Martin,19_Aston_Martin,ESP,Испания,5.62,7.36,10.00,4.00,8.00,6.0,4.0,6.67,5.74,4.70,5.36,5.040345032910089,4.81702432776334,6.256829931327399,5.21,5.86,6.11,2023,6.0,Lance Stroll,STR
19,Fernando Alonso,Alonso,2023,1,14,#358C75,Aston Martin,19_Aston_Martin,ESP,Испания,6.46,5.99,8.64,3.16,7.37,3.6842105263157894,6.842105263157895,5.45,6.31,4.83,5.30,4.756003226939016,5.287477432305279,5.152581623867503,6.56,5.76,6.26,2023,22.0,Lance Stroll,STR
19,Fernando Alonso,Alonso,2023,2,14,#358C75,Aston Martin,19_Aston_Martin,ESP,Испания,6.30,6.25,8.93,3.33,7.50,4.166666666666667,6.25,5.71,6.19,4.80,5.31,4.815241103182989,5.189466368859042,5.357072051174891,6.31,5.78,6.23,2023,28.0,Lance Stroll,STR
19,Fernando Alonso,Alonso,2024,0,14,#229971,Aston Martin,19_Aston_Martin,ESP,Испания,3.51,4.35,5.00,0.00,4.00,6.0,2.0,5.00,5.66,2.93,4.95,4.304313125239162,3.6974729308298757,5.4888063832264145,3.38,4.91,3.89,2024,6.0,Lance Stroll,STR
