DriverID,FullName,LastName,SeasonID,SprintIndex,Number,Color,Team,DriverIDT,CountryCode,CountryCodeRus,ConsistencyNormalizedAvg,OvertakesNormalizedAvg,QualiTeammateDiscreteAvg,ConsistencyTeammateDiscreteAvg,PaceTeammateDiscreteAvg,StartTeammateDiscreteAvg,OvertakesTeammateDiscreteAvg,MistakesTeammateDiscreteAvg,QualiTeammateNormalizedAvg,ConsistencyTeammateNormalizedAvg,PaceTeammateNormalizedAvg,StartTeammateNormalizedAvg,OvertakesTeammateNormalizedAvg,MistakesTeammateNormalizedAvg,PaceNormalizedAvg,StartNormalizedAvg,LevelNormalizedAvg,Label,RacesParticipated,Teammate,TeammateAbb
17,Pierre Gasly,Gasly,2021,0,10,#2B4562,Alpha Tauri,17_Alpha_Tauri,FRA,Франция,9.05,4.95,-,10.00,10.00,5.0,0.0,6.67,-,5.32,5.44,4.142707658577907,4.704704704704704,5.0771711258875785,4.58,3.70,7.48,2021,3.0,Yuki Tsunoda,TSU
17,Pierre Gasly,Gasly,2021,1,10,#2B4562,Alpha Tauri,17_Alpha_Tauri,FRA,Франция,7.92,6.67,9.55,6.47,8.24,5.294117647058823,6.470588235294118,6.82,6.11,5.54,5.51,5.249152435796374,5.220246871374758,6.449344748769354,6.44,4.78,7.17,2021,22.0,Yuki Tsunoda,TSU
17,Pierre Gasly,Gasly,2021,2,10,#2B4562,Alpha Tauri,17_Alpha_Tauri,FRA,Франция,8.03,6.50,9.55,6.84,8.42,5.263157894736842,5.7894736842105265,6.80,6.11,5.51,5.51,5.132684564510219,5.162964408411418,6.312127386481176,6.26,4.68,7.20,2021,25.0,Yuki Tsunoda,TSU
17,Pierre Gasly,Gasly,2022,0,10,#4E7C9B,Alpha Tauri,17_Alpha_Tauri,FRA,Франция,7.49,7.83,9.55,3.33,6.67,3.333333333333333,10.0,0.00,6.11,4.86,5.22,3.3914677856455984,5.515675463483397,4.238793418533914,4.93,4.37,7.03,2022,3.0,Yuki Tsunoda,TSU
17,Pierre Gasly,Gasly,2022,1,10,#4E7C9B,Alpha Tauri,17_Alpha_Tauri,FRA,Франция,6.80,5.32,5.91,4.74,6.32,4.2105263157894735,4.2105263157894735,5.91,5.23,5.29,5.49,4.632277958176671,5.107260236639264,6.248107012133243,4.28,6.01,6.41,2022,22.0,Yuki Tsunoda,TSU
17,Pierre Gasly,Gasly,2022,2,10,#4E7C9B,Alpha Tauri,17_Alpha_Tauri,FRA,Франция,6.88,5.63,5.91,4.55,6.36,4.090909090909091,5.0,5.20,5.23,5.23,5.45,4.463076571013342,5.162953222118009,6.080664212666632,4.36,5.81,6.49,2022,25.0,Yuki Tsunoda,TSU
17,Pierre Gasly,Gasly,2023,0,10,#2293D1,Alpine,17_Alpine,FRA,Франция,6.37,5.81,5.00,1.67,5.00,5.0,5.0,3.33,4.81,4.32,4.64,4.57669934702455,4.149942403550538,6.035231004187177,4.65,5.36,6.11,2023,6.0,Esteban Ocon,OCO
17,Pierre Gasly,Gasly,2023,1,10,#2293D1,Alpine,17_Alpine,FRA,Франция,7.00,6.53,6.36,4.74,6.84,4.7368421052631575,4.7368421052631575,5.00,4.97,4.78,5.61,4.462513726787108,5.325130884817514,5.216595024770236,5.79,5.09,6.60,2023,22.0,Esteban Ocon,OCO
17,Pierre Gasly,Gasly,2023,2,10,#2293D1,Alpine,17_Alpine,FRA,Франция,6.86,6.37,6.07,4.00,6.40,4.8,4.8,4.64,4.94,4.67,5.38,4.4899182756440945,5.04308564931344,5.347576781476947,5.54,5.15,6.49,2023,28.0,Esteban Ocon,OCO
17,Pierre Gasly,Gasly,2024,0,10,#0093CC,Alpine,17_Alpine,FRA,Франция,6.88,5.49,6.67,3.33,6.67,0.0,6.666666666666666,8.33,6.02,4.72,5.54,4.139826839826839,4.994637752184922,8.396108016254464,4.62,4.19,6.20,2024,6.0,Esteban Ocon,OCO
17,Pierre Gasly,Gasly,2024,1,10,#0093CC,Alpine,17_Alpine,FRA,Франция,6.00,5.51,4.58,5.00,6.67,5.0,7.222222222222222,7.08,5.18,5.14,5.61,5.373356570765391,5.482155393154665,6.511971709412501,4.20,5.91,5.93,2024,24.0,Esteban Ocon,OCO
17,Pierre Gasly,Gasly,2024,2,10,#0093CC,Alpine,17_Alpine,FRA,Франция,6.20,5.51,5.00,4.58,6.67,3.75,7.083333333333334,7.33,5.35,5.03,5.59,5.064974138030753,5.3602759829122295,6.930668666488494,4.30,5.54,5.99,2024,30.0,Esteban Ocon,OCO
17,Pierre Gasly,Gasly,2025,0,10,#0093CC,Alpine,17_Alpine,FRA,Франция,6.67,5.50,8.33,4.00,8.00,10.0,6.0,5.00,6.25,5.02,6.62,5.6,4.497665847665847,6.608672798540157,3.39,6.91,6.52,2025,6.0,Franco Colapinto,COL
17,Pierre Gasly,Gasly,2025,1,10,#0093CC,Alpine,17_Alpine,FRA,Франция,5.57,3.46,7.50,7.22,6.67,6.111111111111112,5.555555555555555,6.09,5.93,5.88,5.49,5.157259693987456,5.315724447400957,6.323027974291444,3.11,6.06,5.34,2025,24.0,Franco Colapinto,COL
17,Pierre Gasly,Gasly,2025,2,10,#0093CC,Alpine,17_Alpine,FRA,Франция,5.82,3.91,7.67,6.52,6.96,6.956521739130435,5.652173913043478,5.86,5.99,5.69,5.74,5.253507586598879,5.137885621371585,6.386504601902269,3.17,6.24,5.60,2025,30.0,Franco Colapinto,COL
17,Pierre Gasly,Gasly,Все сезоны,0,10,#0093CC,Все сезоны,17_Alpine,FRA,Франция,7.30,5.92,6.67,4.47,7.27,4.666666666666666,5.533333333333333,4.67,5.70,4.85,5.49,4.370140326214979,4.7725252343178814,6.071195272680659,4.44,4.91,6.67,Все сезоны,30.0,Franco Colapinto,COL
17,Pierre Gasly,Gasly,Все сезоны,1,10,#0093CC,Все сезоны,17_Alpine,FRA,Франция,6.66,5.50,6.78,5.63,6.95,5.070519435844513,5.639146886824905,6.18,5.48,5.32,5.54,4.9749120771026,5.290103566677431,6.1498092938753555,4.76,5.57,6.29,Все сезоны,30.0,Franco Colapinto,COL
17,Pierre Gasly,Gasly,Все сезоны,2,10,#0093CC,Все сезоны,17_Alpine,FRA,Франция,6.76,5.58,6.84,5.30,6.96,4.972117744955273,5.664996186117468,5.97,5.52,5.23,5.53,4.880832227159457,5.173432976825336,6.211508329803104,4.72,5.49,6.35,Все сезоны,30.0,Franco Colapinto,COL
