SprintIndex,SeasonID,RaceID,LapNumber,LapNumberFlow,Team,2_Laptime,5_Laptime,2_PaceDiff,5_PaceDiff,2_PaceDiffClear,5_PaceDiffClear,PaceMarker,PaceDiffTeammateDelta,PaceDiffTeammateBetter,PaceDiffClearTeammateDelta,PaceDiffClearTeammateBetter,PaceDiffTeammateMean,PaceDiffTeammateMeanInt,PaceDiffClearTeammateMean,PaceDiffClearTeammateMeanInt
2,2024,2024011,1.0,1,Red Bull Racing,,,,,,,,-,-,-,,-,,-,
2,2024,2024011,2.0,2,Red Bull Racing,,,,,,,,-,-,-,,-,,-,
2,2024,2024011,3.0,3,Red Bull Racing,96.753,97.297,-1.363,-0.819,-1.363,-0.819,98.116,0.544,2.0,0.544,2,-1.091,-1.091,-1.091,-1.091
2,2024,2024011,4.0,4,Red Bull Racing,96.647,97.722,-1.387,-0.312,-1.387,-0.312,98.034,1.075,2.0,1.075,2,-0.850,-0.8495,-0.850,-0.8495
2,2024,2024011,5.0,5,Red Bull Racing,97.173,98.044,-1.004,-0.133,-1.308,-0.405,98.412,0.871,2.0,0.903,2,-0.569,-0.5685,-0.857,-0.8565
2,2024,2024011,6.0,6,Red Bull Racing,97.092,97.823,-1.173,-0.442,-1.173,-0.442,98.277,0.731,2.0,0.731,2,-0.807,-0.8075,-0.807,-0.8075
2,2024,2024011,7.0,7,Red Bull Racing,97.038,97.821,-1.344,-0.561,-1.344,-0.561,98.538,0.783,2.0,0.783,2,-0.953,-0.9525000000000001,-0.953,-0.9525000000000001
2,2024,2024011,8.0,8,Red Bull Racing,97.024,97.838,-1.5,-0.686,-1.5,-0.686,98.546,0.814,2.0,0.814,2,-1.093,-1.093,-1.093,-1.093
2,2024,2024011,9.0,9,Red Bull Racing,97.229,97.596,-1.202,-0.835,-1.439,-0.835,98.498,0.367,2.0,0.604,2,-1.018,-1.0185,-1.137,-1.137
2,2024,2024011,10.0,10,Red Bull Racing,96.96,97.63,-1.289,-0.619,-1.289,-0.619,98.315,0.670,2.0,0.670,2,-0.954,-0.954,-0.954,-0.954
2,2024,2024011,11.0,11,Red Bull Racing,97.085,97.836,-0.948,-0.197,-1.031,-0.197,98.063,0.751,2.0,0.834,2,-0.573,-0.5725,-0.614,-0.614
2,2024,2024011,12.0,12,Red Bull Racing,97.045,,-0.945,,-0.945,,97.99,-,-,-,,-,-0.8119999999999999,-,-0.8396666666666667
2,2024,2024011,13.0,13,Red Bull Racing,97.03,,-0.809,,-0.809,,97.839,-,-,-,,-,-1.0514999999999999,-,-1.0653333333333332
2,2024,2024011,14.0,14,Red Bull Racing,97.028,95.606,-0.58,-2.002,-0.58,-2.002,97.641,-1.422,5.0,-1.422,5,-1.291,-1.291,-1.291,-1.291
2,2024,2024011,15.0,15,Red Bull Racing,97.011,96.815,-0.21,-0.406,-0.21,-1.527,97.333,-0.196,5.0,-1.317,5,-0.308,-0.308,-0.868,-0.8684999999999999
