SprintIndex,SeasonID,RaceID,LapNumber,LapNumberFlow,Team,1_Laptime,14_Laptime,1_PaceDiff,14_PaceDiff,1_PaceDiffClear,14_PaceDiffClear,PaceMarker,PaceDiffTeammateDelta,PaceDiffTeammateBetter,PaceDiffClearTeammateDelta,PaceDiffClearTeammateBetter,PaceDiffTeammateMean,PaceDiffTeammateMeanInt,PaceDiffClearTeammateMean,PaceDiffClearTeammateMeanInt
2,2024,2024011,1.0,1,Mercedes,,,,,,,,-,-,-,,-,,-,
2,2024,2024011,2.0,2,Mercedes,,,,,,,,-,-,-,,-,,-,
2,2024,2024011,3.0,3,Mercedes,98.303,96.406,0.187,-1.71,0.187,-1.71,98.116,-1.897,14.0,-1.897,14,-0.761,-0.7615,-0.761,-0.7615
2,2024,2024011,4.0,4,Mercedes,98.287,97.738,0.253,-0.296,0.253,-0.296,98.034,-0.549,14.0,-0.549,14,-0.021,-0.02149999999999999,-0.021,-0.02149999999999999
2,2024,2024011,5.0,5,Mercedes,98.35,98.116,0.173,-0.061,0.173,-0.416,98.412,-0.234,14.0,-0.589,14,0.056,0.055999999999999994,-0.121,-0.1215
2,2024,2024011,6.0,6,Mercedes,98.183,97.784,-0.082,-0.481,-0.082,-0.481,98.277,-0.399,14.0,-0.399,14,-0.281,-0.2815,-0.281,-0.2815
2,2024,2024011,7.0,7,Mercedes,97.839,98.082,-0.543,-0.3,-0.543,-0.559,98.538,0.243,1.0,-0.016,14,-0.421,-0.4215,-0.551,-0.551
2,2024,2024011,8.0,8,Mercedes,98.221,97.862,-0.303,-0.662,-0.303,-0.662,98.546,-0.359,14.0,-0.359,14,-0.483,-0.48250000000000004,-0.483,-0.48250000000000004
2,2024,2024011,9.0,9,Mercedes,98.645,97.73,0.214,-0.701,-0.302,-0.701,98.498,-0.915,14.0,-0.399,14,-0.243,-0.2435,-0.501,-0.5015
2,2024,2024011,10.0,10,Mercedes,98.037,97.782,-0.212,-0.467,-0.212,-0.467,98.315,-0.255,14.0,-0.255,14,-0.340,-0.3395,-0.340,-0.3395
2,2024,2024011,11.0,11,Mercedes,98.236,,0.203,,0.203,,98.063,-,-,-,,-,-0.313,-,-0.37875000000000003
