SprintIndex,SeasonID,RaceID,LapNumber,LapNumberFlow,Team,10_Laptime,19_Laptime,10_PaceDiff,19_PaceDiff,10_PaceDiffClear,19_PaceDiffClear,PaceMarker,PaceDiffTeammateDelta,PaceDiffTeammateBetter,PaceDiffClearTeammateDelta,PaceDiffClearTeammateBetter,PaceDiffTeammateMean,PaceDiffTeammateMeanInt,PaceDiffClearTeammateMean,PaceDiffClearTeammateMeanInt
0,2024,2024050,1.0,1,Aston Martin,,,,,,,,-,-,-,,-,,-,
0,2024,2024050,2.0,2,Aston Martin,,,,,,,,-,-,-,,-,,-,
0,2024,2024050,3.0,3,Aston Martin,102.534,100.537,0.394,-1.603,0.394,-1.603,102.14,-1.997,19.0,-1.997,19,-0.605,-0.6045,-0.605,-0.6045
0,2024,2024050,4.0,4,Aston Martin,102.548,100.979,0.791,-0.778,0.791,-0.778,101.758,-1.569,19.0,-1.569,19,0.007,0.006500000000000006,0.007,0.006500000000000006
0,2024,2024050,5.0,5,Aston Martin,102.258,101.388,0.456,-0.414,0.456,-0.414,101.86,-0.870,19.0,-0.870,19,0.021,0.02100000000000002,0.021,0.02100000000000002
0,2024,2024050,6.0,6,Aston Martin,102.35,101.364,0.44,-0.546,0.44,-0.546,101.95,-0.986,19.0,-0.986,19,-0.053,-0.05300000000000002,-0.053,-0.05300000000000002
0,2024,2024050,7.0,7,Aston Martin,102.385,102.711,0.236,0.562,0.236,-0.201,102.219,0.326,10.0,-0.437,19,0.399,0.399,0.017,0.017499999999999988
0,2024,2024050,8.0,8,Aston Martin,103.43,102.532,1.122,0.224,0.125,0.224,102.358,-0.898,19.0,0.099,10,0.673,0.673,0.174,0.1745
0,2024,2024050,9.0,9,Aston Martin,102.48,102.009,0.071,-0.4,0.071,-0.4,102.51,-0.471,19.0,-0.471,19,-0.165,-0.1645,-0.165,-0.1645
0,2024,2024050,10.0,10,Aston Martin,102.505,102.245,0.028,-0.232,0.028,-0.232,102.503,-0.260,19.0,-0.260,19,-0.102,-0.10200000000000001,-0.102,-0.10200000000000001
0,2024,2024050,11.0,11,Aston Martin,102.67,102.461,0.128,-0.081,0.128,-0.081,102.581,-0.209,19.0,-0.209,19,0.024,0.0235,0.024,0.0235
0,2024,2024050,12.0,12,Aston Martin,103.014,102.378,0.377,-0.259,0.377,-0.259,102.652,-0.636,19.0,-0.636,19,0.059,0.059,0.059,0.059
0,2024,2024050,13.0,13,Aston Martin,103.394,102.428,0.565,-0.401,0.565,-0.401,102.854,-0.966,19.0,-0.966,19,0.082,0.08199999999999996,0.082,0.08199999999999996
0,2024,2024050,14.0,14,Aston Martin,103.88,102.864,0.935,-0.081,0.477,-0.081,102.989,-1.016,19.0,-0.558,19,0.427,0.42700000000000005,0.198,0.19799999999999998
0,2024,2024050,15.0,15,Aston Martin,103.449,102.715,0.438,-0.296,0.438,-0.296,103.053,-0.734,19.0,-0.734,19,0.071,0.07100000000000001,0.071,0.07100000000000001
0,2024,2024050,16.0,16,Aston Martin,103.332,,0.445,,0.445,,103.232,-,-,-,,-,,-,
0,2024,2024050,17.0,17,Aston Martin,103.231,,0.448,,0.448,,102.816,-,-,-,,-,,-,
