SprintIndex,SeasonID,RaceID,LapNumber,LapNumberFlow,Team,2_Laptime,5_Laptime,2_PaceDiff,5_PaceDiff,2_PaceDiffClear,5_PaceDiffClear,PaceMarker,PaceDiffTeammateDelta,PaceDiffTeammateBetter,PaceDiffClearTeammateDelta,PaceDiffClearTeammateBetter,PaceDiffTeammateMean,PaceDiffTeammateMeanInt,PaceDiffClearTeammateMean,PaceDiffClearTeammateMeanInt
0,2024,2024050,1.0,1,Red Bull Racing,,,,,,,,-,-,-,,-,,-,
0,2024,2024050,2.0,2,Red Bull Racing,,,,,,,,-,-,-,,-,,-,
0,2024,2024050,3.0,3,Red Bull Racing,100.331,101.238,-1.809,-0.902,-1.809,-0.902,102.14,0.907,2.0,0.907,2,-1.355,-1.3555,-1.355,-1.3555
0,2024,2024050,4.0,4,Red Bull Racing,100.748,101.065,-1.009,-0.692,-1.009,-0.692,101.758,0.317,2.0,0.317,2,-0.850,-0.8504999999999999,-0.850,-0.8504999999999999
0,2024,2024050,5.0,5,Red Bull Racing,101.222,101.107,-0.58,-0.695,-0.914,-0.695,101.86,-0.115,5.0,0.219,2,-0.637,-0.6375,-0.804,-0.8045
0,2024,2024050,6.0,6,Red Bull Racing,101.028,101.311,-0.882,-0.599,-0.882,-0.599,101.95,0.283,2.0,0.283,2,-0.740,-0.7404999999999999,-0.740,-0.7404999999999999
0,2024,2024050,7.0,7,Red Bull Racing,101.227,101.368,-0.922,-0.781,-0.922,-0.781,102.219,0.141,2.0,0.141,2,-0.852,-0.8515,-0.852,-0.8515
0,2024,2024050,8.0,8,Red Bull Racing,101.091,101.75,-1.217,-0.558,-1.217,-0.558,102.358,0.659,2.0,0.659,2,-0.888,-0.8875000000000001,-0.888,-0.8875000000000001
0,2024,2024050,9.0,9,Red Bull Racing,101.201,101.943,-1.208,-0.466,-1.208,-0.466,102.51,0.742,2.0,0.742,2,-0.837,-0.837,-0.837,-0.837
0,2024,2024050,10.0,10,Red Bull Racing,100.751,102.397,-1.726,-0.08,-1.726,-0.326,102.503,1.646,2.0,1.400,2,-0.903,-0.903,-1.026,-1.026
0,2024,2024050,11.0,11,Red Bull Racing,101.228,102.36,-1.314,-0.182,-1.555,-0.182,102.581,1.132,2.0,1.373,2,-0.748,-0.748,-0.868,-0.8684999999999999
0,2024,2024050,12.0,12,Red Bull Racing,101.223,102.393,-1.414,-0.244,-1.414,-0.244,102.652,1.170,2.0,1.170,2,-0.829,-0.829,-0.829,-0.829
0,2024,2024050,13.0,13,Red Bull Racing,100.98,102.472,-1.849,-0.357,-1.849,-0.357,102.854,1.492,2.0,1.492,2,-1.103,-1.103,-1.103,-1.103
0,2024,2024050,14.0,14,Red Bull Racing,101.229,102.653,-1.716,-0.292,-1.716,-0.292,102.989,1.424,2.0,1.424,2,-1.004,-1.004,-1.004,-1.004
0,2024,2024050,15.0,15,Red Bull Racing,101.669,102.775,-1.342,-0.236,-1.878,-0.236,103.053,1.106,2.0,1.642,2,-0.789,-0.789,-1.057,-1.057
0,2024,2024050,16.0,16,Red Bull Racing,101.037,102.85,-1.85,-0.037,-1.85,-0.037,103.232,1.813,2.0,1.813,2,-0.944,-0.9435,-0.944,-0.9435
0,2024,2024050,17.0,17,Red Bull Racing,101.4,101.878,-1.382,-0.904,-1.569,-0.904,102.816,0.478,2.0,0.665,2,-1.143,-1.143,-1.236,-1.2365
0,2024,2024050,18.0,18,Red Bull Racing,101.39,101.767,-1.535,-1.158,-1.535,-1.158,103.115,0.377,2.0,0.377,2,-1.346,-1.3464999999999998,-1.346,-1.3464999999999998
0,2024,2024050,19.0,19,Red Bull Racing,101.445,102.016,-1.889,-1.318,-1.889,-1.318,103.334,0.571,2.0,0.571,2,-1.603,-1.6035,-1.603,-1.6035
0,2024,2024060,1.0,20,Red Bull Racing,,,,,,,,-,-,-,,-,,-,
0,2024,2024060,2.0,21,Red Bull Racing,,,,,,,,-,-,-,,-,,-,
0,2024,2024060,3.0,22,Red Bull Racing,,,,,,,,-,-,-,,-,,-,
0,2024,2024060,4.0,23,Red Bull Racing,,,,,,,,-,-,-,,-,,-,
0,2024,2024060,5.0,24,Red Bull Racing,90.756,91.471,-1.45,-0.735,-1.45,-0.735,92.206,0.715,2.0,0.715,2,-1.093,-1.0925,-1.093,-1.0925
0,2024,2024060,6.0,25,Red Bull Racing,91.142,91.734,-0.912,-0.32,-1.158,-0.567,92.089,0.592,2.0,0.591,2,-0.616,-0.616,-0.862,-0.8624999999999999
0,2024,2024060,7.0,26,Red Bull Racing,91.035,91.503,-1.038,-0.57,-1.038,-0.57,92.073,0.468,2.0,0.468,2,-0.804,-0.804,-0.804,-0.804
0,2024,2024060,8.0,27,Red Bull Racing,91.058,91.34,-1.138,-0.856,-1.138,-0.856,92.235,0.282,2.0,0.282,2,-0.997,-0.9969999999999999,-0.997,-0.9969999999999999
0,2024,2024060,9.0,28,Red Bull Racing,91.51,91.369,-0.821,-0.962,-0.821,-0.962,92.533,-0.141,5.0,-0.141,5,-0.891,-0.8915,-0.891,-0.8915
0,2024,2024060,10.0,29,Red Bull Racing,91.821,91.607,-0.507,-0.721,-0.895,-0.908,92.418,-0.214,5.0,-0.013,5,-0.614,-0.614,-0.901,-0.9015
0,2024,2024060,11.0,30,Red Bull Racing,91.355,91.47,-1.092,-0.977,-1.092,-0.977,92.529,0.115,2.0,0.115,2,-1.034,-1.0345,-1.034,-1.0345
0,2024,2024060,12.0,31,Red Bull Racing,91.574,91.391,-0.924,-1.106,-1.1,-1.106,92.684,-0.182,5.0,-0.006,5,-1.015,-1.0150000000000001,-1.103,-1.1030000000000002
0,2024,2024060,13.0,32,Red Bull Racing,91.44,91.1,-1.101,-1.441,-1.101,-1.441,92.541,-0.340,5.0,-0.340,5,-1.271,-1.271,-1.271,-1.271
0,2024,2024060,14.0,33,Red Bull Racing,91.03,91.067,-1.806,-1.769,-1.806,-1.769,92.968,0.037,2.0,0.037,2,-1.788,-1.7875,-1.788,-1.7875
0,2024,2024060,15.0,34,Red Bull Racing,91.221,90.93,-1.494,-1.785,-1.494,-1.785,93.031,-0.291,5.0,-0.291,5,-1.639,-1.6395,-1.639,-1.6395
0,2024,2024060,16.0,35,Red Bull Racing,90.962,91.14,-1.255,-1.077,-1.255,-1.077,92.217,0.178,2.0,0.178,2,-1.166,-1.166,-1.166,-1.166
0,2024,2024060,17.0,36,Red Bull Racing,91.071,91.193,-1.102,-0.98,-1.102,-0.98,92.173,0.122,2.0,0.122,2,-1.041,-1.041,-1.041,-1.041
0,2024,2024060,18.0,37,Red Bull Racing,90.849,91.395,-1.294,-0.748,-1.294,-0.748,92.193,0.546,2.0,0.546,2,-1.021,-1.021,-1.021,-1.021
0,2024,2024060,19.0,38,Red Bull Racing,90.685,90.921,-1.454,-1.218,-1.454,-1.218,92.139,0.236,2.0,0.236,2,-1.336,-1.3359999999999999,-1.336,-1.3359999999999999
0,2024,2024110,1.0,39,Red Bull Racing,,,,,,,,-,-,-,,-,,-,
0,2024,2024110,2.0,40,Red Bull Racing,,,,,,,,-,-,-,,-,,-,
0,2024,2024110,3.0,41,Red Bull Racing,69.301,69.802,-0.997,-0.496,-0.997,-0.496,70.298,0.501,2.0,0.501,2,-0.746,-0.7464999999999999,-0.746,-0.7464999999999999
0,2024,2024110,4.0,42,Red Bull Racing,69.096,69.42,-0.956,-0.632,-0.956,-0.632,70.087,0.324,2.0,0.324,2,-0.794,-0.794,-0.794,-0.794
0,2024,2024110,5.0,43,Red Bull Racing,69.902,69.869,-0.148,-0.181,-0.973,-0.181,70.202,-0.033,5.0,0.792,2,-0.164,-0.16449999999999998,-0.577,-0.577
0,2024,2024110,6.0,44,Red Bull Racing,69.059,70.25,-1.043,0.148,-1.043,-0.166,70.152,1.191,2.0,0.877,2,-0.447,-0.44749999999999995,-0.604,-0.6044999999999999
0,2024,2024110,7.0,45,Red Bull Racing,69.062,70.003,-1.086,-0.145,-1.086,-0.145,70.184,0.941,2.0,0.941,2,-0.616,-0.6155,-0.616,-0.6155
0,2024,2024110,8.0,46,Red Bull Racing,69.013,69.667,-1.095,-0.441,-1.095,-0.441,70.149,0.654,2.0,0.654,2,-0.768,-0.768,-0.768,-0.768
0,2024,2024110,9.0,47,Red Bull Racing,69.059,69.784,-1.092,-0.367,-1.092,-0.367,70.227,0.725,2.0,0.725,2,-0.730,-0.7295,-0.730,-0.7295
0,2024,2024110,10.0,48,Red Bull Racing,69.166,69.885,-1.005,-0.286,-1.005,-0.286,70.171,0.719,2.0,0.719,2,-0.645,-0.6455,-0.645,-0.6455
0,2024,2024110,11.0,49,Red Bull Racing,69.572,69.744,-0.631,-0.459,-0.631,-0.459,70.342,0.172,2.0,0.172,2,-0.545,-0.545,-0.545,-0.545
0,2024,2024110,12.0,50,Red Bull Racing,69.575,69.718,-0.638,-0.495,-0.638,-0.495,70.26,0.143,2.0,0.143,2,-0.567,-0.5665,-0.567,-0.5665
0,2024,2024110,13.0,51,Red Bull Racing,69.543,69.893,-0.722,-0.372,-0.722,-0.372,70.273,0.350,2.0,0.350,2,-0.547,-0.5469999999999999,-0.547,-0.5469999999999999
0,2024,2024110,14.0,52,Red Bull Racing,69.627,70.047,-0.707,-0.287,-0.707,-0.287,70.334,0.420,2.0,0.420,2,-0.497,-0.497,-0.497,-0.497
