SprintIndex,SeasonID,RaceID,EventIndex,EventAbbreviation,LapNumberFlow,LapNumber,EventAbbMiddleMarker,EventTicksMarker,isSprint
0,2022,2022040,3,EMI*,1,1.0,0,1,1
0,2022,2022040,3,EMI*,2,2.0,0,0,1
0,2022,2022040,3,EMI*,3,3.0,0,0,1
0,2022,2022040,3,EMI*,4,4.0,0,0,1
0,2022,2022040,3,EMI*,5,5.0,0,0,1
0,2022,2022040,3,EMI*,6,6.0,0,0,1
0,2022,2022040,3,EMI*,7,7.0,0,0,1
0,2022,2022040,3,EMI*,8,8.0,0,0,1
0,2022,2022040,3,EMI*,9,9.0,0,0,1
0,2022,2022040,3,EMI*,10,10.0,0,0,1
0,2022,2022040,3,EMI*,11,11.0,1,0,1
0,2022,2022040,3,EMI*,12,12.0,0,0,1
0,2022,2022040,3,EMI*,13,13.0,0,0,1
0,2022,2022040,3,EMI*,14,14.0,0,0,1
0,2022,2022040,3,EMI*,15,15.0,0,0,1
0,2022,2022040,3,EMI*,16,16.0,0,0,1
0,2022,2022040,3,EMI*,17,17.0,0,0,1
0,2022,2022040,3,EMI*,18,18.0,0,0,1
0,2022,2022040,3,EMI*,19,19.0,0,0,1
0,2022,2022040,3,EMI*,20,20.0,0,0,1
0,2022,2022040,3,EMI*,21,21.0,0,0,1
0,2022,2022110,11,AUT*,22,1.0,0,1,1
0,2022,2022110,11,AUT*,23,2.0,0,0,1
0,2022,2022110,11,AUT*,24,3.0,0,0,1
0,2022,2022110,11,AUT*,25,4.0,0,0,1
0,2022,2022110,11,AUT*,26,5.0,0,0,1
0,2022,2022110,11,AUT*,27,6.0,0,0,1
0,2022,2022110,11,AUT*,28,7.0,0,0,1
0,2022,2022110,11,AUT*,29,8.0,0,0,1
0,2022,2022110,11,AUT*,30,9.0,0,0,1
0,2022,2022110,11,AUT*,31,10.0,0,0,1
0,2022,2022110,11,AUT*,32,11.0,0,0,1
0,2022,2022110,11,AUT*,33,12.0,1,0,1
0,2022,2022110,11,AUT*,34,13.0,0,0,1
0,2022,2022110,11,AUT*,35,14.0,0,0,1
0,2022,2022110,11,AUT*,36,15.0,0,0,1
0,2022,2022110,11,AUT*,37,16.0,0,0,1
0,2022,2022110,11,AUT*,38,17.0,0,0,1
0,2022,2022110,11,AUT*,39,18.0,0,0,1
0,2022,2022110,11,AUT*,40,19.0,0,0,1
0,2022,2022110,11,AUT*,41,20.0,0,0,1
0,2022,2022110,11,AUT*,42,21.0,0,0,1
0,2022,2022110,11,AUT*,43,22.0,0,0,1
0,2022,2022110,11,AUT*,44,23.0,0,0,1
0,2022,2022210,22,BRA*,45,1.0,0,1,1
0,2022,2022210,22,BRA*,46,2.0,0,0,1
0,2022,2022210,22,BRA*,47,3.0,0,0,1
0,2022,2022210,22,BRA*,48,4.0,0,0,1
0,2022,2022210,22,BRA*,49,5.0,0,0,1
0,2022,2022210,22,BRA*,50,6.0,0,0,1
0,2022,2022210,22,BRA*,51,7.0,0,0,1
0,2022,2022210,22,BRA*,52,8.0,0,0,1
0,2022,2022210,22,BRA*,53,9.0,0,0,1
0,2022,2022210,22,BRA*,54,10.0,0,0,1
0,2022,2022210,22,BRA*,55,11.0,0,0,1
0,2022,2022210,22,BRA*,56,12.0,1,0,1
0,2022,2022210,22,BRA*,57,13.0,0,0,1
0,2022,2022210,22,BRA*,58,14.0,0,0,1
0,2022,2022210,22,BRA*,59,15.0,0,0,1
0,2022,2022210,22,BRA*,60,16.0,0,0,1
0,2022,2022210,22,BRA*,61,17.0,0,0,1
0,2022,2022210,22,BRA*,62,18.0,0,0,1
0,2022,2022210,22,BRA*,63,19.0,0,0,1
0,2022,2022210,22,BRA*,64,20.0,0,0,1
0,2022,2022210,22,BRA*,65,21.0,0,0,1
0,2022,2022210,22,BRA*,66,22.0,0,0,1
0,2022,2022210,22,BRA*,67,23.0,0,0,1
0,2022,2022210,22,BRA*,68,24.0,0,0,1
