SeasonID,EventIndex,EventNumber,RaceID,SprintIndex,DriverID,DriverIDT,TeamID,Number,Laptime,LaptimeClear,PaceDiff,PaceDiffClear,PaceMarker,PLabel,PaceAvg,PaceClearAvg,PaceAvgLabel,PaceClearAvgLabel,PacePelotoneAvg,PaceClearPelotoneAvg,PacePelotoneAvgLabel,PaceClearPelotoneAvgLabel,PaceDiffRankOrder,PaceDiffClearRankOrder,PaceDiffByWorst,PaceDiffClearByWorst,PaceDiffByBest,PaceDiffClearByBest,PaceDiffBetterLapsCount,PaceDiffBetterLapsCountSum,PaceDiffBetterLapsCountPerc,EventID
2022,3,4,2022040,0,14,14-10,10,63,81.254,81.191,-0.302,-0.240,81.033,11,81.254,81.191,01:21.254,01:21.191,81.033,80.951,01:21.033,01:20.951,11,11,0.784,0.77,1.75,1.747,8.0,16.0,50.0,17
2022,3,4,2022040,0,9,9-2,2,22,81.353,81.303,-0.401,-0.351,81.033,12,81.353,81.303,01:21.353,01:21.303,81.033,80.951,01:21.033,01:20.951,12,12,0.685,0.659,1.849,1.858,9.0,16.0,56.2,17
2022,3,4,2022040,0,15,15-4,4,5,81.59,81.45,-0.639,-0.498,81.033,13,81.59,81.45,01:21.590,01:21.450,81.033,80.951,01:21.033,01:20.951,16,14,0.447,0.512,2.087,2.005,6.0,16.0,37.5,17
2022,3,4,2022040,0,1,1-10,10,44,81.487,81.386,-0.536,-0.435,81.033,14,81.487,81.386,01:21.487,01:21.386,81.033,80.951,01:21.033,01:20.951,13,13,0.55,0.575,1.984,1.942,8.0,16.0,50.0,17
2022,3,4,2022040,0,10,10-4,4,18,81.602,81.52,-0.651,-0.569,81.033,15,81.602,81.52,01:21.602,01:21.520,81.033,80.951,01:21.033,01:20.951,17,16,0.435,0.441,2.099,2.076,10.0,16.0,62.5,17
2022,3,4,2022040,0,13,13-3,3,31,81.584,81.584,-0.633,-0.633,81.033,16,81.584,81.584,01:21.584,01:21.584,81.033,80.951,01:21.033,01:20.951,15,17,0.453,0.377,2.081,2.14,2.0,16.0,12.5,17
2022,3,4,2022040,0,17,17-2,2,10,81.49,81.49,-0.539,-0.539,81.033,17,81.49,81.49,01:21.490,01:21.490,81.033,80.951,01:21.033,01:20.951,14,15,0.547,0.471,1.987,2.046,7.0,16.0,43.8,17
2022,3,4,2022040,0,24,24-18,18,23,81.884,81.784,-0.933,-0.832,81.033,18,81.884,81.784,01:21.884,01:21.784,81.033,80.951,01:21.033,01:20.951,18,18,0.153,0.178,2.381,2.339,10.0,16.0,62.5,17
2022,3,4,2022040,0,18,18-18,18,6,82.037,81.961,-1.086,-1.010,81.033,19,82.037,81.961,01:22.037,01:21.961,81.033,80.951,01:21.033,01:20.951,19,19,0.0,0.0,2.534,2.517,6.0,16.0,37.5,17
2022,3,4,2022040,0,23,23-1,1,24,-,-,-,-,-,DNF,-,-,-,-,81.033,80.951,01:21.033,01:20.951,20,20,-,-,-,-,-,-,-,17
2022,11,11,2022110,0,2,2-14,14,1,69.02,68.992,1.25,1.277,70.414,1,69.02,68.992,01:09.020,01:08.992,70.414,70.269,01:10.414,01:10.269,2,2,3.731,2.721,0.0089999999999998,0.058,20.0,21.0,95.2,4
2022,11,11,2022110,0,6,6-5,5,16,69.011,68.934,1.259,1.335,70.414,2,69.011,68.934,01:09.011,01:08.934,70.414,70.269,01:10.414,01:10.269,1,1,3.74,2.779,0.0,0.0,16.0,21.0,76.2,4
2022,11,11,2022110,0,8,8-5,5,55,69.161,69.102,1.108,1.167,70.414,3,69.161,69.102,01:09.161,01:09.102,70.414,70.269,01:10.414,01:10.269,3,3,3.589,2.611,0.1509999999999998,0.1679999999999999,5.0,21.0,23.8,4
2022,11,11,2022110,0,14,14-10,10,63,69.495,69.473,0.774,0.797,70.414,4,69.495,69.473,01:09.495,01:09.473,70.414,70.269,01:10.414,01:10.269,4,4,3.255,2.241,0.4849999999999999,0.5379999999999999,21.0,21.0,100.0,4
2022,11,11,2022110,0,5,5-14,14,11,69.604,69.556,0.665,0.713,70.414,5,69.604,69.556,01:09.604,01:09.556,70.414,70.269,01:10.414,01:10.269,5,5,3.146,2.157,0.5939999999999999,0.622,1.0,21.0,4.8,4
2022,11,11,2022110,0,13,13-3,3,31,70.288,70.222,-0.018,0.047,70.414,6,70.288,70.222,01:10.288,01:10.222,70.414,70.269,01:10.414,01:10.269,6,6,2.463,1.491,1.277,1.288,-,-,-,4
2022,11,11,2022110,0,22,22-7,7,20,70.423,70.377,-0.154,-0.108,70.414,7,70.423,70.377,01:10.423,01:10.377,70.414,70.269,01:10.414,01:10.269,8,9,2.327,1.336,1.4129999999999998,1.443,14.0,21.0,66.7,4
2022,11,11,2022110,0,1,1-10,10,44,70.313,70.284,-0.044,-0.015,70.414,8,70.313,70.284,01:10.313,01:10.284,70.414,70.269,01:10.414,01:10.269,7,7,2.437,1.429,1.303,1.35,0.0,21.0,0.0,4
2022,11,11,2022110,0,16,16-7,7,47,70.526,70.375,-0.257,-0.105,70.414,9,70.526,70.375,01:10.526,01:10.375,70.414,70.269,01:10.414,01:10.269,12,8,2.224,1.339,1.516,1.44,7.0,21.0,33.3,4
2022,11,11,2022110,0,3,3-1,1,77,70.476,70.388,-0.206,-0.119,70.414,10,70.476,70.388,01:10.476,01:10.388,70.414,70.269,01:10.414,01:10.269,11,10,2.275,1.325,1.465,1.454,14.0,21.0,66.7,4
2022,11,11,2022110,0,4,4-9,9,4,70.44,70.396,-0.17,-0.127,70.414,11,70.44,70.396,01:10.440,01:10.396,70.414,70.269,01:10.414,01:10.269,9,11,2.311,1.317,1.4289999999999998,1.462,13.0,21.0,61.9,4
2022,11,11,2022110,0,7,7-9,9,3,70.468,70.417,-0.199,-0.148,70.414,12,70.468,70.417,01:10.468,01:10.417,70.414,70.269,01:10.414,01:10.269,10,12,2.282,1.296,1.458,1.483,8.0,21.0,38.1,4
2022,11,11,2022110,0,10,10-4,4,18,70.82,70.756,-0.55,-0.486,70.414,13,70.82,70.756,01:10.820,01:10.756,70.414,70.269,01:10.414,01:10.269,14,14,1.931,0.958,1.809,1.821,11.0,18.0,61.1,4
2022,11,11,2022110,0,23,23-1,1,24,70.799,70.642,-0.53,-0.372,70.414,14,70.799,70.642,01:10.799,01:10.642,70.414,70.269,01:10.414,01:10.269,13,13,1.951,1.072,1.789,1.707,7.0,21.0,33.3,4
2022,11,11,2022110,0,17,17-2,2,10,70.883,70.776,-0.614,-0.506,70.414,15,70.883,70.776,01:10.883,01:10.776,70.414,70.269,01:10.414,01:10.269,15,15,1.867,0.938,1.873,1.841,15.0,21.0,71.4,4
2022,11,11,2022110,0,24,24-18,18,23,70.9,70.781,-0.631,-0.512,70.414,16,70.9,70.781,01:10.900,01:10.781,70.414,70.269,01:10.414,01:10.269,16,16,1.85,0.932,1.89,1.847,19.0,21.0,90.5,4
2022,11,11,2022110,0,9,9-2,2,22,71.096,71.009,-0.826,-0.740,70.414,17,71.096,71.009,01:11.096,01:11.009,70.414,70.269,01:10.414,01:10.269,17,17,1.6549999999999998,0.704,2.085,2.075,6.0,21.0,28.6,4
2022,11,11,2022110,0,18,18-18,18,6,71.745,71.713,-1.475,-1.444,70.414,18,71.745,71.713,01:11.745,01:11.713,70.414,70.269,01:10.414,01:10.269,18,19,1.0059999999999998,0.0,2.734,2.779,2.0,21.0,9.5,4
2022,11,11,2022110,0,15,15-4,4,5,72.716,70.998,-2.481,-0.763,70.401,19,72.716,70.998,01:12.716,01:10.998,70.414,70.269,01:10.414,01:10.269,19,18,0.0,0.6809999999999999,3.74,2.098,7.0,18.0,38.9,4
2022,11,11,2022110,0,19,19-3,3,14,-,-,-,-,-,DNS,-,-,-,-,70.414,70.269,01:10.414,01:10.269,20,20,-,-,-,-,-,-,-,4
2022,22,21,2022210,0,2,2-14,14,1,75.828,75.732,0.523,0.620,76.433,4,75.828,75.732,01:15.828,01:15.732,76.433,76.352,01:16.433,01:16.352,7,7,2.548,2.577,0.5019999999999999,0.4589999999999999,8.0,22.0,36.4,37
2022,22,21,2022210,0,17,17-2,2,10,76.546,76.433,-0.194,-0.082,76.433,10,76.546,76.433,01:16.546,01:16.433,76.433,76.352,01:16.433,01:16.352,10,10,1.831,1.875,1.219,1.161,20.0,22.0,90.9,37
2022,22,21,2022210,0,5,5-14,14,11,75.65,75.595,0.702,0.757,76.433,5,75.65,75.595,01:15.650,01:15.595,76.433,76.352,01:16.433,01:16.352,5,4,2.727,2.714,0.3229999999999999,0.3219999999999999,14.0,22.0,63.6,37
2022,22,21,2022210,0,19,19-3,3,14,75.767,75.71,0.598,0.655,76.433,18,75.767,75.71,01:15.767,01:15.710,76.433,76.352,01:16.433,01:16.352,6,6,2.623,2.612,0.4269999999999999,0.4239999999999999,21.0,21.0,100.0,37
2022,22,21,2022210,0,6,6-5,5,16,75.64,75.608,0.712,0.743,76.433,6,75.64,75.608,01:15.640,01:15.608,76.433,76.352,01:16.433,01:16.352,4,5,2.737,2.7,0.3129999999999999,0.3359999999999999,8.0,22.0,36.4,37
2022,22,21,2022210,0,10,10-4,4,18,76.826,76.805,-0.475,-0.453,76.433,16,76.826,76.805,01:16.826,01:16.805,76.433,76.352,01:16.433,01:16.352,16,16,1.5499999999999998,1.504,1.5,1.532,4.0,22.0,18.2,37
2022,22,21,2022210,0,22,22-7,7,20,76.67,76.519,-0.319,-0.168,76.433,8,76.67,76.519,01:16.670,01:16.519,76.433,76.352,01:16.433,01:16.352,11,11,1.706,1.789,1.344,1.247,13.0,22.0,59.1,37
2022,22,21,2022210,0,9,9-2,2,22,77.141,77.098,-0.789,-0.746,76.433,15,77.141,77.098,01:17.141,01:17.098,76.433,76.352,01:16.433,01:16.352,18,18,1.2359999999999998,1.211,1.814,1.825,2.0,22.0,9.1,37
2022,22,21,2022210,0,24,24-18,18,23,76.751,76.642,-0.705,-0.596,76.187,DNF,76.751,76.642,01:16.751,01:16.642,76.433,76.352,01:16.433,01:16.352,17,17,1.3199999999999998,1.3610000000000002,1.73,1.6749999999999998,9.0,10.0,90.0,37
2022,22,21,2022210,0,23,23-1,1,24,76.75,76.573,-0.398,-0.222,76.433,13,76.75,76.573,01:16.750,01:16.573,76.433,76.352,01:16.433,01:16.352,14,12,1.6269999999999998,1.735,1.423,1.301,10.0,22.0,45.5,37
2022,22,21,2022210,0,7,7-9,9,3,76.745,76.696,-0.393,-0.345,76.433,11,76.745,76.696,01:16.745,01:16.696,76.433,76.352,01:16.433,01:16.352,13,14,1.632,1.612,1.418,1.424,5.0,22.0,22.7,37
2022,22,21,2022210,0,13,13-3,3,31,77.521,77.381,-1.169,-1.030,76.433,17,77.521,77.381,01:17.521,01:17.381,76.433,76.352,01:16.433,01:16.352,19,19,0.8559999999999999,0.927,2.194,2.109,0.0,21.0,0.0,37
2022,22,21,2022210,0,4,4-9,9,4,76.418,76.306,-0.066,0.046,76.433,7,76.418,76.306,01:16.418,01:16.306,76.433,76.352,01:16.433,01:16.352,9,9,1.959,2.003,1.091,1.033,17.0,22.0,77.3,37
2022,22,21,2022210,0,1,1-10,10,44,75.372,75.293,0.98,1.058,76.433,3,75.372,75.293,01:15.372,01:15.293,76.433,76.352,01:16.433,01:16.352,2,2,3.005,3.015,0.0449999999999999,0.0209999999999999,10.0,22.0,45.5,37
2022,22,21,2022210,0,16,16-7,7,47,76.788,76.737,-0.436,-0.385,76.433,12,76.788,76.737,01:16.788,01:16.737,76.433,76.352,01:16.433,01:16.352,15,15,1.589,1.572,1.461,1.464,9.0,22.0,40.9,37
2022,22,21,2022210,0,15,15-4,4,5,76.33,76.264,0.022,0.087,76.433,9,76.33,76.264,01:16.330,01:16.264,76.433,76.352,01:16.433,01:16.352,8,8,2.047,2.044,1.003,0.992,18.0,22.0,81.8,37
2022,22,21,2022210,0,8,8-5,5,55,75.476,75.431,0.876,0.921,76.433,2,75.476,75.431,01:15.476,01:15.431,76.433,76.352,01:16.433,01:16.352,3,3,2.901,2.878,0.1489999999999999,0.1579999999999999,14.0,22.0,63.6,37
2022,22,21,2022210,0,18,18-18,18,6,78.377,78.308,-2.025,-1.957,76.433,19,78.377,78.308,01:18.377,01:18.308,76.433,76.352,01:16.433,01:16.352,20,20,0.0,0.0,3.05,3.036,1.0,10.0,10.0,37
2022,22,21,2022210,0,14,14-10,10,63,75.327,75.272,1.025,1.079,76.433,1,75.327,75.272,01:15.327,01:15.272,76.433,76.352,01:16.433,01:16.352,1,1,3.05,3.036,0.0,0.0,12.0,22.0,54.5,37
2022,22,21,2022210,0,3,3-1,1,77,76.744,76.63,-0.392,-0.278,76.433,14,76.744,76.63,01:16.744,01:16.630,76.433,76.352,01:16.433,01:16.352,12,13,1.633,1.679,1.4169999999999998,1.357,12.0,22.0,54.5,37
