SeasonID,EventIndex,EventNumber,RaceID,SprintIndex,DriverID,TeamID,Number,Laptime,LaptimeClear,PaceDiff,PaceDiffClear,PaceMarker,PLabel,PaceAvg,PaceClearAvg,PaceAvgLabel,PaceClearAvgLabel,PacePelotoneAvg,PaceClearPelotoneAvg,PacePelotoneAvgLabel,PaceClearPelotoneAvgLabel,PaceDiffRankOrder,PaceDiffClearRankOrder,PaceDiffByWorst,PaceDiffClearByWorst,PaceDiffByBest,PaceDiffClearByBest,PaceDiffBetterLapsCount,PaceDiffBetterLapsCountSum,PaceDiffBetterLapsCountPerc,EventID
2022,20,19,2022191,2,22,7,20,103.911,103.866,-0.955,-0.910,103.046,9,104.447,104.324,01:44.447,01:44.324,103.046,102.956,01:43.046,01:42.956,17,17,0.64,0.5559999999999999,2.697,2.703,14.0,43.0,32.6,39
2022,20,19,2022191,2,9,2,22,103.39,103.234,-0.475,-0.319,103.046,10,-,-,-,-,103.046,102.956,01:43.046,01:42.956,11,11,1.12,1.147,2.217,2.112,15.0,39.0,38.5,39
2022,20,19,2022191,2,24,18,23,103.882,103.83,-0.978,-0.926,103.046,13,-,-,-,-,103.046,102.956,01:43.046,01:42.956,18,18,0.617,0.5399999999999999,2.72,2.719,33.0,39.0,84.6,39
2022,20,19,2022191,2,23,1,24,103.821,103.703,-0.917,-0.799,103.046,12,-,-,-,-,103.046,102.956,01:43.046,01:42.956,15,15,0.6779999999999999,0.6669999999999999,2.659,2.592,3.0,11.0,27.3,39
2022,20,19,2022191,2,7,9,3,103.87,103.77,-0.946,-0.846,103.046,16,103.231,103.085,01:43.231,01:43.085,103.046,102.956,01:43.046,01:42.956,16,16,0.649,0.62,2.688,2.639,3.0,36.0,8.3,39
2022,20,19,2022191,2,13,3,31,103.509,103.416,-0.51,-0.416,103.046,11,101.627,101.541,01:41.627,01:41.541,103.046,102.956,01:43.046,01:42.956,13,12,1.085,1.05,2.252,2.209,18.0,43.0,41.9,39
2022,20,19,2022191,2,4,9,4,103.021,102.972,-0.099,-0.047,103.046,6,-,-,-,-,103.046,102.956,01:43.046,01:42.956,8,9,1.496,1.419,1.841,1.84,33.0,36.0,91.7,39
2022,20,19,2022191,2,1,10,44,101.5,101.46,1.41,1.450,103.046,2,-,-,-,-,103.046,102.956,01:43.046,01:42.956,2,2,3.005,2.916,0.3320000000000001,0.3429999999999999,32.0,35.0,91.4,39
2022,20,19,2022191,2,16,7,47,103.765,103.629,-0.807,-0.671,103.046,15,103.438,103.374,01:43.438,01:43.374,103.046,102.956,01:43.046,01:42.956,14,14,0.7879999999999999,0.7949999999999999,2.549,2.464,29.0,43.0,67.4,39
2022,20,19,2022191,2,15,4,5,102.882,102.797,0.114,0.198,103.046,8,-,-,-,-,103.046,102.956,01:43.046,01:42.956,6,6,1.709,1.664,1.628,1.595,6.0,12.0,50.0,39
2022,20,19,2022191,2,8,5,55,-,-,-,-,-,DNF,101.809,101.698,01:41.809,01:41.698,103.046,102.956,01:43.046,01:42.956,20,20,-,-,-,-,-,-,-,39
2022,20,19,2022191,2,18,18,6,104.447,104.324,-1.595,-1.466,103.046,17,-,-,-,-,103.046,102.956,01:43.046,01:42.956,19,19,0.0,0.0,3.337,3.259,6.0,39.0,15.4,39
2022,20,19,2022191,2,14,10,63,101.918,101.828,0.959,1.052,103.046,5,104.07,103.914,01:44.070,01:43.914,103.046,102.956,01:43.046,01:42.956,5,5,2.554,2.518,0.783,0.7409999999999999,3.0,35.0,8.6,39
2022,20,19,2022191,2,3,1,77,104.152,104.024,-0.116,0.012,104.084,DNF,-,-,-,-,103.046,102.956,01:43.046,01:42.956,9,8,1.479,1.478,1.858,1.781,8.0,11.0,72.7,39
2022,21,20,2022201,2,2,14,1,82.74,82.694,1.243,1.290,84.093,1,-,-,-,-,84.093,83.992,01:24.093,01:23.992,1,1,2.708,2.561,0.0,0.0,45.0,63.0,71.4,24
2022,21,20,2022201,2,17,2,10,84.321,84.197,-0.304,-0.181,84.108,11,82.74,82.694,01:22.740,01:22.694,84.093,83.992,01:24.093,01:23.992,8,9,1.161,1.09,1.5470000000000002,1.471,18.0,43.0,41.9,24
2022,21,20,2022201,2,5,14,11,82.922,82.778,1.057,1.201,84.093,3,-,-,-,-,84.093,83.992,01:24.093,01:23.992,3,2,2.522,2.472,0.1860000000000001,0.0889999999999999,18.0,63.0,28.6,24
2022,21,20,2022201,2,19,3,14,84.413,84.35,-0.364,-0.301,84.138,19,84.166,84.073,01:24.166,01:24.073,84.093,83.992,01:24.093,01:23.992,11,13,1.101,0.97,1.6070000000000002,1.591,41.0,57.0,71.9,24
2022,21,20,2022201,2,6,5,16,83.639,83.587,0.348,0.400,84.093,6,84.389,84.307,01:24.389,01:24.307,84.093,83.992,01:24.093,01:23.992,6,6,1.813,1.6709999999999998,0.8950000000000001,0.89,24.0,65.0,36.9,24
2022,21,20,2022201,2,10,4,18,84.457,84.323,-0.455,-0.321,84.108,15,84.665,84.495,01:24.665,01:24.495,84.093,83.992,01:24.093,01:23.992,15,15,1.01,0.95,1.6980000000000002,1.611,37.0,61.0,60.7,24
2022,21,20,2022201,2,22,7,20,84.92,84.789,-0.892,-0.761,84.108,17,85.474,85.279,01:25.474,01:25.279,84.093,83.992,01:24.093,01:23.992,18,19,0.5730000000000001,0.5099999999999999,2.135,2.051,36.0,62.0,58.1,24
2022,21,20,2022201,2,9,2,22,84.524,84.43,-0.341,-0.246,84.263,DNF,-,-,-,-,84.093,83.992,01:24.093,01:23.992,10,10,1.124,1.025,1.584,1.536,25.0,43.0,58.1,24
2022,21,20,2022201,2,24,18,23,84.401,84.285,-0.38,-0.265,84.108,12,-,-,-,-,84.093,83.992,01:24.093,01:23.992,13,11,1.085,1.0059999999999998,1.6230000000000002,1.5550000000000002,52.0,59.0,88.1,24
2022,21,20,2022201,2,23,1,24,84.608,84.512,-0.568,-0.471,84.108,13,-,-,-,-,84.093,83.992,01:24.093,01:23.992,16,16,0.8970000000000001,0.7999999999999999,1.811,1.761,20.0,62.0,32.3,24
2022,21,20,2022201,2,7,9,3,84.166,84.073,-0.125,-0.031,84.108,7,84.321,84.197,01:24.321,01:24.197,84.093,83.992,01:24.093,01:23.992,7,7,1.34,1.24,1.368,1.321,31.0,62.0,50.0,24
2022,21,20,2022201,2,13,3,31,84.334,84.189,-0.313,-0.169,84.108,8,82.922,82.778,01:22.922,01:22.778,84.093,83.992,01:24.093,01:23.992,9,8,1.152,1.102,1.556,1.459,16.0,57.0,28.1,24
2022,21,20,2022201,2,4,9,4,84.389,84.307,-0.368,-0.285,84.108,9,-,-,-,-,84.093,83.992,01:24.093,01:23.992,12,12,1.097,0.986,1.6110000000000002,1.575,31.0,62.0,50.0,24
2022,21,20,2022201,2,1,10,44,82.915,82.891,1.08,1.104,84.093,2,-,-,-,-,84.093,83.992,01:24.093,01:23.992,2,3,2.545,2.375,0.163,0.1859999999999999,31.0,58.0,53.4,24
2022,21,20,2022201,2,16,7,47,84.915,84.733,-0.914,-0.733,84.108,16,84.413,84.35,01:24.413,01:24.350,84.093,83.992,01:24.093,01:23.992,19,18,0.551,0.5379999999999999,2.157,2.023,26.0,62.0,41.9,24
2022,21,20,2022201,2,15,4,5,84.665,84.495,-0.644,-0.475,84.108,14,-,-,-,-,84.093,83.992,01:24.093,01:23.992,17,17,0.8210000000000001,0.7959999999999999,1.887,1.765,24.0,61.0,39.3,24
2022,21,20,2022201,2,8,5,55,83.484,83.428,0.504,0.560,84.093,5,83.639,83.587,01:23.639,01:23.587,84.093,83.992,01:24.093,01:23.992,5,5,1.969,1.831,0.7390000000000001,0.73,41.0,65.0,63.1,24
2022,21,20,2022201,2,18,18,6,85.474,85.279,-1.465,-1.271,84.107,18,-,-,-,-,84.093,83.992,01:24.093,01:23.992,20,20,0.0,0.0,2.708,2.561,7.0,59.0,11.9,24
2022,21,20,2022201,2,14,10,63,82.961,82.919,1.012,1.055,84.093,4,84.457,84.323,01:24.457,01:24.323,84.093,83.992,01:24.093,01:23.992,4,4,2.4770000000000003,2.326,0.2310000000000001,0.2350000000000001,27.0,58.0,46.6,24
2022,21,20,2022201,2,3,1,77,84.407,84.325,-0.388,-0.307,84.108,10,-,-,-,-,84.093,83.992,01:24.093,01:23.992,14,14,1.077,0.964,1.6310000000000002,1.597,42.0,62.0,67.7,24
2022,22,21,2022210,2,2,14,1,75.828,75.732,0.523,0.620,76.433,4,-,-,-,-,76.433,76.352,01:16.433,01:16.352,7,7,2.548,2.577,0.5019999999999999,0.4589999999999999,8.0,22.0,36.4,37
2022,22,21,2022210,2,17,2,10,76.546,76.433,-0.194,-0.082,76.433,10,75.828,75.732,01:15.828,01:15.732,76.433,76.352,01:16.433,01:16.352,10,10,1.831,1.875,1.219,1.161,20.0,22.0,90.9,37
2022,22,21,2022210,2,5,14,11,75.65,75.595,0.702,0.757,76.433,5,-,-,-,-,76.433,76.352,01:16.433,01:16.352,5,4,2.727,2.714,0.3229999999999999,0.3219999999999999,14.0,22.0,63.6,37
2022,22,21,2022210,2,19,3,14,75.767,75.71,0.598,0.655,76.433,18,76.745,76.696,01:16.745,01:16.696,76.433,76.352,01:16.433,01:16.352,6,6,2.623,2.612,0.4269999999999999,0.4239999999999999,21.0,21.0,100.0,37
2022,22,21,2022210,2,6,5,16,75.64,75.608,0.712,0.743,76.433,6,76.418,76.306,01:16.418,01:16.306,76.433,76.352,01:16.433,01:16.352,4,5,2.737,2.7,0.3129999999999999,0.3359999999999999,8.0,22.0,36.4,37
2022,22,21,2022210,2,10,4,18,76.826,76.805,-0.475,-0.453,76.433,16,76.33,76.264,01:16.330,01:16.264,76.433,76.352,01:16.433,01:16.352,16,16,1.5499999999999998,1.504,1.5,1.532,4.0,22.0,18.2,37
2022,22,21,2022210,2,22,7,20,76.67,76.519,-0.319,-0.168,76.433,8,78.377,78.308,01:18.377,01:18.308,76.433,76.352,01:16.433,01:16.352,11,11,1.706,1.789,1.344,1.247,13.0,22.0,59.1,37
2022,22,21,2022210,2,9,2,22,77.141,77.098,-0.789,-0.746,76.433,15,-,-,-,-,76.433,76.352,01:16.433,01:16.352,18,18,1.2359999999999998,1.211,1.814,1.825,2.0,22.0,9.1,37
2022,22,21,2022210,2,24,18,23,76.751,76.642,-0.705,-0.596,76.187,DNF,-,-,-,-,76.433,76.352,01:16.433,01:16.352,17,17,1.3199999999999998,1.3610000000000002,1.73,1.6749999999999998,9.0,10.0,90.0,37
2022,22,21,2022210,2,23,1,24,76.75,76.573,-0.398,-0.222,76.433,13,-,-,-,-,76.433,76.352,01:16.433,01:16.352,14,12,1.6269999999999998,1.735,1.423,1.301,10.0,22.0,45.5,37
2022,22,21,2022210,2,7,9,3,76.745,76.696,-0.393,-0.345,76.433,11,76.546,76.433,01:16.546,01:16.433,76.433,76.352,01:16.433,01:16.352,13,14,1.632,1.612,1.418,1.424,5.0,22.0,22.7,37
2022,22,21,2022210,2,13,3,31,77.521,77.381,-1.169,-1.030,76.433,17,75.65,75.595,01:15.650,01:15.595,76.433,76.352,01:16.433,01:16.352,19,19,0.8559999999999999,0.927,2.194,2.109,0.0,21.0,0.0,37
2022,22,21,2022210,2,4,9,4,76.418,76.306,-0.066,0.046,76.433,7,-,-,-,-,76.433,76.352,01:16.433,01:16.352,9,9,1.959,2.003,1.091,1.033,17.0,22.0,77.3,37
2022,22,21,2022210,2,1,10,44,75.372,75.293,0.98,1.058,76.433,3,-,-,-,-,76.433,76.352,01:16.433,01:16.352,2,2,3.005,3.015,0.0449999999999999,0.0209999999999999,10.0,22.0,45.5,37
2022,22,21,2022210,2,16,7,47,76.788,76.737,-0.436,-0.385,76.433,12,75.767,75.71,01:15.767,01:15.710,76.433,76.352,01:16.433,01:16.352,15,15,1.589,1.572,1.461,1.464,9.0,22.0,40.9,37
2022,22,21,2022210,2,15,4,5,76.33,76.264,0.022,0.087,76.433,9,-,-,-,-,76.433,76.352,01:16.433,01:16.352,8,8,2.047,2.044,1.003,0.992,18.0,22.0,81.8,37
2022,22,21,2022210,2,8,5,55,75.476,75.431,0.876,0.921,76.433,2,75.64,75.608,01:15.640,01:15.608,76.433,76.352,01:16.433,01:16.352,3,3,2.901,2.878,0.1489999999999999,0.1579999999999999,14.0,22.0,63.6,37
2022,22,21,2022210,2,18,18,6,78.377,78.308,-2.025,-1.957,76.433,19,-,-,-,-,76.433,76.352,01:16.433,01:16.352,20,20,0.0,0.0,3.05,3.036,1.0,10.0,10.0,37
2022,22,21,2022210,2,14,10,63,75.327,75.272,1.025,1.079,76.433,1,76.826,76.805,01:16.826,01:16.805,76.433,76.352,01:16.433,01:16.352,1,1,3.05,3.036,0.0,0.0,12.0,22.0,54.5,37
2022,22,21,2022210,2,3,1,77,76.744,76.63,-0.392,-0.278,76.433,14,-,-,-,-,76.433,76.352,01:16.433,01:16.352,12,13,1.633,1.679,1.4169999999999998,1.357,12.0,22.0,54.5,37
2022,23,21,2022211,2,2,14,1,75.979,75.906,0.56,0.636,76.634,6,-,-,-,-,76.634,76.576,01:16.634,01:16.576,5,5,1.635,1.624,0.3059999999999999,0.252,27.0,47.0,57.4,36
2022,23,21,2022211,2,17,2,10,76.955,76.922,-0.403,-0.369,76.634,14,75.979,75.906,01:15.979,01:15.906,76.634,76.576,01:16.634,01:16.576,12,12,0.6719999999999999,0.619,1.269,1.257,30.0,47.0,63.8,36
2022,23,21,2022211,2,5,14,11,76.111,76.058,0.435,0.488,76.634,7,-,-,-,-,76.634,76.576,01:16.634,01:16.576,6,6,1.51,1.476,0.431,0.4,20.0,47.0,42.6,36
2022,23,21,2022211,2,19,3,14,76.244,76.217,0.305,0.332,76.634,5,-,-,-,-,76.634,76.576,01:16.634,01:16.576,7,7,1.38,1.32,0.5609999999999999,0.556,33.0,47.0,70.2,36
2022,23,21,2022211,2,6,5,16,75.923,75.858,0.611,0.675,76.634,4,77.26,77.175,01:17.260,01:17.175,76.634,76.576,01:16.634,01:16.576,4,4,1.686,1.663,0.255,0.2129999999999999,22.0,46.0,47.8,36
2022,23,21,2022211,2,10,4,18,77.08,77.002,-0.548,-0.467,76.634,10,76.864,76.805,01:16.864,01:16.805,76.634,76.576,01:16.634,01:16.576,13,13,0.5269999999999999,0.5209999999999999,1.414,1.355,20.0,45.0,44.4,36
2022,23,21,2022211,2,22,7,20,-,-,-,-,-,DNF,77.626,77.539,01:17.626,01:17.539,76.634,76.576,01:16.634,01:16.576,19,19,-,-,-,-,-,-,-,36
2022,23,21,2022211,2,9,2,22,77.275,77.207,-0.692,-0.624,76.652,17,-,-,-,-,76.634,76.576,01:16.634,01:16.576,16,16,0.383,0.364,1.5579999999999998,1.512,17.0,47.0,36.2,36
2022,23,21,2022211,2,24,18,23,77.501,77.439,-0.92,-0.857,76.634,15,-,-,-,-,76.634,76.576,01:16.634,01:16.576,17,17,0.1549999999999999,0.131,1.786,1.745,26.0,47.0,55.3,36
2022,23,21,2022211,2,23,1,24,77.111,77.056,-0.552,-0.497,76.634,12,-,-,-,-,76.634,76.576,01:16.634,01:16.576,14,15,0.5229999999999999,0.491,1.418,1.385,18.0,47.0,38.3,36
2022,23,21,2022211,2,7,9,3,-,-,-,-,-,DNF,76.955,76.922,01:16.955,01:16.922,76.634,76.576,01:16.634,01:16.576,20,20,-,-,-,-,-,-,-,36
2022,23,21,2022211,2,13,3,31,76.706,76.683,-0.135,-0.113,76.634,8,76.111,76.058,01:16.111,01:16.058,76.634,76.576,01:16.634,01:16.576,8,9,0.94,0.875,1.001,1.001,14.0,47.0,29.8,36
2022,23,21,2022211,2,4,9,4,77.26,77.175,-0.34,-0.255,76.956,DNF,-,-,-,-,76.634,76.576,01:16.634,01:16.576,11,11,0.7349999999999999,0.733,1.206,1.143,-,-,-,36
2022,23,21,2022211,2,1,10,44,75.734,75.693,0.841,0.882,76.634,2,-,-,-,-,76.634,76.576,01:16.634,01:16.576,2,2,1.916,1.87,0.025,0.006,25.0,47.0,53.2,36
2022,23,21,2022211,2,16,7,47,77.122,77.033,-0.556,-0.467,76.634,13,76.244,76.217,01:16.244,01:16.217,76.634,76.576,01:16.634,01:16.576,15,14,0.5189999999999999,0.5209999999999999,1.4220000000000002,1.355,-,-,-,36
2022,23,21,2022211,2,15,4,5,76.864,76.805,-0.28,-0.220,76.634,11,-,-,-,-,76.634,76.576,01:16.634,01:16.576,10,10,0.7949999999999999,0.768,1.146,1.108,25.0,45.0,55.6,36
2022,23,21,2022211,2,8,5,55,75.714,75.664,0.82,0.870,76.634,3,75.923,75.858,01:15.923,01:15.858,76.634,76.576,01:16.634,01:16.576,3,3,1.895,1.858,0.046,0.018,24.0,46.0,52.2,36
2022,23,21,2022211,2,18,18,6,77.626,77.539,-1.075,-0.988,76.634,16,-,-,-,-,76.634,76.576,01:16.634,01:16.576,18,18,0.0,0.0,1.941,1.876,21.0,47.0,44.7,36
2022,23,21,2022211,2,14,10,63,75.694,75.672,0.866,0.888,76.634,1,77.08,77.002,01:17.080,01:17.002,76.634,76.576,01:16.634,01:16.576,1,1,1.941,1.876,0.0,0.0,22.0,47.0,46.8,36
2022,23,21,2022211,2,3,1,77,76.745,76.659,-0.179,-0.093,76.634,9,-,-,-,-,76.634,76.576,01:16.634,01:16.576,9,8,0.8959999999999999,0.895,1.045,0.981,29.0,47.0,61.7,36
2022,24,22,2022221,2,2,14,1,90.332,90.31,0.871,0.894,91.309,1,-,-,-,-,91.309,91.22,01:31.309,01:31.220,3,3,2.319,2.177,0.2569999999999999,0.261,21.0,50.0,42.0,1
2022,24,22,2022221,2,6,5,16,90.458,90.421,0.748,0.785,91.309,2,90.332,90.31,01:30.332,01:30.310,91.309,91.22,01:31.309,01:31.220,5,5,2.196,2.068,0.3799999999999999,0.37,24.0,50.0,48.0,1
2022,24,22,2022221,2,5,14,11,90.074,90.047,1.128,1.155,91.309,3,-,-,-,-,91.309,91.22,01:31.309,01:31.220,1,1,2.576,2.438,0.0,0.0,29.0,50.0,58.0,1
2022,24,22,2022221,2,8,5,55,90.33,90.282,0.896,0.944,91.309,4,91.649,91.584,01:31.649,01:31.584,91.309,91.22,01:31.309,01:31.220,2,2,2.344,2.227,0.2319999999999998,0.211,26.0,50.0,52.0,1
2022,24,22,2022221,2,14,10,63,90.37,90.351,0.846,0.865,91.309,5,90.872,90.83,01:30.872,01:30.830,91.309,91.22,01:31.309,01:31.220,4,4,2.294,2.148,0.2819999999999999,0.29,25.0,46.0,54.3,1
2022,24,22,2022221,2,4,9,4,90.872,90.83,0.355,0.397,91.309,6,91.686,91.618,01:31.686,01:31.618,91.309,91.22,01:31.309,01:31.220,8,8,1.803,1.68,0.7729999999999999,0.758,45.0,50.0,90.0,1
2022,24,22,2022221,2,13,3,31,90.852,90.809,0.365,0.408,91.309,7,92.326,92.194,01:32.326,01:32.194,91.309,91.22,01:31.309,01:31.220,7,7,1.813,1.6909999999999998,0.7629999999999999,0.7470000000000001,11.0,20.0,55.0,1
2022,24,22,2022221,2,10,4,18,91.18,91.063,0.025,0.142,91.309,8,-,-,-,-,91.309,91.22,01:31.309,01:31.220,9,9,1.473,1.4249999999999998,1.103,1.013,31.0,50.0,62.0,1
2022,24,22,2022221,2,7,9,3,91.649,91.584,-0.444,-0.379,91.309,9,-,-,-,-,91.309,91.22,01:31.309,01:31.220,13,13,1.004,0.904,1.5719999999999998,1.534,5.0,50.0,10.0,1
2022,24,22,2022221,2,15,4,5,91.686,91.618,-0.474,-0.406,91.309,10,-,-,-,-,91.309,91.22,01:31.309,01:31.220,14,14,0.974,0.8769999999999999,1.602,1.561,19.0,50.0,38.0,1
2022,24,22,2022221,2,9,2,22,91.386,91.354,-0.18,-0.148,91.309,11,92.112,92.019,01:32.112,01:32.019,91.309,91.22,01:31.309,01:31.220,11,11,1.268,1.135,1.3079999999999998,1.303,43.0,51.0,84.3,1
2022,24,22,2022221,2,23,1,24,91.685,91.579,-0.441,-0.334,91.321,12,90.074,90.047,01:30.074,01:30.047,91.309,91.22,01:31.309,01:31.220,12,12,1.007,0.9489999999999998,1.569,1.489,34.0,49.0,69.4,1
2022,24,22,2022221,2,24,18,23,91.743,91.657,-0.543,-0.456,91.321,13,-,-,-,-,91.309,91.22,01:31.309,01:31.220,15,15,0.905,0.827,1.6709999999999998,1.611,38.0,44.0,86.4,1
2022,24,22,2022221,2,17,2,10,92.112,92.019,-0.916,-0.823,91.321,14,-,-,-,-,91.309,91.22,01:31.309,01:31.220,17,18,0.5319999999999999,0.4599999999999999,2.044,1.978,8.0,51.0,15.7,1
2022,24,22,2022221,2,3,1,77,92.235,92.044,-0.999,-0.807,91.321,15,92.014,91.887,01:32.014,01:31.887,91.309,91.22,01:31.309,01:31.220,18,17,0.4489999999999999,0.4759999999999998,2.127,1.962,15.0,49.0,30.6,1
2022,24,22,2022221,2,16,7,47,92.095,91.787,-0.889,-0.580,91.321,16,-,-,-,-,91.309,91.22,01:31.309,01:31.220,16,16,0.5589999999999999,0.703,2.017,1.735,35.0,49.0,71.4,1
2022,24,22,2022221,2,22,7,20,92.681,92.516,-1.448,-1.283,91.321,17,90.458,90.421,01:30.458,01:30.421,91.309,91.22,01:31.309,01:31.220,20,20,0.0,0.0,2.576,2.438,14.0,49.0,28.6,1
2022,24,22,2022221,2,1,10,44,90.758,90.66,0.457,0.555,91.319,18,-,-,-,-,91.309,91.22,01:31.309,01:31.220,6,6,1.905,1.838,0.6709999999999998,0.6,21.0,46.0,45.7,1
2022,24,22,2022221,2,18,18,6,92.326,92.194,-1.1,-0.968,91.319,19,91.18,91.063,01:31.180,01:31.063,91.309,91.22,01:31.309,01:31.220,19,19,0.3479999999999998,0.3149999999999999,2.228,2.123,6.0,44.0,13.6,1
2022,24,22,2022221,2,19,3,14,92.014,91.887,-0.172,-0.045,91.869,DNF,-,-,-,-,91.309,91.22,01:31.309,01:31.220,10,10,1.276,1.238,1.2999999999999998,1.2,9.0,20.0,45.0,1
