SeasonID,EventIndex,EventNumber,RaceID,SprintIndex,DriverID,DriverIDT,TeamID,Number,Laptime,LaptimeClear,PaceDiff,PaceDiffClear,PaceMarker,PLabel,PaceAvg,PaceClearAvg,PaceAvgLabel,PaceClearAvgLabel,PacePelotoneAvg,PaceClearPelotoneAvg,PacePelotoneAvgLabel,PaceClearPelotoneAvgLabel,PaceDiffRankOrder,PaceDiffClearRankOrder,PaceDiffByWorst,PaceDiffClearByWorst,PaceDiffByBest,PaceDiffClearByBest,PaceDiffBetterLapsCount,PaceDiffBetterLapsCountSum,PaceDiffBetterLapsCountPerc,EventID
2025,1,2,2025020,0,24,24-18,18,23,98.715,98.647,-0.484,-0.416,98.291,11,98.715,98.647,01:38.715,01:38.647,98.291,98.231,01:38.291,01:38.231,13,12,0.991,0.9320000000000002,1.778,1.795,7.0,15.0,46.7,14
2025,1,2,2025020,0,17,17-3,3,10,98.621,98.523,-0.389,-0.292,98.291,12,98.621,98.523,01:38.621,01:38.523,98.291,98.231,01:38.291,01:38.231,11,11,1.086,1.056,1.683,1.671,12.0,17.0,70.6,14
2025,1,2,2025020,0,33,33-12,12,6,98.721,98.651,-0.49,-0.420,98.291,13,98.721,98.651,01:38.721,01:38.651,98.291,98.231,01:38.291,01:38.231,14,14,0.985,0.9280000000000002,1.784,1.799,1.0,17.0,5.9,14
2025,1,2,2025020,0,29,29-14,14,30,98.77,98.7,-0.538,-0.468,98.291,14,98.77,98.7,01:38.770,01:38.700,98.291,98.231,01:38.291,01:38.231,15,15,0.937,0.8800000000000001,1.832,1.847,2.0,17.0,11.8,14
2025,1,2,2025020,0,30,30-7,7,87,99.041,98.953,-0.809,-0.721,98.291,15,99.041,98.953,01:39.041,01:38.953,98.291,98.231,01:38.291,01:38.231,17,17,0.666,0.6270000000000001,2.103,2.1,9.0,17.0,52.9,14
2025,1,2,2025020,0,13,13-7,7,31,98.913,98.834,-0.682,-0.602,98.291,16,98.913,98.834,01:38.913,01:38.834,98.291,98.231,01:38.291,01:38.231,16,16,0.793,0.7460000000000001,1.976,1.981,8.0,17.0,47.1,14
2025,1,2,2025020,0,8,8-18,18,55,97.877,97.85,0.331,0.358,98.291,17,97.877,97.85,01:37.877,01:37.850,98.291,98.231,01:38.291,01:38.231,8,8,1.806,1.706,0.963,1.021,8.0,15.0,53.3,14
2025,1,2,2025020,0,34,34-8,8,5,99.432,99.348,-1.2,-1.117,98.291,18,99.432,99.348,01:39.432,01:39.348,98.291,98.231,01:38.291,01:38.231,19,19,0.2750000000000001,0.2310000000000001,2.494,2.496,6.0,17.0,35.3,14
2025,1,2,2025020,0,25,25-8,8,27,99.313,99.278,-1.081,-1.047,98.291,19,99.313,99.278,01:39.313,01:39.278,98.291,98.231,01:38.291,01:38.231,18,18,0.3940000000000001,0.3010000000000001,2.375,2.426,11.0,17.0,64.7,14
2025,1,2,2025020,0,32,32-3,3,7,99.707,99.579,-1.475,-1.348,98.291,20,99.707,99.579,01:39.707,01:39.579,98.291,98.231,01:38.291,01:38.231,20,20,0.0,0.0,2.769,2.7270000000000003,5.0,17.0,29.4,14
2025,6,6,2025060,0,4,4-9,9,4,101.18,101.069,1.016,1.127,102.237,1,101.18,101.069,01:41.180,01:41.069,102.237,102.196,01:42.237,01:42.196,3,3,2.082,2.193,0.4670000000000001,0.3560000000000001,5.0,8.0,62.5,26
2025,6,6,2025060,0,28,28-9,9,81,101.193,101.193,1.483,1.483,102.237,2,101.193,101.193,01:41.193,01:41.193,102.237,102.196,01:42.237,01:42.196,1,1,2.5490000000000004,2.5490000000000004,0.0,0.0,3.0,8.0,37.5,26
2025,6,6,2025060,0,1,1-5,5,44,101.557,101.557,0.126,0.126,102.237,3,101.557,101.557,01:41.557,01:41.557,102.237,102.196,01:42.237,01:42.196,7,7,1.1920000000000002,1.1920000000000002,1.3570000000000002,1.3570000000000002,-,-,-,26
2025,6,6,2025060,0,14,14-10,10,63,102.214,102.105,0.462,0.571,102.237,4,102.214,102.105,01:42.214,01:42.105,102.237,102.196,01:42.237,01:42.196,5,5,1.528,1.637,1.021,0.912,4.0,7.0,57.1,26
2025,6,6,2025060,0,10,10-4,4,18,102.173,102.173,-0.514,-0.514,102.237,5,102.173,102.173,01:42.173,01:42.173,102.237,102.196,01:42.237,01:42.196,11,11,0.552,0.552,1.997,1.997,0.0,6.0,0.0,26
2025,6,6,2025060,0,9,9-14,14,22,101.94,101.94,-0.895,-0.895,102.237,6,101.94,101.94,01:41.940,01:41.940,102.237,102.196,01:42.237,01:42.196,15,17,0.171,0.171,2.378,2.378,0.0,5.0,0.0,26
2025,6,6,2025060,0,35,35-10,10,12,101.94,101.857,0.739,0.822,102.237,7,101.94,101.857,01:41.940,01:41.857,102.237,102.196,01:42.237,01:42.196,4,4,1.805,1.888,0.7440000000000001,0.6610000000000001,3.0,7.0,42.9,26
2025,6,6,2025060,0,17,17-3,3,10,103.582,103.373,-0.903,-0.693,102.237,8,103.582,103.373,01:43.582,01:43.373,102.237,102.196,01:42.237,01:42.196,16,15,0.163,0.3730000000000001,2.386,2.176,3.0,7.0,42.9,26
2025,6,6,2025060,0,25,25-8,8,27,103.615,103.527,-0.936,-0.848,102.237,9,103.615,103.527,01:43.615,01:43.527,102.237,102.196,01:42.237,01:42.196,17,16,0.13,0.218,2.419,2.331,5.0,7.0,71.4,26
2025,6,6,2025060,0,33,33-12,12,6,103.287,103.213,-0.611,-0.537,102.237,10,103.287,103.213,01:43.287,01:43.213,102.237,102.196,01:42.237,01:42.196,13,12,0.455,0.529,2.0940000000000003,2.02,1.0,7.0,14.3,26
2025,6,6,2025060,0,24,24-18,18,23,102.481,102.481,0.198,0.198,102.237,11,102.481,102.481,01:42.481,01:42.481,102.237,102.196,01:42.237,01:42.196,6,6,1.264,1.264,1.285,1.285,6.0,6.0,100.0,26
2025,6,6,2025060,0,13,13-7,7,31,103.742,103.742,-1.066,-1.066,102.237,12,103.742,103.742,01:43.742,01:43.742,102.237,102.196,01:42.237,01:42.196,19,19,0.0,0.0,2.5490000000000004,2.5490000000000004,3.0,7.0,42.9,26
2025,6,6,2025060,0,29,29-12,12,30,102.818,102.818,-0.138,-0.138,102.237,13,102.818,102.818,01:42.818,01:42.818,102.237,102.196,01:42.237,01:42.196,9,9,0.928,0.928,1.621,1.621,6.0,7.0,85.7,26
2025,6,6,2025060,0,30,30-7,7,87,103.009,103.009,-0.33,-0.330,102.237,14,103.009,103.009,01:43.009,01:43.009,102.237,102.196,01:42.237,01:42.196,10,10,0.736,0.736,1.813,1.813,4.0,7.0,57.1,26
2025,6,6,2025060,0,34,34-8,8,5,103.707,103.707,-1.028,-1.028,102.237,15,103.707,103.707,01:43.707,01:43.707,102.237,102.196,01:42.237,01:42.196,18,18,0.038,0.038,2.511,2.511,2.0,7.0,28.6,26
2025,6,6,2025060,0,32,32-3,3,7,103.533,103.366,-0.854,-0.687,102.237,16,103.533,103.366,01:43.533,01:43.366,102.237,102.196,01:42.237,01:42.196,14,14,0.212,0.379,2.337,2.17,4.0,7.0,57.1,26
2025,6,6,2025060,0,2,2-14,14,1,101.503,101.503,1.177,1.177,102.237,17,101.503,101.503,01:41.503,01:41.503,102.237,102.196,01:42.237,01:42.196,2,2,2.2430000000000003,2.2430000000000003,0.306,0.306,5.0,5.0,100.0,26
2025,6,6,2025060,0,19,19-4,4,14,102.728,102.68,-0.052,-0.004,102.237,DNF,102.728,102.68,01:42.728,01:42.680,102.237,102.196,01:42.237,01:42.196,8,8,1.014,1.062,1.535,1.487,6.0,6.0,100.0,26
2025,6,6,2025060,0,8,8-18,18,55,103.138,103.138,-0.59,-0.590,102.722,DNF,103.138,103.138,01:43.138,01:43.138,102.237,102.196,01:42.237,01:42.196,12,13,0.4760000000000001,0.4760000000000001,2.073,2.073,0.0,6.0,0.0,26
2025,14,13,2025130,0,2,2-14,14,1,106.428,106.404,1.034,1.057,107.503,1,106.428,106.404,01:46.428,01:46.404,107.503,107.462,01:47.503,01:47.462,2,2,1.941,1.942,0.0609999999999999,0.0570000000000001,13.0,13.0,100.0,9
2025,14,13,2025130,0,28,28-9,9,81,106.444,106.414,1.018,1.048,107.503,2,106.444,106.414,01:46.444,01:46.414,107.503,107.462,01:47.503,01:47.462,3,3,1.925,1.933,0.0769999999999999,0.066,4.0,13.0,30.8,9
2025,14,13,2025130,0,4,4-9,9,4,106.367,106.348,1.095,1.114,107.503,3,106.367,106.348,01:46.367,01:46.348,107.503,107.462,01:47.503,01:47.462,1,1,2.002,1.999,0.0,0.0,9.0,13.0,69.2,9
2025,14,13,2025130,0,6,6-5,5,16,107.09,106.994,0.371,0.468,107.503,4,107.09,106.994,01:47.090,01:46.994,107.503,107.462,01:47.503,01:47.462,4,4,1.278,1.353,0.724,0.6460000000000001,11.0,13.0,84.6,9
2025,14,13,2025130,0,13,13-7,7,31,107.226,107.213,0.236,0.249,107.503,5,107.226,107.213,01:47.226,01:47.213,107.503,107.462,01:47.503,01:47.462,5,5,1.143,1.134,0.859,0.8650000000000001,11.0,13.0,84.6,9
2025,14,13,2025130,0,8,8-18,18,55,107.243,107.214,0.219,0.248,107.503,6,107.243,107.214,01:47.243,01:47.214,107.503,107.462,01:47.503,01:47.462,6,6,1.126,1.133,0.876,0.8660000000000001,13.0,13.0,100.0,9
2025,14,13,2025130,0,30,30-7,7,87,107.468,107.401,-0.006,0.061,107.503,7,107.468,107.401,01:47.468,01:47.401,107.503,107.462,01:47.503,01:47.462,8,8,0.901,0.946,1.101,1.0530000000000002,2.0,13.0,15.4,9
2025,14,13,2025130,0,33,33-12,12,6,107.461,107.37,0.0,0.092,107.503,8,107.461,107.37,01:47.461,01:47.370,107.503,107.462,01:47.503,01:47.462,7,7,0.907,0.977,1.095,1.022,10.0,13.0,76.9,9
2025,14,13,2025130,0,34,34-8,8,5,107.64,107.55,-0.178,-0.088,107.503,9,107.64,107.55,01:47.640,01:47.550,107.503,107.462,01:47.503,01:47.462,9,9,0.7290000000000001,0.797,1.273,1.2020000000000002,12.0,13.0,92.3,9
2025,14,13,2025130,0,29,29-12,12,30,107.641,107.625,-0.18,-0.163,107.503,10,107.641,107.625,01:47.641,01:47.625,107.503,107.462,01:47.503,01:47.462,10,10,0.7270000000000001,0.722,1.275,1.277,3.0,13.0,23.1,9
2025,14,13,2025130,0,9,9-14,14,22,107.68,107.634,-0.218,-0.173,107.503,11,107.68,107.634,01:47.680,01:47.634,107.503,107.462,01:47.503,01:47.462,11,11,0.6890000000000001,0.712,1.313,1.287,0.0,13.0,0.0,9
2025,14,13,2025130,0,14,14-10,10,63,107.739,107.72,-0.277,-0.259,107.503,12,107.739,107.72,01:47.739,01:47.720,107.503,107.462,01:47.503,01:47.462,13,13,0.63,0.626,1.372,1.3730000000000002,9.0,13.0,69.2,9
2025,14,13,2025130,0,10,10-4,4,18,107.736,107.673,-0.274,-0.211,107.503,13,107.736,107.673,01:47.736,01:47.673,107.503,107.462,01:47.503,01:47.462,12,12,0.633,0.674,1.369,1.3250000000000002,9.0,13.0,69.2,9
2025,14,13,2025130,0,19,19-4,4,14,107.874,107.835,-0.412,-0.373,107.503,14,107.874,107.835,01:47.874,01:47.835,107.503,107.462,01:47.503,01:47.462,15,14,0.495,0.512,1.507,1.487,4.0,13.0,30.8,9
2025,14,13,2025130,0,1,1-5,5,44,107.841,107.841,-0.379,-0.379,107.503,15,107.841,107.841,01:47.841,01:47.841,107.503,107.462,01:47.503,01:47.462,14,15,0.528,0.506,1.474,1.493,2.0,13.0,15.4,9
2025,14,13,2025130,0,24,24-18,18,23,107.977,107.908,-0.516,-0.446,107.503,16,107.977,107.908,01:47.977,01:47.908,107.503,107.462,01:47.503,01:47.462,18,16,0.391,0.439,1.611,1.56,0.0,13.0,0.0,9
2025,14,13,2025130,0,35,35-10,10,12,107.952,107.924,-0.49,-0.462,107.503,17,107.952,107.924,01:47.952,01:47.924,107.503,107.462,01:47.503,01:47.462,16,17,0.417,0.423,1.585,1.576,4.0,13.0,30.8,9
2025,14,13,2025130,0,25,25-8,8,27,108.08,108.039,-0.618,-0.577,107.503,18,108.08,108.039,01:48.080,01:48.039,107.503,107.462,01:47.503,01:47.462,19,19,0.289,0.308,1.713,1.691,1.0,13.0,7.7,9
2025,14,13,2025130,0,31,31-3,3,43,108.369,108.347,-0.907,-0.885,107.503,19,108.369,108.347,01:48.369,01:48.347,107.503,107.462,01:47.503,01:47.462,20,20,0.0,0.0,2.002,1.999,0.0,9.0,0.0,9
2025,14,13,2025130,0,17,17-3,3,10,107.836,107.808,-0.495,-0.466,107.403,DNF,107.836,107.808,01:47.836,01:47.808,107.503,107.462,01:47.503,01:47.462,17,18,0.412,0.419,1.59,1.58,9.0,9.0,100.0,9
2025,21,19,2025190,0,2,2-14,14,1,97.581,97.463,1.167,1.285,98.848,1,97.581,97.463,01:37.581,01:37.463,98.848,98.748,01:38.848,01:38.748,1,1,2.225,2.343,0.0,0.0,9.0,9.0,100.0,40
2025,21,19,2025190,0,17,17-3,3,10,99.521,99.387,-0.773,-0.638,98.848,10,99.521,99.387,01:39.521,01:39.387,98.848,98.748,01:38.848,01:38.748,14,14,0.285,0.42,1.94,1.923,7.0,9.0,77.8,40
2025,21,19,2025190,0,35,35-10,10,12,98.834,98.834,-0.085,-0.085,98.848,8,98.834,98.834,01:38.834,01:38.834,98.848,98.748,01:38.848,01:38.748,8,9,0.973,0.973,1.252,1.37,1.0,9.0,11.1,40
2025,21,19,2025190,0,19,19-4,4,14,-,-,-,-,-,DNF,-,-,-,-,98.848,98.748,01:38.848,01:38.748,20,20,-,-,-,-,-,-,-,40
2025,21,19,2025190,0,6,6-5,5,16,98.241,97.936,0.507,0.813,98.848,5,98.241,97.936,01:38.241,01:37.936,98.848,98.748,01:38.848,01:38.748,5,4,1.565,1.871,0.66,0.472,4.0,9.0,44.4,40
2025,21,19,2025190,0,10,10-4,4,18,99.261,99.191,-0.513,-0.443,98.848,DNF,99.261,99.191,01:39.261,01:39.191,98.848,98.748,01:38.848,01:38.748,11,11,0.545,0.615,1.6800000000000002,1.728,-,-,-,40
2025,21,19,2025190,0,9,9-14,14,22,98.74,98.651,0.009,0.097,98.848,7,98.74,98.651,01:38.740,01:38.651,98.848,98.748,01:38.848,01:38.748,6,7,1.067,1.155,1.158,1.188,0.0,9.0,0.0,40
2025,21,19,2025190,0,24,24-18,18,23,98.744,98.613,0.004,0.136,98.848,6,98.744,98.613,01:38.744,01:38.613,98.848,98.748,01:38.848,01:38.748,7,6,1.062,1.194,1.163,1.149,0.0,9.0,0.0,40
2025,21,19,2025190,0,25,25-8,8,27,99.588,99.321,-0.839,-0.572,98.848,13,99.588,99.321,01:39.588,01:39.321,98.848,98.748,01:38.848,01:38.748,15,13,0.219,0.4860000000000001,2.006,1.857,6.0,9.0,66.7,40
2025,21,19,2025190,0,29,29-12,12,30,99.053,98.949,-0.305,-0.200,98.848,9,99.053,98.949,01:39.053,01:38.949,98.848,98.748,01:38.848,01:38.748,10,10,0.7530000000000001,0.8580000000000001,1.472,1.485,8.0,9.0,88.9,40
2025,21,19,2025190,0,13,13-7,7,31,99.35,99.309,-0.602,-0.561,98.848,DNF,99.35,99.309,01:39.350,01:39.309,98.848,98.748,01:38.848,01:38.748,12,12,0.456,0.497,1.769,1.846,0.0,9.0,0.0,40
2025,21,19,2025190,0,4,4-9,9,4,-,-,-,-,-,DNF,-,-,-,-,98.848,98.748,01:38.848,01:38.748,18,18,-,-,-,-,-,-,-,40
2025,21,19,2025190,0,31,31-3,3,43,99.806,99.806,-1.058,-1.058,98.848,14,99.806,99.806,01:39.806,01:39.806,98.848,98.748,01:38.848,01:38.748,17,17,0.0,0.0,2.225,2.343,2.0,9.0,22.2,40
2025,21,19,2025190,0,1,1-5,5,44,97.993,97.807,0.755,0.942,98.848,4,97.993,97.807,01:37.993,01:37.807,98.848,98.748,01:38.848,01:38.748,3,3,1.813,2.0,0.412,0.3429999999999999,5.0,9.0,55.6,40
2025,21,19,2025190,0,34,34-8,8,5,99.595,99.473,-0.846,-0.725,98.848,11,99.595,99.473,01:39.595,01:39.473,98.848,98.748,01:38.848,01:38.748,16,16,0.212,0.3330000000000001,2.013,2.01,3.0,9.0,33.3,40
2025,21,19,2025190,0,8,8-18,18,55,98.045,98.001,0.703,0.747,98.848,3,98.045,98.001,01:38.045,01:38.001,98.848,98.748,01:38.848,01:38.748,4,5,1.761,1.805,0.4640000000000001,0.5379999999999999,9.0,9.0,100.0,40
2025,21,19,2025190,0,33,33-12,12,6,99.403,99.403,-0.655,-0.655,98.848,12,99.403,99.403,01:39.403,01:39.403,98.848,98.748,01:38.848,01:38.748,13,15,0.403,0.403,1.822,1.94,1.0,9.0,11.1,40
2025,21,19,2025190,0,14,14-10,10,63,97.797,97.797,0.951,0.951,98.848,2,97.797,97.797,01:37.797,01:37.797,98.848,98.748,01:38.848,01:38.748,2,2,2.009,2.009,0.216,0.3339999999999999,8.0,9.0,88.9,40
2025,21,19,2025190,0,28,28-9,9,81,-,-,-,-,-,DNF,-,-,-,-,98.848,98.748,01:38.848,01:38.748,19,19,-,-,-,-,-,-,-,40
2025,21,19,2025190,0,30,30-7,7,87,98.855,98.78,-0.107,-0.031,98.848,15,98.855,98.78,01:38.855,01:38.780,98.848,98.748,01:38.848,01:38.748,9,8,0.951,1.027,1.274,1.3159999999999998,9.0,9.0,100.0,40
2025,24,21,2025210,0,2,2-14,14,1,73.284,73.255,0.848,0.877,74.192,4,73.284,73.255,01:13.284,01:13.255,74.192,74.132,01:14.192,01:14.132,4,4,1.831,1.792,0.3119999999999999,0.326,18.0,19.0,94.7,37
2025,24,21,2025210,0,17,17-3,3,10,74.024,73.958,0.108,0.174,74.192,8,74.024,73.958,01:14.024,01:13.958,74.192,74.132,01:14.192,01:14.132,8,7,1.091,1.089,1.0519999999999998,1.029,3.0,3.0,100.0,37
2025,24,21,2025210,0,35,35-10,10,12,73.036,73.015,1.096,1.117,74.192,2,73.036,73.015,01:13.036,01:13.015,74.192,74.132,01:14.192,01:14.132,2,2,2.079,2.032,0.0639999999999998,0.086,13.0,19.0,68.4,37
2025,24,21,2025210,0,19,19-4,4,14,74.052,73.982,0.08,0.150,74.192,6,74.052,73.982,01:14.052,01:13.982,74.192,74.132,01:14.192,01:14.132,9,8,1.063,1.065,1.0799999999999998,1.0530000000000002,15.0,19.0,78.9,37
2025,24,21,2025210,0,6,6-5,5,16,73.912,73.912,0.22,0.220,74.192,5,73.912,73.912,01:13.912,01:13.912,74.192,74.132,01:14.192,01:14.132,6,6,1.203,1.135,0.94,0.983,12.0,19.0,63.2,37
2025,24,21,2025210,0,10,10-4,4,18,74.27,74.231,-0.138,-0.099,74.192,9,74.27,74.231,01:14.270,01:14.231,74.192,74.132,01:14.192,01:14.132,10,10,0.845,0.8160000000000001,1.298,1.302,4.0,19.0,21.1,37
2025,24,21,2025210,0,9,9-14,14,22,74.963,74.943,-0.831,-0.811,74.192,13,74.963,74.943,01:14.963,01:14.943,74.192,74.132,01:14.192,01:14.132,19,19,0.152,0.1039999999999999,1.991,2.014,1.0,19.0,5.3,37
2025,24,21,2025210,0,24,24-18,18,23,74.39,74.349,-0.455,-0.414,74.192,17,74.39,74.349,01:14.390,01:14.349,74.192,74.132,01:14.192,01:14.132,12,13,0.528,0.5010000000000001,1.615,1.617,13.0,18.0,72.2,37
2025,24,21,2025210,0,25,25-8,8,27,74.726,74.231,-0.594,-0.099,74.192,15,74.726,74.231,01:14.726,01:14.231,74.192,74.132,01:14.192,01:14.132,17,11,0.389,0.8160000000000001,1.754,1.302,11.0,18.0,61.1,37
2025,24,21,2025210,0,29,29-12,12,30,75.115,75.047,-0.983,-0.915,74.192,16,75.115,75.047,01:15.115,01:15.047,74.192,74.132,01:14.192,01:14.132,20,20,0.0,0.0,2.143,2.1180000000000003,1.0,19.0,5.3,37
2025,24,21,2025210,0,13,13-7,7,31,74.691,74.691,-0.559,-0.559,74.192,11,74.691,74.691,01:14.691,01:14.691,74.192,74.132,01:14.192,01:14.132,16,17,0.4239999999999999,0.356,1.719,1.762,6.0,19.0,31.6,37
2025,24,21,2025210,0,4,4-9,9,4,72.972,72.93,1.16,1.203,74.192,1,72.972,72.93,01:12.972,01:12.930,74.192,74.132,01:14.192,01:14.132,1,1,2.143,2.1180000000000003,0.0,0.0,3.0,3.0,100.0,37
2025,24,21,2025210,0,31,31-3,3,43,74.461,74.461,-0.387,-0.387,74.075,DNF,74.461,74.461,01:14.461,01:14.461,74.192,74.132,01:14.192,01:14.132,11,12,0.596,0.528,1.547,1.59,0.0,3.0,0.0,37
2025,24,21,2025210,0,1,1-5,5,44,74.01,74.0,0.122,0.132,74.192,7,74.01,74.0,01:14.010,01:14.000,74.192,74.132,01:14.192,01:14.132,7,9,1.105,1.0470000000000002,1.0379999999999998,1.0710000000000002,7.0,19.0,36.8,37
2025,24,21,2025210,0,34,34-8,8,5,74.423,74.384,-0.488,-0.449,74.192,DNF,74.423,74.384,01:14.423,01:14.384,74.192,74.132,01:14.192,01:14.132,14,14,0.495,0.466,1.648,1.652,7.0,18.0,38.9,37
2025,24,21,2025210,0,8,8-18,18,55,74.857,74.752,-0.725,-0.620,74.192,14,74.857,74.752,01:14.857,01:14.752,74.192,74.132,01:14.192,01:14.132,18,18,0.258,0.295,1.885,1.823,5.0,18.0,27.8,37
2025,24,21,2025210,0,33,33-12,12,6,74.614,74.599,-0.482,-0.466,74.192,10,74.614,74.599,01:14.614,01:14.599,74.192,74.132,01:14.192,01:14.132,13,15,0.501,0.449,1.642,1.669,18.0,19.0,94.7,37
2025,24,21,2025210,0,14,14-10,10,63,73.183,73.165,0.949,0.967,74.192,3,73.183,73.165,01:13.183,01:13.165,74.192,74.132,01:14.192,01:14.132,3,3,1.932,1.882,0.2109999999999999,0.2360000000000001,6.0,19.0,31.6,37
2025,24,21,2025210,0,28,28-9,9,81,73.302,73.302,0.772,0.772,74.075,DNF,73.302,73.302,01:13.302,01:13.302,74.192,74.132,01:14.192,01:14.132,5,5,1.755,1.687,0.3879999999999999,0.431,0.0,3.0,0.0,37
2025,24,21,2025210,0,30,30-7,7,87,74.642,74.642,-0.51,-0.510,74.192,12,74.642,74.642,01:14.642,01:14.642,74.192,74.132,01:14.192,01:14.132,15,16,0.473,0.405,1.67,1.713,13.0,19.0,68.4,37
2025,27,23,2025230,0,28,28-9,9,81,84.731,84.711,1.029,1.049,85.862,1,84.731,84.711,01:24.731,01:24.711,85.862,85.76,01:25.862,01:25.760,1,1,2.068,1.854,0.0,0.0,12.0,17.0,70.6,30
2025,27,23,2025230,0,14,14-10,10,63,84.947,84.915,0.813,0.845,85.862,2,84.947,84.915,01:24.947,01:24.915,85.862,85.76,01:25.862,01:25.760,2,2,1.852,1.65,0.2159999999999999,0.2039999999999999,15.0,17.0,88.2,30
2025,27,23,2025230,0,4,4-9,9,4,84.953,84.919,0.807,0.841,85.862,3,84.953,84.919,01:24.953,01:24.919,85.862,85.76,01:25.862,01:25.760,3,3,1.846,1.646,0.2219999999999998,0.2079999999999999,5.0,17.0,29.4,30
2025,27,23,2025230,0,2,2-14,14,1,85.08,85.07,0.68,0.690,85.862,4,85.08,85.07,01:25.080,01:25.070,85.862,85.76,01:25.862,01:25.760,4,4,1.719,1.495,0.3489999999999998,0.359,15.0,17.0,88.2,30
2025,27,23,2025230,0,9,9-14,14,22,85.308,85.272,0.452,0.488,85.862,5,85.308,85.272,01:25.308,01:25.272,85.862,85.76,01:25.862,01:25.760,5,5,1.491,1.293,0.577,0.5609999999999999,2.0,17.0,11.8,30
2025,27,23,2025230,0,35,35-10,10,12,85.328,85.328,0.432,0.432,85.862,6,85.328,85.328,01:25.328,01:25.328,85.862,85.76,01:25.862,01:25.760,6,6,1.471,1.237,0.597,0.617,2.0,17.0,11.8,30
2025,27,23,2025230,0,19,19-4,4,14,85.848,85.77,-0.088,-0.010,85.862,7,85.848,85.77,01:25.848,01:25.770,85.862,85.76,01:25.862,01:25.760,7,8,0.951,0.795,1.117,1.059,12.0,15.0,80.0,30
2025,27,23,2025230,0,8,8-18,18,55,85.906,85.878,-0.146,-0.118,85.862,8,85.906,85.878,01:25.906,01:25.878,85.862,85.76,01:25.862,01:25.760,8,9,0.8929999999999999,0.687,1.1749999999999998,1.1669999999999998,10.0,17.0,58.8,30
2025,27,23,2025230,0,33,33-12,12,6,85.915,85.892,-0.155,-0.132,85.862,9,85.915,85.892,01:25.915,01:25.892,85.862,85.76,01:25.862,01:25.760,9,10,0.8839999999999999,0.673,1.184,1.181,13.0,17.0,76.5,30
