SprintIndex,SeasonID,RaceID,EventIndex,EventAbbreviation,LapNumberFlow,LapNumber,EventAbbMiddleMarker,EventTicksMarker,isSprint
0,2025,2025130,14,BEL*,51,14.0,0,0,1
0,2025,2025130,14,BEL*,52,15.0,0,0,1
0,2025,2025190,21,USA*,53,1.0,0,1,1
0,2025,2025190,21,USA*,54,2.0,0,0,1
0,2025,2025190,21,USA*,55,3.0,0,0,1
0,2025,2025190,21,USA*,56,4.0,0,0,1
0,2025,2025190,21,USA*,57,5.0,0,0,1
0,2025,2025190,21,USA*,58,6.0,0,0,1
0,2025,2025190,21,USA*,59,7.0,0,0,1
0,2025,2025190,21,USA*,60,8.0,0,0,1
0,2025,2025190,21,USA*,61,9.0,0,0,1
0,2025,2025190,21,USA*,62,10.0,1,0,1
0,2025,2025190,21,USA*,63,11.0,0,0,1
0,2025,2025190,21,USA*,64,12.0,0,0,1
0,2025,2025190,21,USA*,65,13.0,0,0,1
0,2025,2025190,21,USA*,66,14.0,0,0,1
0,2025,2025190,21,USA*,67,15.0,0,0,1
0,2025,2025190,21,USA*,68,16.0,0,0,1
0,2025,2025190,21,USA*,69,17.0,0,0,1
0,2025,2025190,21,USA*,70,18.0,0,0,1
0,2025,2025190,21,USA*,71,19.0,0,0,1
0,2025,2025210,24,BRA*,72,1.0,0,1,1
0,2025,2025210,24,BRA*,73,2.0,0,0,1
0,2025,2025210,24,BRA*,74,3.0,0,0,1
0,2025,2025210,24,BRA*,75,4.0,0,0,1
0,2025,2025210,24,BRA*,76,5.0,0,0,1
0,2025,2025210,24,BRA*,77,6.0,0,0,1
0,2025,2025210,24,BRA*,78,7.0,0,0,1
0,2025,2025210,24,BRA*,79,8.0,0,0,1
0,2025,2025210,24,BRA*,80,9.0,0,0,1
0,2025,2025210,24,BRA*,81,10.0,0,0,1
0,2025,2025210,24,BRA*,82,11.0,0,0,1
0,2025,2025210,24,BRA*,83,12.0,1,0,1
0,2025,2025210,24,BRA*,84,13.0,0,0,1
0,2025,2025210,24,BRA*,85,14.0,0,0,1
0,2025,2025210,24,BRA*,86,15.0,0,0,1
0,2025,2025210,24,BRA*,87,16.0,0,0,1
0,2025,2025210,24,BRA*,88,17.0,0,0,1
0,2025,2025210,24,BRA*,89,18.0,0,0,1
0,2025,2025210,24,BRA*,90,19.0,0,0,1
0,2025,2025210,24,BRA*,91,20.0,0,0,1
0,2025,2025210,24,BRA*,92,21.0,0,0,1
0,2025,2025210,24,BRA*,93,22.0,0,0,1
0,2025,2025210,24,BRA*,94,23.0,0,0,1
0,2025,2025210,24,BRA*,95,24.0,0,0,1
0,2025,2025230,27,QAT*,96,1.0,0,1,1
0,2025,2025230,27,QAT*,97,2.0,0,0,1
0,2025,2025230,27,QAT*,98,3.0,0,0,1
0,2025,2025230,27,QAT*,99,4.0,0,0,1
0,2025,2025230,27,QAT*,100,5.0,0,0,1
0,2025,2025230,27,QAT*,101,6.0,0,0,1
0,2025,2025230,27,QAT*,102,7.0,0,0,1
0,2025,2025230,27,QAT*,103,8.0,0,0,1
0,2025,2025230,27,QAT*,104,9.0,0,0,1
0,2025,2025230,27,QAT*,105,10.0,1,0,1
0,2025,2025230,27,QAT*,106,11.0,0,0,1
0,2025,2025230,27,QAT*,107,12.0,0,0,1
0,2025,2025230,27,QAT*,108,13.0,0,0,1
0,2025,2025230,27,QAT*,109,14.0,0,0,1
0,2025,2025230,27,QAT*,110,15.0,0,0,1
0,2025,2025230,27,QAT*,111,16.0,0,0,1
0,2025,2025230,27,QAT*,112,17.0,0,0,1
0,2025,2025230,27,QAT*,113,18.0,0,0,1
0,2025,2025230,27,QAT*,114,19.0,0,0,1
