SeasonID,EventIndex,EventNumber,RaceID,SprintIndex,DriverID,TeamID,Number,Laptime,LaptimeClear,PaceDiff,PaceDiffClear,PaceMarker,PLabel,PaceAvg,PaceClearAvg,PaceAvgLabel,PaceClearAvgLabel,PacePelotoneAvg,PaceClearPelotoneAvg,PacePelotoneAvgLabel,PaceClearPelotoneAvgLabel,PaceDiffRankOrder,PaceDiffClearRankOrder,PaceDiffByWorst,PaceDiffClearByWorst,PaceDiffByBest,PaceDiffClearByBest,PaceDiffBetterLapsCount,PaceDiffBetterLapsCountSum,PaceDiffBetterLapsCountPerc,EventID
2025,1,2,2025020,2,35,10,12,97.921,97.9,0.311,0.331,98.291,7,98.721,98.651,01:38.721,01:38.651,98.291,98.231,01:38.291,01:38.231,9,9,1.786,1.679,0.983,1.048,1.0,17.0,5.9,14
2025,1,2,2025020,2,4,9,4,97.872,97.777,0.36,0.454,98.291,8,99.707,99.579,01:39.707,01:39.579,98.291,98.231,01:38.291,01:38.231,6,6,1.835,1.802,0.934,0.925,2.0,17.0,11.8,14
2025,1,2,2025020,2,10,4,18,97.988,97.918,0.243,0.313,98.291,9,-,-,-,-,98.291,98.231,01:38.291,01:38.231,10,10,1.718,1.661,1.0510000000000002,1.066,16.0,17.0,94.1,14
2025,1,2,2025020,2,19,4,14,98.682,98.65,-0.451,-0.419,98.291,10,-,-,-,-,98.291,98.231,01:38.291,01:38.231,12,13,1.024,0.929,1.745,1.798,1.0,17.0,5.9,14
2025,1,2,2025020,2,24,18,23,98.715,98.647,-0.484,-0.416,98.291,11,98.621,98.523,01:38.621,01:38.523,98.291,98.231,01:38.291,01:38.231,13,12,0.991,0.9320000000000002,1.778,1.795,7.0,15.0,46.7,14
2025,1,2,2025020,2,17,3,10,98.621,98.523,-0.389,-0.292,98.291,12,-,-,-,-,98.291,98.231,01:38.291,01:38.231,11,11,1.086,1.056,1.683,1.671,12.0,17.0,70.6,14
2025,1,2,2025020,2,33,12,6,98.721,98.651,-0.49,-0.420,98.291,13,97.921,97.9,01:37.921,01:37.900,98.291,98.231,01:38.291,01:38.231,14,14,0.985,0.9280000000000002,1.784,1.799,1.0,17.0,5.9,14
2025,1,2,2025020,2,29,14,30,98.77,98.7,-0.538,-0.468,98.291,14,-,-,-,-,98.291,98.231,01:38.291,01:38.231,15,15,0.937,0.8800000000000001,1.832,1.847,2.0,17.0,11.8,14
2025,1,2,2025020,2,30,7,87,99.041,98.953,-0.809,-0.721,98.291,15,98.682,98.65,01:38.682,01:38.650,98.291,98.231,01:38.291,01:38.231,17,17,0.666,0.6270000000000001,2.103,2.1,9.0,17.0,52.9,14
2025,1,2,2025020,2,13,7,31,98.913,98.834,-0.682,-0.602,98.291,16,-,-,-,-,98.291,98.231,01:38.291,01:38.231,16,16,0.793,0.7460000000000001,1.976,1.981,8.0,17.0,47.1,14
2025,1,2,2025020,2,8,18,55,97.877,97.85,0.331,0.358,98.291,17,97.351,97.351,01:37.351,01:37.351,98.291,98.231,01:38.291,01:38.231,8,8,1.806,1.706,0.963,1.021,8.0,15.0,53.3,14
2025,1,2,2025020,2,34,8,5,99.432,99.348,-1.2,-1.117,98.291,18,-,-,-,-,98.291,98.231,01:38.291,01:38.231,19,19,0.2750000000000001,0.2310000000000001,2.494,2.496,6.0,17.0,35.3,14
2025,1,2,2025020,2,25,8,27,99.313,99.278,-1.081,-1.047,98.291,19,97.988,97.918,01:37.988,01:37.918,98.291,98.231,01:38.291,01:38.231,18,18,0.3940000000000001,0.3010000000000001,2.375,2.426,11.0,17.0,64.7,14
2025,1,2,2025020,2,32,3,7,99.707,99.579,-1.475,-1.348,98.291,20,-,-,-,-,98.291,98.231,01:38.291,01:38.231,20,20,0.0,0.0,2.769,2.7270000000000003,5.0,17.0,29.4,14
2025,2,2,2025021,2,28,9,81,96.903,96.871,0.741,0.774,97.741,1,-,-,-,-,97.741,97.684,01:37.741,01:37.684,2,2,1.925,1.865,0.005,0.031,28.0,51.0,54.9,13
2025,2,2,2025021,2,4,9,4,97.094,97.069,0.549,0.574,97.741,2,97.178,97.147,01:37.178,01:37.147,97.741,97.684,01:37.741,01:37.684,3,3,1.733,1.665,0.1969999999999999,0.2310000000000001,23.0,51.0,45.1,13
2025,2,2,2025021,2,14,10,63,97.136,97.094,0.508,0.551,97.741,3,-,-,-,-,97.741,97.684,01:37.741,01:37.684,4,4,1.692,1.642,0.238,0.254,47.0,50.0,94.0,13
2025,2,2,2025021,2,2,14,1,97.178,97.147,0.471,0.502,97.741,4,-,-,-,-,97.741,97.684,01:37.741,01:37.684,5,5,1.6549999999999998,1.593,0.275,0.303,38.0,48.0,79.2,13
2025,2,2,2025021,2,13,7,31,97.728,97.697,-0.086,-0.054,97.741,5,97.094,97.069,01:37.094,01:37.069,97.741,97.684,01:37.741,01:37.684,8,8,1.098,1.037,0.832,0.8590000000000001,31.0,50.0,62.0,13
2025,2,2,2025021,2,35,10,12,97.81,97.796,-0.162,-0.148,97.741,6,98.133,98.079,01:38.133,01:38.079,97.741,97.684,01:37.741,01:37.684,11,13,1.022,0.943,0.908,0.953,3.0,50.0,6.0,13
2025,2,2,2025021,2,24,18,23,97.765,97.736,-0.097,-0.067,97.741,7,97.866,97.793,01:37.866,01:37.793,97.741,97.684,01:37.741,01:37.684,9,9,1.087,1.024,0.843,0.8720000000000001,40.0,50.0,80.0,13
2025,2,2,2025021,2,30,7,87,97.884,97.786,-0.203,-0.105,97.741,8,98.196,98.108,01:38.196,01:38.108,97.741,97.684,01:37.741,01:37.684,12,11,0.981,0.986,0.949,0.91,19.0,50.0,38.0,13
2025,2,2,2025021,2,10,4,18,98.114,98.064,-0.409,-0.359,97.741,9,-,-,-,-,97.741,97.684,01:37.741,01:37.684,15,15,0.7749999999999999,0.732,1.155,1.164,-,-,-,13
2025,2,2,2025021,2,8,18,55,98.132,98.04,-0.49,-0.397,97.741,10,-,-,-,-,97.741,97.684,01:37.741,01:37.684,17,17,0.694,0.694,1.236,1.202,10.0,50.0,20.0,13
2025,2,2,2025021,2,33,12,6,97.866,97.793,-0.209,-0.136,97.741,11,98.016,97.947,01:38.016,01:37.947,97.741,97.684,01:37.741,01:37.684,13,12,0.975,0.955,0.955,0.941,17.0,44.0,38.6,13
2025,2,2,2025021,2,29,14,30,97.787,97.745,-0.133,-0.090,97.741,12,-,-,-,-,97.741,97.684,01:37.741,01:37.684,10,10,1.051,1.001,0.879,0.895,10.0,48.0,20.8,13
2025,2,2,2025021,2,32,3,7,98.196,98.108,-0.553,-0.465,97.741,13,97.81,97.796,01:37.810,01:37.796,97.741,97.684,01:37.741,01:37.684,18,18,0.6309999999999999,0.6259999999999999,1.299,1.27,20.0,51.0,39.2,13
2025,2,2,2025021,2,34,8,5,98.133,98.079,-0.436,-0.382,97.758,14,-,-,-,-,97.741,97.684,01:37.741,01:37.684,16,16,0.748,0.709,1.182,1.187,43.0,49.0,87.8,13
2025,2,2,2025021,2,25,8,27,98.868,98.776,-1.184,-1.091,97.758,15,99.256,99.256,01:39.256,01:39.256,97.741,97.684,01:37.741,01:37.684,19,19,0.0,0.0,1.93,1.896,6.0,49.0,12.2,13
2025,2,2,2025021,2,9,12,22,97.783,97.71,-0.065,0.008,97.758,16,-,-,-,-,97.741,97.684,01:37.741,01:37.684,7,7,1.119,1.099,0.8109999999999999,0.797,27.0,44.0,61.4,13
2025,2,2,2025021,2,19,4,14,99.256,99.256,-,-,98.746,DNF,97.313,97.249,01:37.313,01:37.249,97.741,97.684,01:37.741,01:37.684,20,20,-,-,-,-,-,-,-,13
2025,2,2,2025021,2,6,5,16,97.313,97.249,0.33,0.394,97.741,DSQ,-,-,-,-,97.741,97.684,01:37.741,01:37.684,6,6,1.514,1.485,0.416,0.411,19.0,48.0,39.6,13
2025,2,2,2025021,2,1,5,44,96.927,96.868,0.746,0.805,97.741,DSQ,98.114,98.064,01:38.114,01:38.064,97.741,97.684,01:37.741,01:37.684,1,1,1.93,1.896,0.0,0.0,29.0,48.0,60.4,13
2025,2,2,2025021,2,17,3,10,98.016,97.947,-0.379,-0.310,97.741,DSQ,-,-,-,-,97.741,97.684,01:37.741,01:37.684,14,14,0.8049999999999999,0.7809999999999999,1.125,1.115,31.0,51.0,60.8,13
2025,3,3,2025031,2,2,14,1,92.429,92.4,0.692,0.721,93.223,1,-,-,-,-,93.223,93.162,01:33.223,01:33.162,2,1,1.376,1.329,0.003,0.0,47.0,47.0,100.0,22
2025,3,3,2025031,2,4,9,4,92.426,92.408,0.695,0.713,93.223,2,92.429,92.4,01:32.429,01:32.400,93.223,93.162,01:33.223,01:33.162,1,3,1.379,1.321,0.0,0.008,24.0,48.0,50.0,22
2025,3,3,2025031,2,28,9,81,92.452,92.411,0.674,0.715,93.223,3,-,-,-,-,93.223,93.162,01:33.223,01:33.162,3,2,1.358,1.323,0.0209999999999999,0.006,24.0,48.0,50.0,22
2025,3,3,2025031,2,6,5,16,92.705,92.661,0.415,0.460,93.223,4,-,-,-,-,93.223,93.162,01:33.223,01:33.162,5,6,1.099,1.068,0.2799999999999999,0.2609999999999999,30.0,47.0,63.8,22
2025,3,3,2025031,2,14,10,63,92.725,92.655,0.403,0.473,93.223,5,92.426,92.408,01:32.426,01:32.408,93.223,93.162,01:33.223,01:33.162,6,5,1.0870000000000002,1.081,0.2919999999999999,0.248,18.0,47.0,38.3,22
2025,3,3,2025031,2,35,10,12,92.677,92.647,0.5,0.530,93.223,6,93.772,93.72,01:33.772,01:33.720,93.223,93.162,01:33.223,01:33.162,4,4,1.1840000000000002,1.138,0.1949999999999999,0.1909999999999999,29.0,47.0,61.7,22
2025,3,3,2025031,2,33,12,6,93.013,92.964,0.143,0.192,93.223,8,93.013,92.964,01:33.013,01:32.964,93.223,93.162,01:33.223,01:33.162,8,8,0.8270000000000001,0.8,0.5519999999999999,0.5289999999999999,45.0,47.0,95.7,22
2025,3,3,2025031,2,1,5,44,92.899,92.835,0.272,0.336,93.223,7,93.762,93.687,01:33.762,01:33.687,93.223,93.162,01:33.223,01:33.162,7,7,0.956,0.944,0.4229999999999999,0.3849999999999999,17.0,47.0,36.2,22
2025,3,3,2025031,2,24,18,23,93.029,92.974,0.125,0.180,93.223,9,-,-,-,-,93.223,93.162,01:33.223,01:33.162,9,9,0.809,0.788,0.57,0.5409999999999999,40.0,47.0,85.1,22
2025,3,3,2025031,2,30,7,87,93.344,93.305,-0.198,-0.159,93.223,10,-,-,-,-,93.223,93.162,01:33.223,01:33.162,12,12,0.486,0.4489999999999999,0.893,0.88,43.0,47.0,91.5,22
2025,3,3,2025031,2,17,3,10,93.343,93.294,-0.188,-0.140,93.223,13,93.343,93.294,01:33.343,01:33.294,93.223,93.162,01:33.223,01:33.162,11,11,0.496,0.4679999999999999,0.883,0.861,39.0,47.0,83.0,22
2025,3,3,2025031,2,19,4,14,93.316,93.27,-0.162,-0.115,93.223,11,-,-,-,-,93.223,93.162,01:33.223,01:33.162,10,10,0.522,0.493,0.857,0.836,37.0,44.0,84.1,22
2025,3,3,2025031,2,29,12,30,93.862,93.804,-0.666,-0.608,93.223,17,92.677,92.647,01:32.677,01:32.647,93.223,93.162,01:33.223,01:33.162,19,20,0.018,0.0,1.361,1.329,2.0,47.0,4.3,22
2025,3,3,2025031,2,9,14,22,93.377,93.356,-0.231,-0.210,93.223,12,-,-,-,-,93.223,93.162,01:33.223,01:33.162,13,13,0.453,0.398,0.926,0.931,0.0,47.0,0.0,22
2025,3,3,2025031,2,8,18,55,93.703,93.573,-0.507,-0.377,93.223,14,93.316,93.27,01:33.316,01:33.270,93.223,93.162,01:33.223,01:33.162,14,14,0.177,0.2309999999999999,1.202,1.098,7.0,47.0,14.9,22
2025,3,3,2025031,2,25,8,27,93.811,93.691,-0.684,-0.564,93.223,16,-,-,-,-,93.223,93.162,01:33.223,01:33.162,20,18,0.0,0.044,1.379,1.285,19.0,47.0,40.4,22
2025,3,3,2025031,2,34,8,5,93.772,93.72,-0.595,-0.543,93.223,19,92.705,92.661,01:32.705,01:32.661,93.223,93.162,01:33.223,01:33.162,15,16,0.089,0.0649999999999999,1.29,1.264,28.0,47.0,59.6,22
2025,3,3,2025031,2,13,7,31,93.832,93.752,-0.643,-0.563,93.223,18,-,-,-,-,93.223,93.162,01:33.223,01:33.162,18,17,0.041,0.045,1.338,1.2839999999999998,4.0,47.0,8.5,22
2025,3,3,2025031,2,32,3,7,93.762,93.687,-0.639,-0.565,93.223,15,93.789,93.654,01:33.789,01:33.654,93.223,93.162,01:33.223,01:33.162,16,19,0.045,0.043,1.334,1.286,8.0,47.0,17.0,22
2025,3,3,2025031,2,10,4,18,93.789,93.654,-0.641,-0.506,93.246,20,-,-,-,-,93.223,93.162,01:33.223,01:33.162,17,15,0.043,0.1019999999999999,1.336,1.227,7.0,44.0,15.9,22
2025,4,4,2025041,2,28,9,81,97.216,97.178,1.112,1.151,98.436,1,-,-,-,-,98.436,98.345,01:38.436,01:38.345,1,1,2.079,2.019,0.0,0.0,34.0,46.0,73.9,7
2025,4,4,2025041,2,6,5,16,97.703,97.646,0.639,0.697,98.436,4,98.065,97.93,01:38.065,01:37.930,98.436,98.345,01:38.436,01:38.345,3,3,1.606,1.565,0.4730000000000001,0.454,35.0,48.0,72.9,7
2025,4,4,2025041,2,14,10,63,97.705,97.671,0.638,0.672,98.436,2,-,-,-,-,98.436,98.345,01:38.436,01:38.345,4,4,1.605,1.54,0.4740000000000001,0.479,39.0,44.0,88.6,7
2025,4,4,2025041,2,17,3,10,98.122,98.05,0.145,0.220,98.436,7,-,-,-,-,98.436,98.345,01:38.436,01:38.345,7,7,1.112,1.088,0.967,0.931,39.0,43.0,90.7,7
2025,4,4,2025041,2,35,10,12,98.333,98.267,-0.028,0.037,98.436,11,97.583,97.467,01:37.583,01:37.467,98.436,98.345,01:38.436,01:38.345,9,9,0.939,0.905,1.14,1.114,5.0,44.0,11.4,7
2025,4,4,2025041,2,4,9,4,97.583,97.467,0.718,0.835,98.436,3,99.295,99.197,01:39.295,01:39.197,98.436,98.345,01:38.436,01:38.345,2,2,1.685,1.7029999999999998,0.3940000000000001,0.316,12.0,46.0,26.1,7
2025,4,4,2025041,2,2,14,1,98.065,97.93,0.213,0.348,98.436,6,98.751,98.575,01:38.751,01:38.575,98.436,98.345,01:38.436,01:38.345,6,6,1.18,1.216,0.8990000000000001,0.803,34.0,45.0,75.6,7
2025,4,4,2025041,2,8,18,55,99.125,98.921,-0.621,-0.417,98.564,DNF,98.595,98.497,01:38.595,01:38.497,98.436,98.345,01:38.436,01:38.345,17,16,0.346,0.451,1.733,1.568,6.0,32.0,18.8,7
2025,4,4,2025041,2,1,5,44,97.988,97.867,0.354,0.475,98.436,5,-,-,-,-,98.436,98.345,01:38.436,01:38.345,5,5,1.321,1.343,0.7580000000000001,0.676,13.0,48.0,27.1,7
2025,4,4,2025041,2,9,14,22,98.597,98.513,-0.286,-0.202,98.436,9,-,-,-,-,98.436,98.345,01:38.436,01:38.345,11,10,0.681,0.6659999999999999,1.398,1.353,11.0,45.0,24.4,7
2025,4,4,2025041,2,32,3,7,98.595,98.497,-0.371,-0.268,98.436,14,98.122,98.05,01:38.122,01:38.050,98.436,98.345,01:38.436,01:38.345,13,12,0.596,0.6,1.483,1.419,4.0,43.0,9.3,7
2025,4,4,2025041,2,33,12,6,98.751,98.575,-0.52,-0.336,98.436,13,-,-,-,-,98.436,98.345,01:38.436,01:38.345,16,14,0.4469999999999999,0.532,1.632,1.487,13.0,42.0,31.0,7
2025,4,4,2025041,2,19,4,14,98.975,98.909,-0.634,-0.568,98.436,15,98.333,98.267,01:38.333,01:38.267,98.436,98.345,01:38.436,01:38.345,18,18,0.3329999999999999,0.3,1.746,1.719,32.0,46.0,69.6,7
2025,4,4,2025041,2,13,7,31,98.287,98.217,-0.007,0.064,98.436,8,-,-,-,-,98.436,98.345,01:38.436,01:38.345,8,8,0.96,0.932,1.119,1.087,25.0,44.0,56.8,7
2025,4,4,2025041,2,24,18,23,98.624,98.544,-0.283,-0.204,98.436,12,98.975,98.909,01:38.975,01:38.909,98.436,98.345,01:38.436,01:38.345,10,11,0.6839999999999999,0.664,1.395,1.355,26.0,32.0,81.2,7
2025,4,4,2025041,2,25,8,27,98.778,98.723,-0.457,-0.400,98.436,DSQ,-,-,-,-,98.436,98.345,01:38.436,01:38.345,14,15,0.51,0.4679999999999999,1.5690000000000002,1.5510000000000002,28.0,42.0,66.7,7
2025,4,4,2025041,2,29,12,30,98.843,98.767,-0.514,-0.438,98.436,16,97.703,97.646,01:37.703,01:37.646,98.436,98.345,01:38.436,01:38.345,15,17,0.4529999999999999,0.43,1.626,1.589,29.0,42.0,69.0,7
2025,4,4,2025041,2,34,8,5,99.295,99.197,-0.967,-0.868,98.436,18,-,-,-,-,98.436,98.345,01:38.436,01:38.345,20,20,0.0,0.0,2.079,2.019,14.0,42.0,33.3,7
2025,4,4,2025041,2,10,4,18,99.204,99.082,-0.883,-0.761,98.436,17,99.204,99.082,01:39.204,01:39.082,98.436,98.345,01:38.436,01:38.345,19,19,0.0839999999999999,0.1069999999999999,1.995,1.912,14.0,46.0,30.4,7
2025,4,4,2025041,2,30,7,87,98.671,98.615,-0.342,-0.287,98.436,10,-,-,-,-,98.436,98.345,01:38.436,01:38.345,12,13,0.625,0.581,1.4540000000000002,1.438,19.0,44.0,43.2,7
2025,5,5,2025051,2,28,9,81,93.209,93.106,1.129,1.232,94.446,1,-,-,-,-,94.446,94.379,01:34.446,01:34.379,2,1,2.6870000000000003,2.672,0.046,0.0,25.0,42.0,59.5,32
2025,5,5,2025051,2,2,14,1,93.177,93.14,1.175,1.211,94.446,2,93.177,93.14,01:33.177,01:33.140,94.446,94.379,01:34.446,01:34.379,1,2,2.733,2.651,0.0,0.0209999999999999,-,-,-,32
2025,5,5,2025051,2,6,5,16,93.364,93.296,1.015,1.082,94.446,3,-,-,-,-,94.446,94.379,01:34.446,01:34.379,4,4,2.573,2.522,0.1600000000000001,0.1499999999999999,38.0,42.0,90.5,32
2025,5,5,2025051,2,4,9,4,93.346,93.292,1.059,1.113,94.446,4,-,-,-,-,94.446,94.379,01:34.446,01:34.379,3,3,2.617,2.553,0.1160000000000001,0.119,17.0,42.0,40.5,32
2025,5,5,2025051,2,14,10,63,93.803,93.736,0.539,0.606,94.446,5,93.346,93.292,01:33.346,01:33.292,94.446,94.379,01:34.446,01:34.379,5,5,2.097,2.046,0.636,0.626,30.0,43.0,69.8,32
2025,5,5,2025051,2,35,10,12,93.856,93.834,0.482,0.505,94.446,6,95.954,95.836,01:35.954,01:35.836,94.446,94.379,01:34.446,01:34.379,6,6,2.04,1.945,0.6930000000000001,0.727,13.0,43.0,30.2,32
2025,5,5,2025051,2,1,5,44,93.966,93.897,0.399,0.469,94.446,7,94.589,94.512,01:34.589,01:34.512,94.446,94.379,01:34.446,01:34.379,7,7,1.957,1.909,0.776,0.763,4.0,42.0,9.5,32
2025,5,5,2025051,2,8,18,55,94.445,94.387,-0.093,-0.035,94.446,8,95.515,95.463,01:35.515,01:35.463,94.446,94.379,01:34.446,01:34.379,8,8,1.465,1.405,1.268,1.267,20.0,43.0,46.5,32
2025,5,5,2025051,2,24,18,23,94.503,94.47,-0.142,-0.110,94.446,9,-,-,-,-,94.446,94.379,01:34.446,01:34.379,9,10,1.416,1.3299999999999998,1.317,1.342,23.0,43.0,53.5,32
2025,5,5,2025051,2,33,12,6,94.589,94.512,-0.184,-0.107,94.446,10,-,-,-,-,94.446,94.379,01:34.446,01:34.379,10,9,1.374,1.333,1.359,1.339,24.0,42.0,57.1,32
2025,5,5,2025051,2,19,4,14,94.706,94.645,-0.368,-0.306,94.446,11,-,-,-,-,94.446,94.379,01:34.446,01:34.379,12,12,1.19,1.134,1.543,1.538,32.0,41.0,78.0,32
2025,5,5,2025051,2,29,12,30,94.561,94.507,-0.219,-0.165,94.446,12,-,-,-,-,94.446,94.379,01:34.446,01:34.379,11,11,1.339,1.275,1.394,1.397,18.0,42.0,42.9,32
2025,5,5,2025051,2,30,7,87,94.747,94.722,-0.404,-0.380,94.446,13,93.856,93.834,01:33.856,01:33.834,94.446,94.379,01:34.446,01:34.379,13,13,1.154,1.06,1.5790000000000002,1.612,38.0,44.0,86.4,32
2025,5,5,2025051,2,13,7,31,95.626,95.528,-1.248,-1.149,94.446,14,-,-,-,-,94.446,94.379,01:34.446,01:34.379,17,17,0.31,0.2909999999999999,2.423,2.381,6.0,44.0,13.6,32
2025,5,5,2025051,2,25,8,27,95.283,95.195,-0.864,-0.776,94.465,15,94.706,94.645,01:34.706,01:34.645,94.446,94.379,01:34.446,01:34.379,15,15,0.6940000000000001,0.6639999999999999,2.039,2.008,28.0,43.0,65.1,32
2025,5,5,2025051,2,10,4,18,95.256,95.111,-0.818,-0.673,94.465,16,-,-,-,-,94.446,94.379,01:34.446,01:34.379,14,14,0.7400000000000001,0.7669999999999999,1.993,1.905,9.0,41.0,22.0,32
2025,5,5,2025051,2,32,3,7,95.515,95.463,-1.1,-1.048,94.465,17,93.364,93.296,01:33.364,01:33.296,94.446,94.379,01:34.446,01:34.379,16,16,0.4579999999999999,0.3919999999999999,2.2750000000000004,2.28,-,-,-,32
2025,5,5,2025051,2,34,8,5,95.954,95.836,-1.558,-1.440,94.465,18,-,-,-,-,94.446,94.379,01:34.446,01:34.379,18,18,0.0,0.0,2.733,2.672,15.0,43.0,34.9,32
2025,5,5,2025051,2,9,14,22,-,-,-,-,-,DNF,95.256,95.111,01:35.256,01:35.111,94.446,94.379,01:34.446,01:34.379,19,19,-,-,-,-,-,-,-,32
