DriverID,FullName,LastName,SeasonID,SprintIndex,Number,Color,Team,DriverIDT,CountryCode,CountryCodeRus,ConsistencyNormalizedAvg,OvertakesNormalizedAvg,QualiTeammateDiscreteAvg,ConsistencyTeammateDiscreteAvg,PaceTeammateDiscreteAvg,StartTeammateDiscreteAvg,OvertakesTeammateDiscreteAvg,MistakesTeammateDiscreteAvg,QualiTeammateNormalizedAvg,ConsistencyTeammateNormalizedAvg,PaceTeammateNormalizedAvg,StartTeammateNormalizedAvg,OvertakesTeammateNormalizedAvg,MistakesTeammateNormalizedAvg,PaceNormalizedAvg,StartNormalizedAvg,LevelNormalizedAvg,Label,RacesParticipated,Teammate,TeammateAbb
9,Yuki Tsunoda,Tsunoda,2024,1,22,#6692FF,RB,9_RB,JPN,Япония,5.20,4.19,7.50,5.26,5.79,6.315789473684211,4.2105263157894735,4.58,5.48,5.14,5.18,5.240270286229879,4.276563591812316,5.452309540460149,3.81,5.27,4.96,2024,24.0,Daniel Ricciardo,RIC
9,Yuki Tsunoda,Tsunoda,2024,2,22,#6692FF,RB,9_RB,JPN,Япония,5.34,4.79,6.67,5.20,5.60,6.0,4.4,4.67,5.15,4.98,5.03,5.390379834898167,4.459825189509411,5.525109182928121,3.73,5.39,5.20,2024,30.0,Daniel Ricciardo,RIC
9,Yuki Tsunoda,Tsunoda,2025,0,22,#6692FF,Racing Bulls,9_Racing_Bulls,JPN,Япония,9.90,4.60,10.00,10.00,10.00,10.0,0.0,10.00,6.65,5.62,6.21,6.800000000000001,3.59375,6.021872863978127,6.87,8.50,8.78,2025 - Racing Bulls,1.0,Isack Hadjar,HAD
9,Yuki Tsunoda,Tsunoda,2025,0,22,#3671C6,Red Bull Racing,9_Red_Bull_Racing,JPN,Япония,8.49,5.92,2.00,2.00,0.00,4.0,4.0,4.00,2.80,4.89,3.45,4.735580090383003,5.243243243243243,4.87756446148298,5.17,7.33,7.87,2025 - Red Bull Racing,5.0,Max Verstappen,VER
9,Yuki Tsunoda,Tsunoda,2025,1,22,#6692FF,Racing Bulls,9_Racing_Bulls,JPN,Япония,5.50,4.75,5.00,10.00,10.00,10.0,0.0,10.00,5.36,7.03,5.16,6.016847172081828,5.0,5.1923076923076925,5.03,6.62,5.57,2025 - Racing Bulls,2.0,Isack Hadjar,HAD
9,Yuki Tsunoda,Tsunoda,2025,1,22,#3671C6,Red Bull Racing,9_Red_Bull_Racing,JPN,Япония,6.39,4.97,0.00,3.00,0.00,4.0,2.0,3.64,3.20,4.40,2.88,4.918384923038375,4.506255119663441,5.153910485053208,3.73,6.32,6.14,2025 - Red Bull Racing,22.0,Max Verstappen,VER
9,Yuki Tsunoda,Tsunoda,2025,2,22,#6692FF,Racing Bulls,9_Racing_Bulls,JPN,Япония,6.97,4.70,6.67,10.00,10.00,10.0,0.0,10.00,5.79,6.32,5.69,6.408423586040914,4.296875,5.60709027814291,5.64,7.25,6.64,2025 - Racing Bulls,3.0,Isack Hadjar,HAD
9,Yuki Tsunoda,Tsunoda,2025,2,22,#3671C6,Red Bull Racing,9_Red_Bull_Racing,JPN,Япония,6.79,5.15,0.37,2.80,0.00,4.0,2.4,3.70,3.13,4.50,2.99,4.881823956507301,4.653652744379401,5.109695121281971,4.00,6.51,6.47,2025 - Red Bull Racing,27.0,Max Verstappen,VER
9,Yuki Tsunoda,Tsunoda,Все сезоны,0,22,#3671C6,Все сезоны,9_Red_Bull_Racing,JPN,Япония,7.51,6.38,5.08,4.78,3.47,6.361111111111111,4.416666666666667,6.22,4.42,4.94,4.76,5.9400688302710405,4.842676244060956,6.220892878387574,4.76,6.43,7.14,Все сезоны,27.0,Max Verstappen,VER
9,Yuki Tsunoda,Tsunoda,Все сезоны,1,22,#3671C6,Все сезоны,9_Red_Bull_Racing,JPN,Япония,6.13,4.95,4.05,5.65,4.50,6.538699690402477,3.3777089783281737,5.08,4.74,5.20,4.65,5.327008872960307,4.76220090983304,4.983420875027698,4.31,6.05,5.92,Все сезоны,27.0,Max Verstappen,VER
9,Yuki Tsunoda,Tsunoda,Все сезоны,2,22,#3671C6,Все сезоны,9_Red_Bull_Racing,JPN,Япония,6.47,5.22,4.17,5.52,4.34,6.484467096595243,3.5379862700228837,5.21,4.70,5.07,4.72,5.46186009932859,4.708544626527785,5.2064242355002435,4.44,6.15,6.21,Все сезоны,27.0,Max Verstappen,VER
