SeasonID,RaceID,SprintIndex,DriverID,Team,Number,Color,FullName,Abbreviation,Laptime,LaptimeClear,PaceDiff,PaceDiffClear,PaceMarker,ClassifiedPositionLabel,PaceAvg,PaceClearAvg,PaceAvgLabel,PaceClearAvgLabel,PacePelotoneAvg,PaceClearPelotoneAvg,PacePelotoneAvgLabel,PaceClearPelotoneAvgLabel,PaceDiffRankOrder,PaceDiffClearRankOrder,PaceDiffByWorst,PaceDiffClearByWorst,PaceDiffByBest,PaceDiffClearByBest,PaceDiffBetterLapsCount,PaceDiffBetterLapsCountSum,PaceDiffBetterLapsCountPerc
2023,2023011,1,27,Williams,2,#37BEDD,Logan Sargeant,SAR,98.86116666666668,98.814125,-0.4150416666666667,-0.368,98.48792592592592,12,98.86116666666668,98.814125,01:38.861,01:38.814,98.47463636363636,98.4177090909091,01:38.474,01:38.417,15,16,0.5739166666666666,0.5640416666666668,1.4523477891156464,1.4464685374149662,27.0,45.0,60.0
2023,2023011,1,24,Williams,23,#37BEDD,Alexander Albon,ALB,98.67179591836734,98.64179591836736,-0.2840204081632653,-0.254,98.47463636363636,10,98.67179591836734,98.64179591836736,01:38.671,01:38.641,98.47463636363636,98.4177090909091,01:38.474,01:38.417,13,13,0.704937925170068,0.6779795918367348,1.321326530612245,1.332530612244898,18.0,45.0,40.0
2023,2023021,1,27,Williams,2,#37BEDD,Logan Sargeant,SAR,95.9240930232558,95.8063023255814,-1.0212558139534884,-0.903,94.9525909090909,16,95.9240930232558,95.8063023255814,01:35.924,01:35.806,94.9525909090909,94.89270454545456,01:34.952,01:34.892,19,19,0.3797968176254589,0.4400085679314567,2.534778541226216,2.4747605708245244,10.0,19.0,52.6
2023,2023021,1,24,Williams,23,#37BEDD,Alexander Albon,ALB,96.627,96.569,-0.8491052631578947,-0.791,95.73380952380953,DNF,96.627,96.569,01:36.627,01:36.569,94.9525909090909,94.89270454545456,01:34.952,01:34.892,18,18,0.5519473684210526,0.5524210526315789,2.3626279904306218,2.3623480861244017,9.0,19.0,47.4
2023,2023031,1,27,Williams,2,#37BEDD,Logan Sargeant,SAR,83.87878048780489,83.76187804878049,-1.0117435897435898,-0.889,82.88418181818182,16,83.87878048780489,83.76187804878049,01:23.878,01:23.761,82.88418181818182,82.81040909090909,01:22.884,01:22.810,17,17,0.2185128205128204,0.2323076923076921,1.853386446886447,1.841153846153846,-,-,-
2023,2023031,1,24,Williams,23,#37BEDD,Alexander Albon,ALB,83.494,83.494,-,-,83.9425,DNF,83.494,83.494,01:23.494,01:23.494,82.88418181818182,82.81040909090909,01:22.884,01:22.810,19,19,-,-,-,-,-,-,-
2023,2023041,1,27,Williams,2,#37BEDD,Logan Sargeant,SAR,107.87357142857142,107.81895238095235,-0.9459523809523808,-0.891,107.04631111111112,16,107.87357142857142,107.81895238095235,01:47.873,01:47.818,107.04631111111108,106.99144444444444,01:47.046,01:46.991,18,18,0.0605070785070784,0.0446666666666666,2.319219047619048,2.3149696969696967,8.0,41.0,19.5
2023,2023041,1,24,Williams,23,#37BEDD,Alexander Albon,ALB,107.56671428571428,107.50507142857144,-0.6603658536585366,-0.597,107.04631111111112,12,107.56671428571428,107.50507142857144,01:47.566,01:47.505,107.04631111111108,106.99144444444444,01:47.046,01:46.991,14,15,0.3460936058009227,0.338780487804878,2.0336325203252037,2.0208558758314856,33.0,41.0,80.5
2023,2023051,1,24,Williams,23,#37BEDD,Alexander Albon,ALB,92.93832075471698,92.85045283018869,-0.2837547169811321,-0.196,92.7436181818182,14,92.93832075471698,92.85045283018869,01:32.938,01:32.850,92.74361818181818,92.66454545454546,01:32.743,01:32.664,15,14,0.7841452830188678,0.7474743396226413,1.2651132075471698,1.208056603773585,36.0,51.0,70.6
2023,2023051,1,27,Williams,2,#37BEDD,Logan Sargeant,SAR,93.378679245283,93.28188679245282,-0.7182452830188679,-0.621,92.7662962962963,20,93.378679245283,93.28188679245282,01:33.378,01:33.281,92.74361818181818,92.66454545454546,01:32.743,01:32.664,19,19,0.3496547169811319,0.3219271698113206,1.6996037735849057,1.6336037735849056,15.0,51.0,29.4
