DriverID,FullName,LastName,SeasonID,SprintIndex,Number,Color,Team,DriverIDT,CountryCode,CountryCodeRus,ConsistencyNormalizedAvg,OvertakesNormalizedAvg,QualiTeammateDiscreteAvg,ConsistencyTeammateDiscreteAvg,PaceTeammateDiscreteAvg,StartTeammateDiscreteAvg,OvertakesTeammateDiscreteAvg,MistakesTeammateDiscreteAvg,QualiTeammateNormalizedAvg,ConsistencyTeammateNormalizedAvg,PaceTeammateNormalizedAvg,StartTeammateNormalizedAvg,OvertakesTeammateNormalizedAvg,MistakesTeammateNormalizedAvg,PaceNormalizedAvg,StartNormalizedAvg,LevelNormalizedAvg,Label,RacesParticipated,Teammate,TeammateAbb
2,Max Verstappen,Verstappen,2021,0,33,#1E5BC6,Red Bull Racing,2_Red_Bull_Racing,NLD,Нидерланды,8.78,5.53,-,10.00,10.00,6.666666666666666,6.666666666666666,10.00,-,7.83,6.88,5.700033400643259,6.055482424065136,8.01729753869952,9.96,5.83,7.75,2021,3.0,Sergio Perez,PER
2,Max Verstappen,Verstappen,2021,1,33,#1E5BC6,Red Bull Racing,2_Red_Bull_Racing,NLD,Нидерланды,9.24,6.13,9.09,8.33,9.44,6.111111111111112,5.0,7.27,5.65,5.65,5.40,4.966192594473563,4.792652761666834,5.959110987307326,9.46,6.27,8.24,2021,22.0,Sergio Perez,PER
2,Max Verstappen,Verstappen,2021,2,33,#1E5BC6,Red Bull Racing,2_Red_Bull_Racing,NLD,Нидерланды,9.18,6.05,9.09,8.57,9.52,6.190476190476191,5.238095238095238,7.60,5.65,5.97,5.62,5.071026995354949,4.982077211026579,6.227570102706307,9.53,6.22,8.17,2021,25.0,Sergio Perez,PER
2,Max Verstappen,Verstappen,2022,0,1,#1E5BC6,Red Bull Racing,2_Red_Bull_Racing,NLD,Нидерланды,7.87,6.41,9.09,6.67,6.67,3.333333333333333,0.0,6.67,5.65,4.71,5.10,3.882999886843555,4.242954034872129,4.81096245568769,9.50,5.33,7.21,2022,3.0,Sergio Perez,PER
2,Max Verstappen,Verstappen,2022,1,1,#1E5BC6,Red Bull Racing,2_Red_Bull_Racing,NLD,Нидерланды,8.79,6.61,8.18,7.00,7.50,6.0,6.0,6.36,5.36,5.29,5.15,4.95428095078655,5.375162415862405,5.739084189905749,9.39,6.21,8.00,2022,22.0,Sergio Perez,PER
2,Max Verstappen,Verstappen,2022,2,1,#1E5BC6,Red Bull Racing,2_Red_Bull_Racing,NLD,Нидерланды,8.68,6.59,8.18,6.96,7.39,5.652173913043478,5.217391304347826,6.40,5.36,5.22,5.15,4.8145486380983336,5.227483061820195,5.618024833268612,9.40,6.10,7.90,2022,25.0,Sergio Perez,PER
2,Max Verstappen,Verstappen,2023,0,1,#3671C6,Red Bull Racing,2_Red_Bull_Racing,NLD,Нидерланды,9.06,7.47,8.33,8.33,8.33,8.333333333333334,3.333333333333333,1.67,5.45,6.58,6.38,4.885359321529534,5.521399284813735,5.095639401062978,9.78,4.25,7.99,2023,6.0,Sergio Perez,PER
2,Max Verstappen,Verstappen,2023,1,1,#3671C6,Red Bull Racing,2_Red_Bull_Racing,NLD,Нидерланды,8.66,7.24,9.09,8.00,9.50,8.0,3.5,8.64,5.93,5.37,5.45,5.008623699822402,4.730294654298824,5.820309111028826,9.66,5.70,7.93,2023,22.0,Sergio Perez,PER
2,Max Verstappen,Verstappen,2023,2,1,#3671C6,Red Bull Racing,2_Red_Bull_Racing,NLD,Нидерланды,8.74,7.29,8.93,8.08,9.23,8.076923076923077,3.4615384615384617,7.14,5.82,5.65,5.66,4.9801780740625095,4.912857261340726,5.733348745832925,9.69,5.39,7.94,2023,28.0,Sergio Perez,PER
2,Max Verstappen,Verstappen,2024,0,1,#3671C6,Red Bull Racing,2_Red_Bull_Racing,NLD,Нидерланды,8.24,6.83,10.00,5.00,10.00,5.0,5.0,3.33,6.14,5.66,5.96,4.706066944113301,4.611242666089201,4.722926876341664,9.79,5.16,7.50,2024,6.0,Sergio Perez,PER
