SeasonID,RaceID,SprintIndex,DriverID,Team,Number,Color,FullName,Abbreviation,Laptime,LaptimeClear,PaceDiff,PaceDiffClear,PaceMarker,ClassifiedPositionLabel,PaceAvg,PaceClearAvg,PaceAvgLabel,PaceClearAvgLabel,PacePelotoneAvg,PaceClearPelotoneAvg,PacePelotoneAvgLabel,PaceClearPelotoneAvgLabel,PaceDiffRankOrder,PaceDiffClearRankOrder,PaceDiffByWorst,PaceDiffClearByWorst,PaceDiffByBest,PaceDiffClearByBest,PaceDiffBetterLapsCount,PaceDiffBetterLapsCountSum,PaceDiffBetterLapsCountPerc
2021,2021011,2,16,Haas F1 Team,47,#505050,Mick Schumacher,MSC,97.88189130434785,97.65217391304348,-1.4930869565217393,-1.263,96.50678,16,97.88189130434785,97.65217391304348,01:37.881,01:37.652,96.48984313725492,96.37086274509804,01:36.489,01:36.370,18,18,0.4902301166489924,0.60011558854719,2.7461507863089736,2.595390379278446,-,-,-
2021,2021011,2,20,Haas F1 Team,9,#505050,Nikita Mazepin,MAZ,-,-,-,-,-,DNF,-,-,-,-,96.48984313725492,96.37086274509804,01:36.489,01:36.370,20,20,-,-,-,-,-,-,-
2021,2021021,2,16,Haas F1 Team,47,#505050,Mick Schumacher,MSC,86.20937500000001,85.99229166666667,-1.1894166666666666,-0.972,85.30392307692308,16,86.20937500000001,85.99229166666667,01:26.209,01:25.992,85.0717037037037,84.93196296296297,01:25.071,01:24.931,18,18,2.179338888888889,1.7778236111111108,3.2076715686274504,3.040060049019608,38.0,43.0,88.4
2021,2021021,2,20,Haas F1 Team,9,#505050,Nikita Mazepin,MAZ,87.98117777777777,87.3626,-3.3687555555555555,-2.750,85.30392307692308,17,87.98117777777777,87.3626,01:27.981,01:27.362,85.0717037037037,84.93196296296297,01:25.071,01:24.931,19,19,0.0,0.0,5.38701045751634,4.817883660130718,5.0,43.0,11.6
2021,2021031,2,16,Haas F1 Team,47,#505050,Mick Schumacher,MSC,84.80710909090908,84.68434545454545,-1.5609636363636363,-1.438,83.35110526315789,17,84.80710909090908,84.68434545454545,01:24.807,01:24.684,83.3161186440678,83.20744067796609,01:23.316,01:23.207,17,17,0.4849420240137221,0.3449313893653516,2.7695601275917063,2.742444976076555,35.0,52.0,67.3
2021,2021031,2,20,Haas F1 Team,9,#505050,Nikita Mazepin,MAZ,85.30669811320755,85.0439245283019,-2.0459056603773584,-1.783,83.35110526315789,19,85.30669811320755,85.0439245283019,01:25.306,01:25.043,83.3161186440678,83.20744067796609,01:23.316,01:23.207,19,19,0.0,0.0,3.2545021516054287,3.087376365441907,17.0,52.0,32.7
2021,2021041,2,16,Haas F1 Team,47,#505050,Mick Schumacher,MSC,85.09244444444445,84.79629629629629,-1.162351851851852,-0.866,84.05556896551724,18,85.09244444444445,84.79629629629629,01:25.092,01:24.796,84.00590000000001,83.86938333333335,01:24.005,01:23.869,19,18,0.811574074074074,0.7733333333333332,2.9024589947089945,2.6812414021164024,40.0,51.0,78.4
2021,2021041,2,20,Haas F1 Team,9,#505050,Nikita Mazepin,MAZ,85.88794444444444,85.55357407407408,-1.9739259259259256,-1.640,84.05556896551724,19,85.88794444444444,85.55357407407408,01:25.887,01:25.553,84.00590000000001,83.86938333333335,01:24.005,01:23.869,20,20,0.0,0.0,3.7140330687830687,3.454574735449736,11.0,51.0,21.6
2021,2021051,2,20,Haas F1 Team,9,#505050,Nikita Mazepin,MAZ,79.09395774647888,78.77380281690141,-2.247830985915493,-1.928,76.96405479452055,17,79.09395774647888,78.77380281690141,01:19.093,01:18.773,76.9399605263158,76.8151052631579,01:16.939,01:16.815,19,18,0.0,0.0052535211267603,3.3391823372668443,3.040137228778073,24.0,69.0,34.8
2021,2021051,2,16,Haas F1 Team,47,#505050,Mick Schumacher,MSC,79.07714084507042,78.77540845070423,-2.2347042253521123,-1.933,76.96405479452055,18,79.07714084507042,78.77540845070423,01:19.077,01:18.775,76.9399605263158,76.8151052631579,01:16.939,01:16.815,18,19,0.0131267605633804,0.0,3.326055576703464,3.045390749904834,45.0,69.0,65.2
