SprintIndex,SeasonID,RaceID,LapNumber,LapNumberFlow,Team,6_Laptime,8_Laptime,6_PaceDiff,8_PaceDiff,6_PaceDiffClear,8_PaceDiffClear,PaceMarker,PaceDiffTeammateDelta,PaceDiffTeammateBetter,PaceDiffClearTeammateDelta,PaceDiffClearTeammateBetter,PaceDiffTeammateMean,PaceDiffTeammateMeanInt,PaceDiffClearTeammateMean,PaceDiffClearTeammateMeanInt
1,2022,2022011,1.0,1,Ferrari,,,,,,,,-,-,-,,-,,-,
1,2022,2022011,2.0,2,Ferrari,,,,,,,,-,-,-,,-,,-,
1,2022,2022011,3.0,3,Ferrari,98.272,99.049,-1.99,-1.213,-1.99,-1.213,100.262,0.777,6.0,0.777,6,-1.602,-1.6015000000000001,-1.602,-1.6015000000000001
1,2022,2022011,4.0,4,Ferrari,98.414,98.923,-1.857,-1.348,-1.857,-1.348,100.326,0.509,6.0,0.509,6,-1.603,-1.6025,-1.603,-1.6025
1,2022,2022011,5.0,5,Ferrari,98.471,99.101,-1.969,-1.339,-1.969,-1.339,100.658,0.630,6.0,0.630,6,-1.654,-1.654,-1.654,-1.654
1,2022,2022011,6.0,6,Ferrari,98.712,99.594,-1.967,-1.085,-1.967,-1.334,100.765,0.882,6.0,0.633,6,-1.526,-1.526,-1.651,-1.6505
1,2022,2022011,7.0,7,Ferrari,98.835,99.588,-1.928,-1.175,-1.928,-1.175,100.841,0.753,6.0,0.753,6,-1.551,-1.5514999999999999,-1.551,-1.5514999999999999
1,2022,2022011,8.0,8,Ferrari,98.951,99.275,-1.953,-1.629,-1.953,-1.629,101.054,0.324,6.0,0.324,6,-1.791,-1.791,-1.791,-1.791
1,2022,2022011,9.0,9,Ferrari,98.807,99.424,-2.274,-1.657,-2.274,-1.657,101.154,0.617,6.0,0.617,6,-1.966,-1.9655,-1.966,-1.9655
1,2022,2022011,10.0,10,Ferrari,99.123,99.682,-2.179,-1.62,-2.179,-1.62,101.505,0.559,6.0,0.559,6,-1.899,-1.8995,-1.899,-1.8995
1,2022,2022011,11.0,11,Ferrari,99.306,99.942,-2.046,-1.41,-2.046,-1.41,101.352,0.636,6.0,0.636,6,-1.728,-1.7279999999999998,-1.728,-1.7279999999999998
1,2022,2022011,12.0,12,Ferrari,99.256,100.097,-1.976,-1.135,-1.976,-1.135,101.267,0.841,6.0,0.841,6,-1.555,-1.5554999999999999,-1.555,-1.5554999999999999
1,2022,2022011,13.0,13,Ferrari,99.279,100.165,-1.684,-0.798,-1.684,-0.798,100.989,0.886,6.0,0.886,6,-1.241,-1.241,-1.241,-1.241
1,2022,2022011,14.0,14,Ferrari,99.629,,-1.134,,-1.134,,100.811,-,-,-,,-,-1.4292500000000001,-,-1.4292500000000001
1,2022,2022011,15.0,15,Ferrari,,,,,,,100.942,-,-,-,,-,-1.6175000000000002,-,-1.6175000000000002
1,2022,2022011,16.0,16,Ferrari,,97.477,,-2.592,,-2.592,100.118,-,-,-,,-,-1.8057500000000002,-,-1.8057500000000002
1,2022,2022011,17.0,17,Ferrari,97.52,97.172,-1.82,-2.168,-1.82,-2.168,99.451,-0.348,8.0,-0.348,8,-1.994,-1.9940000000000002,-1.994,-1.9940000000000002
1,2022,2022011,18.0,18,Ferrari,97.634,97.561,-1.457,-1.53,-1.457,-1.53,99.26,-0.073,8.0,-0.073,8,-1.494,-1.4935,-1.494,-1.4935
1,2022,2022011,19.0,19,Ferrari,97.408,97.581,-1.518,-1.345,-1.518,-1.345,99.053,0.173,6.0,0.173,6,-1.431,-1.4315,-1.431,-1.4315
1,2022,2022011,20.0,20,Ferrari,97.562,98.059,-1.46,-0.963,-1.46,-1.371,99.06,0.497,6.0,0.089,6,-1.212,-1.2115,-1.415,-1.4155
1,2022,2022011,21.0,21,Ferrari,97.807,97.721,-1.379,-1.465,-1.379,-1.465,99.281,-0.086,8.0,-0.086,8,-1.422,-1.4220000000000002,-1.422,-1.4220000000000002
1,2022,2022011,22.0,22,Ferrari,97.752,97.914,-1.636,-1.474,-1.636,-1.474,99.492,0.162,6.0,0.162,6,-1.555,-1.555,-1.555,-1.555
1,2022,2022011,23.0,23,Ferrari,97.774,98.244,-1.681,-1.211,-1.681,-1.377,99.492,0.470,6.0,0.304,6,-1.446,-1.4460000000000002,-1.529,-1.529
1,2022,2022011,24.0,24,Ferrari,97.913,98.242,-1.562,-1.233,-1.562,-1.233,99.498,0.329,6.0,0.329,6,-1.397,-1.3975,-1.397,-1.3975
1,2022,2022011,25.0,25,Ferrari,98.061,98.264,-1.51,-1.307,-1.51,-1.307,99.657,0.203,6.0,0.203,6,-1.409,-1.4085,-1.409,-1.4085
1,2022,2022011,26.0,26,Ferrari,98.371,98.444,-1.27,-1.197,-1.27,-1.197,99.661,0.073,6.0,0.073,6,-1.234,-1.2335,-1.234,-1.2335
1,2022,2022011,27.0,27,Ferrari,98.785,98.846,-0.912,-0.851,-0.912,-1.11,99.833,0.061,6.0,-0.198,8,-0.881,-0.8815,-1.011,-1.0110000000000001
1,2022,2022011,28.0,28,Ferrari,99.051,98.729,-0.794,-1.116,-1.009,-1.116,100.022,-0.322,8.0,-0.107,8,-0.955,-0.9550000000000001,-1.062,-1.0625
1,2022,2022011,29.0,29,Ferrari,98.887,98.953,-0.997,-0.931,-0.997,-0.931,99.968,0.066,6.0,0.066,6,-0.964,-0.964,-0.964,-0.964
1,2022,2022011,30.0,30,Ferrari,99.354,99.004,-0.476,-0.826,-0.476,-0.826,99.87,-0.350,8.0,-0.350,8,-0.651,-0.651,-0.651,-0.651
1,2022,2022011,31.0,31,Ferrari,,99.105,,-0.747,,-0.747,99.887,-,-,-,,-,-0.9397,-,-0.9397
1,2022,2022011,32.0,32,Ferrari,,99.386,,-0.037,,-0.037,99.638,-,-,-,,-,-1.2284000000000002,-,-1.2284000000000002
1,2022,2022011,33.0,33,Ferrari,96.674,,-2.436,,-2.436,,99.203,-,-,-,,-,-1.5171000000000001,-,-1.5171000000000001
1,2022,2022011,34.0,34,Ferrari,96.399,,-2.627,,-2.627,,99.309,-,-,-,,-,,-,
1,2022,2022011,35.0,35,Ferrari,96.501,96.454,-2.071,-2.118,-2.071,-2.118,98.596,-0.047,8.0,-0.047,8,-2.095,-2.0945,-2.095,-2.0945
1,2022,2022011,36.0,36,Ferrari,96.561,96.6,-1.987,-1.948,-1.987,-1.948,98.622,0.039,6.0,0.039,6,-1.968,-1.9675,-1.968,-1.9675
1,2022,2022011,37.0,37,Ferrari,96.663,96.893,-1.583,-1.353,-1.583,-1.353,98.404,0.230,6.0,0.230,6,-1.468,-1.468,-1.468,-1.468
1,2022,2022011,38.0,38,Ferrari,96.623,97.012,-1.423,-1.034,-1.423,-1.034,98.088,0.389,6.0,0.389,6,-1.228,-1.2285,-1.228,-1.2285
1,2022,2022011,39.0,39,Ferrari,96.939,97.044,-1.236,-1.131,-1.46,-1.131,98.187,0.105,6.0,0.329,6,-1.183,-1.1835,-1.296,-1.2955
1,2022,2022011,40.0,40,Ferrari,96.807,97.271,-1.532,-1.068,-1.532,-1.068,98.339,0.464,6.0,0.464,6,-1.300,-1.3,-1.300,-1.3
1,2022,2022011,41.0,41,Ferrari,97.044,96.771,-1.084,-1.357,-1.205,-1.357,98.161,-0.273,8.0,-0.152,8,-1.220,-1.2205,-1.281,-1.2810000000000001
