SprintIndex,SeasonID,RaceID,LapNumber,LapNumberFlow,Team,4_Laptime,7_Laptime,4_PaceDiff,7_PaceDiff,4_PaceDiffClear,7_PaceDiffClear,PaceMarker,PaceDiffTeammateDelta,PaceDiffTeammateBetter,PaceDiffClearTeammateDelta,PaceDiffClearTeammateBetter,PaceDiffTeammateMean,PaceDiffTeammateMeanInt,PaceDiffClearTeammateMean,PaceDiffClearTeammateMeanInt
0,2022,2022040,1.0,1,McLaren,,,,,,,,-,-,-,,-,,-,
0,2022,2022040,2.0,2,McLaren,,,,,,,,-,-,-,,-,,-,
0,2022,2022040,3.0,3,McLaren,,,,,,,,-,-,-,,-,,-,
0,2022,2022040,4.0,4,McLaren,,,,,,,,-,-,-,,-,,-,
0,2022,2022040,5.0,5,McLaren,,,,,,,,-,-,-,,-,,-,
0,2022,2022040,6.0,6,McLaren,80.199,81.058,-1.186,-0.327,-1.186,-0.327,81.385,0.859,4.0,0.859,4,-0.756,-0.7565,-0.756,-0.7565
0,2022,2022040,7.0,7,McLaren,80.242,80.564,-0.867,-0.545,-0.867,-0.545,81.162,0.322,4.0,0.322,4,-0.706,-0.706,-0.706,-0.706
0,2022,2022040,8.0,8,McLaren,80.074,80.762,-0.746,-0.058,-0.746,-0.058,80.908,0.688,4.0,0.688,4,-0.402,-0.402,-0.402,-0.402
0,2022,2022040,9.0,9,McLaren,80.03,80.759,-0.755,-0.026,-0.755,-0.026,80.869,0.729,4.0,0.729,4,-0.391,-0.3905,-0.391,-0.3905
0,2022,2022040,10.0,10,McLaren,80.29,80.98,-0.53,0.16,-0.53,0.16,80.917,0.690,4.0,0.690,4,-0.185,-0.185,-0.185,-0.185
0,2022,2022040,11.0,11,McLaren,81.099,80.534,0.391,-0.174,-0.299,-0.174,80.877,-0.565,7.0,0.125,4,0.109,0.10850000000000001,-0.236,-0.2365
0,2022,2022040,12.0,12,McLaren,80.529,80.328,-0.205,-0.406,-0.205,-0.406,80.79,-0.201,7.0,-0.201,7,-0.305,-0.3055,-0.305,-0.3055
0,2022,2022040,13.0,13,McLaren,80.506,80.792,-0.243,0.043,-0.243,0.043,80.799,0.286,4.0,0.286,4,-0.100,-0.1,-0.100,-0.1
0,2022,2022040,14.0,14,McLaren,80.267,81.491,-0.312,0.912,-0.312,0.361,80.608,1.224,4.0,0.673,4,0.300,0.30000000000000004,0.024,0.024499999999999994
0,2022,2022040,15.0,15,McLaren,80.795,81.087,-0.025,0.267,-0.025,0.267,80.9,0.292,4.0,0.292,4,0.121,0.12100000000000001,0.121,0.12100000000000001
0,2022,2022040,16.0,16,McLaren,80.8,81.022,-0.087,0.135,-0.087,0.135,81.003,0.222,4.0,0.222,4,0.024,0.024000000000000007,0.024,0.024000000000000007
0,2022,2022040,17.0,17,McLaren,80.986,80.889,0.189,0.092,0.189,0.092,80.854,-0.097,7.0,-0.097,7,0.141,0.1405,0.141,0.1405
0,2022,2022040,18.0,18,McLaren,81.697,81.064,0.695,0.062,0.695,0.062,81.082,-0.633,7.0,-0.633,7,0.378,0.37849999999999995,0.378,0.37849999999999995
0,2022,2022040,19.0,19,McLaren,82.894,80.974,1.675,-0.245,0.685,-0.245,81.503,-1.920,7.0,-0.930,7,0.715,0.7150000000000001,0.220,0.22000000000000003
0,2022,2022040,20.0,20,McLaren,82.112,81.274,0.751,-0.087,0.751,-0.087,81.429,-0.838,7.0,-0.838,7,0.332,0.332,0.332,0.332
0,2022,2022040,21.0,21,McLaren,82.292,81.759,0.846,0.313,0.846,0.313,81.446,-0.533,7.0,-0.533,7,0.580,0.5795,0.580,0.5795
0,2022,2022110,1.0,22,McLaren,,,,,,,,-,-,-,,-,,-,
0,2022,2022110,2.0,23,McLaren,,,,,,,,-,-,-,,-,,-,
0,2022,2022110,3.0,24,McLaren,70.65,70.899,0.374,0.623,0.374,0.623,70.276,0.249,4.0,0.249,4,0.498,0.4985,0.498,0.4985
0,2022,2022110,4.0,25,McLaren,70.734,70.412,1.014,0.692,1.014,0.692,69.764,-0.322,7.0,-0.322,7,0.853,0.853,0.853,0.853
0,2022,2022110,5.0,26,McLaren,70.319,70.447,0.452,0.58,0.452,0.58,69.988,0.128,4.0,0.128,4,0.516,0.516,0.516,0.516
0,2022,2022110,6.0,27,McLaren,70.886,71.045,0.893,1.052,0.222,0.423,70.176,0.159,4.0,0.201,4,0.973,0.9725,0.323,0.3225
0,2022,2022110,7.0,28,McLaren,70.11,70.384,0.055,0.329,0.055,0.329,70.154,0.274,4.0,0.274,4,0.192,0.192,0.192,0.192
0,2022,2022110,8.0,29,McLaren,69.909,69.996,-0.318,-0.231,-0.318,-0.231,70.323,0.087,4.0,0.087,4,-0.275,-0.2745,-0.275,-0.2745
0,2022,2022110,9.0,30,McLaren,70.368,70.249,0.023,-0.096,0.023,-0.229,70.453,-0.119,7.0,-0.252,7,-0.037,-0.036500000000000005,-0.103,-0.10300000000000001
0,2022,2022110,10.0,31,McLaren,70.449,70.236,0.07,-0.143,0.07,-0.143,71.955,-0.213,7.0,-0.213,7,-0.036,-0.03649999999999999,-0.036,-0.03649999999999999
0,2022,2022110,11.0,32,McLaren,70.323,70.35,0.072,0.099,0.072,0.099,70.251,0.027,4.0,0.027,4,0.085,0.08549999999999999,0.085,0.08549999999999999
0,2022,2022110,12.0,33,McLaren,70.26,70.281,0.025,0.046,0.025,0.046,70.335,0.021,4.0,0.021,4,0.036,0.035500000000000004,0.036,0.035500000000000004
0,2022,2022110,13.0,34,McLaren,70.524,70.479,0.275,0.23,0.275,0.23,70.249,-0.045,7.0,-0.045,7,0.253,0.2525,0.253,0.2525
0,2022,2022110,14.0,35,McLaren,70.448,70.679,0.142,0.373,0.142,0.373,70.317,0.231,4.0,0.231,4,0.258,0.2575,0.258,0.2575
0,2022,2022110,15.0,36,McLaren,70.487,70.456,0.196,0.165,0.196,0.165,70.35,-0.031,7.0,-0.031,7,0.180,0.1805,0.180,0.1805
0,2022,2022110,16.0,37,McLaren,70.264,70.268,0.044,0.048,0.044,0.048,70.3,0.004,4.0,0.004,4,0.046,0.046,0.046,0.046
0,2022,2022110,17.0,38,McLaren,70.455,70.369,0.116,0.03,0.116,0.03,70.387,-0.086,7.0,-0.086,7,0.073,0.07300000000000001,0.073,0.07300000000000001
0,2022,2022110,18.0,39,McLaren,70.24,70.25,-0.161,-0.151,-0.161,-0.151,70.415,0.010,4.0,0.010,4,-0.156,-0.156,-0.156,-0.156
0,2022,2022110,19.0,40,McLaren,70.557,70.601,0.065,0.109,-0.18,-0.204,70.798,0.044,4.0,-0.024,7,0.087,0.087,-0.192,-0.192
0,2022,2022110,20.0,41,McLaren,70.385,70.327,-0.189,-0.247,-0.189,-0.247,70.574,-0.058,7.0,-0.058,7,-0.218,-0.218,-0.218,-0.218
0,2022,2022110,21.0,42,McLaren,70.475,70.498,0.04,0.063,0.04,0.063,70.561,0.023,4.0,0.023,4,0.052,0.051500000000000004,0.052,0.051500000000000004
0,2022,2022110,22.0,43,McLaren,70.707,70.681,0.274,0.248,0.274,0.248,70.505,-0.026,7.0,-0.026,7,0.261,0.261,0.261,0.261
0,2022,2022110,23.0,44,McLaren,70.682,70.927,0.115,0.36,0.115,0.36,70.567,0.245,4.0,0.245,4,0.237,0.2375,0.237,0.2375
0,2022,2022210,1.0,45,McLaren,,,,,,,,-,-,-,,-,,-,
0,2022,2022210,2.0,46,McLaren,,,,,,,,-,-,-,,-,,-,
0,2022,2022210,3.0,47,McLaren,75.563,76.934,-0.51,0.861,-0.51,0.861,76.073,1.371,4.0,1.371,4,0.175,0.1755,0.175,0.1755
0,2022,2022210,4.0,48,McLaren,75.38,75.532,-0.165,-0.013,-0.165,-0.013,75.597,0.152,4.0,0.152,4,-0.089,-0.08900000000000001,-0.089,-0.08900000000000001
0,2022,2022210,5.0,49,McLaren,76.039,75.385,0.418,-0.236,-0.028,-0.236,75.732,-0.654,7.0,-0.208,7,0.091,0.091,-0.132,-0.132
0,2022,2022210,6.0,50,McLaren,75.805,75.976,-0.074,0.097,-0.074,0.097,76.097,0.171,4.0,0.171,4,0.012,0.011500000000000003,0.012,0.011500000000000003
0,2022,2022210,7.0,51,McLaren,75.722,76.488,-0.321,0.445,-0.321,0.445,76.097,0.766,4.0,0.766,4,0.062,0.062,0.062,0.062
0,2022,2022210,8.0,52,McLaren,76.926,76.852,0.837,0.763,-0.023,0.763,76.199,-0.074,7.0,0.786,4,0.800,0.8,0.370,0.37
0,2022,2022210,9.0,53,McLaren,76.409,77.002,0.212,0.805,0.212,0.805,76.252,0.593,4.0,0.593,4,0.509,0.5085000000000001,0.509,0.5085000000000001
0,2022,2022210,10.0,54,McLaren,76.279,76.971,0.072,0.764,0.072,0.764,76.244,0.692,4.0,0.692,4,0.418,0.418,0.418,0.418
0,2022,2022210,11.0,55,McLaren,76.384,76.367,0.095,0.078,0.095,0.078,76.303,-0.017,7.0,-0.017,7,0.086,0.0865,0.086,0.0865
0,2022,2022210,12.0,56,McLaren,76.933,77.128,0.418,0.613,-0.011,0.613,76.56,0.195,4.0,0.624,4,0.515,0.5155,0.301,0.301
0,2022,2022210,13.0,57,McLaren,76.625,77.826,0.024,1.225,0.024,0.483,76.904,1.201,4.0,0.459,4,0.625,0.6245,0.254,0.2535
0,2022,2022210,14.0,58,McLaren,76.878,77.04,0.198,0.36,-0.027,0.36,76.719,0.162,4.0,0.387,4,0.279,0.279,0.166,0.16649999999999998
0,2022,2022210,15.0,59,McLaren,76.68,76.395,0.178,-0.107,0.178,-0.107,76.665,-0.285,7.0,-0.285,7,0.035,0.0355,0.035,0.0355
0,2022,2022210,16.0,60,McLaren,76.505,76.968,-0.066,0.397,-0.066,0.073,76.674,0.463,4.0,0.139,4,0.166,0.1655,0.003,0.003499999999999996
0,2022,2022210,17.0,61,McLaren,76.51,76.894,-0.079,0.305,-0.079,0.305,76.611,0.384,4.0,0.384,4,0.113,0.11299999999999999,0.113,0.11299999999999999
0,2022,2022210,18.0,62,McLaren,76.525,77.024,0.019,0.518,0.019,0.518,76.506,0.499,4.0,0.499,4,0.269,0.2685,0.269,0.2685
0,2022,2022210,19.0,63,McLaren,76.593,76.833,0.042,0.282,0.042,0.282,76.726,0.240,4.0,0.240,4,0.162,0.16199999999999998,0.162,0.16199999999999998
0,2022,2022210,20.0,64,McLaren,77.12,76.787,0.44,0.107,-0.062,0.107,76.797,-0.333,7.0,0.169,4,0.274,0.2735,0.022,0.0225
0,2022,2022210,21.0,65,McLaren,76.643,76.765,0.037,0.159,0.037,0.159,76.653,0.122,4.0,0.122,4,0.098,0.098,0.098,0.098
0,2022,2022210,22.0,66,McLaren,76.57,76.976,-0.053,0.353,-0.053,0.353,76.725,0.406,4.0,0.406,4,0.150,0.15,0.150,0.15
0,2022,2022210,23.0,67,McLaren,76.49,77.103,-0.106,0.507,-0.106,0.507,76.608,0.613,4.0,0.613,4,0.201,0.2005,0.201,0.2005
0,2022,2022210,24.0,68,McLaren,76.608,77.139,-0.167,0.364,-0.167,0.364,76.775,0.531,4.0,0.531,4,0.098,0.09849999999999999,0.098,0.09849999999999999
