SeasonID,RaceID,SprintIndex,DriverID,Team,Number,Color,FullName,Abbreviation,Laptime,LaptimeClear,PaceDiff,PaceDiffClear,PaceMarker,ClassifiedPositionLabel,PaceAvg,PaceClearAvg,PaceAvgLabel,PaceClearAvgLabel,PacePelotoneAvg,PaceClearPelotoneAvg,PacePelotoneAvgLabel,PaceClearPelotoneAvgLabel,PaceDiffRankOrder,PaceDiffClearRankOrder,PaceDiffByWorst,PaceDiffClearByWorst,PaceDiffByBest,PaceDiffClearByBest,PaceDiffBetterLapsCount,PaceDiffBetterLapsCountSum,PaceDiffBetterLapsCountPerc
2022,2022011,1,19,Alpine,14,#2293D1,Fernando Alonso,ALO,99.52759523809524,99.46028571428572,-0.2623170731707317,-0.193,99.37844897959184,9,99.52759523809524,99.46028571428572,01:39.527,01:39.460,99.3784489795918,99.30395918367348,01:39.378,01:39.303,13,13,1.3304968803176402,1.2736120249574587,1.864517073170732,1.8108747967479677,9.0,37.0,24.3
2022,2022011,1,13,Alpine,31,#2293D1,Esteban Ocon,OCO,99.28292857142856,99.23066666666666,0.0347142857142857,0.087,99.37844897959184,7,99.28292857142856,99.23066666666666,01:39.282,01:39.230,99.3784489795918,99.30395918367348,01:39.378,01:39.303,9,9,1.6275282392026578,1.5539058693244738,1.5674857142857144,1.5305809523809524,28.0,37.0,75.7
2022,2022021,1,19,Alpine,14,#2293D1,Fernando Alonso,ALO,95.74937037037036,95.68933333333334,-0.1441481481481481,-0.084,95.60457142857142,DNF,95.74937037037036,95.68933333333334,01:35.749,01:35.689,95.13156410256413,95.01720512820516,01:35.131,01:35.017,7,7,2.031394708994709,1.4439722222222222,1.6417270955165693,1.6821111111111111,22.0,27.0,81.5
2022,2022021,1,13,Alpine,31,#2293D1,Esteban Ocon,OCO,95.41492307692307,95.35802564102563,-0.3977179487179487,-0.341,95.1315641025641,6,95.41492307692307,95.35802564102563,01:35.414,01:35.358,95.13156410256413,95.01720512820516,01:35.131,01:35.017,11,10,1.7778249084249085,1.1872628205128204,1.8952968960863696,1.938820512820513,5.0,27.0,18.5
2022,2022031,1,19,Alpine,14,#2293D1,Fernando Alonso,ALO,84.75973170731707,84.44160975609756,-0.5195609756097561,-0.201,84.27441860465116,17,84.75973170731707,84.44160975609756,01:24.759,01:24.441,84.24586363636364,84.14968181818182,01:24.245,01:24.149,11,9,0.5830390243902437,0.6677804878048782,2.191235394214408,1.9302773681225185,16.0,39.0,41.0
2022,2022031,1,13,Alpine,31,#2293D1,Esteban Ocon,OCO,84.221,84.19945238095238,-0.1174047619047619,-0.096,84.24586363636364,7,84.221,84.19945238095238,01:24.221,01:24.199,84.24586363636364,84.14968181818182,01:24.245,01:24.149,8,8,0.985195238095238,0.7733629500580721,1.7890791805094133,1.8246949058693245,23.0,39.0,59.0
2022,2022041,1,13,Alpine,31,#2293D1,Esteban Ocon,OCO,85.04869090909091,84.9616,-0.5454727272727273,-0.458,84.80391228070177,14,85.04869090909091,84.9616,01:25.048,01:24.961,84.73905172413794,84.64400000000002,01:24.739,01:24.644,13,13,0.38011217838765,0.3352792452830188,1.9118245791245791,1.9034555555555557,-,-,-
2022,2022041,1,19,Alpine,14,#2293D1,Fernando Alonso,ALO,-,-,-,-,93.57,DNF,-,-,-,-,84.73905172413794,84.64400000000002,01:24.739,01:24.644,19,19,-,-,-,-,-,-,-
2022,2022051,1,19,Alpine,14,#2293D1,Fernando Alonso,ALO,94.9196,94.88231111111112,-0.2884,-0.251,94.7208125,11,94.9196,94.88231111111112,01:34.919,01:34.882,94.7208125,94.61697916666668,01:34.720,01:34.616,9,10,1.2838727272727275,1.155661111111111,1.7561391304347826,1.7896541062801934,31.0,45.0,68.9
2022,2022051,1,13,Alpine,31,#2293D1,Esteban Ocon,OCO,95.17870212765958,95.13717021276597,-0.5181489361702128,-0.477,94.7208125,8,95.17870212765958,95.13717021276597,01:35.178,01:35.137,94.7208125,94.61697916666668,01:34.720,01:34.616,14,15,1.0541237911025148,0.9301542553191487,1.9858880666049956,2.015160962072156,14.0,45.0,31.1
2022,2022061,1,13,Alpine,31,#2293D1,Esteban Ocon,OCO,88.50703448275863,88.41405172413793,0.237603448275862,0.331,88.8475625,7,88.50703448275863,88.41405172413793,01:28.507,01:28.414,88.8475625,88.70946875,01:28.847,01:28.709,7,7,1.9811404853128989,1.8988639846743292,1.2014420062695923,1.1217774294670846,34.0,52.0,65.4
2022,2022061,1,19,Alpine,14,#2293D1,Fernando Alonso,ALO,88.70275438596491,88.59342105263157,0.0076842105263157,0.117,88.84036507936509,9,88.70275438596491,88.59342105263157,01:28.702,01:28.593,88.8475625,88.70946875,01:28.847,01:28.709,10,10,1.7512212475633526,1.6852777777777777,1.4313612440191388,1.3353636363636363,18.0,52.0,34.6
2022,2022071,1,19,Alpine,14,#2293D1,Fernando Alonso,ALO,86.24988888888889,86.22064814814814,-0.2967407407407407,-0.268,86.20941379310344,7,86.24988888888889,86.22064814814814,01:26.249,01:26.220,86.20941379310347,86.08505172413793,01:26.209,01:26.085,9,10,1.1707886710239652,1.2000108932461877,1.398824074074074,1.483789351851852,32.0,54.0,59.3
2022,2022071,1,13,Alpine,31,#2293D1,Esteban Ocon,OCO,86.55868518518518,86.55053703703705,-0.605537037037037,-0.597,86.20941379310344,12,86.55868518518518,86.55053703703705,01:26.558,01:26.550,86.20941379310347,86.08505172413793,01:26.209,01:26.085,14,16,0.861992374727669,0.8701405228758171,1.7076203703703705,1.8136597222222224,22.0,54.0,40.7
