SprintIndex,SeasonID,RaceID,EventIndex,TeamID,DriverID,DriverIDT,Abbreviation,FullName,Number,Color,LapNumber,LapNumberFlow,Laptime,LaptimeClear,LaptimeMistake,LaptimeNaN,LaptimeClearPace,LaptimeDiff,PaceDiff,PaceDiffDelta,PaceDiffMean,PaceDiffValueBetterID,PaceDiffClear,PaceDiffClearDelta,PaceDiffClearMean,PaceDiffClearValueBetterID,PaceDiffTeammate,Compound,CompoundColor,TyreLife,Stint,StintVerticalLine,StintLabel,StintMeanConsistency,SCLeave,SCEnter,VSCLeave,VSCEnter,Overtakes,Position
2,2022,2022011,0,2,9,9-2,TSU,Yuki Tsunoda,22,#5E8FAA,23.0,23,99.569,99.569,0,0,99.5,0.005,-0.114,0.259,0.015,17,-0.114,0.259,0.015,17,0.145,M,#F0E628,8,2.0,0,0,0.218,0,0,0,0,0.0,11
2,2022,2022011,0,2,9,9-2,TSU,Yuki Tsunoda,22,#5E8FAA,24.0,24,99.576,99.576,0,0,99.572,0.007,-0.101,0.213,0.005,17,-0.101,0.213,0.005,17,0.112,M,#F0E628,9,2.0,0,0,0.218,0,0,0,0,0.0,11
2,2022,2022011,0,2,9,9-2,TSU,Yuki Tsunoda,22,#5E8FAA,25.0,25,100.376,99.724,1,0,99.65,0.800,-0.805,0.891,-0.359,17,-0.152,0.238,-0.033,17,0.086,M,#F0E628,10,2.0,0,0,0.218,0,0,0,0,0.0,11
2,2022,2022011,0,2,9,9-2,TSU,Yuki Tsunoda,22,#5E8FAA,26.0,26,99.871,99.871,0,0,99.797,0.505,-0.23,0.358,-0.051,17,-0.230,0.358,-0.051,17,0.128,M,#F0E628,11,2.0,0,0,0.218,0,0,0,0,0.0,10
2,2022,2022011,0,2,9,9-2,TSU,Yuki Tsunoda,22,#5E8FAA,27.0,27,100.325,99.911,1,0,99.891,0.454,-0.628,0.406,-0.425,17,-0.215,0.323,-0.053,17,-0.222,M,#F0E628,12,2.0,0,0,0.218,0,0,0,0,0.0,10
2,2022,2022011,0,2,9,9-2,TSU,Yuki Tsunoda,22,#5E8FAA,28.0,28,99.952,99.952,0,0,99.932,0.373,-0.107,0.287,0.036,17,-0.107,0.287,0.036,17,0.18,M,#F0E628,13,2.0,0,0,0.218,0,0,0,0,0.0,10
2,2022,2022011,0,2,9,9-2,TSU,Yuki Tsunoda,22,#5E8FAA,29.0,29,-,-,0,1,-,-,-,-,-,-,-,-,-,-,0.207,M,#F0E628,14,2.0,1,0,0.218,0,0,0,0,0.0,11
2,2022,2022011,0,2,9,9-2,TSU,Yuki Tsunoda,22,#5E8FAA,30.0,30,-,-,0,1,-,-,-,-,-,-,-,-,-,-,0.03,S,#CD3C3C,1,3.0,0,0,0.219,0,0,0,0,0.0,14
2,2022,2022011,0,2,9,9-2,TSU,Yuki Tsunoda,22,#5E8FAA,31.0,31,98.722,98.722,0,0,-,-,1.13,-2.152,0.054,9,1.130,-2.152,0.054,9,-1.022,S,#CD3C3C,2,3.0,0,0,0.219,0,0,0,0,0.0,14
2,2022,2022011,0,2,9,9-2,TSU,Yuki Tsunoda,22,#5E8FAA,32.0,32,97.885,97.885,0,0,98.304,0.837,1.538,-,-,-,1.538,-,-,-,,S,#CD3C3C,3,3.0,0,0,0.219,0,0,0,0,0.0,14
2,2022,2022011,0,2,9,9-2,TSU,Yuki Tsunoda,22,#5E8FAA,33.0,33,98.98,98.184,1,0,98.035,1.095,0.13,-,-,-,0.926,-,-,-,,S,#CD3C3C,4,3.0,0,0,0.219,0,0,0,0,1.0,13
2,2022,2022011,0,2,9,9-2,TSU,Yuki Tsunoda,22,#5E8FAA,34.0,34,98.484,98.484,0,0,98.334,0.496,0.542,1.160,1.122,17,0.542,1.160,1.122,17,1.702,S,#CD3C3C,5,3.0,0,0,0.219,0,0,0,0,0.0,13
2,2022,2022011,0,2,9,9-2,TSU,Yuki Tsunoda,22,#5E8FAA,35.0,35,98.523,98.523,0,0,98.504,0.039,0.049,0.983,0.540,17,0.049,0.983,0.540,17,1.032,S,#CD3C3C,6,3.0,0,0,0.219,0,0,0,0,0.0,13
2,2022,2022011,0,2,9,9-2,TSU,Yuki Tsunoda,22,#5E8FAA,36.0,36,98.647,98.647,0,0,98.585,0.124,-0.099,-1.180,-0.689,9,-0.099,0.079,-0.059,17,-1.279,S,#CD3C3C,7,3.0,0,0,0.219,0,0,0,0,0.0,13
2,2022,2022011,0,2,9,9-2,TSU,Yuki Tsunoda,22,#5E8FAA,37.0,37,98.289,98.289,0,0,98.468,0.358,-0.043,-1.307,-0.697,9,-0.043,-1.307,-0.697,9,-1.35,S,#CD3C3C,8,3.0,0,1,0.219,0,0,0,0,0.0,12
2,2022,2022011,0,2,9,9-2,TSU,Yuki Tsunoda,22,#5E8FAA,38.0,38,98.713,98.713,0,0,98.501,0.424,-0.667,0.492,-0.421,17,-0.667,0.492,-0.421,17,-0.175,S,#CD3C3C,9,3.0,0,0,0.219,0,0,0,0,0.0,11
2,2022,2022011,0,2,9,9-2,TSU,Yuki Tsunoda,22,#5E8FAA,39.0,39,98.912,98.912,0,0,98.812,0.199,-0.737,0.360,-0.557,17,-0.737,0.360,-0.557,17,-0.377,S,#CD3C3C,10,3.0,0,0,0.219,0,0,0,0,0.0,11
2,2022,2022011,0,2,9,9-2,TSU,Yuki Tsunoda,22,#5E8FAA,40.0,40,98.377,98.377,0,0,98.644,0.535,-0.038,0.173,0.049,17,-0.038,0.173,0.049,17,0.135,S,#CD3C3C,11,3.0,0,0,0.219,0,0,0,0,1.0,10
2,2022,2022011,0,2,9,9-2,TSU,Yuki Tsunoda,22,#5E8FAA,41.0,41,98.693,98.693,0,0,98.535,0.316,-0.565,0.392,-0.369,17,-0.565,0.392,-0.369,17,-0.173,S,#CD3C3C,12,3.0,0,0,0.219,0,0,0,0,0.0,10
2,2022,2022011,0,2,9,9-2,TSU,Yuki Tsunoda,22,#5E8FAA,42.0,42,98.772,98.772,0,0,98.732,0.079,-0.51,0.443,-0.288,17,-0.510,0.443,-0.288,17,-0.067,S,#CD3C3C,13,3.0,0,0,0.219,0,0,0,0,0.0,10
2,2022,2022011,0,2,9,9-2,TSU,Yuki Tsunoda,22,#5E8FAA,43.0,43,98.93,98.93,0,0,98.851,0.158,-0.375,0.452,-0.149,17,-0.375,0.452,-0.149,17,0.077,S,#CD3C3C,14,3.0,0,0,0.219,0,0,0,0,0.0,10
2,2022,2022011,0,2,9,9-2,TSU,Yuki Tsunoda,22,#5E8FAA,44.0,44,-,-,0,1,-,-,-,-,-,-,-,-,-,-,-0.673,S,#CD3C3C,15,3.0,1,0,0.219,0,0,0,0,0.0,10
2,2022,2022011,0,2,9,9-2,TSU,Yuki Tsunoda,22,#5E8FAA,45.0,45,-,-,0,1,-,-,-,-,-,-,-,-,-,-,,S,#CD3C3C,4,4.0,0,0,0.217,0,1,0,1,0.0,12
2,2022,2022011,0,2,9,9-2,TSU,Yuki Tsunoda,22,#5E8FAA,46.0,46,-,-,0,1,-,-,-,-,-,-,-,-,-,-,,S,#CD3C3C,5,4.0,0,0,0.217,0,0,0,0,0.0,11
2,2022,2022011,0,2,9,9-2,TSU,Yuki Tsunoda,22,#5E8FAA,47.0,47,-,-,0,1,-,-,-,-,-,-,-,-,-,-,,S,#CD3C3C,6,4.0,0,0,0.217,0,0,0,0,0.0,11
2,2022,2022011,0,2,9,9-2,TSU,Yuki Tsunoda,22,#5E8FAA,48.0,48,-,-,0,1,-,-,-,-,-,-,-,-,-,-,,S,#CD3C3C,7,4.0,0,0,0.217,0,0,0,0,0.0,11
2,2022,2022011,0,2,9,9-2,TSU,Yuki Tsunoda,22,#5E8FAA,49.0,49,-,-,0,1,-,-,-,-,-,-,-,-,-,-,,S,#CD3C3C,8,4.0,0,0,0.217,0,0,0,0,0.0,11
2,2022,2022011,0,2,9,9-2,TSU,Yuki Tsunoda,22,#5E8FAA,50.0,50,-,-,0,1,-,-,-,-,-,-,-,-,-,-,,S,#CD3C3C,9,4.0,0,0,0.217,1,0,0,0,0.0,11
2,2022,2022011,0,2,9,9-2,TSU,Yuki Tsunoda,22,#5E8FAA,51.0,51,-,-,0,1,-,-,-,-,-,-,-,-,-,-,,S,#CD3C3C,10,4.0,0,0,0.217,0,0,0,0,0.0,10
2,2022,2022011,0,2,9,9-2,TSU,Yuki Tsunoda,22,#5E8FAA,52.0,52,97.475,97.475,0,0,-,-,-0.286,-,-,-,-0.286,-,-,-,,S,#CD3C3C,11,4.0,0,0,0.217,0,0,0,0,0.0,10
2,2022,2022011,0,2,9,9-2,TSU,Yuki Tsunoda,22,#5E8FAA,53.0,53,97.104,97.104,0,0,97.29,0.371,-0.049,-,-,-,-0.049,-,-,-,,S,#CD3C3C,12,4.0,0,0,0.217,0,0,0,0,0.0,10
2,2022,2022011,0,2,9,9-2,TSU,Yuki Tsunoda,22,#5E8FAA,54.0,54,97.268,97.268,0,0,97.186,0.164,0.045,-,-,-,0.045,-,-,-,,S,#CD3C3C,13,4.0,0,1,0.217,0,0,0,0,0.0,9
2,2022,2022011,0,2,9,9-2,TSU,Yuki Tsunoda,22,#5E8FAA,55.0,55,97.264,97.264,0,0,97.266,0.004,0.263,-,-,-,0.263,-,-,-,,S,#CD3C3C,14,4.0,0,0,0.217,0,0,0,0,0.0,9
2,2022,2022011,0,2,9,9-2,TSU,Yuki Tsunoda,22,#5E8FAA,56.0,56,97.565,97.565,0,0,97.414,0.301,0.108,-,-,-,0.108,-,-,-,,S,#CD3C3C,15,4.0,0,0,0.217,0,0,0,0,0.0,9
2,2022,2022011,0,2,9,9-2,TSU,Yuki Tsunoda,22,#5E8FAA,57.0,57,98.891,98.891,0,0,98.228,1.326,-0.021,-,-,-,-0.021,-,-,-,,S,#CD3C3C,16,4.0,0,0,0.217,0,0,0,0,0.0,8
2,2022,2022011,0,2,17,17-2,GAS,Pierre Gasly,10,#5E8FAA,1.0,1,-,-,0,1,-,-,-,-,-,-,-,-,-,-,,S,#CD3C3C,4,1.0,0,0,0.078,0,0,0,0,,8
2,2022,2022011,0,2,17,17-2,GAS,Pierre Gasly,10,#5E8FAA,2.0,2,-,-,0,1,-,-,-,-,-,-,-,-,-,-,,S,#CD3C3C,5,1.0,0,0,0.078,0,0,0,0,0.0,8
2,2022,2022011,0,2,17,17-2,GAS,Pierre Gasly,10,#5E8FAA,3.0,3,99.968,99.968,0,0,-,-,0.294,0.649,-0.030,17,0.294,0.649,-0.030,17,-0.355,S,#CD3C3C,6,1.0,0,0,0.078,0,0,0,0,0.0,8
2,2022,2022011,0,2,17,17-2,GAS,Pierre Gasly,10,#5E8FAA,4.0,4,100.158,100.158,0,0,100.063,0.190,0.113,0.800,-0.287,17,0.113,0.333,-0.053,17,-0.687,S,#CD3C3C,7,1.0,0,0,0.078,0,0,0,0,0.0,8
2,2022,2022011,0,2,17,17-2,GAS,Pierre Gasly,10,#5E8FAA,5.0,5,100.249,100.249,0,0,100.203,0.091,0.191,0.114,0.134,17,0.191,0.114,0.134,17,0.077,S,#CD3C3C,8,1.0,0,0,0.078,0,0,0,0,0.0,8
2,2022,2022011,0,2,17,17-2,GAS,Pierre Gasly,10,#5E8FAA,6.0,6,100.474,100.474,0,0,100.362,0.225,0.205,0.137,0.137,17,0.205,0.137,0.137,17,0.068,S,#CD3C3C,9,1.0,0,0,0.078,0,0,0,0,0.0,8
2,2022,2022011,0,2,17,17-2,GAS,Pierre Gasly,10,#5E8FAA,7.0,7,100.433,100.433,0,0,100.454,0.041,0.33,0.321,0.170,17,0.330,0.321,0.170,17,0.009,S,#CD3C3C,10,1.0,0,0,0.078,0,0,0,0,0.0,8
2,2022,2022011,0,2,17,17-2,GAS,Pierre Gasly,10,#5E8FAA,8.0,8,100.684,100.684,0,0,100.559,0.251,0.22,0.667,-0.114,17,0.220,0.143,0.148,17,-0.447,S,#CD3C3C,11,1.0,0,1,0.078,0,0,0,0,0.0,8
2,2022,2022011,0,2,17,17-2,GAS,Pierre Gasly,10,#5E8FAA,9.0,9,100.844,100.844,0,0,100.764,0.160,0.237,0.056,0.209,17,0.237,0.056,0.209,17,0.181,S,#CD3C3C,12,1.0,0,0,0.078,0,0,0,0,0.0,8
2,2022,2022011,0,2,17,17-2,GAS,Pierre Gasly,10,#5E8FAA,10.0,10,100.981,100.981,0,0,100.912,0.137,0.321,0.201,0.221,17,0.321,0.201,0.221,17,0.12,S,#CD3C3C,13,1.0,0,0,0.078,0,0,0,0,0.0,8
2,2022,2022011,0,2,17,17-2,GAS,Pierre Gasly,10,#5E8FAA,11.0,11,101.089,101.089,0,0,101.035,0.108,0.263,0.224,0.151,17,0.263,0.224,0.151,17,0.039,S,#CD3C3C,14,1.0,0,0,0.078,0,0,0,0,0.0,8
2,2022,2022011,0,2,17,17-2,GAS,Pierre Gasly,10,#5E8FAA,12.0,12,101.347,101.347,0,0,101.218,0.258,-0.115,-0.251,0.011,9,-0.115,-0.251,0.011,9,0.136,S,#CD3C3C,15,1.0,0,0,0.078,0,0,0,0,0.0,7
2,2022,2022011,0,2,17,17-2,GAS,Pierre Gasly,10,#5E8FAA,13.0,13,101.256,101.256,0,0,101.302,0.091,-0.293,0.081,-0.334,17,-0.293,0.081,-0.334,17,-0.374,S,#CD3C3C,16,1.0,0,0,0.078,0,0,0,0,0.0,7
2,2022,2022011,0,2,17,17-2,GAS,Pierre Gasly,10,#5E8FAA,14.0,14,-,-,0,1,-,-,-,-,-,-,-,-,-,-,-0.589,S,#CD3C3C,17,1.0,1,0,0.078,0,0,0,0,0.0,7
2,2022,2022011,0,2,17,17-2,GAS,Pierre Gasly,10,#5E8FAA,15.0,15,-,-,0,1,-,-,-,-,-,-,-,-,-,-,,M,#F0E628,1,2.0,0,0,0.125,0,0,0,0,0.0,12
2,2022,2022011,0,2,17,17-2,GAS,Pierre Gasly,10,#5E8FAA,16.0,16,98.705,98.705,0,0,-,-,1.364,-,-,-,1.364,-,-,-,,M,#F0E628,2,2.0,0,0,0.125,0,0,0,0,2.0,8
2,2022,2022011,0,2,17,17-2,GAS,Pierre Gasly,10,#5E8FAA,17.0,17,98.868,98.868,0,0,98.786,0.163,0.472,1.071,-0.064,17,0.472,1.071,-0.064,17,-0.599,M,#F0E628,3,2.0,0,0,0.125,0,0,0,0,0.0,8
2,2022,2022011,0,2,17,17-2,GAS,Pierre Gasly,10,#5E8FAA,18.0,18,98.888,98.888,0,0,98.878,0.020,0.203,-0.128,0.267,9,0.203,-0.128,0.267,9,0.331,M,#F0E628,4,2.0,0,0,0.125,0,0,0,0,0.0,8
2,2022,2022011,0,2,17,17-2,GAS,Pierre Gasly,10,#5E8FAA,19.0,19,99.416,99.011,1,0,98.95,0.528,-0.49,-0.405,-0.287,9,-0.085,0.000,-0.085,17,-0.085,M,#F0E628,5,2.0,0,0,0.125,0,0,0,0,0.0,8
2,2022,2022011,0,2,17,17-2,GAS,Pierre Gasly,10,#5E8FAA,20.0,20,99.134,99.134,0,0,99.072,0.282,-0.112,-0.065,-0.080,9,-0.112,-0.065,-0.080,9,-0.047,M,#F0E628,6,2.0,0,0,0.125,0,0,0,0,0.0,8
2,2022,2022011,0,2,17,17-2,GAS,Pierre Gasly,10,#5E8FAA,21.0,21,99.083,99.083,0,0,99.108,0.051,0.103,0.211,-0.003,17,0.103,0.211,-0.003,17,-0.108,M,#F0E628,7,2.0,0,0,0.125,0,0,0,0,0.0,8
2,2022,2022011,0,2,17,17-2,GAS,Pierre Gasly,10,#5E8FAA,22.0,22,99.152,99.152,0,0,99.118,0.069,0.236,0.422,0.025,17,0.236,0.279,0.097,17,-0.186,M,#F0E628,8,2.0,0,0,0.125,0,0,0,0,0.0,8
2,2022,2022011,0,2,17,17-2,GAS,Pierre Gasly,10,#5E8FAA,23.0,23,99.31,99.31,0,0,99.231,0.158,0.145,0.259,0.015,17,0.145,0.259,0.015,17,-0.114,M,#F0E628,9,2.0,0,1,0.125,0,0,0,0,0.0,8
2,2022,2022011,0,2,17,17-2,GAS,Pierre Gasly,10,#5E8FAA,24.0,24,99.363,99.363,0,0,99.336,0.053,0.112,0.213,0.005,17,0.112,0.213,0.005,17,-0.101,M,#F0E628,10,2.0,0,0,0.125,0,0,0,0,0.0,8
2,2022,2022011,0,2,17,17-2,GAS,Pierre Gasly,10,#5E8FAA,25.0,25,99.485,99.485,0,0,99.424,0.122,0.086,0.891,-0.359,17,0.086,0.238,-0.033,17,-0.805,M,#F0E628,11,2.0,0,0,0.125,0,0,0,0,0.0,8
2,2022,2022011,0,2,17,17-2,GAS,Pierre Gasly,10,#5E8FAA,26.0,26,99.513,99.513,0,0,99.499,0.028,0.128,0.358,-0.051,17,0.128,0.358,-0.051,17,-0.23,M,#F0E628,12,2.0,0,0,0.125,0,0,0,0,0.0,8
2,2022,2022011,0,2,17,17-2,GAS,Pierre Gasly,10,#5E8FAA,27.0,27,99.919,99.589,1,0,99.551,0.406,-0.222,0.406,-0.425,17,0.108,0.323,-0.053,17,-0.628,M,#F0E628,13,2.0,0,0,0.125,0,0,0,0,0.0,8
2,2022,2022011,0,2,17,17-2,GAS,Pierre Gasly,10,#5E8FAA,28.0,28,99.665,99.665,0,0,99.627,0.254,0.18,0.287,0.036,17,0.180,0.287,0.036,17,-0.107,M,#F0E628,14,2.0,0,0,0.125,0,0,0,0,0.0,7
2,2022,2022011,0,2,17,17-2,GAS,Pierre Gasly,10,#5E8FAA,29.0,29,99.677,99.677,0,0,99.671,0.012,0.207,-,-,-,0.207,-,-,-,,M,#F0E628,15,2.0,0,0,0.125,0,0,0,0,0.0,7
2,2022,2022011,0,2,17,17-2,GAS,Pierre Gasly,10,#5E8FAA,30.0,30,99.8,99.8,0,0,99.738,0.123,0.03,-,-,-,0.030,-,-,-,,M,#F0E628,16,2.0,0,0,0.125,0,0,0,0,0.0,7
2,2022,2022011,0,2,17,17-2,GAS,Pierre Gasly,10,#5E8FAA,31.0,31,100.874,100.874,0,0,100.337,1.074,-1.022,-2.152,0.054,9,-1.022,-2.152,0.054,9,1.13,M,#F0E628,17,2.0,0,0,0.125,0,0,0,0,-1.0,8
2,2022,2022011,0,2,17,17-2,GAS,Pierre Gasly,10,#5E8FAA,32.0,32,-,-,0,1,-,-,-,-,-,-,-,-,-,-,1.538,M,#F0E628,18,2.0,1,0,0.125,0,0,0,0,0.0,8
2,2022,2022011,0,2,17,17-2,GAS,Pierre Gasly,10,#5E8FAA,33.0,33,-,-,0,1,-,-,-,-,-,-,-,-,-,-,0.13,H,#A5AFB9,1,3.0,0,0,0.367,0,0,0,0,0.0,10
2,2022,2022011,0,2,17,17-2,GAS,Pierre Gasly,10,#5E8FAA,34.0,34,97.324,97.324,0,0,-,-,1.702,1.160,1.122,17,1.702,1.160,1.122,17,0.542,H,#A5AFB9,2,3.0,0,0,0.367,0,0,0,0,0.0,10
2,2022,2022011,0,2,17,17-2,GAS,Pierre Gasly,10,#5E8FAA,35.0,35,97.54,97.54,0,0,97.432,0.216,1.032,0.983,0.540,17,1.032,0.983,0.540,17,0.049,H,#A5AFB9,3,3.0,0,0,0.367,0,0,0,0,0.0,9
2,2022,2022011,0,2,17,17-2,GAS,Pierre Gasly,10,#5E8FAA,36.0,36,99.827,98.568,1,0,98.054,2.287,-1.279,-1.180,-0.689,9,-0.020,0.079,-0.059,17,-0.099,H,#A5AFB9,4,3.0,0,0,0.367,0,0,0,0,-1.0,10
2,2022,2022011,0,2,17,17-2,GAS,Pierre Gasly,10,#5E8FAA,37.0,37,99.596,99.596,0,0,99.082,0.231,-1.35,-1.307,-0.697,9,-1.350,-1.307,-0.697,9,-0.043,H,#A5AFB9,5,3.0,0,0,0.367,0,0,0,0,0.0,8
2,2022,2022011,0,2,17,17-2,GAS,Pierre Gasly,10,#5E8FAA,38.0,38,98.221,98.221,0,0,98.908,1.375,-0.175,0.492,-0.421,17,-0.175,0.492,-0.421,17,-0.667,H,#A5AFB9,6,3.0,0,0,0.367,0,0,0,0,0.0,8
2,2022,2022011,0,2,17,17-2,GAS,Pierre Gasly,10,#5E8FAA,39.0,39,98.552,98.552,0,0,98.387,0.331,-0.377,0.360,-0.557,17,-0.377,0.360,-0.557,17,-0.737,H,#A5AFB9,7,3.0,0,1,0.367,0,0,0,0,0.0,8
2,2022,2022011,0,2,17,17-2,GAS,Pierre Gasly,10,#5E8FAA,40.0,40,98.204,98.204,0,0,98.378,0.348,0.135,0.173,0.049,17,0.135,0.173,0.049,17,-0.038,H,#A5AFB9,8,3.0,0,0,0.367,0,0,0,0,0.0,8
2,2022,2022011,0,2,17,17-2,GAS,Pierre Gasly,10,#5E8FAA,41.0,41,98.301,98.301,0,0,98.252,0.097,-0.173,0.392,-0.369,17,-0.173,0.392,-0.369,17,-0.565,H,#A5AFB9,9,3.0,0,0,0.367,0,0,0,0,0.0,8
2,2022,2022011,0,2,17,17-2,GAS,Pierre Gasly,10,#5E8FAA,42.0,42,98.329,98.329,0,0,98.315,0.028,-0.067,0.443,-0.288,17,-0.067,0.443,-0.288,17,-0.51,H,#A5AFB9,10,3.0,0,0,0.367,0,0,0,0,0.0,8
