SprintIndex,SeasonID,RaceID,EventIndex,TeamID,DriverID,DriverIDT,Abbreviation,FullName,Number,Color,LapNumber,LapNumberFlow,Laptime,LaptimeClear,LaptimeMistake,LaptimeNaN,LaptimeClearPace,LaptimeDiff,PaceDiff,PaceDiffDelta,PaceDiffMean,PaceDiffValueBetterID,PaceDiffClear,PaceDiffClearDelta,PaceDiffClearMean,PaceDiffClearValueBetterID,PaceDiffTeammate,Compound,CompoundColor,TyreLife,Stint,StintVerticalLine,StintLabel,StintMeanConsistency,SCLeave,SCEnter,VSCLeave,VSCEnter,Overtakes,Position
0,2022,2022040,3,7,16,16-7,MSC,Mick Schumacher,47,#505050,1.0,1,-,-,0,1,-,-,-,-,-,-,-,-,-,-,,M,#F0E628,1,2.0,0,0,0.142,0,1,0,0,,11
0,2022,2022040,3,7,16,16-7,MSC,Mick Schumacher,47,#505050,2.0,2,-,-,0,1,-,-,-,-,-,-,-,-,-,-,,M,#F0E628,2,2.0,0,0,0.142,0,0,0,0,0.0,11
0,2022,2022040,3,7,16,16-7,MSC,Mick Schumacher,47,#505050,3.0,3,-,-,0,1,-,-,-,-,-,-,-,-,-,-,,M,#F0E628,3,2.0,0,0,0.142,0,0,0,0,0.0,11
0,2022,2022040,3,7,16,16-7,MSC,Mick Schumacher,47,#505050,4.0,4,-,-,0,1,-,-,-,-,-,-,-,-,-,-,,M,#F0E628,4,2.0,0,0,0.142,1,0,0,0,0.0,11
0,2022,2022040,3,7,16,16-7,MSC,Mick Schumacher,47,#505050,5.0,5,-,-,0,1,-,-,-,-,-,-,-,-,-,-,,M,#F0E628,5,2.0,0,0,0.142,0,0,0,0,0.0,11
0,2022,2022040,3,7,16,16-7,MSC,Mick Schumacher,47,#505050,6.0,6,81.623,81.623,0,0,-,-,-0.238,1.066,0.295,22,-0.238,1.066,0.295,22,0.828,M,#F0E628,6,2.0,0,0,0.142,0,0,0,0,0.0,11
0,2022,2022040,3,7,16,16-7,MSC,Mick Schumacher,47,#505050,7.0,7,81.338,81.338,0,0,81.48,0.285,-0.229,0.361,-0.049,22,-0.229,0.361,-0.049,22,0.132,M,#F0E628,7,2.0,0,0,0.142,0,0,0,0,0.0,11
0,2022,2022040,3,7,16,16-7,MSC,Mick Schumacher,47,#505050,8.0,8,81.113,81.113,0,0,81.226,0.225,-0.293,-0.339,-0.463,16,-0.293,0.037,-0.274,22,-0.632,M,#F0E628,8,2.0,0,0,0.142,0,0,0,0,0.0,11
0,2022,2022040,3,7,16,16-7,MSC,Mick Schumacher,47,#505050,9.0,9,81.371,81.371,0,0,81.242,0.258,-0.586,0.196,-0.488,22,-0.586,0.196,-0.488,22,-0.39,M,#F0E628,9,2.0,0,0,0.142,0,0,0,0,0.0,11
0,2022,2022040,3,7,16,16-7,MSC,Mick Schumacher,47,#505050,10.0,10,81.559,81.559,0,0,81.465,0.188,-0.739,0.541,-0.469,22,-0.739,0.541,-0.469,22,-0.198,M,#F0E628,10,2.0,0,0,0.142,0,0,0,0,0.0,11
0,2022,2022040,3,7,16,16-7,MSC,Mick Schumacher,47,#505050,11.0,11,81.082,81.082,0,0,81.32,0.477,-0.374,-1.326,-1.037,16,-0.374,-0.210,-0.479,16,-1.7,M,#F0E628,11,2.0,0,0,0.142,0,0,0,0,0.0,11
0,2022,2022040,3,7,16,16-7,MSC,Mick Schumacher,47,#505050,12.0,12,81.515,81.091,1,0,81.086,0.433,-0.781,-0.051,-0.806,16,-0.357,-0.475,-0.595,16,-0.832,M,#F0E628,12,2.0,0,0,0.142,0,0,0,0,0.0,11
0,2022,2022040,3,7,16,16-7,MSC,Mick Schumacher,47,#505050,13.0,13,81.1,81.1,0,0,81.095,0.415,-0.35,0.244,-0.228,22,-0.350,0.244,-0.228,22,-0.106,M,#F0E628,13,2.0,0,1,0.142,0,0,0,0,0.0,11
0,2022,2022040,3,7,16,16-7,MSC,Mick Schumacher,47,#505050,14.0,14,80.893,80.893,0,0,80.996,0.207,-0.314,0.008,-0.310,22,-0.314,0.008,-0.310,22,-0.306,M,#F0E628,14,2.0,0,0,0.142,0,0,0,0,0.0,11
0,2022,2022040,3,7,16,16-7,MSC,Mick Schumacher,47,#505050,15.0,15,80.567,80.567,0,0,80.73,0.326,0.253,-0.468,0.019,16,0.253,-0.468,0.019,16,-0.215,M,#F0E628,15,2.0,0,0,0.142,0,0,0,0,1.0,10
0,2022,2022040,3,7,16,16-7,MSC,Mick Schumacher,47,#505050,16.0,16,81.07,80.715,1,0,80.641,0.503,-0.183,0.050,-0.158,22,0.172,-0.305,0.019,16,-0.133,M,#F0E628,16,2.0,0,0,0.142,0,0,0,0,0.0,10
0,2022,2022040,3,7,16,16-7,MSC,Mick Schumacher,47,#505050,17.0,17,80.863,80.863,0,0,80.789,0.207,-0.066,-0.062,-0.097,16,-0.066,-0.062,-0.097,16,-0.128,M,#F0E628,17,2.0,0,0,0.142,0,0,0,0,0.0,10
0,2022,2022040,3,7,16,16-7,MSC,Mick Schumacher,47,#505050,18.0,18,80.83,80.83,0,0,80.846,0.033,0.172,-0.373,-0.015,16,0.172,-0.373,-0.015,16,-0.201,M,#F0E628,18,2.0,0,0,0.142,0,0,0,0,0.0,10
0,2022,2022040,3,7,16,16-7,MSC,Mick Schumacher,47,#505050,19.0,19,80.814,80.814,0,0,80.822,0.016,0.405,-1.564,-0.377,16,0.405,-0.457,0.176,16,-1.159,M,#F0E628,19,2.0,0,0,0.142,0,0,0,0,0.0,10
0,2022,2022040,3,7,16,16-7,MSC,Mick Schumacher,47,#505050,20.0,20,81.09,81.09,0,0,80.952,0.276,0.271,-0.250,0.146,16,0.271,-0.250,0.146,16,0.021,M,#F0E628,20,2.0,0,0,0.142,0,0,0,0,0.0,10
0,2022,2022040,3,7,16,16-7,MSC,Mick Schumacher,47,#505050,21.0,21,81.174,81.174,0,0,81.132,0.084,0.272,-0.072,0.236,16,0.272,-0.072,0.236,16,0.2,M,#F0E628,21,2.0,0,0,0.142,0,0,0,0,0.0,10
0,2022,2022040,3,7,22,22-7,MAG,Kevin Magnussen,20,#505050,1.0,1,-,-,0,1,-,-,-,-,-,-,-,-,-,-,,M,#F0E628,1,2.0,0,0,0.268,0,1,0,0,,4
0,2022,2022040,3,7,22,22-7,MAG,Kevin Magnussen,20,#505050,2.0,2,-,-,0,1,-,-,-,-,-,-,-,-,-,-,,M,#F0E628,2,2.0,0,0,0.268,0,0,0,0,0.0,4
0,2022,2022040,3,7,22,22-7,MAG,Kevin Magnussen,20,#505050,3.0,3,-,-,0,1,-,-,-,-,-,-,-,-,-,-,,M,#F0E628,3,2.0,0,0,0.268,0,0,0,0,0.0,4
0,2022,2022040,3,7,22,22-7,MAG,Kevin Magnussen,20,#505050,4.0,4,-,-,0,1,-,-,-,-,-,-,-,-,-,-,,M,#F0E628,4,2.0,0,0,0.268,1,0,0,0,0.0,4
0,2022,2022040,3,7,22,22-7,MAG,Kevin Magnussen,20,#505050,5.0,5,-,-,0,1,-,-,-,-,-,-,-,-,-,-,,M,#F0E628,5,2.0,0,0,0.268,0,0,0,0,0.0,4
0,2022,2022040,3,7,22,22-7,MAG,Kevin Magnussen,20,#505050,6.0,6,80.557,80.557,0,0,-,-,0.828,1.066,0.295,22,0.828,1.066,0.295,22,-0.238,M,#F0E628,6,2.0,0,0,0.268,0,0,0,0,0.0,4
0,2022,2022040,3,7,22,22-7,MAG,Kevin Magnussen,20,#505050,7.0,7,80.977,80.977,0,0,80.767,0.420,0.132,0.361,-0.049,22,0.132,0.361,-0.049,22,-0.229,M,#F0E628,7,2.0,0,0,0.268,0,0,0,0,0.0,4
0,2022,2022040,3,7,22,22-7,MAG,Kevin Magnussen,20,#505050,8.0,8,81.452,81.076,1,0,81.026,0.475,-0.632,-0.339,-0.463,16,-0.256,0.037,-0.274,22,-0.293,M,#F0E628,8,2.0,0,0,0.268,0,0,0,0,-1.0,5
0,2022,2022040,3,7,22,22-7,MAG,Kevin Magnussen,20,#505050,9.0,9,81.175,81.175,0,0,81.125,0.277,-0.39,0.196,-0.488,22,-0.390,0.196,-0.488,22,-0.586,M,#F0E628,9,2.0,0,0,0.268,0,0,0,0,0.0,5
0,2022,2022040,3,7,22,22-7,MAG,Kevin Magnussen,20,#505050,10.0,10,81.018,81.018,0,0,81.096,0.157,-0.198,0.541,-0.469,22,-0.198,0.541,-0.469,22,-0.739,M,#F0E628,10,2.0,0,0,0.268,0,0,0,0,0.0,5
0,2022,2022040,3,7,22,22-7,MAG,Kevin Magnussen,20,#505050,11.0,11,82.408,81.292,1,0,81.155,1.390,-1.7,-1.326,-1.037,16,-0.584,-0.210,-0.479,16,-0.374,M,#F0E628,11,2.0,0,0,0.268,0,0,0,0,-1.0,6
0,2022,2022040,3,7,22,22-7,MAG,Kevin Magnussen,20,#505050,12.0,12,81.566,81.566,0,0,81.429,0.842,-0.832,-0.051,-0.806,16,-0.832,-0.475,-0.595,16,-0.781,M,#F0E628,12,2.0,0,0,0.268,0,0,0,0,-1.0,7
0,2022,2022040,3,7,22,22-7,MAG,Kevin Magnussen,20,#505050,13.0,13,80.856,80.856,0,0,81.211,0.710,-0.106,0.244,-0.228,22,-0.106,0.244,-0.228,22,-0.35,M,#F0E628,13,2.0,0,1,0.268,0,0,0,0,0.0,7
0,2022,2022040,3,7,22,22-7,MAG,Kevin Magnussen,20,#505050,14.0,14,80.885,80.885,0,0,80.87,0.029,-0.306,0.008,-0.310,22,-0.306,0.008,-0.310,22,-0.314,M,#F0E628,14,2.0,0,0,0.268,0,0,0,0,0.0,7
0,2022,2022040,3,7,22,22-7,MAG,Kevin Magnussen,20,#505050,15.0,15,81.035,81.035,0,0,80.96,0.150,-0.215,-0.468,0.019,16,-0.215,-0.468,0.019,16,0.253,M,#F0E628,15,2.0,0,0,0.268,0,0,0,0,0.0,7
0,2022,2022040,3,7,22,22-7,MAG,Kevin Magnussen,20,#505050,16.0,16,81.02,81.02,0,0,81.028,0.015,-0.133,0.050,-0.158,22,-0.133,-0.305,0.019,16,-0.183,M,#F0E628,16,2.0,0,0,0.268,0,0,0,0,0.0,7
0,2022,2022040,3,7,22,22-7,MAG,Kevin Magnussen,20,#505050,17.0,17,80.925,80.925,0,0,80.972,0.095,-0.128,-0.062,-0.097,16,-0.128,-0.062,-0.097,16,-0.066,M,#F0E628,17,2.0,0,0,0.268,0,0,0,0,0.0,7
0,2022,2022040,3,7,22,22-7,MAG,Kevin Magnussen,20,#505050,18.0,18,81.203,81.203,0,0,81.064,0.278,-0.201,-0.373,-0.015,16,-0.201,-0.373,-0.015,16,0.172,M,#F0E628,18,2.0,0,0,0.268,0,0,0,0,0.0,7
0,2022,2022040,3,7,22,22-7,MAG,Kevin Magnussen,20,#505050,19.0,19,82.378,81.272,1,0,81.237,1.175,-1.159,-1.564,-0.377,16,-0.052,-0.457,0.176,16,0.405,M,#F0E628,19,2.0,0,0,0.268,0,0,0,0,-1.0,8
0,2022,2022040,3,7,22,22-7,MAG,Kevin Magnussen,20,#505050,20.0,20,81.34,81.34,0,0,81.306,1.038,0.021,-0.250,0.146,16,0.021,-0.250,0.146,16,0.271,M,#F0E628,20,2.0,0,0,0.268,0,0,0,0,0.0,8
0,2022,2022040,3,7,22,22-7,MAG,Kevin Magnussen,20,#505050,21.0,21,81.246,81.246,0,0,81.293,0.094,0.2,-0.072,0.236,16,0.200,-0.072,0.236,16,0.272,M,#F0E628,21,2.0,0,0,0.268,0,0,0,0,0.0,8
0,2022,2022110,11,7,16,16-7,MSC,Mick Schumacher,47,#505050,1.0,22,-,-,0,1,-,-,-,-,-,-,-,-,-,-,,M,#F0E628,1,1.0,0,0,0.251,0,0,0,0,,7
0,2022,2022110,11,7,16,16-7,MSC,Mick Schumacher,47,#505050,2.0,23,-,-,0,1,-,-,-,-,-,-,-,-,-,-,,M,#F0E628,2,1.0,0,0,0.251,0,0,0,0,0.0,7
0,2022,2022110,11,7,16,16-7,MSC,Mick Schumacher,47,#505050,3.0,24,70.015,70.015,0,0,-,-,0.261,0.079,0.300,22,0.261,0.079,0.300,22,0.34,M,#F0E628,3,1.0,0,0,0.251,0,0,0,0,0.0,7
0,2022,2022110,11,7,16,16-7,MSC,Mick Schumacher,47,#505050,4.0,25,69.457,69.457,0,0,69.736,0.558,0.263,0.225,0.376,22,0.263,0.225,0.376,22,0.488,M,#F0E628,4,1.0,0,0,0.251,0,0,0,0,0.0,7
0,2022,2022110,11,7,16,16-7,MSC,Mick Schumacher,47,#505050,5.0,26,69.905,69.66,1,0,69.559,0.448,-0.038,-0.166,-0.121,16,0.206,0.116,0.264,22,-0.204,M,#F0E628,5,1.0,0,0,0.251,0,0,0,0,0.0,7
