SprintIndex,SeasonID,RaceID,EventIndex,Team,DriverID,Abbreviation,FullName,Number,Color,LapNumber,LapNumberFlow,Laptime,LaptimeClear,LaptimeMistake,LaptimeNaN,LaptimeClearPace,LaptimeDiff,PaceDiff,PaceDiffDelta,PaceDiffMean,PaceDiffValueBetterID,PaceDiffClear,PaceDiffClearDelta,PaceDiffClearMean,PaceDiffClearValueBetterID,PaceDiffTeammate,Compound,CompoundColor,TyreLife,Stint,StintVerticalLine,StintLabel,StintMeanConsistency,SafetyCarLeave,SafetyCarEnter,VirtualSafetyCarLeave,VirtualSafetyCarEnter,Overtakes,Position
1,2022,2022011,0,Ferrari,6,LEC,Charles Leclerc,16,#CC1400,1.0,1,-,-,0,1,-,-,-,-,-,-,-,-,-,-,,S,#CD3C3C,1,1.0,0,0,0.079,0,0,0,0,,1
1,2022,2022011,0,Ferrari,6,LEC,Charles Leclerc,16,#CC1400,2.0,2,-,-,0,1,-,-,-,-,-,-,-,-,-,-,,S,#CD3C3C,2,1.0,0,0,0.079,0,0,0,0,0.0,1
1,2022,2022011,0,Ferrari,6,LEC,Charles Leclerc,16,#CC1400,3.0,3,98.272,98.272,0,0,-,-,1.99,0.777,1.601,6.0,1.990,0.777,1.601,6.0,1.213,S,#CD3C3C,3,1.0,0,0,0.079,0,0,0,0,0.0,1
1,2022,2022011,0,Ferrari,6,LEC,Charles Leclerc,16,#CC1400,4.0,4,98.414,98.414,0,0,98.343,0.142,1.857,0.509,1.603,6.0,1.857,0.509,1.603,6.0,1.348,S,#CD3C3C,4,1.0,0,0,0.079,0,0,0,0,0.0,1
1,2022,2022011,0,Ferrari,6,LEC,Charles Leclerc,16,#CC1400,5.0,5,98.471,98.471,0,0,98.442,0.057,1.969,0.630,1.654,6.0,1.969,0.630,1.654,6.0,1.339,S,#CD3C3C,5,1.0,0,0,0.079,0,0,0,0,0.0,1
1,2022,2022011,0,Ferrari,6,LEC,Charles Leclerc,16,#CC1400,6.0,6,98.712,98.712,0,0,98.592,0.241,1.967,0.882,1.526,6.0,1.967,0.633,1.651,6.0,1.085,S,#CD3C3C,6,1.0,0,0,0.079,0,0,0,0,0.0,1
1,2022,2022011,0,Ferrari,6,LEC,Charles Leclerc,16,#CC1400,7.0,7,98.835,98.835,0,0,98.774,0.123,1.928,0.753,1.552,6.0,1.928,0.753,1.552,6.0,1.175,S,#CD3C3C,7,1.0,0,0,0.079,0,0,0,0,0.0,1
1,2022,2022011,0,Ferrari,6,LEC,Charles Leclerc,16,#CC1400,8.0,8,98.951,98.951,0,0,98.893,0.116,1.953,0.324,1.791,6.0,1.953,0.324,1.791,6.0,1.629,S,#CD3C3C,8,1.0,0,1,0.079,0,0,0,0,0.0,1
1,2022,2022011,0,Ferrari,6,LEC,Charles Leclerc,16,#CC1400,9.0,9,98.807,98.807,0,0,98.879,0.144,2.274,0.617,1.966,6.0,2.274,0.617,1.966,6.0,1.657,S,#CD3C3C,9,1.0,0,0,0.079,0,0,0,0,0.0,1
1,2022,2022011,0,Ferrari,6,LEC,Charles Leclerc,16,#CC1400,10.0,10,99.123,99.123,0,0,98.965,0.316,2.179,0.559,1.899,6.0,2.179,0.559,1.899,6.0,1.62,S,#CD3C3C,10,1.0,0,0,0.079,0,0,0,0,0.0,1
1,2022,2022011,0,Ferrari,6,LEC,Charles Leclerc,16,#CC1400,11.0,11,99.306,99.306,0,0,99.214,0.183,2.046,0.636,1.728,6.0,2.046,0.636,1.728,6.0,1.41,S,#CD3C3C,11,1.0,0,0,0.079,0,0,0,0,0.0,1
