DriverID,FullName,LastName,SeasonID,SprintIndex,Number,Color,Team,DriverIDT,CountryCode,CountryCodeRus,ConsistencyNormalizedAvg,OvertakesNormalizedAvg,QualiTeammateDiscreteAvg,ConsistencyTeammateDiscreteAvg,PaceTeammateDiscreteAvg,StartTeammateDiscreteAvg,OvertakesTeammateDiscreteAvg,MistakesTeammateDiscreteAvg,QualiTeammateNormalizedAvg,ConsistencyTeammateNormalizedAvg,PaceTeammateNormalizedAvg,StartTeammateNormalizedAvg,OvertakesTeammateNormalizedAvg,MistakesTeammateNormalizedAvg,PaceNormalizedAvg,StartNormalizedAvg,LevelNormalizedAvg,Label,RacesParticipated,Teammate,TeammateAbb
23,Guanyu Zhou,Zhou,2022,0,24,#B12039,Alfa Romeo,23_Alfa_Romeo,CHN,Китай,5.11,9.72,-,0.00,0.00,5.0,10.0,0.00,-,3.76,4.83,4.780757097791798,5.833333333333332,3.3301648987923493,5.73,5.24,5.90,2022,3.0,Valtteri Bottas,BOT
23,Guanyu Zhou,Zhou,2022,1,24,#B12039,Alfa Romeo,23_Alfa_Romeo,CHN,Китай,5.29,6.08,3.64,6.00,4.00,5.333333333333333,6.666666666666666,5.91,4.39,4.58,4.76,5.470334017431158,5.28024643079681,5.374440376348733,3.60,3.91,5.20,2022,22.0,Valtteri Bottas,BOT
23,Guanyu Zhou,Zhou,2022,2,24,#B12039,Alfa Romeo,23_Alfa_Romeo,CHN,Китай,5.27,6.46,3.64,5.29,3.53,5.294117647058823,7.058823529411765,5.20,4.39,4.48,4.77,5.389207321002997,5.345315478154048,5.179747473724316,3.83,4.02,5.27,2022,25.0,Valtteri Bottas,BOT
23,Guanyu Zhou,Zhou,2023,0,24,#C92D4B,Alfa Romeo,23_Alfa_Romeo,CHN,Китай,4.81,7.76,5.00,8.33,6.67,1.6666666666666665,8.333333333333334,8.33,4.99,5.86,5.97,4.019696746782226,6.690184407096171,7.2442877523464695,3.79,2.65,4.94,2023,6.0,Valtteri Bottas,BOT
23,Guanyu Zhou,Zhou,2023,1,24,#C92D4B,Alfa Romeo,23_Alfa_Romeo,CHN,Китай,6.48,5.30,2.73,4.50,5.00,6.0,7.0,6.82,4.18,5.77,5.52,5.784820416462683,5.866103936916147,5.73823976427019,3.69,5.08,6.08,2023,22.0,Valtteri Bottas,BOT
23,Guanyu Zhou,Zhou,2023,2,24,#C92D4B,Alfa Romeo,23_Alfa_Romeo,CHN,Китай,6.11,5.85,3.21,5.38,5.38,5.0,7.3076923076923075,7.14,4.35,5.79,5.62,5.377484184997962,6.056276353111537,6.017137539839872,3.72,4.56,5.83,2023,28.0,Valtteri Bottas,BOT
23,Guanyu Zhou,Zhou,2024,0,24,#52e252,Kick Sauber,23_Kick_Sauber,CHN,Китай,4.61,4.46,1.67,1.67,5.00,5.0,5.0,3.33,3.77,4.61,4.30,5.327452846302125,4.939610389610389,4.4312190379360406,1.84,5.76,4.77,2024,6.0,Valtteri Bottas,BOT
23,Guanyu Zhou,Zhou,2024,1,24,#52e252,Kick Sauber,23_Kick_Sauber,CHN,Китай,5.06,3.87,1.25,4.76,4.76,4.285714285714286,5.238095238095238,4.17,3.65,4.93,4.91,5.356734355568467,5.033605013477719,5.008251975649022,2.56,5.11,4.88,2024,24.0,Valtteri Bottas,BOT
23,Guanyu Zhou,Zhou,2024,2,24,#52e252,Kick Sauber,23_Kick_Sauber,CHN,Китай,4.96,3.99,1.33,4.07,4.81,4.444444444444445,5.185185185185185,4.00,3.67,4.86,4.78,5.350227353509281,5.012717319284979,4.884602060424812,2.41,5.24,4.85,2024,30.0,Valtteri Bottas,BOT
23,Guanyu Zhou,Zhou,Все сезоны,0,24,#52e252,Все сезоны,23_Kick_Sauber,CHN,Китай,4.84,7.31,3.33,3.33,3.89,3.888888888888889,7.777777777777779,3.89,4.38,4.74,5.04,4.7093022302920495,5.821042710013297,5.001890563024953,3.79,4.55,5.21,Все сезоны,30.0,Valtteri Bottas,BOT
23,Guanyu Zhou,Zhou,Все сезоны,1,24,#52e252,Все сезоны,23_Kick_Sauber,CHN,Китай,5.61,5.08,2.54,5.09,4.59,5.2063492063492065,6.301587301587301,5.63,4.07,5.09,5.06,5.537296263154103,5.393318460396892,5.373644038755981,3.29,4.70,5.39,Все сезоны,30.0,Valtteri Bottas,BOT
23,Guanyu Zhou,Zhou,Все сезоны,2,24,#52e252,Все сезоны,23_Kick_Sauber,CHN,Китай,5.45,5.44,2.73,4.92,4.58,4.91285403050109,6.51723367409642,5.45,4.14,5.04,5.06,5.372306286503413,5.471436383516855,5.360495691329667,3.32,4.61,5.32,Все сезоны,30.0,Valtteri Bottas,BOT
