SeasonID,RaceID,SprintIndex,Team,PaceDiffAvg,PaceDiffClearAvg,PaceDiffMeanAvg,PaceDiffClearMeanAvg,PaceDiffDeltaAvg,PaceDiffClearDeltaAvg,PaceDiffLapsCountBetterID,PaceDiffClearLapsCountBetterID,PaceDiffValueBetterID,PaceDiffValueBetter
2021,2021011,1,Haas F1 Team,,,,,,,,,,
2021,2021021,1,Haas F1 Team,-2.243935483870968,-1.8325913978494623,-2.115686046511628,-1.7195,-2.179338888888889,-1.7778236111111108,16.0,16.0,16.0,-1.1894166666666666
2021,2021031,1,Haas F1 Team,-1.7989444444444445,-1.6074537037037036,-1.8139711538461536,-1.6151153846153847,-0.4849420240137221,-0.3449313893653516,16.0,16.0,16.0,-1.5609636363636363
2021,2021041,1,Haas F1 Team,-1.568138888888889,-1.252925925925926,-1.5830980392156864,-1.2652450980392158,-0.811574074074074,-0.7733333333333332,16.0,16.0,16.0,-1.162351851851852
2021,2021051,1,Haas F1 Team,-2.241267605633803,-1.9303450704225351,-2.2597898550724635,-1.9474927536231883,0.0131267605633804,-0.0052535211267603,16.0,16.0,16.0,-2.2347042253521128
2021,2021061,1,Haas F1 Team,-1.8284375,-1.581875,-1.845564516129032,-1.5910483870967742,-1.1847500000000002,-0.8635000000000002,16.0,16.0,16.0,-1.2360625
2021,2021071,1,Haas F1 Team,-1.4647291666666666,-1.2570208333333337,-1.4587934782608696,-1.2549673913043478,-0.2235000000000002,-0.4283333333333334,16.0,16.0,16.0,-1.3529791666666668
2021,2021081,1,Haas F1 Team,-1.460643410852713,-1.308062015503876,-1.452717741935484,-1.293983870967742,-0.606883653846154,-0.638364903846154,16.0,16.0,16.0,-1.1595538461538462
2021,2021091,1,Haas F1 Team,-1.3881935483870966,-1.1448387096774195,-1.4093728813559323,-1.158279661016949,-0.4268592245641427,-0.4242019255789746,16.0,16.0,16.0,-1.1782063492063497
2021,2021101,1,Haas F1 Team,-1.5113695652173913,-1.3900108695652174,-1.507677777777778,-1.383622222222222,-0.3565217391304349,-0.388108695652174,16.0,16.0,20.0,-1.3331086956521738
2021,2021111,1,Haas F1 Team,,,,,,,,,,
2021,2021121,1,Haas F1 Team,,,,,,,,,,
2021,2021131,1,Haas F1 Team,-1.6336938775510204,-1.3390408163265306,-1.5281774193548388,-1.3177096774193546,0.2905743727598566,0.1173396057347671,16.0,20.0,20.0,-1.449861111111111
2021,2021141,1,Haas F1 Team,-1.429529411764706,-1.3783382352941178,-1.5041296296296296,-1.4467037037037036,-0.1648499999999999,-0.0897071428571427,16.0,16.0,16.0,-1.36165
2021,2021151,1,Haas F1 Team,-2.146680555555556,-1.9199166666666667,-1.3444,-1.23618,1.4627185185185188,1.1790666666666667,16.0,16.0,16.0,-1.2324814814814815
2021,2021161,1,Haas F1 Team,-2.395519230769231,-2.07775,-2.39475,-2.07497,-0.460461538461538,-0.5049230769230766,16.0,16.0,16.0,-2.1652884615384616
2021,2021171,1,Haas F1 Team,-2.293494623655914,-1.9823010752688173,-2.3097142857142856,-1.9831785714285712,-1.100718778908418,-1.1208973172987975,16.0,16.0,16.0,-1.737217391304348
2021,2021181,1,Haas F1 Team,,,,,,,,,,
2021,2021191,1,Haas F1 Team,-1.5742545454545456,-1.2925181818181817,-1.5929038461538465,-1.2949134615384614,0.5746545454545453,0.4919818181818181,16.0,16.0,16.0,-1.2869272727272725
2021,2021201,1,Haas F1 Team,-1.74571875,-1.5119999999999998,-1.7373043478260868,-1.5090434782608697,-1.3183541666666667,-1.1998750000000005,16.0,16.0,16.0,-1.0865416666666667
2021,2021211,1,Haas F1 Team,-1.67525,-1.6306666666666665,-1.67525,-1.6306666666666665,-0.8048333333333331,-0.7156666666666667,16.0,16.0,16.0,-1.2728333333333337
2021,2021221,1,Haas F1 Team,,,,,,,,,,
