SeasonID,SprintIndex,FullName,WinnerQualificationSum,WinnerRaceSum,FastestLapSum,RacesTotal,WinnerRaceUnique,WinnerQualificationUnique,FastestLapUnique,CompetitionWins,CompetitionPoles,CompetitionFastLaps,CompetitionRating
2023,2,Alexander Albon,0,0,0.0,28,3,5,10,0.10714285714285714,0.17857142857142858,0.35714285714285715,2.14
2023,2,Carlos Sainz,2,1,0.0,28,3,5,10,0.10714285714285714,0.17857142857142858,0.35714285714285715,2.14
2023,2,Charles Leclerc,4,0,0.0,28,3,5,10,0.10714285714285714,0.17857142857142858,0.35714285714285715,2.14
2023,2,Daniel Ricciardo,0,0,0.0,28,3,5,10,0.10714285714285714,0.17857142857142858,0.35714285714285715,2.14
2023,2,Esteban Ocon,0,0,0.0,28,3,5,10,0.10714285714285714,0.17857142857142858,0.35714285714285715,2.14
2023,2,Fernando Alonso,0,0,1.0,28,3,5,10,0.10714285714285714,0.17857142857142858,0.35714285714285715,2.14
2023,2,George Russell,0,0,1.0,28,3,5,10,0.10714285714285714,0.17857142857142858,0.35714285714285715,2.14
2023,2,Guanyu Zhou,0,0,1.0,28,3,5,10,0.10714285714285714,0.17857142857142858,0.35714285714285715,2.14
2023,2,Kevin Magnussen,0,0,0.0,28,3,5,10,0.10714285714285714,0.17857142857142858,0.35714285714285715,2.14
2023,2,Lance Stroll,0,0,0.0,28,3,5,10,0.10714285714285714,0.17857142857142858,0.35714285714285715,2.14
2023,2,Lando Norris,0,0,1.0,28,3,5,10,0.10714285714285714,0.17857142857142858,0.35714285714285715,2.14
2023,2,Lewis Hamilton,1,0,5.0,28,3,5,10,0.10714285714285714,0.17857142857142858,0.35714285714285715,2.14
2023,2,Liam Lawson,0,0,0.0,28,3,5,10,0.10714285714285714,0.17857142857142858,0.35714285714285715,2.14
2023,2,Logan Sargeant,0,0,0.0,28,3,5,10,0.10714285714285714,0.17857142857142858,0.35714285714285715,2.14
2023,2,Max Verstappen,13,19,12.0,28,3,5,10,0.10714285714285714,0.17857142857142858,0.35714285714285715,2.14
2023,2,Nico Hulkenberg,0,0,1.0,28,3,5,10,0.10714285714285714,0.17857142857142858,0.35714285714285715,2.14
2023,2,Nyck De Vries,0,0,0.0,28,3,5,10,0.10714285714285714,0.17857142857142858,0.35714285714285715,2.14
2023,2,Oscar Piastri,0,0,2.0,28,3,5,10,0.10714285714285714,0.17857142857142858,0.35714285714285715,2.14
2023,2,Pierre Gasly,0,0,0.0,28,3,5,10,0.10714285714285714,0.17857142857142858,0.35714285714285715,2.14
2023,2,Sergio Perez,2,2,3.0,28,3,5,10,0.10714285714285714,0.17857142857142858,0.35714285714285715,2.14
2023,2,Valtteri Bottas,0,0,0.0,28,3,5,10,0.10714285714285714,0.17857142857142858,0.35714285714285715,2.14
2023,2,Yuki Tsunoda,0,0,1.0,28,3,5,10,0.10714285714285714,0.17857142857142858,0.35714285714285715,2.14
