SeasonID,DriverID,FullName,SprintIndex,ConsistencyNormalizedAvg,OvertakesNormalizedAvg,QualiTeammateAvg,PaceNormalizedAvg,StartNormalizedAvg,LevelNormalizedAvg,ConsistencyAvg,OvertakesSum,OvertakesAvg,OvertakesGainAvg,OvertakesLostAvg,PaceAvg,StartSum,StartAvg,StartGainAvg,StartLostAvg,PaceStrAvg
2023,8.0,Carlos Sainz,2.0,7.33,5.61,2.50,6.69,5.95,6.55,0.274,-4.0,-0.14814814814814814,1.67,1.81,91.19155555555555,2.0,0.07407407407407407,0.59,0.52,01:31.192
2023,14.0,George Russell,2.0,7.23,6.60,4.29,6.72,5.90,6.74,0.289,35.0,1.2962962962962963,2.81,1.52,91.31707407407409,11.0,0.39285714285714285,0.93,0.56,01:31.317
2023,17.0,Pierre Gasly,2.0,6.74,6.55,6.43,5.45,5.21,6.31,0.305,14.0,0.5185185185185185,2.52,2.00,91.68051851851851,-9.0,-0.32142857142857145,0.59,0.93,01:31.681
2023,10.0,Lance Stroll,2.0,6.92,6.26,1.79,5.50,5.98,6.52,0.277,8.0,0.32,2.56,2.24,90.55436,16.0,0.5925925925925926,1.08,0.56,01:30.554
2023,9.0,Yuki Tsunoda,2.0,6.27,5.02,7.86,4.38,6.27,5.96,0.384,-36.0,-1.44,1.92,3.36,91.03492,17.0,0.6538461538461539,1.24,0.56,01:31.035
2023,19.0,Fernando Alonso,2.0,6.71,6.46,8.21,6.30,6.15,6.51,0.301,24.0,0.8888888888888888,2.22,1.33,89.94307407407408,7.0,0.25,0.85,0.59,01:29.943
2023,24.0,Alexander Albon,2.0,6.52,6.22,10.00,4.45,5.16,6.10,0.362,0.0,0.0,2.52,2.52,92.39412,1.0,0.037037037037037035,0.76,0.76,01:32.394
2023,22.0,Kevin Magnussen,2.0,5.18,4.53,3.21,3.20,5.82,5.18,0.367,-46.0,-1.7692307692307692,1.77,3.54,92.93642307692309,16.0,0.5925925925925926,1.23,0.69,01:32.936
2023,23.0,Guanyu Zhou,2.0,5.96,6.06,2.50,3.53,4.77,5.69,0.351,-3.0,-0.1111111111111111,2.67,2.78,92.55496296296296,-19.0,-0.6785714285714286,0.59,1.41,01:32.555
2023,26.0,Nyck De Vries,2.0,5.34,4.13,1.67,2.99,4.59,4.85,0.508,-24.0,-2.1818181818181817,1.18,3.36,87.81972727272728,-10.0,-0.8333333333333334,0.09,1.09,01:27.820
2023,25.0,Nico Hulkenberg,2.0,5.01,4.56,6.79,3.78,5.08,4.92,0.405,-42.0,-1.5555555555555556,1.89,3.44,92.75792592592592,-14.0,-0.5,0.74,1.30,01:32.758
2023,28.0,Oscar Piastri,2.0,6.23,6.08,3.21,5.92,6.18,6.18,0.352,12.0,0.48,2.52,2.04,89.65256,14.0,0.5185185185185185,0.80,0.48,01:29.653
2023,29.0,Liam Lawson,2.0,6.78,6.53,1.67,3.02,2.71,5.70,0.319,0.0,0.0,3.00,3.00,91.2954,-3.0,-0.6,0.20,0.80,01:31.295
2023,27.0,Logan Sargeant,2.0,5.25,5.20,0.00,3.36,6.43,5.53,0.377,-16.0,-0.6956521739130435,1.70,2.39,92.35582608695653,8.0,0.2962962962962963,0.74,0.22,01:32.356
2023,3.0,Valtteri Bottas,1.0,5.76,3.65,7.27,3.03,4.72,4.97,0.351,-66.0,-3.142857142857143,1.43,4.57,90.58619047619047,-18.0,-0.8181818181818182,0.90,1.71,01:30.586
2023,2.0,Max Verstappen,1.0,8.81,7.16,9.09,9.66,5.94,7.68,0.226,50.0,2.272727272727273,2.50,0.23,89.10940909090908,5.0,0.22727272727272727,0.41,0.18,01:29.109
