DriverID,FullName,LastName,SeasonID,SprintIndex,Number,Color,Team,DriverIDT,CountryCode,CountryCodeRus,ConsistencyNormalizedAvg,OvertakesNormalizedAvg,QualiTeammateDiscreteAvg,ConsistencyTeammateDiscreteAvg,PaceTeammateDiscreteAvg,StartTeammateDiscreteAvg,OvertakesTeammateDiscreteAvg,MistakesTeammateDiscreteAvg,QualiTeammateNormalizedAvg,ConsistencyTeammateNormalizedAvg,PaceTeammateNormalizedAvg,StartTeammateNormalizedAvg,OvertakesTeammateNormalizedAvg,MistakesTeammateNormalizedAvg,PaceNormalizedAvg,StartNormalizedAvg,LevelNormalizedAvg,Label,RacesParticipated,Teammate,TeammateAbb
6,Charles Leclerc,Leclerc,2021,0,16,#CC1400,Ferrari,6_Ferrari,MON,Монако,6.29,4.93,-,3.33,6.67,6.666666666666666,0.0,6.67,-,3.66,5.52,6.396526261109594,4.485174323884002,5.5342938313294585,7.35,6.91,6.17,2021,3.0,Carlos Sainz,SAI
6,Charles Leclerc,Leclerc,2021,1,16,#CC1400,Ferrari,6_Ferrari,MON,Монако,7.84,5.66,5.91,6.50,7.50,7.0,5.0,5.00,5.28,5.01,5.18,5.821344680982563,5.013306382603737,5.138473980703663,7.22,7.07,7.35,2021,22.0,Carlos Sainz,SAI
6,Charles Leclerc,Leclerc,2021,2,16,#CC1400,Ferrari,6_Ferrari,MON,Монако,7.63,5.56,5.91,6.09,7.39,6.956521739130435,4.3478260869565215,5.20,5.28,4.83,5.22,5.896368365346958,4.941288374596501,5.192449414879907,7.24,7.05,7.19,2021,25.0,Carlos Sainz,SAI
6,Charles Leclerc,Leclerc,2022,0,16,#CC1400,Ferrari,6_Ferrari,MON,Монако,8.77,6.61,5.91,6.67,6.67,3.333333333333333,3.333333333333333,6.67,5.28,6.38,5.16,4.788732394366197,4.348632359758924,6.366355019886102,9.40,6.83,8.09,2022,3.0,Carlos Sainz,SAI
6,Charles Leclerc,Leclerc,2022,1,16,#CC1400,Ferrari,6_Ferrari,MON,Монако,7.72,7.00,6.82,3.33,6.00,6.666666666666666,4.666666666666667,5.45,5.08,4.64,5.03,5.147926152248586,5.064947449866231,6.096101639408684,8.87,5.92,7.31,2022,22.0,Carlos Sainz,SAI
6,Charles Leclerc,Leclerc,2022,2,16,#CC1400,Ferrari,6_Ferrari,MON,Монако,7.86,6.94,6.82,3.89,6.11,6.111111111111112,4.444444444444445,5.60,5.08,4.93,5.05,5.088060525934854,4.9455616015150135,6.128532045065974,8.95,6.03,7.42,2022,25.0,Carlos Sainz,SAI
6,Charles Leclerc,Leclerc,2023,0,16,#CC1400,Ferrari,6_Ferrari,MON,Монако,6.54,6.09,5.00,5.00,6.67,3.333333333333333,3.333333333333333,5.00,5.17,4.58,5.17,4.652830188679245,4.781220623694179,5.516376708174695,6.77,5.61,6.31,2023,6.0,Carlos Sainz,SAI
6,Charles Leclerc,Leclerc,2023,1,16,#CC1400,Ferrari,6_Ferrari,MON,Монако,7.54,6.01,6.82,4.44,6.11,6.111111111111112,6.111111111111112,5.71,5.11,5.24,5.12,5.355760280308878,5.487665630571556,5.5205036578836575,6.99,6.08,7.04,2023,22.0,Carlos Sainz,SAI
6,Charles Leclerc,Leclerc,2023,2,16,#CC1400,Ferrari,6_Ferrari,MON,Монако,7.30,6.03,6.43,4.58,6.25,5.416666666666666,5.416666666666666,5.56,5.12,5.07,5.13,5.1800277574014695,5.311054378852211,5.51964387669429,6.93,5.96,6.86,2023,28.0,Carlos Sainz,SAI
6,Charles Leclerc,Leclerc,2024,0,16,#CC1400,Ferrari,6_Ferrari,MON,Монако,5.96,6.24,5.00,3.33,3.33,5.0,6.666666666666666,3.33,4.94,4.86,5.17,4.947669977081742,5.210445533482479,5.565999426617839,8.61,5.91,6.00,2024,6.0,Carlos Sainz,SAI
