SeasonID,RaceID,SprintIndex,Team,PaceDiffAvg,PaceDiffClearAvg,PaceDiffMeanAvg,PaceDiffClearMeanAvg,PaceDiffDeltaAvg,PaceDiffClearDeltaAvg,PaceDiffLapsCountBetterID,PaceDiffClearLapsCountBetterID,PaceDiffValueBetterID,PaceDiffValueBetter
2023,2023011,1,Ferrari,0.3068313253012048,0.369144578313253,0.5198709677419354,0.5629354838709678,-0.4609551515151515,-0.4203939393939394,6.0,6.0,6.0,0.5845151515151515
2023,2023021,1,Ferrari,0.3919397590361446,0.4461204819277108,0.3898414634146341,0.4446829268292683,0.1329576074332171,0.0924982578397213,6.0,6.0,8.0,0.4592195121951219
2023,2023031,1,Ferrari,,,,,,,,,,
2023,2023041,1,Ferrari,0.6105111111111111,0.6438333333333334,0.6105111111111111,0.6438333333333334,-0.5123111111111112,-0.5276222222222222,6.0,6.0,6.0,0.8666666666666667
2023,2023051,1,Ferrari,0.1013679245283019,0.1869056603773585,0.1025,0.1896826923076923,-0.2000188679245283,-0.2472452830188679,8.0,8.0,8.0,0.201377358490566
2023,2023061,1,Ferrari,0.5869652777777777,0.6197222222222222,0.5794142857142857,0.6062285714285714,0.0589027777777777,0.0633055555555556,8.0,8.0,8.0,0.6164166666666667
2023,2023071,1,Ferrari,0.0598916666666666,0.1382083333333333,0.0573305084745762,0.1369745762711864,-0.2437166666666667,-0.2459166666666666,8.0,8.0,8.0,0.1817499999999999
2023,2023081,1,Ferrari,0.4571965811965812,0.5141452991452992,0.4739385964912281,0.5323859649122807,-0.0285286382232612,-0.0270593220338983,6.0,6.0,6.0,0.4713389830508475
2023,2023091,1,Ferrari,0.5518548387096774,0.5996854838709678,0.5689333333333334,0.6183583333333333,-0.056258064516129,-0.0178870967741936,6.0,6.0,6.0,0.5799838709677418
2023,2023101,1,Ferrari,0.1620375,0.2307374999999999,0.1639999999999999,0.2363157894736842,-0.065975,-0.0474249999999999,6.0,6.0,6.0,0.1950249999999999
2023,2023111,1,Ferrari,0.195546875,0.2432890625,0.2096639344262295,0.2568442622950819,-0.09378125,-0.0562031249999999,6.0,6.0,6.0,0.2424375
2023,2023121,1,Ferrari,-0.1477678571428571,-0.0232142857142857,-0.47890625,-0.2609375,-2.527219298245614,-2.180900584795322,6.0,6.0,6.0,0.6645526315789473
2023,2023131,1,Ferrari,0.2348354430379746,0.3382278481012658,0.1958888888888889,0.3105925925925926,0.8029248275862069,0.6509931034482759,8.0,8.0,8.0,0.5295799999999999
2023,2023141,1,Ferrari,0.4514468085106383,0.509531914893617,0.4533152173913043,0.5126630434782609,-0.0025531914893616,-0.007531914893617,6.0,6.0,6.0,0.4527234042553192
2023,2023151,1,Ferrari,0.4048224299065421,0.4604392523364485,0.4069245283018868,0.4630660377358491,0.3733256464011182,0.3369371069182389,8.0,8.0,8.0,0.5897407407407407
2023,2023161,1,Ferrari,0.3700238095238095,0.4118452380952381,0.39275,0.4389736842105263,-0.0979614293817356,-0.0711520136131593,8.0,8.0,6.0,0.420170731707317
2023,2023171,1,Ferrari,,,,,,,,,,
2023,2023181,1,Ferrari,0.2515588235294118,0.3534117647058823,0.2316666666666666,0.3398854166666666,-0.5141607692307693,-0.4692946153846153,8.0,8.0,8.0,0.5136799999999999
2023,2023191,1,Ferrari,0.5214285714285714,0.563327731092437,0.5250338983050847,0.5672881355932203,-0.1735344632768362,-0.1783432203389829,6.0,6.0,6.0,0.6074666666666668
2023,2023201,1,Ferrari,,,,,,,,,,
2023,2023211,1,Ferrari,0.5278947368421052,0.6515263157894736,0.545527027027027,0.6725,-0.8002328482328482,-0.8921191961191961,6.0,6.0,6.0,0.9385405405405404
2023,2023221,1,Ferrari,0.0888349514563106,0.1431941747572815,0.1083936170212766,0.1560425531914893,-0.9425192307692308,-0.8932454751131221,6.0,6.0,6.0,0.5555192307692307
