SprintIndex,SeasonID,RaceID,EventIndex,EventAbbreviation,LapNumberFlow,LapNumber,EventAbbMiddleMarker,EventTicksMarker,isSprint
2,2023,2023021,1,SAU,60,3.0,0,0,0
2,2023,2023021,1,SAU,61,4.0,0,0,0
2,2023,2023021,1,SAU,62,5.0,0,0,0
2,2023,2023021,1,SAU,63,6.0,0,0,0
2,2023,2023021,1,SAU,64,7.0,0,0,0
2,2023,2023021,1,SAU,65,8.0,0,0,0
2,2023,2023021,1,SAU,66,9.0,0,0,0
2,2023,2023021,1,SAU,67,10.0,0,0,0
2,2023,2023021,1,SAU,68,11.0,0,0,0
2,2023,2023021,1,SAU,69,12.0,0,0,0
2,2023,2023021,1,SAU,70,13.0,0,0,0
2,2023,2023021,1,SAU,71,14.0,0,0,0
2,2023,2023021,1,SAU,72,15.0,0,0,0
2,2023,2023021,1,SAU,73,16.0,0,0,0
2,2023,2023021,1,SAU,74,17.0,0,0,0
2,2023,2023021,1,SAU,75,18.0,0,0,0
2,2023,2023021,1,SAU,76,19.0,0,0,0
2,2023,2023021,1,SAU,77,20.0,0,0,0
2,2023,2023021,1,SAU,78,21.0,0,0,0
2,2023,2023021,1,SAU,79,22.0,0,0,0
2,2023,2023021,1,SAU,80,23.0,0,0,0
2,2023,2023021,1,SAU,81,24.0,0,0,0
2,2023,2023021,1,SAU,82,25.0,1,0,0
2,2023,2023021,1,SAU,83,26.0,0,0,0
2,2023,2023021,1,SAU,84,27.0,0,0,0
2,2023,2023021,1,SAU,85,28.0,0,0,0
2,2023,2023021,1,SAU,86,29.0,0,0,0
2,2023,2023021,1,SAU,87,30.0,0,0,0
2,2023,2023021,1,SAU,88,31.0,0,0,0
2,2023,2023021,1,SAU,89,32.0,0,0,0
2,2023,2023021,1,SAU,90,33.0,0,0,0
2,2023,2023021,1,SAU,91,34.0,0,0,0
2,2023,2023021,1,SAU,92,35.0,0,0,0
2,2023,2023021,1,SAU,93,36.0,0,0,0
2,2023,2023021,1,SAU,94,37.0,0,0,0
2,2023,2023021,1,SAU,95,38.0,0,0,0
2,2023,2023021,1,SAU,96,39.0,0,0,0
2,2023,2023021,1,SAU,97,40.0,0,0,0
2,2023,2023021,1,SAU,98,41.0,0,0,0
2,2023,2023021,1,SAU,99,42.0,0,0,0
2,2023,2023021,1,SAU,100,43.0,0,0,0
2,2023,2023021,1,SAU,101,44.0,0,0,0
2,2023,2023021,1,SAU,102,45.0,0,0,0
2,2023,2023021,1,SAU,103,46.0,0,0,0
2,2023,2023021,1,SAU,104,47.0,0,0,0
2,2023,2023021,1,SAU,105,48.0,0,0,0
2,2023,2023021,1,SAU,106,49.0,0,0,0
2,2023,2023021,1,SAU,107,50.0,0,0,0
2,2023,2023031,2,AUS,108,1.0,0,1,0
2,2023,2023031,2,AUS,109,2.0,0,0,0
2,2023,2023031,2,AUS,110,3.0,0,0,0
2,2023,2023031,2,AUS,111,4.0,0,0,0
2,2023,2023031,2,AUS,112,5.0,0,0,0
2,2023,2023031,2,AUS,113,6.0,0,0,0
2,2023,2023031,2,AUS,114,7.0,0,0,0
2,2023,2023031,2,AUS,115,8.0,0,0,0
2,2023,2023031,2,AUS,116,9.0,0,0,0
2,2023,2023031,2,AUS,117,10.0,0,0,0
2,2023,2023031,2,AUS,118,11.0,0,0,0
2,2023,2023031,2,AUS,119,12.0,0,0,0
2,2023,2023031,2,AUS,120,13.0,0,0,0
2,2023,2023031,2,AUS,121,14.0,0,0,0
2,2023,2023031,2,AUS,122,15.0,0,0,0
2,2023,2023031,2,AUS,123,16.0,0,0,0
2,2023,2023031,2,AUS,124,17.0,0,0,0
2,2023,2023031,2,AUS,125,18.0,0,0,0
2,2023,2023031,2,AUS,126,19.0,0,0,0
2,2023,2023031,2,AUS,127,20.0,0,0,0
2,2023,2023031,2,AUS,128,21.0,0,0,0
2,2023,2023031,2,AUS,129,22.0,0,0,0
2,2023,2023031,2,AUS,130,23.0,0,0,0
2,2023,2023031,2,AUS,131,24.0,0,0,0
2,2023,2023031,2,AUS,132,25.0,0,0,0
2,2023,2023031,2,AUS,133,26.0,0,0,0
2,2023,2023031,2,AUS,134,27.0,0,0,0
2,2023,2023031,2,AUS,135,28.0,0,0,0
2,2023,2023031,2,AUS,136,29.0,1,0,0
2,2023,2023031,2,AUS,137,30.0,0,0,0
2,2023,2023031,2,AUS,138,31.0,0,0,0
2,2023,2023031,2,AUS,139,32.0,0,0,0
2,2023,2023031,2,AUS,140,33.0,0,0,0
2,2023,2023031,2,AUS,141,34.0,0,0,0
2,2023,2023031,2,AUS,142,35.0,0,0,0
2,2023,2023031,2,AUS,143,36.0,0,0,0
2,2023,2023031,2,AUS,144,37.0,0,0,0
2,2023,2023031,2,AUS,145,38.0,0,0,0
2,2023,2023031,2,AUS,146,39.0,0,0,0
2,2023,2023031,2,AUS,147,40.0,0,0,0
2,2023,2023031,2,AUS,148,41.0,0,0,0
2,2023,2023031,2,AUS,149,42.0,0,0,0
2,2023,2023031,2,AUS,150,43.0,0,0,0
2,2023,2023031,2,AUS,151,44.0,0,0,0
2,2023,2023031,2,AUS,152,45.0,0,0,0
2,2023,2023031,2,AUS,153,46.0,0,0,0
2,2023,2023031,2,AUS,154,47.0,0,0,0
2,2023,2023031,2,AUS,155,48.0,0,0,0
2,2023,2023031,2,AUS,156,49.0,0,0,0
2,2023,2023031,2,AUS,157,50.0,0,0,0
2,2023,2023031,2,AUS,158,51.0,0,0,0
2,2023,2023031,2,AUS,159,52.0,0,0,0
2,2023,2023031,2,AUS,160,53.0,0,0,0
2,2023,2023031,2,AUS,161,54.0,0,0,0
2,2023,2023031,2,AUS,162,55.0,0,0,0
2,2023,2023031,2,AUS,163,56.0,0,0,0
2,2023,2023031,2,AUS,164,57.0,0,0,0
2,2023,2023031,2,AUS,165,58.0,0,0,0
2,2023,2023040,3,AZR,166,1.0,0,1,1
2,2023,2023040,3,AZR,167,2.0,0,0,1
2,2023,2023040,3,AZR,168,3.0,0,0,1
2,2023,2023040,3,AZR,169,4.0,0,0,1
2,2023,2023040,3,AZR,170,5.0,0,0,1
2,2023,2023040,3,AZR,171,6.0,0,0,1
2,2023,2023040,3,AZR,172,7.0,0,0,1
2,2023,2023040,3,AZR,173,8.0,0,0,1
2,2023,2023040,3,AZR,174,9.0,1,0,1
2,2023,2023040,3,AZR,175,10.0,0,0,1
2,2023,2023040,3,AZR,176,11.0,0,0,1
2,2023,2023040,3,AZR,177,12.0,0,0,1
2,2023,2023040,3,AZR,178,13.0,0,0,1
2,2023,2023040,3,AZR,179,14.0,0,0,1
2,2023,2023040,3,AZR,180,15.0,0,0,1
2,2023,2023040,3,AZR,181,16.0,0,0,1
2,2023,2023040,3,AZR,182,17.0,0,0,1
2,2023,2023041,4,AZR,183,1.0,0,2,0
2,2023,2023041,4,AZR,184,2.0,0,0,0
2,2023,2023041,4,AZR,185,3.0,0,0,0
2,2023,2023041,4,AZR,186,4.0,0,0,0
2,2023,2023041,4,AZR,187,5.0,0,0,0
2,2023,2023041,4,AZR,188,6.0,0,0,0
2,2023,2023041,4,AZR,189,7.0,0,0,0
2,2023,2023041,4,AZR,190,8.0,0,0,0
2,2023,2023041,4,AZR,191,9.0,0,0,0
2,2023,2023041,4,AZR,192,10.0,0,0,0
2,2023,2023041,4,AZR,193,11.0,0,0,0
2,2023,2023041,4,AZR,194,12.0,0,0,0
2,2023,2023041,4,AZR,195,13.0,0,0,0
2,2023,2023041,4,AZR,196,14.0,0,0,0
2,2023,2023041,4,AZR,197,15.0,0,0,0
2,2023,2023041,4,AZR,198,16.0,0,0,0
2,2023,2023041,4,AZR,199,17.0,0,0,0
2,2023,2023041,4,AZR,200,18.0,0,0,0
2,2023,2023041,4,AZR,201,19.0,0,0,0
2,2023,2023041,4,AZR,202,20.0,0,0,0
2,2023,2023041,4,AZR,203,21.0,0,0,0
2,2023,2023041,4,AZR,204,22.0,0,0,0
2,2023,2023041,4,AZR,205,23.0,0,0,0
2,2023,2023041,4,AZR,206,24.0,0,0,0
2,2023,2023041,4,AZR,207,25.0,0,0,0
2,2023,2023041,4,AZR,208,26.0,1,0,0
2,2023,2023041,4,AZR,209,27.0,0,0,0
2,2023,2023041,4,AZR,210,28.0,0,0,0
2,2023,2023041,4,AZR,211,29.0,0,0,0
2,2023,2023041,4,AZR,212,30.0,0,0,0
2,2023,2023041,4,AZR,213,31.0,0,0,0
2,2023,2023041,4,AZR,214,32.0,0,0,0
2,2023,2023041,4,AZR,215,33.0,0,0,0
2,2023,2023041,4,AZR,216,34.0,0,0,0
2,2023,2023041,4,AZR,217,35.0,0,0,0
2,2023,2023041,4,AZR,218,36.0,0,0,0
2,2023,2023041,4,AZR,219,37.0,0,0,0
2,2023,2023041,4,AZR,220,38.0,0,0,0
2,2023,2023041,4,AZR,221,39.0,0,0,0
2,2023,2023041,4,AZR,222,40.0,0,0,0
2,2023,2023041,4,AZR,223,41.0,0,0,0
2,2023,2023041,4,AZR,224,42.0,0,0,0
2,2023,2023041,4,AZR,225,43.0,0,0,0
2,2023,2023041,4,AZR,226,44.0,0,0,0
2,2023,2023041,4,AZR,227,45.0,0,0,0
2,2023,2023041,4,AZR,228,46.0,0,0,0
2,2023,2023041,4,AZR,229,47.0,0,0,0
2,2023,2023041,4,AZR,230,48.0,0,0,0
2,2023,2023041,4,AZR,231,49.0,0,0,0
2,2023,2023041,4,AZR,232,50.0,0,0,0
2,2023,2023041,4,AZR,233,51.0,0,0,0
2,2023,2023051,5,MIA,234,1.0,0,1,0
2,2023,2023051,5,MIA,235,2.0,0,0,0
2,2023,2023051,5,MIA,236,3.0,0,0,0
2,2023,2023051,5,MIA,237,4.0,0,0,0
2,2023,2023051,5,MIA,238,5.0,0,0,0
2,2023,2023051,5,MIA,239,6.0,0,0,0
2,2023,2023051,5,MIA,240,7.0,0,0,0
2,2023,2023051,5,MIA,241,8.0,0,0,0
2,2023,2023051,5,MIA,242,9.0,0,0,0
2,2023,2023051,5,MIA,243,10.0,0,0,0
2,2023,2023051,5,MIA,244,11.0,0,0,0
2,2023,2023051,5,MIA,245,12.0,0,0,0
2,2023,2023051,5,MIA,246,13.0,0,0,0
2,2023,2023051,5,MIA,247,14.0,0,0,0
2,2023,2023051,5,MIA,248,15.0,0,0,0
2,2023,2023051,5,MIA,249,16.0,0,0,0
2,2023,2023051,5,MIA,250,17.0,0,0,0
2,2023,2023051,5,MIA,251,18.0,0,0,0
2,2023,2023051,5,MIA,252,19.0,0,0,0
2,2023,2023051,5,MIA,253,20.0,0,0,0
2,2023,2023051,5,MIA,254,21.0,0,0,0
2,2023,2023051,5,MIA,255,22.0,0,0,0
2,2023,2023051,5,MIA,256,23.0,0,0,0
2,2023,2023051,5,MIA,257,24.0,0,0,0
2,2023,2023051,5,MIA,258,25.0,0,0,0
2,2023,2023051,5,MIA,259,26.0,0,0,0
2,2023,2023051,5,MIA,260,27.0,0,0,0
2,2023,2023051,5,MIA,261,28.0,0,0,0
2,2023,2023051,5,MIA,262,29.0,1,0,0
2,2023,2023051,5,MIA,263,30.0,0,0,0
2,2023,2023051,5,MIA,264,31.0,0,0,0
2,2023,2023051,5,MIA,265,32.0,0,0,0
2,2023,2023051,5,MIA,266,33.0,0,0,0
2,2023,2023051,5,MIA,267,34.0,0,0,0
2,2023,2023051,5,MIA,268,35.0,0,0,0
2,2023,2023051,5,MIA,269,36.0,0,0,0
2,2023,2023051,5,MIA,270,37.0,0,0,0
2,2023,2023051,5,MIA,271,38.0,0,0,0
2,2023,2023051,5,MIA,272,39.0,0,0,0
2,2023,2023051,5,MIA,273,40.0,0,0,0
2,2023,2023051,5,MIA,274,41.0,0,0,0
2,2023,2023051,5,MIA,275,42.0,0,0,0
2,2023,2023051,5,MIA,276,43.0,0,0,0
2,2023,2023051,5,MIA,277,44.0,0,0,0
2,2023,2023051,5,MIA,278,45.0,0,0,0
2,2023,2023051,5,MIA,279,46.0,0,0,0
2,2023,2023051,5,MIA,280,47.0,0,0,0
2,2023,2023051,5,MIA,281,48.0,0,0,0
2,2023,2023051,5,MIA,282,49.0,0,0,0
2,2023,2023051,5,MIA,283,50.0,0,0,0
2,2023,2023051,5,MIA,284,51.0,0,0,0
2,2023,2023051,5,MIA,285,52.0,0,0,0
2,2023,2023051,5,MIA,286,53.0,0,0,0
2,2023,2023051,5,MIA,287,54.0,0,0,0
2,2023,2023051,5,MIA,288,55.0,0,0,0
2,2023,2023051,5,MIA,289,56.0,0,0,0
2,2023,2023051,5,MIA,290,57.0,0,0,0
2,2023,2023061,6,MON,291,1.0,0,1,0
2,2023,2023061,6,MON,292,2.0,0,0,0
2,2023,2023061,6,MON,293,3.0,0,0,0
2,2023,2023061,6,MON,294,4.0,0,0,0
2,2023,2023061,6,MON,295,5.0,0,0,0
2,2023,2023061,6,MON,296,6.0,0,0,0
2,2023,2023061,6,MON,297,7.0,0,0,0
2,2023,2023061,6,MON,298,8.0,0,0,0
2,2023,2023061,6,MON,299,9.0,0,0,0
2,2023,2023061,6,MON,300,10.0,0,0,0
2,2023,2023061,6,MON,301,11.0,0,0,0
2,2023,2023061,6,MON,302,12.0,0,0,0
2,2023,2023061,6,MON,303,13.0,0,0,0
2,2023,2023061,6,MON,304,14.0,0,0,0
2,2023,2023061,6,MON,305,15.0,0,0,0
2,2023,2023061,6,MON,306,16.0,0,0,0
2,2023,2023061,6,MON,307,17.0,0,0,0
2,2023,2023061,6,MON,308,18.0,0,0,0
2,2023,2023061,6,MON,309,19.0,0,0,0
2,2023,2023061,6,MON,310,20.0,0,0,0
2,2023,2023061,6,MON,311,21.0,0,0,0
2,2023,2023061,6,MON,312,22.0,0,0,0
2,2023,2023061,6,MON,313,23.0,0,0,0
2,2023,2023061,6,MON,314,24.0,0,0,0
2,2023,2023061,6,MON,315,25.0,0,0,0
2,2023,2023061,6,MON,316,26.0,0,0,0
2,2023,2023061,6,MON,317,27.0,0,0,0
2,2023,2023061,6,MON,318,28.0,0,0,0
2,2023,2023061,6,MON,319,29.0,0,0,0
2,2023,2023061,6,MON,320,30.0,0,0,0
2,2023,2023061,6,MON,321,31.0,0,0,0
2,2023,2023061,6,MON,322,32.0,0,0,0
2,2023,2023061,6,MON,323,33.0,0,0,0
2,2023,2023061,6,MON,324,34.0,0,0,0
2,2023,2023061,6,MON,325,35.0,0,0,0
2,2023,2023061,6,MON,326,36.0,0,0,0
2,2023,2023061,6,MON,327,37.0,0,0,0
2,2023,2023061,6,MON,328,38.0,0,0,0
2,2023,2023061,6,MON,329,39.0,1,0,0
2,2023,2023061,6,MON,330,40.0,0,0,0
2,2023,2023061,6,MON,331,41.0,0,0,0
2,2023,2023061,6,MON,332,42.0,0,0,0
2,2023,2023061,6,MON,333,43.0,0,0,0
2,2023,2023061,6,MON,334,44.0,0,0,0
2,2023,2023061,6,MON,335,45.0,0,0,0
2,2023,2023061,6,MON,336,46.0,0,0,0
2,2023,2023061,6,MON,337,47.0,0,0,0
2,2023,2023061,6,MON,338,48.0,0,0,0
2,2023,2023061,6,MON,339,49.0,0,0,0
2,2023,2023061,6,MON,340,50.0,0,0,0
2,2023,2023061,6,MON,341,51.0,0,0,0
2,2023,2023061,6,MON,342,52.0,0,0,0
2,2023,2023061,6,MON,343,53.0,0,0,0
2,2023,2023061,6,MON,344,54.0,0,0,0
2,2023,2023061,6,MON,345,55.0,0,0,0
2,2023,2023061,6,MON,346,56.0,0,0,0
2,2023,2023061,6,MON,347,57.0,0,0,0
2,2023,2023061,6,MON,348,58.0,0,0,0
2,2023,2023061,6,MON,349,59.0,0,0,0
2,2023,2023061,6,MON,350,60.0,0,0,0
2,2023,2023061,6,MON,351,61.0,0,0,0
2,2023,2023061,6,MON,352,62.0,0,0,0
2,2023,2023061,6,MON,353,63.0,0,0,0
2,2023,2023061,6,MON,354,64.0,0,0,0
2,2023,2023061,6,MON,355,65.0,0,0,0
2,2023,2023061,6,MON,356,66.0,0,0,0
2,2023,2023061,6,MON,357,67.0,0,0,0
2,2023,2023061,6,MON,358,68.0,0,0,0
2,2023,2023061,6,MON,359,69.0,0,0,0
2,2023,2023061,6,MON,360,70.0,0,0,0
2,2023,2023061,6,MON,361,71.0,0,0,0
2,2023,2023061,6,MON,362,72.0,0,0,0
2,2023,2023061,6,MON,363,73.0,0,0,0
2,2023,2023061,6,MON,364,74.0,0,0,0
2,2023,2023061,6,MON,365,75.0,0,0,0
2,2023,2023061,6,MON,366,76.0,0,0,0
2,2023,2023061,6,MON,367,77.0,0,0,0
2,2023,2023061,6,MON,368,78.0,0,0,0
2,2023,2023071,7,ESP,369,1.0,0,1,0
2,2023,2023071,7,ESP,370,2.0,0,0,0
2,2023,2023071,7,ESP,371,3.0,0,0,0
2,2023,2023071,7,ESP,372,4.0,0,0,0
2,2023,2023071,7,ESP,373,5.0,0,0,0
2,2023,2023071,7,ESP,374,6.0,0,0,0
2,2023,2023071,7,ESP,375,7.0,0,0,0
2,2023,2023071,7,ESP,376,8.0,0,0,0
2,2023,2023071,7,ESP,377,9.0,0,0,0
2,2023,2023071,7,ESP,378,10.0,0,0,0
2,2023,2023071,7,ESP,379,11.0,0,0,0
2,2023,2023071,7,ESP,380,12.0,0,0,0
2,2023,2023071,7,ESP,381,13.0,0,0,0
2,2023,2023071,7,ESP,382,14.0,0,0,0
2,2023,2023071,7,ESP,383,15.0,0,0,0
2,2023,2023071,7,ESP,384,16.0,0,0,0
2,2023,2023071,7,ESP,385,17.0,0,0,0
2,2023,2023071,7,ESP,386,18.0,0,0,0
2,2023,2023071,7,ESP,387,19.0,0,0,0
2,2023,2023071,7,ESP,388,20.0,0,0,0
2,2023,2023071,7,ESP,389,21.0,0,0,0
2,2023,2023071,7,ESP,390,22.0,0,0,0
2,2023,2023071,7,ESP,391,23.0,0,0,0
2,2023,2023071,7,ESP,392,24.0,0,0,0
2,2023,2023071,7,ESP,393,25.0,0,0,0
2,2023,2023071,7,ESP,394,26.0,0,0,0
2,2023,2023071,7,ESP,395,27.0,0,0,0
2,2023,2023071,7,ESP,396,28.0,0,0,0
2,2023,2023071,7,ESP,397,29.0,0,0,0
2,2023,2023071,7,ESP,398,30.0,0,0,0
2,2023,2023071,7,ESP,399,31.0,0,0,0
2,2023,2023071,7,ESP,400,32.0,0,0,0
2,2023,2023071,7,ESP,401,33.0,1,0,0
2,2023,2023071,7,ESP,402,34.0,0,0,0
2,2023,2023071,7,ESP,403,35.0,0,0,0
2,2023,2023071,7,ESP,404,36.0,0,0,0
2,2023,2023071,7,ESP,405,37.0,0,0,0
2,2023,2023071,7,ESP,406,38.0,0,0,0
2,2023,2023071,7,ESP,407,39.0,0,0,0
2,2023,2023071,7,ESP,408,40.0,0,0,0
2,2023,2023071,7,ESP,409,41.0,0,0,0
2,2023,2023071,7,ESP,410,42.0,0,0,0
2,2023,2023071,7,ESP,411,43.0,0,0,0
2,2023,2023071,7,ESP,412,44.0,0,0,0
2,2023,2023071,7,ESP,413,45.0,0,0,0
2,2023,2023071,7,ESP,414,46.0,0,0,0
2,2023,2023071,7,ESP,415,47.0,0,0,0
2,2023,2023071,7,ESP,416,48.0,0,0,0
2,2023,2023071,7,ESP,417,49.0,0,0,0
2,2023,2023071,7,ESP,418,50.0,0,0,0
2,2023,2023071,7,ESP,419,51.0,0,0,0
2,2023,2023071,7,ESP,420,52.0,0,0,0
2,2023,2023071,7,ESP,421,53.0,0,0,0
2,2023,2023071,7,ESP,422,54.0,0,0,0
2,2023,2023071,7,ESP,423,55.0,0,0,0
2,2023,2023071,7,ESP,424,56.0,0,0,0
2,2023,2023071,7,ESP,425,57.0,0,0,0
2,2023,2023071,7,ESP,426,58.0,0,0,0
2,2023,2023071,7,ESP,427,59.0,0,0,0
2,2023,2023071,7,ESP,428,60.0,0,0,0
2,2023,2023071,7,ESP,429,61.0,0,0,0
2,2023,2023071,7,ESP,430,62.0,0,0,0
2,2023,2023071,7,ESP,431,63.0,0,0,0
2,2023,2023071,7,ESP,432,64.0,0,0,0
2,2023,2023071,7,ESP,433,65.0,0,0,0
2,2023,2023071,7,ESP,434,66.0,0,0,0
2,2023,2023081,8,CAN,435,1.0,0,1,0
2,2023,2023081,8,CAN,436,2.0,0,0,0
2,2023,2023081,8,CAN,437,3.0,0,0,0
2,2023,2023081,8,CAN,438,4.0,0,0,0
2,2023,2023081,8,CAN,439,5.0,0,0,0
2,2023,2023081,8,CAN,440,6.0,0,0,0
2,2023,2023081,8,CAN,441,7.0,0,0,0
2,2023,2023081,8,CAN,442,8.0,0,0,0
2,2023,2023081,8,CAN,443,9.0,0,0,0
2,2023,2023081,8,CAN,444,10.0,0,0,0
2,2023,2023081,8,CAN,445,11.0,0,0,0
2,2023,2023081,8,CAN,446,12.0,0,0,0
2,2023,2023081,8,CAN,447,13.0,0,0,0
2,2023,2023081,8,CAN,448,14.0,0,0,0
2,2023,2023081,8,CAN,449,15.0,0,0,0
2,2023,2023081,8,CAN,450,16.0,0,0,0
2,2023,2023081,8,CAN,451,17.0,0,0,0
2,2023,2023081,8,CAN,452,18.0,0,0,0
2,2023,2023081,8,CAN,453,19.0,0,0,0
2,2023,2023081,8,CAN,454,20.0,0,0,0
2,2023,2023081,8,CAN,455,21.0,0,0,0
2,2023,2023081,8,CAN,456,22.0,0,0,0
2,2023,2023081,8,CAN,457,23.0,0,0,0
2,2023,2023081,8,CAN,458,24.0,0,0,0
2,2023,2023081,8,CAN,459,25.0,0,0,0
2,2023,2023081,8,CAN,460,26.0,0,0,0
2,2023,2023081,8,CAN,461,27.0,0,0,0
2,2023,2023081,8,CAN,462,28.0,0,0,0
2,2023,2023081,8,CAN,463,29.0,0,0,0
2,2023,2023081,8,CAN,464,30.0,0,0,0
2,2023,2023081,8,CAN,465,31.0,0,0,0
2,2023,2023081,8,CAN,466,32.0,0,0,0
2,2023,2023081,8,CAN,467,33.0,0,0,0
2,2023,2023081,8,CAN,468,34.0,0,0,0
2,2023,2023081,8,CAN,469,35.0,1,0,0
2,2023,2023081,8,CAN,470,36.0,0,0,0
2,2023,2023081,8,CAN,471,37.0,0,0,0
2,2023,2023081,8,CAN,472,38.0,0,0,0
2,2023,2023081,8,CAN,473,39.0,0,0,0
2,2023,2023081,8,CAN,474,40.0,0,0,0
2,2023,2023081,8,CAN,475,41.0,0,0,0
2,2023,2023081,8,CAN,476,42.0,0,0,0
2,2023,2023081,8,CAN,477,43.0,0,0,0
2,2023,2023081,8,CAN,478,44.0,0,0,0
2,2023,2023081,8,CAN,479,45.0,0,0,0
2,2023,2023081,8,CAN,480,46.0,0,0,0
2,2023,2023081,8,CAN,481,47.0,0,0,0
2,2023,2023081,8,CAN,482,48.0,0,0,0
2,2023,2023081,8,CAN,483,49.0,0,0,0
2,2023,2023081,8,CAN,484,50.0,0,0,0
2,2023,2023081,8,CAN,485,51.0,0,0,0
2,2023,2023081,8,CAN,486,52.0,0,0,0
2,2023,2023081,8,CAN,487,53.0,0,0,0
2,2023,2023081,8,CAN,488,54.0,0,0,0
2,2023,2023081,8,CAN,489,55.0,0,0,0
2,2023,2023081,8,CAN,490,56.0,0,0,0
2,2023,2023081,8,CAN,491,57.0,0,0,0
2,2023,2023081,8,CAN,492,58.0,0,0,0
2,2023,2023081,8,CAN,493,59.0,0,0,0
2,2023,2023081,8,CAN,494,60.0,0,0,0
2,2023,2023081,8,CAN,495,61.0,0,0,0
2,2023,2023081,8,CAN,496,62.0,0,0,0
2,2023,2023081,8,CAN,497,63.0,0,0,0
2,2023,2023081,8,CAN,498,64.0,0,0,0
2,2023,2023081,8,CAN,499,65.0,0,0,0
2,2023,2023081,8,CAN,500,66.0,0,0,0
2,2023,2023081,8,CAN,501,67.0,0,0,0
2,2023,2023081,8,CAN,502,68.0,0,0,0
2,2023,2023081,8,CAN,503,69.0,0,0,0
2,2023,2023081,8,CAN,504,70.0,0,0,0
2,2023,2023090,9,AUT,505,1.0,0,1,1
2,2023,2023090,9,AUT,506,2.0,0,0,1
2,2023,2023090,9,AUT,507,3.0,0,0,1
2,2023,2023090,9,AUT,508,4.0,0,0,1
2,2023,2023090,9,AUT,509,5.0,0,0,1
2,2023,2023090,9,AUT,510,6.0,0,0,1
2,2023,2023090,9,AUT,511,7.0,0,0,1
2,2023,2023090,9,AUT,512,8.0,0,0,1
2,2023,2023090,9,AUT,513,9.0,0,0,1
2,2023,2023090,9,AUT,514,10.0,0,0,1
2,2023,2023090,9,AUT,515,11.0,0,0,1
