SeasonID,EventIndex,EventNumber,RaceID,SprintIndex,Team,PaceDiffAvg,PaceDiffClearAvg,PaceDiffMeanAvg,PaceDiffClearMeanAvg,PaceDiffDeltaAvg,PaceDiffClearDeltaAvg,PaceDiffLapsCountBetterID,PaceDiffClearLapsCountBetterID,PaceDiffValueBetterID,PaceDiffValueBetter
2023,8,8,2023081,1,Haas F1 Team,-0.624,-0.518,-0.611,-0.512,0.249,0.266,22.0,22.0,22.0,-0.4974363636363636
2023,8,8,2023081,1,Alpha Tauri,-0.979,-0.387,-0.465,-0.414,-0.386,-0.366,9.0,9.0,9.0,-0.226603448275862
2023,8,8,2023081,1,Alfa Romeo,-0.471,-0.383,-0.474,-0.387,-0.422,-0.361,3.0,3.0,3.0,-0.2738793103448276
2023,8,8,2023081,1,McLaren,-0.219,-0.167,-0.218,-0.165,-0.061,-0.053,28.0,28.0,28.0,-0.2066610169491525
2023,8,8,2023081,1,Mercedes,0.272,0.316,0.227,0.274,0.947,0.923,1.0,1.0,1.0,0.664135593220339
2023,10,9,2023091,1,Red Bull Racing,0.863,0.932,0.865,0.938,0.451,0.34,2.0,2.0,2.0,1.1077017543859649
2023,10,9,2023091,1,Alpine,-0.203,-0.111,-0.197,-0.101,0.405,0.375,17.0,17.0,17.0,-0.024274193548387
2023,10,9,2023091,1,Aston Martin,0.269,0.318,0.266,0.317,0.037,0.022,19.0,19.0,19.0,0.2839516129032258
2023,10,9,2023091,1,Ferrari,0.552,0.6,0.569,0.618,0.105,0.065,6.0,6.0,6.0,0.5799838709677418
2023,10,9,2023091,1,Williams,-0.393,-0.316,-0.388,-0.307,-0.222,-0.192,24.0,24.0,24.0,-0.2711269841269841
2023,10,9,2023091,1,Haas F1 Team,-1.133,-0.941,-0.415,-0.327,-0.459,-0.635,25.0,25.0,25.0,-0.1853333333333333
2023,10,9,2023091,1,Alpha Tauri,-0.685,-0.588,-0.695,-0.602,0.036,-0.064,9.0,9.0,26.0,-0.6498
2023,10,9,2023091,1,Alfa Romeo,-0.574,-0.432,-0.605,-0.461,0.021,-0.001,23.0,23.0,23.0,-0.5303
