SeasonID,EventIndex,EventNumber,RaceID,SprintIndex,DriverID,DriverIDT,TeamID,Number,Laptime,LaptimeClear,PaceDiff,PaceDiffClear,PaceMarker,PLabel,PaceAvg,PaceClearAvg,PaceAvgLabel,PaceClearAvgLabel,PacePelotoneAvg,PaceClearPelotoneAvg,PacePelotoneAvgLabel,PaceClearPelotoneAvgLabel,PaceDiffRankOrder,PaceDiffClearRankOrder,PaceDiffByWorst,PaceDiffClearByWorst,PaceDiffByBest,PaceDiffClearByBest,PaceDiffBetterLapsCount,PaceDiffBetterLapsCountSum,PaceDiffBetterLapsCountPerc,EventID
2023,0,1,2023011,1,13,13-3,3,31,99.282,99.202,-0.392,-0.309,98.83,DNF,99.282,99.202,01:39.282,01:39.202,98.475,98.418,01:38.475,01:38.418,14,14,0.597,0.623,1.4289999999999998,1.388,19.0,26.0,73.1,7
2023,0,1,2023011,1,4,4-9,9,4,98.415,98.329,0.069,0.157,98.499,17,98.415,98.329,01:38.415,01:38.329,98.475,98.418,01:38.475,01:38.418,10,7,1.058,1.089,0.968,0.922,7.0,8.0,87.5,7
2023,0,1,2023011,1,1,1-10,10,44,98.331,98.279,0.077,0.130,98.475,5,98.331,98.279,01:38.331,01:38.279,98.475,98.418,01:38.475,01:38.418,9,9,1.066,1.062,0.96,0.949,21.0,47.0,44.7,7
2023,0,1,2023011,1,8,8-5,5,55,98.314,98.235,0.124,0.202,98.475,4,98.314,98.235,01:38.314,01:38.235,98.475,98.418,01:38.475,01:38.418,5,5,1.113,1.134,0.913,0.877,6.0,31.0,19.4,7
2023,0,1,2023011,1,14,14-10,10,63,98.373,98.342,0.088,0.119,98.475,7,98.373,98.342,01:38.373,01:38.342,98.475,98.418,01:38.475,01:38.418,8,10,1.077,1.0510000000000002,0.949,0.96,26.0,47.0,55.3,7
2023,0,1,2023011,1,3,3-1,1,77,98.69,98.623,-0.282,-0.215,98.475,8,98.69,98.623,01:38.690,01:38.623,98.475,98.418,01:38.475,01:38.418,12,12,0.7070000000000001,0.7170000000000001,1.319,1.294,30.0,42.0,71.4,7
2023,0,1,2023011,1,28,28-9,9,81,101.147,101.147,-0.932,-0.932,100.187,DNF,101.147,101.147,01:41.147,01:41.147,98.475,98.418,01:38.475,01:38.418,19,20,0.0569999999999999,0.0,1.969,2.011,1.0,8.0,12.5,7
2023,1,2,2023021,1,2,2-14,14,1,93.688,93.641,1.204,1.252,94.953,2,93.688,93.641,01:33.688,01:33.641,94.953,94.893,01:34.953,01:34.893,2,2,2.605,2.595,0.31,0.3189999999999999,15.0,44.0,34.1,32
2023,1,2,2023021,1,17,17-3,3,10,94.977,94.944,-0.115,-0.082,94.953,9,94.977,94.944,01:34.977,01:34.944,94.953,94.893,01:34.953,01:34.893,10,10,1.286,1.261,1.629,1.653,15.0,40.0,37.5,32
2023,1,2,2023021,1,5,5-14,14,11,93.379,93.321,1.514,1.571,94.953,1,93.379,93.321,01:33.379,01:33.321,94.953,94.893,01:34.953,01:34.893,1,1,2.915,2.914,0.0,0.0,29.0,44.0,65.9,32
2023,1,2,2023021,1,19,19-4,4,14,93.956,93.913,0.937,0.980,94.953,3,93.956,93.913,01:33.956,01:33.913,94.953,94.893,01:34.953,01:34.893,3,3,2.338,2.323,0.577,0.591,9.0,10.0,90.0,32
2023,1,2,2023021,1,6,6-5,5,16,94.558,94.483,0.326,0.400,94.953,7,94.558,94.483,01:34.558,01:34.483,94.953,94.893,01:34.953,01:34.893,8,8,1.727,1.743,1.188,1.1709999999999998,21.0,41.0,51.2,32
2023,1,2,2023021,1,10,10-4,4,18,95.743,95.694,0.362,0.421,95.845,DNF,95.743,95.694,01:35.743,01:35.694,94.953,94.893,01:34.953,01:34.893,7,7,1.763,1.764,1.152,1.15,1.0,10.0,10.0,32
2023,1,2,2023021,1,27,27-18,18,2,95.924,95.806,-1.021,-0.903,94.953,16,95.924,95.806,01:35.924,01:35.806,94.953,94.893,01:34.953,01:34.893,19,19,0.3800000000000001,0.4399999999999999,2.535,2.474,10.0,19.0,52.6,32
2023,1,2,2023021,1,22,22-7,7,20,95.18,95.073,-0.329,-0.223,94.953,10,95.18,95.073,01:35.180,01:35.073,94.953,94.893,01:34.953,01:34.893,11,11,1.072,1.12,1.843,1.794,27.0,39.0,69.2,32
2023,1,2,2023021,1,26,26-2,2,21,95.651,95.633,-0.748,-0.730,94.953,14,95.651,95.633,01:35.651,01:35.633,94.953,94.893,01:34.953,01:34.893,16,17,0.653,0.613,2.262,2.301,12.0,43.0,27.9,32
2023,1,2,2023021,1,9,9-2,2,22,95.389,95.305,-0.486,-0.402,94.953,11,95.389,95.305,01:35.389,01:35.305,94.953,94.893,01:34.953,01:34.893,12,12,0.915,0.941,2.0,1.973,31.0,43.0,72.1,32
2023,1,2,2023021,1,24,24-18,18,23,96.627,96.569,-0.849,-0.791,95.734,DNF,96.627,96.569,01:36.627,01:36.569,94.953,94.893,01:34.953,01:34.893,18,18,0.552,0.5519999999999999,2.363,2.362,9.0,19.0,47.4,32
2023,1,2,2023021,1,23,23-1,1,24,95.413,95.342,-0.553,-0.482,94.953,13,95.413,95.342,01:35.413,01:35.342,94.953,94.893,01:34.953,01:34.893,14,14,0.848,0.861,2.067,2.053,33.0,36.0,91.7,32
2023,1,2,2023021,1,25,25-7,7,27,95.403,95.307,-0.543,-0.447,94.953,12,95.403,95.307,01:35.403,01:35.307,94.953,94.893,01:34.953,01:34.893,13,13,0.858,0.8959999999999999,2.057,2.018,12.0,39.0,30.8,32
2023,1,2,2023021,1,13,13-3,3,31,94.943,94.897,-0.059,-0.013,94.953,8,94.943,94.897,01:34.943,01:34.897,94.953,94.893,01:34.953,01:34.893,9,9,1.342,1.33,1.573,1.584,25.0,40.0,62.5,32
2023,1,2,2023021,1,4,4-9,9,4,95.632,95.567,-0.76,-0.694,94.953,17,95.632,95.567,01:35.632,01:35.567,94.953,94.893,01:34.953,01:34.893,17,16,0.641,0.649,2.274,2.265,18.0,42.0,42.9,32
2023,1,2,2023021,1,1,1-10,10,44,94.515,94.465,0.377,0.427,94.953,5,94.515,94.465,01:34.515,01:34.465,94.953,94.893,01:34.953,01:34.893,6,6,1.778,1.77,1.137,1.144,8.0,44.0,18.2,32
2023,1,2,2023021,1,8,8-5,5,55,94.406,94.372,0.459,0.493,94.953,6,94.406,94.372,01:34.406,01:34.372,94.953,94.893,01:34.953,01:34.893,5,5,1.86,1.836,1.055,1.0779999999999998,20.0,41.0,48.8,32
2023,1,2,2023021,1,14,14-10,10,63,94.18,94.124,0.713,0.768,94.953,4,94.18,94.124,01:34.180,01:34.124,94.953,94.893,01:34.953,01:34.893,4,4,2.114,2.111,0.801,0.8029999999999999,36.0,44.0,81.8,32
2023,1,2,2023021,1,3,3-1,1,77,96.316,96.258,-1.401,-1.343,94.978,18,96.316,96.258,01:36.316,01:36.258,94.953,94.893,01:34.953,01:34.893,20,20,0.0,0.0,2.915,2.914,3.0,36.0,8.3,32
2023,1,2,2023021,1,28,28-9,9,81,95.563,95.51,-0.66,-0.607,94.953,15,95.563,95.51,01:35.563,01:35.510,94.953,94.893,01:34.953,01:34.893,15,15,0.741,0.736,2.174,2.178,24.0,42.0,57.1,32
2023,2,3,2023031,1,2,2-14,14,1,81.963,81.857,0.842,0.952,82.884,1,81.963,81.857,01:21.963,01:21.857,82.884,82.81,01:22.884,01:22.810,1,1,2.072,2.073,0.0,0.0,29.0,42.0,69.0,2
2023,2,3,2023031,1,17,17-3,3,10,82.388,82.308,0.441,0.525,82.884,13,82.388,82.308,01:22.388,01:22.308,82.884,82.81,01:22.884,01:22.810,4,4,1.671,1.646,0.4009999999999999,0.4269999999999999,32.0,42.0,76.2,2
2023,2,3,2023031,1,5,5-14,14,11,82.397,82.36,0.438,0.477,82.884,5,82.397,82.36,01:22.397,01:22.360,82.884,82.81,01:22.884,01:22.810,5,6,1.668,1.598,0.4039999999999999,0.475,13.0,42.0,31.0,2
2023,2,3,2023031,1,19,19-4,4,14,82.185,82.169,0.608,0.624,82.884,3,82.185,82.169,01:22.185,01:22.169,82.884,82.81,01:22.884,01:22.810,2,3,1.838,1.745,0.2339999999999999,0.3279999999999999,27.0,42.0,64.3,2
2023,2,3,2023031,1,6,6-5,5,16,-,-,-,-,-,DNF,-,-,-,-,82.884,82.81,01:22.884,01:22.810,20,20,-,-,-,-,-,-,-,2
2023,2,3,2023031,1,10,10-4,4,18,82.403,82.307,0.406,0.506,82.884,4,82.403,82.307,01:22.403,01:22.307,82.884,82.81,01:22.884,01:22.810,6,5,1.636,1.627,0.4359999999999999,0.4459999999999999,15.0,42.0,35.7,2
2023,2,3,2023031,1,27,27-18,18,2,83.879,83.762,-1.012,-0.889,82.884,16,83.879,83.762,01:23.879,01:23.762,82.884,82.81,01:22.884,01:22.810,17,17,0.2179999999999999,0.2319999999999999,1.854,1.841,-,-,-,2
2023,2,3,2023031,1,22,22-7,7,20,83.319,83.206,-0.46,-0.341,82.884,17,83.319,83.206,01:23.319,01:23.206,82.884,82.81,01:22.884,01:22.810,12,12,0.77,0.78,1.302,1.293,6.0,41.0,14.6,2
2023,2,3,2023031,1,26,26-2,2,21,84.124,84.021,-1.23,-1.121,82.884,15,84.124,84.021,01:24.124,01:24.021,82.884,82.81,01:22.884,01:22.810,18,18,0.0,0.0,2.072,2.073,11.0,39.0,28.2,2
2023,2,3,2023031,1,9,9-2,2,22,83.495,83.402,-0.652,-0.554,82.884,10,83.495,83.402,01:23.495,01:23.402,82.884,82.81,01:22.884,01:22.810,15,15,0.578,0.567,1.494,1.506,28.0,39.0,71.8,2
2023,2,3,2023031,1,24,24-18,18,23,83.494,83.494,-,-,83.942,DNF,83.494,83.494,01:23.494,01:23.494,82.884,82.81,01:22.884,01:22.810,19,19,-,-,-,-,-,-,-,2
2023,2,3,2023031,1,23,23-1,1,24,83.384,83.337,-0.512,-0.463,82.884,9,83.384,83.337,01:23.384,01:23.337,82.884,82.81,01:22.884,01:22.810,13,13,0.718,0.6579999999999999,1.354,1.415,30.0,41.0,73.2,2
2023,2,3,2023031,1,25,25-7,7,27,82.697,82.61,0.118,0.208,82.884,7,82.697,82.61,01:22.697,01:22.610,82.884,82.81,01:22.884,01:22.810,8,8,1.348,1.329,0.724,0.744,35.0,41.0,85.4,2
2023,2,3,2023031,1,13,13-3,3,31,82.737,82.66,0.102,0.183,82.884,14,82.737,82.66,01:22.737,01:22.660,82.884,82.81,01:22.884,01:22.810,9,9,1.332,1.304,0.74,0.7689999999999999,10.0,42.0,23.8,2
2023,2,3,2023031,1,4,4-9,9,4,82.617,82.559,0.219,0.280,82.884,6,82.617,82.559,01:22.617,01:22.559,82.884,82.81,01:22.884,01:22.810,7,7,1.449,1.401,0.623,0.6719999999999999,35.0,42.0,83.3,2
2023,2,3,2023031,1,1,1-10,10,44,83.0,82.944,-0.243,-0.184,82.884,2,83.0,82.944,01:23.000,01:22.944,82.884,82.81,01:22.884,01:22.810,11,11,0.987,0.937,1.085,1.136,3.0,8.0,37.5,2
2023,2,3,2023031,1,8,8-5,5,55,82.21,82.165,0.585,0.632,82.884,12,82.21,82.165,01:22.210,01:22.165,82.884,82.81,01:22.884,01:22.810,3,2,1.815,1.753,0.257,0.3199999999999999,-,-,-,2
2023,2,3,2023031,1,14,14-10,10,63,85.032,84.974,-0.579,-0.506,84.794,DNF,85.032,84.974,01:25.032,01:24.974,82.884,82.81,01:22.884,01:22.810,14,14,0.651,0.615,1.4209999999999998,1.458,5.0,8.0,62.5,2
2023,2,3,2023031,1,3,3-1,1,77,83.725,83.676,-0.882,-0.830,82.884,11,83.725,83.676,01:23.725,01:23.676,82.884,82.81,01:22.884,01:22.810,16,16,0.348,0.291,1.724,1.782,11.0,41.0,26.8,2
2023,2,3,2023031,1,28,28-9,9,81,83.033,82.937,-0.205,-0.105,82.884,8,83.033,82.937,01:23.033,01:22.937,82.884,82.81,01:22.884,01:22.810,10,10,1.025,1.016,1.047,1.057,7.0,42.0,16.7,2
2023,4,4,2023041,1,2,2-14,14,1,105.61,105.559,1.372,1.424,107.046,2,105.61,105.559,01:45.610,01:45.559,107.046,106.991,01:47.046,01:46.991,2,1,2.378,2.36,0.0009999999999998,0.0,22.0,44.0,50.0,5
2023,4,4,2023041,1,17,17-3,3,10,107.063,106.976,-0.151,-0.059,107.046,14,107.063,106.976,01:47.063,01:46.976,107.046,106.991,01:47.046,01:46.991,9,9,0.855,0.877,1.524,1.483,22.0,36.0,61.1,5
2023,4,4,2023041,1,5,5-14,14,11,105.618,105.59,1.373,1.402,107.046,1,105.618,105.59,01:45.618,01:45.590,107.046,106.991,01:47.046,01:46.991,1,2,2.379,2.338,0.0,0.022,22.0,44.0,50.0,5
2023,4,4,2023041,1,19,19-4,4,14,106.162,106.092,0.829,0.900,107.046,4,106.162,106.092,01:46.162,01:46.092,107.046,106.991,01:47.046,01:46.991,4,4,1.835,1.836,0.544,0.5239999999999999,40.0,45.0,88.9,5
2023,4,4,2023041,1,6,6-5,5,16,106.125,106.084,0.867,0.908,107.046,3,106.125,106.084,01:46.125,01:46.084,107.046,106.991,01:47.046,01:46.991,3,3,1.873,1.844,0.506,0.5159999999999999,41.0,45.0,91.1,5
2023,4,4,2023041,1,10,10-4,4,18,106.808,106.78,0.184,0.212,107.046,7,106.808,106.78,01:46.808,01:46.780,107.046,106.991,01:47.046,01:46.991,8,8,1.19,1.148,1.189,1.212,5.0,45.0,11.1,5
2023,4,4,2023041,1,27,27-18,18,2,107.874,107.819,-0.946,-0.891,107.046,16,107.874,107.819,01:47.874,01:47.819,107.046,106.991,01:47.046,01:46.991,18,18,0.06,0.045,2.319,2.315,8.0,41.0,19.5,5
2023,4,4,2023041,1,22,22-7,7,20,107.647,107.57,-0.665,-0.588,107.046,13,107.647,107.57,01:47.647,01:47.570,107.046,106.991,01:47.046,01:46.991,15,14,0.3409999999999999,0.3480000000000001,2.0380000000000003,2.012,22.0,41.0,53.7,5
2023,4,4,2023041,1,26,26-2,2,21,109.165,109.098,-0.861,-0.793,108.23,DNF,109.165,109.098,01:49.165,01:49.098,107.046,106.991,01:47.046,01:46.991,17,17,0.145,0.143,2.234,2.217,0.0,5.0,0.0,5
2023,4,4,2023041,1,9,9-2,2,22,107.455,107.405,-0.527,-0.478,107.046,10,107.455,107.405,01:47.455,01:47.405,107.046,106.991,01:47.046,01:46.991,12,11,0.479,0.4580000000000001,1.9,1.902,5.0,5.0,100.0,5
2023,4,4,2023041,1,24,24-18,18,23,107.567,107.505,-0.66,-0.597,107.046,12,107.567,107.505,01:47.567,01:47.505,107.046,106.991,01:47.046,01:46.991,14,15,0.346,0.3390000000000001,2.033,2.021,33.0,41.0,80.5,5
2023,4,4,2023041,1,23,23-1,1,24,108.424,108.376,-0.966,-0.918,107.478,DNF,108.424,108.376,01:48.424,01:48.376,107.046,106.991,01:47.046,01:46.991,19,19,0.04,0.018,2.339,2.342,13.0,22.0,59.1,5
2023,4,4,2023041,1,25,25-7,7,27,107.869,107.748,-0.786,-0.666,107.082,17,107.869,107.748,01:47.869,01:47.748,107.046,106.991,01:47.046,01:46.991,16,16,0.2199999999999999,0.27,2.159,2.09,19.0,41.0,46.3,5
2023,4,4,2023041,1,13,13-3,3,31,107.573,107.528,-0.524,-0.479,107.046,15,107.573,107.528,01:47.573,01:47.528,107.046,106.991,01:47.046,01:46.991,11,12,0.482,0.4570000000000001,1.897,1.903,14.0,36.0,38.9,5
2023,4,4,2023041,1,4,4-9,9,4,107.382,107.317,-0.428,-0.363,107.046,9,107.382,107.317,01:47.382,01:47.317,107.046,106.991,01:47.046,01:46.991,10,10,0.5780000000000001,0.5730000000000001,1.801,1.787,30.0,42.0,71.4,5
2023,4,4,2023041,1,1,1-10,10,44,106.58,106.523,0.374,0.431,107.046,6,106.58,106.523,01:46.580,01:46.523,107.046,106.991,01:47.046,01:46.991,5,5,1.38,1.367,0.999,0.993,27.0,40.0,67.5,5
2023,4,4,2023041,1,8,8-5,5,55,106.637,106.611,0.354,0.380,107.046,5,106.637,106.611,01:46.637,01:46.611,107.046,106.991,01:47.046,01:46.991,6,6,1.36,1.316,1.019,1.044,4.0,45.0,8.9,5
2023,4,4,2023041,1,14,14-10,10,63,106.791,106.759,0.217,0.250,107.046,8,106.791,106.759,01:46.791,01:46.759,107.046,106.991,01:47.046,01:46.991,7,7,1.223,1.186,1.156,1.174,13.0,40.0,32.5,5
2023,4,4,2023041,1,3,3-1,1,77,107.974,107.907,-1.006,-0.936,107.082,18,107.974,107.907,01:47.974,01:47.907,107.046,106.991,01:47.046,01:46.991,20,20,0.0,0.0,2.379,2.36,9.0,22.0,40.9,5
2023,4,4,2023041,1,28,28-9,9,81,107.534,107.482,-0.606,-0.554,107.046,11,107.534,107.482,01:47.534,01:47.482,107.046,106.991,01:47.046,01:46.991,13,13,0.4,0.382,1.979,1.978,12.0,42.0,28.6,5
2023,5,5,2023051,1,2,2-14,14,1,91.703,91.673,0.981,1.012,92.744,1,91.703,91.673,01:31.703,01:31.673,92.744,92.665,01:32.744,01:32.665,1,1,2.049,1.955,0.0,0.0,38.0,51.0,74.5,25
2023,5,5,2023051,1,5,5-14,14,11,91.864,91.783,0.785,0.867,92.744,2,91.864,91.783,01:31.864,01:31.783,92.744,92.665,01:32.744,01:32.665,2,2,1.853,1.81,0.1959999999999999,0.145,13.0,51.0,25.5,25
2023,5,5,2023051,1,19,19-4,4,14,92.241,92.175,0.414,0.480,92.744,3,92.241,92.175,01:32.241,01:32.175,92.744,92.665,01:32.744,01:32.665,3,3,1.482,1.423,0.567,0.532,38.0,51.0,74.5,25
2023,5,5,2023051,1,14,14-10,10,63,92.308,92.253,0.341,0.396,92.744,4,92.308,92.253,01:32.308,01:32.253,92.744,92.665,01:32.744,01:32.665,4,4,1.409,1.339,0.6399999999999999,0.616,34.0,51.0,66.7,25
2023,5,5,2023051,1,8,8-5,5,55,92.446,92.336,0.201,0.311,92.744,5,92.446,92.336,01:32.446,01:32.336,92.744,92.665,01:32.744,01:32.665,5,5,1.269,1.254,0.78,0.7010000000000001,35.0,52.0,67.3,25
2023,5,5,2023051,1,1,1-10,10,44,92.591,92.496,0.084,0.179,92.744,6,92.591,92.496,01:32.591,01:32.496,92.744,92.665,01:32.744,01:32.665,6,6,1.152,1.122,0.897,0.833,17.0,51.0,33.3,25
2023,5,5,2023051,1,6,6-5,5,16,92.648,92.586,0.001,0.063,92.744,7,92.648,92.586,01:32.648,01:32.586,92.744,92.665,01:32.744,01:32.665,7,7,1.069,1.006,0.98,0.949,17.0,52.0,32.7,25
2023,5,5,2023051,1,17,17-3,3,10,92.727,92.617,-0.084,0.025,92.744,8,92.727,92.617,01:32.727,01:32.617,92.744,92.665,01:32.744,01:32.665,9,8,0.984,0.968,1.065,0.987,27.0,51.0,52.9,25
2023,5,5,2023051,1,13,13-3,3,31,92.75,92.694,-0.073,-0.017,92.744,9,92.75,92.694,01:32.750,01:32.694,92.744,92.665,01:32.744,01:32.665,8,10,0.995,0.926,1.054,1.029,24.0,51.0,47.1,25
2023,5,5,2023051,1,22,22-7,7,20,92.824,92.775,-0.185,-0.136,92.744,10,92.824,92.775,01:32.824,01:32.775,92.744,92.665,01:32.744,01:32.665,12,13,0.883,0.8069999999999999,1.166,1.148,32.0,51.0,62.7,25
2023,5,5,2023051,1,9,9-2,2,22,92.792,92.708,-0.118,-0.034,92.744,11,92.792,92.708,01:32.792,01:32.708,92.744,92.665,01:32.744,01:32.665,11,11,0.95,0.909,1.099,1.046,39.0,51.0,76.5,25
2023,5,5,2023051,1,10,10-4,4,18,92.778,92.688,-0.091,-0.002,92.744,12,92.778,92.688,01:32.778,01:32.688,92.744,92.665,01:32.744,01:32.665,10,9,0.977,0.941,1.072,1.014,13.0,51.0,25.5,25
2023,5,5,2023051,1,3,3-1,1,77,92.921,92.843,-0.279,-0.201,92.744,13,92.921,92.843,01:32.921,01:32.843,92.744,92.665,01:32.744,01:32.665,13,15,0.789,0.742,1.26,1.213,23.0,51.0,45.1,25
2023,5,5,2023051,1,24,24-18,18,23,92.938,92.85,-0.284,-0.196,92.744,14,92.938,92.85,01:32.938,01:32.850,92.744,92.665,01:32.744,01:32.665,15,14,0.784,0.7469999999999999,1.265,1.208,36.0,51.0,70.6,25
2023,5,5,2023051,1,25,25-7,7,27,92.956,92.806,-0.283,-0.133,92.744,15,92.956,92.806,01:32.956,01:32.806,92.744,92.665,01:32.744,01:32.665,14,12,0.7850000000000001,0.8099999999999999,1.264,1.145,19.0,51.0,37.3,25
2023,5,5,2023051,1,23,23-1,1,24,93.013,92.963,-0.345,-0.295,92.744,16,93.013,92.963,01:33.013,01:32.963,92.744,92.665,01:32.744,01:32.665,16,16,0.7230000000000001,0.6479999999999999,1.326,1.307,28.0,51.0,54.9,25
2023,5,5,2023051,1,4,4-9,9,4,93.08,92.997,-0.466,-0.381,92.744,17,93.08,92.997,01:33.080,01:32.997,92.744,92.665,01:32.744,01:32.665,18,17,0.6020000000000001,0.5619999999999999,1.447,1.393,40.0,50.0,80.0,25
2023,5,5,2023051,1,26,26-2,2,21,93.101,93.079,-0.458,-0.436,92.744,18,93.101,93.079,01:33.101,01:33.079,92.744,92.665,01:32.744,01:32.665,17,18,0.6100000000000001,0.5069999999999999,1.439,1.448,12.0,51.0,23.5,25
2023,5,5,2023051,1,28,28-9,9,81,93.681,93.562,-1.068,-0.943,92.766,19,93.681,93.562,01:33.681,01:33.562,92.744,92.665,01:32.744,01:32.665,20,20,0.0,0.0,2.049,1.955,10.0,50.0,20.0,25
2023,5,5,2023051,1,27,27-18,18,2,93.379,93.282,-0.718,-0.621,92.766,20,93.379,93.282,01:33.379,01:33.282,92.744,92.665,01:32.744,01:32.665,19,19,0.3500000000000001,0.3219999999999999,1.6989999999999998,1.633,15.0,51.0,29.4,25
2023,6,6,2023061,1,2,2-14,14,1,82.86,82.846,1.097,1.111,84.657,1,82.86,82.846,01:22.860,01:22.846,84.657,84.48,01:24.657,01:24.480,1,1,3.589,3.473,0.0,0.0,44.0,64.0,68.8,27
2023,6,6,2023061,1,17,17-3,3,10,83.702,83.573,0.463,0.592,84.657,7,83.702,83.573,01:23.702,01:23.573,84.657,84.48,01:24.657,01:24.480,8,6,2.955,2.954,0.6339999999999999,0.519,22.0,70.0,31.4,27
2023,6,6,2023061,1,5,5-14,14,11,83.827,83.658,-0.412,-0.238,84.621,16,83.827,83.658,01:23.827,01:23.658,84.657,84.48,01:24.657,01:24.480,12,12,2.08,2.124,1.509,1.349,20.0,64.0,31.2,27
2023,6,6,2023061,1,19,19-4,4,14,82.866,82.83,0.873,0.909,84.657,2,82.866,82.83,01:22.866,01:22.830,84.657,84.48,01:24.657,01:24.480,2,2,3.365,3.271,0.2239999999999999,0.2019999999999999,47.0,48.0,97.9,27
2023,6,6,2023061,1,6,6-5,5,16,83.569,83.538,0.558,0.588,84.657,6,83.569,83.538,01:23.569,01:23.538,84.657,84.48,01:24.657,01:24.480,6,7,3.05,2.95,0.5389999999999999,0.523,28.0,70.0,40.0,27
2023,6,6,2023061,1,10,10-4,4,18,79.699,79.522,-0.923,-0.742,79.48,DNF,79.699,79.522,01:19.699,01:19.522,84.657,84.48,01:24.657,01:24.480,16,18,1.569,1.62,2.02,1.853,1.0,48.0,2.1,27
2023,6,6,2023061,1,27,27-18,18,2,86.028,85.215,-1.438,-0.613,84.621,18,86.028,85.215,01:26.028,01:25.215,84.657,84.48,01:24.657,01:24.480,19,16,1.054,1.749,2.535,1.724,25.0,65.0,38.5,27
2023,6,6,2023061,1,22,22-7,7,20,86.032,85.903,-2.492,-2.362,84.376,DNF,86.032,85.903,01:26.032,01:25.903,84.657,84.48,01:24.657,01:24.480,20,20,0.0,0.0,3.589,3.473,23.0,62.0,37.1,27
