DriverID,FullName,LastName,SeasonID,SprintIndex,Number,Color,Team,DriverIDT,CountryCode,CountryCodeRus,ConsistencyNormalizedAvg,OvertakesNormalizedAvg,QualiTeammateDiscreteAvg,ConsistencyTeammateDiscreteAvg,PaceTeammateDiscreteAvg,StartTeammateDiscreteAvg,OvertakesTeammateDiscreteAvg,MistakesTeammateDiscreteAvg,QualiTeammateNormalizedAvg,ConsistencyTeammateNormalizedAvg,PaceTeammateNormalizedAvg,StartTeammateNormalizedAvg,OvertakesTeammateNormalizedAvg,MistakesTeammateNormalizedAvg,PaceNormalizedAvg,StartNormalizedAvg,LevelNormalizedAvg,Label,RacesParticipated,Teammate,TeammateAbb
24,Alexander Albon,Albon,2022,0,23,#37BEDD,Williams,24_Williams,THA,Таиланд,7.55,3.69,-,5.00,10.00,10.0,0.0,0.00,-,4.82,6.12,5.642857142857142,4.375,4.592292559857147,3.48,4.58,6.71,2022,3.0,Nicholas Latifi,LAT
24,Alexander Albon,Albon,2022,1,23,#37BEDD,Williams,24_Williams,THA,Таиланд,6.74,4.58,9.05,7.06,8.82,7.647058823529411,6.470588235294118,7.62,6.66,6.18,6.53,5.552930170367629,5.233766613972511,6.548609438662387,2.94,6.34,6.35,2022,21.0,Nicholas Latifi,LAT
24,Alexander Albon,Albon,2022,2,23,#37BEDD,Williams,24_Williams,THA,Таиланд,6.82,4.50,9.05,6.84,8.95,7.894736842105264,5.7894736842105265,6.67,6.66,6.04,6.48,5.562396167471789,5.143370128291194,6.281838955188944,2.99,6.10,6.38,2022,24.0,Nicholas Latifi,LAT
24,Alexander Albon,Albon,2023,0,23,#37BEDD,Williams,24_Williams,THA,Таиланд,7.25,7.82,10.00,7.50,10.00,7.5,5.0,5.00,7.01,6.48,6.44,4.927295072912063,5.022643373462703,9.488229273285569,5.83,4.47,6.88,2023,6.0,Logan Sargeant,SAR
24,Alexander Albon,Albon,2023,1,23,#37BEDD,Williams,24_Williams,THA,Таиланд,6.67,5.76,10.00,7.65,8.82,4.705882352941177,6.470588235294118,5.91,6.63,5.42,5.66,4.414627306325228,5.4145643973089115,6.228718235479382,4.29,5.61,6.32,2023,22.0,Logan Sargeant,SAR
24,Alexander Albon,Albon,2023,2,23,#37BEDD,Williams,24_Williams,THA,Таиланд,6.81,6.25,10.00,7.62,9.05,5.238095238095238,6.190476190476191,5.71,6.71,5.62,5.81,4.512278309484625,5.339912773719159,6.525037420734491,4.66,5.36,6.45,2023,28.0,Logan Sargeant,SAR
24,Alexander Albon,Albon,2024,0,23,#64C4FF,Williams,24_Williams,THA,Таиланд,7.02,8.06,5.00,6.67,8.33,3.333333333333333,8.333333333333334,3.33,5.11,5.34,5.17,4.5849034249650655,5.906179276038769,4.60560462592553,3.46,4.29,6.74,2024,6.0,['Franco Colapinto' 'Logan Sargeant'],['COL' 'SAR']
24,Alexander Albon,Albon,2024,1,23,#64C4FF,Williams,24_Williams,THA,Таиланд,5.66,5.18,9.17,6.67,8.67,6.0,6.666666666666666,5.00,6.57,6.05,6.18,5.294238790416087,5.89484146145301,6.104313257591923,3.53,4.98,5.47,2024,24.0,Logan Sargeant,SAR
24,Alexander Albon,Albon,2024,2,23,#64C4FF,Williams,24_Williams,THA,Таиланд,5.98,5.87,8.33,6.67,8.57,5.238095238095238,7.142857142857143,4.67,6.26,5.85,5.89,5.091571543144367,5.8980808370489415,5.84366827817168,3.51,4.82,5.78,2024,30.0,Logan Sargeant,SAR
24,Alexander Albon,Albon,2025,0,23,#64C4FF,Williams,24_Williams,THA,Таиланд,7.70,5.33,5.00,3.33,3.33,1.6666666666666665,3.333333333333333,3.33,5.47,4.71,4.80,4.570205946535733,4.8520533520533515,4.298464878110675,4.42,5.44,6.93,2025,6.0,Carlos Sainz,SAI
24,Alexander Albon,Albon,2025,1,23,#64C4FF,Williams,24_Williams,THA,Таиланд,6.58,5.92,4.17,6.00,6.00,4.5,5.0,7.08,4.53,5.46,5.07,4.893225332690396,4.92128684772746,6.186065021008114,4.74,5.98,6.38,2025,24.0,Carlos Sainz,SAI
24,Alexander Albon,Albon,2025,2,23,#64C4FF,Williams,24_Williams,THA,Таиланд,6.82,5.79,4.33,5.38,5.38,3.8461538461538463,4.615384615384616,6.33,4.72,5.29,5.01,4.8186823974239354,4.905309887187281,5.848993566919285,4.67,5.87,6.50,2025,30.0,Carlos Sainz,SAI
24,Alexander Albon,Albon,Все сезоны,0,23,#64C4FF,Все сезоны,24_Williams,THA,Таиланд,7.38,6.22,6.67,5.62,7.92,5.625,4.166666666666667,2.92,5.87,5.34,5.63,4.931315396817501,5.038969000388706,5.74614783429473,4.30,4.69,6.82,Все сезоны,30.0,Carlos Sainz,SAI
24,Alexander Albon,Albon,Все сезоны,1,23,#64C4FF,Все сезоны,24_Williams,THA,Таиланд,6.41,5.36,8.10,6.84,8.08,5.713235294117647,6.151960784313726,6.40,6.10,5.78,5.86,5.038755399949835,5.366114830115473,6.266926488185452,3.87,5.73,6.13,Все сезоны,30.0,Carlos Sainz,SAI
24,Alexander Albon,Albon,Все сезоны,2,23,#64C4FF,Все сезоны,24_Williams,THA,Таиланд,6.61,5.60,7.93,6.63,7.99,5.554270291112396,5.934547908232119,5.85,6.09,5.70,5.80,4.996232104381179,5.321668406561644,6.1248845552536,3.96,5.54,6.28,Все сезоны,30.0,Carlos Sainz,SAI
