SeasonID,EventIndex,EventNumber,RaceID,SprintIndex,TeamID,PaceDiffAvg,PaceDiffClearAvg,PaceDiffMeanAvg,PaceDiffClearMeanAvg,PaceDiffDeltaAvg,PaceDiffClearDeltaAvg,PaceDiffLapsCountBetterID,PaceDiffClearLapsCountBetterID,PaceDiffValueBetterID,PaceDiffValueBetter,EventID
2024,2,3,2024031,2,4,-0.111,-0.045,-0.105,-0.042,0.189,0.238,19.0,19.0,19,-0.02384,2
2024,2,3,2024031,2,5,0.845,0.882,0.825,0.865,-0.069,-0.038,8.0,8.0,8,0.8834399999999999,2
2024,2,3,2024031,2,7,-0.511,-0.411,-0.544,-0.437,-0.107,-0.081,25.0,25.0,25,-0.49084,2
2024,2,3,2024031,2,11,-0.392,-0.32,-0.365,-0.315,0.203,0.194,9.0,9.0,9,-0.2687291666666667,2
2024,2,3,2024031,2,18,-,-,-,-,-,-,,,-,,2
2024,2,3,2024031,2,8,-0.52,-0.352,-0.524,-0.343,-0.158,-0.251,3.0,3.0,3,-0.4436808510638296,2
2024,2,3,2024031,2,9,0.664,0.696,0.666,0.699,0.294,0.289,4.0,4.0,4,0.7691458333333334,2
2024,2,3,2024031,2,10,-0.005,0.082,-0.113,0.047,-0.082,-0.043,14.0,14.0,14,0.0124374999999999,2
2024,3,4,2024041,2,14,1.11,1.18,1.104,1.178,0.374,0.336,2.0,2.0,2,1.2663260869565218,22
2024,3,4,2024041,2,5,0.628,0.706,0.652,0.728,0.48,0.492,8.0,8.0,8,0.8643043478260869,22
2024,3,4,2024041,2,9,0.496,0.595,0.468,0.573,0.225,0.305,4.0,4.0,4,0.6645652173913044,22
2024,3,4,2024041,2,4,-0.025,0.051,-0.036,0.045,0.754,0.713,19.0,19.0,19,0.3468695652173913,22
2024,3,4,2024041,2,10,0.382,0.452,0.386,0.461,-0.154,-0.161,1.0,1.0,14,0.4065217391304347,22
2024,3,4,2024041,2,11,-,-,-,-,-,-,,,-,,22
2024,3,4,2024041,2,7,-0.925,-0.825,-0.895,-0.788,0.733,0.764,25.0,25.0,25,-0.5726818181818183,22
2024,3,4,2024041,2,8,-,-,-,-,-,-,,,3,-0.8976511627906978,22
2024,3,4,2024041,2,3,-1.539,-1.328,-1.553,-1.329,0.335,0.351,13.0,13.0,13,-1.411111111111111,22
2024,3,4,2024041,2,18,-,-,-,-,-,-,,,-,,22
2024,4,5,2024050,2,14,0.975,1.02,0.975,1.02,0.832,0.894,2.0,2.0,2,1.3908235294117648,14
2024,4,5,2024050,2,10,0.39,0.417,0.39,0.417,0.166,0.14,14.0,14.0,1,0.472529411764706,14
2024,4,5,2024050,2,5,0.333,0.452,0.333,0.452,0.28,0.315,6.0,6.0,6,0.4728235294117646,14
2024,4,5,2024050,2,9,0.208,0.304,0.208,0.304,0.07,0.21,4.0,4.0,4,0.2427058823529411,14
2024,4,5,2024050,2,8,-0.333,-0.281,-0.333,-0.281,0.263,0.315,23.0,23.0,23,-0.2015294117647059,14
2024,4,5,2024050,2,7,-0.717,-0.638,-0.717,-0.638,0.563,0.617,22.0,22.0,22,-0.4351764705882353,14
2024,4,5,2024050,2,11,-0.416,-0.336,-0.416,-0.336,0.059,0.081,9.0,9.0,7,-0.3866470588235294,14
2024,4,5,2024050,2,3,-0.391,-0.383,-0.391,-0.383,0.023,0.006,17.0,17.0,13,-0.3799999999999999,14
2024,4,5,2024050,2,4,-0.129,-0.055,-0.064,0.021,-0.791,-0.738,19.0,19.0,19,0.3311538461538462,14
2024,4,5,2024050,2,18,-0.553,-0.507,-0.553,-0.507,0.158,0.163,24.0,24.0,24,-0.474,14
2024,5,5,2024051,2,14,1.243,1.277,1.259,1.293,0.663,0.63,2.0,2.0,2,1.5514634146341464,13
2024,5,5,2024051,2,3,-0.322,-0.269,-0.32,-0.263,0.611,0.663,17.0,17.0,17,-0.0632894736842105,13
2024,5,5,2024051,2,4,0.404,0.48,0.407,0.477,0.547,0.608,19.0,19.0,19,0.6347631578947367,13
2024,5,5,2024051,2,5,0.268,0.339,0.291,0.366,0.367,0.388,6.0,6.0,6,0.4140238095238095,13
2024,5,5,2024051,2,18,-1.013,-0.949,-1.039,-0.976,-0.458,-0.429,24.0,24.0,24,-0.77955,13
2024,5,5,2024051,2,7,-0.879,-0.784,-0.896,-0.812,-0.8,-0.697,25.0,25.0,25,-0.500375,13
2024,5,5,2024051,2,11,-0.507,-0.461,-0.491,-0.439,-0.277,-0.174,7.0,7.0,7,-0.413125,13
2024,5,5,2024051,2,8,-0.303,-0.275,-0.53,-0.53,-0.616,-0.616,3.0,3.0,3,-0.2320666666666666,13
2024,5,5,2024051,2,9,0.244,0.343,0.246,0.347,1.038,1.023,4.0,4.0,4,0.736452380952381,13
2024,5,5,2024051,2,10,-0.162,-0.095,-0.159,-0.099,-0.799,-0.825,14.0,14.0,14,0.1795749999999999,13
2024,6,6,2024060,2,14,1.088,1.13,1.088,1.13,0.142,0.167,2.0,2.0,2,1.1592,26
2024,6,6,2024060,2,5,0.699,0.793,0.699,0.793,0.617,0.51,6.0,6.0,6,1.0075333333333336,26
2024,6,6,2024060,2,11,-0.008,0.016,-0.008,0.016,0.648,0.696,7.0,7.0,7,0.3164666666666667,26
2024,6,6,2024060,2,9,-,-,-,-,-,-,,,-,,26
2024,6,6,2024060,2,7,-0.255,-0.171,-0.255,-0.171,0.577,0.428,25.0,25.0,25,0.0339999999999999,26
2024,6,6,2024060,2,3,-0.524,-0.452,-0.524,-0.452,0.16,0.103,17.0,17.0,17,-0.4432666666666666,26
2024,6,6,2024060,2,18,-0.558,-0.476,-0.558,-0.476,-0.01,-0.091,27.0,27.0,24,-0.5528666666666666,26
2024,6,6,2024060,2,8,-0.606,-0.516,-0.606,-0.516,0.044,0.029,23.0,23.0,23,-0.5842666666666666,26
2024,6,6,2024060,2,10,-0.481,-0.382,-0.481,-0.382,-0.237,-0.253,1.0,1.0,1,-0.3624,26
2024,6,6,2024060,2,4,-,-,-,-,-,-,,,-,,26
2024,7,6,2024061,2,14,0.615,0.653,0.619,0.659,0.252,0.256,2.0,2.0,2,0.7227021276595744,25
2024,7,6,2024061,2,3,-0.381,-0.315,-0.388,-0.32,-0.046,-0.075,13.0,13.0,13,-0.3524042553191489,25
2024,7,6,2024061,2,4,-0.377,-0.301,-0.361,-0.286,0.025,-0.059,19.0,19.0,10,-0.3737333333333332,25
2024,7,6,2024061,2,5,0.639,0.674,0.635,0.673,0.042,0.056,6.0,6.0,6,0.6699772727272728,25
2024,7,6,2024061,2,18,-0.452,-0.386,-0.326,-0.287,-0.048,-0.03,24.0,24.0,27,-0.3529047619047619,25
2024,7,6,2024061,2,7,-0.398,-0.338,-0.393,-0.331,-0.082,-0.087,25.0,25.0,25,-0.3518222222222222,25
2024,7,6,2024061,2,11,-0.408,-0.349,-0.408,-0.349,0.619,0.604,9.0,9.0,9,-0.0984893617021276,25
2024,7,6,2024061,2,8,-0.601,-0.559,-0.604,-0.564,-0.077,-0.079,3.0,3.0,3,-0.5654666666666667,25
2024,7,6,2024061,2,9,0.645,0.689,0.627,0.672,0.298,0.259,4.0,4.0,4,0.8021250000000001,25
2024,7,6,2024061,2,10,0.017,0.085,0.023,0.092,0.437,0.419,1.0,1.0,1,0.2240681818181817,25
2024,8,7,2024071,2,14,0.563,0.689,0.566,0.691,0.724,0.545,2.0,2.0,2,0.9335084745762712,16
2024,8,7,2024071,2,9,0.849,0.88,0.842,0.874,0.185,0.171,4.0,4.0,4,0.949915254237288,16
2024,8,7,2024071,2,5,0.736,0.801,0.716,0.777,0.211,0.221,6.0,6.0,6,0.8522711864406778,16
2024,8,7,2024071,2,10,0.567,0.653,0.568,0.653,-0.254,-0.252,14.0,14.0,14,0.7051228070175438,16
2024,8,7,2024071,2,4,-0.296,-0.199,-0.27,-0.177,0.151,0.152,10.0,10.0,10,-0.2002881355932203,16
2024,8,7,2024071,2,11,-0.67,-0.458,-0.682,-0.465,0.134,0.098,9.0,9.0,9,-0.6134310344827586,16
2024,8,7,2024071,2,7,-0.671,-0.53,-0.66,-0.514,-0.137,-0.242,25.0,22.0,22,-0.6067241379310344,16
2024,8,7,2024071,2,3,-0.789,-0.634,-0.807,-0.643,-0.416,-0.335,17.0,17.0,17,-0.587875,16
2024,8,7,2024071,2,8,-1.015,-0.82,-1.013,-0.813,0.248,0.268,3.0,23.0,23,-0.8941034482758619,16
2024,8,7,2024071,2,18,-0.637,-0.518,-0.566,-0.453,-0.754,-0.702,24.0,24.0,24,-0.1724390243902439,16
2024,9,8,2024081,2,5,0.823,0.993,0.823,0.993,0.08,-0.066,6.0,8.0,6,0.8626933333333333,27
2024,9,8,2024081,2,9,0.779,0.844,0.779,0.844,0.004,-0.043,28.0,4.0,28,0.78084,27
2024,9,8,2024081,2,10,0.849,0.949,0.853,0.954,-0.26,-0.345,1.0,1.0,1,0.9824931506849316,27
2024,9,8,2024081,2,14,-,-,-,-,-,-,,,-,,27
2024,9,8,2024081,2,11,-0.886,-0.641,-0.902,-0.655,0.501,0.461,9.0,9.0,9,-0.6236756756756756,27
2024,9,8,2024081,2,18,-0.873,-0.681,-0.877,-0.681,0.115,0.202,24.0,24.0,24,-0.8143243243243242,27
2024,9,8,2024081,2,3,-,-,-,-,-,-,,,-,,27
2024,9,8,2024081,2,4,-0.854,-0.725,-0.836,-0.71,-0.595,-0.557,10.0,10.0,10,-0.5385942028985505,27
2024,9,8,2024081,2,8,-1.189,-0.991,-1.199,-1.0,0.529,0.356,3.0,3.0,3,-0.941450704225352,27
2024,9,8,2024081,2,7,-,-,-,-,-,-,,,-,,27
2024,10,9,2024091,2,14,0.48,0.561,0.356,0.454,1.707,1.68,2.0,2.0,2,1.2145185185185183,12
2024,10,9,2024091,2,3,-0.378,-0.334,-0.401,-0.368,0.114,0.18,17.0,17.0,17,-0.3136792452830189,12
2024,10,9,2024091,2,4,0.009,0.057,0.009,0.057,0.585,0.595,19.0,19.0,19,0.301566037735849,12
2024,10,9,2024091,2,5,-0.453,-0.432,-0.559,-0.533,-0.184,-0.133,8.0,8.0,8,-0.3115952380952381,12
2024,10,9,2024091,2,18,-0.804,-0.404,-1.116,-0.516,-1.414,-0.214,24.0,24.0,24,-0.2947857142857143,12
2024,10,9,2024091,2,7,-0.401,-0.335,-0.344,-0.294,0.107,0.047,22.0,22.0,22,-0.3453921568627451,12
2024,10,9,2024091,2,11,-0.588,-0.382,-0.607,-0.398,-0.662,-0.244,7.0,7.0,7,-0.2650754716981132,12
2024,10,9,2024091,2,8,-1.349,-1.288,-1.321,-1.255,-1.195,-1.238,3.0,3.0,3,-0.829903846153846,12
2024,10,9,2024091,2,9,1.173,1.196,1.182,1.206,0.298,0.345,4.0,4.0,4,1.309537037037037,12
2024,10,9,2024091,2,10,0.954,1.024,0.986,1.059,-0.042,-0.187,1.0,1.0,14,1.006388888888889,12
2024,11,10,2024101,2,14,0.687,0.748,0.681,0.748,0.486,0.46,2.0,2.0,2,0.9162333333333332,34
2024,11,10,2024101,2,9,0.73,0.799,0.745,0.818,0.422,0.488,4.0,4.0,4,0.9113166666666668,34
2024,11,10,2024101,2,10,0.632,0.703,0.636,0.71,0.085,0.048,1.0,1.0,1,0.6505166666666666,34
2024,11,10,2024101,2,5,0.564,0.626,0.565,0.632,0.195,0.095,6.0,6.0,6,0.6448333333333333,34
2024,11,10,2024101,2,3,-0.014,0.053,-0.008,0.061,0.22,0.198,17.0,17.0,17,0.0809333333333333,34
2024,11,10,2024101,2,7,-0.504,-0.408,-0.524,-0.42,0.965,0.887,25.0,25.0,25,-0.0781166666666666,34
2024,11,10,2024101,2,4,-0.457,-0.349,-0.442,-0.326,0.262,0.275,19.0,19.0,19,-0.3639661016949152,34
2024,11,10,2024101,2,8,-0.739,-0.554,-0.763,-0.596,0.628,0.506,23.0,23.0,23,-0.3845762711864407,34
2024,11,10,2024101,2,11,-0.831,-0.612,-0.802,-0.606,-0.036,-0.149,9.0,9.0,9,-0.8301754385964911,34
2024,11,10,2024101,2,18,-1.308,-1.06,-1.326,-1.059,0.478,0.695,24.0,24.0,24,-1.0607118644067797,34
2024,12,11,2024110,2,14,0.611,0.648,0.611,0.648,0.588,0.633,2.0,2.0,2,0.9046190476190478,4
2024,12,11,2024110,2,9,0.722,0.771,0.722,0.771,0.075,0.016,28.0,28.0,28,0.7592380952380952,4
2024,12,11,2024110,2,10,0.596,0.628,0.596,0.628,0.1,0.116,14.0,1.0,14,0.6458095238095237,4
2024,12,11,2024110,2,5,0.509,0.558,0.509,0.558,0.063,0.128,8.0,8.0,8,0.540142857142857,4
2024,12,11,2024110,2,7,-0.21,-0.174,-0.21,-0.174,0.522,0.594,22.0,22.0,22,0.0508571428571428,4
2024,12,11,2024110,2,4,-0.463,-0.366,-0.463,-0.366,0.518,0.434,10.0,10.0,10,-0.2039047619047619,4
2024,12,11,2024110,2,3,-0.217,-0.207,-0.217,-0.207,0.001,-0.019,17.0,17.0,13,-0.2162857142857142,4
2024,12,11,2024110,2,11,-0.429,-0.385,-0.429,-0.385,0.09,0.069,9.0,9.0,9,-0.3833809523809524,4
2024,12,11,2024110,2,18,-0.677,-0.596,-0.677,-0.596,-0.081,-0.069,24.0,27.0,24,-0.6359523809523809,4
2024,12,11,2024110,2,8,-0.944,-0.877,-0.944,-0.877,0.287,0.256,3.0,3.0,3,-0.8007619047619047,4
2024,13,11,2024111,2,10,0.451,0.506,0.468,0.522,0.28,0.264,14.0,14.0,14,0.579703125,3
2024,13,11,2024111,2,9,0.68,0.751,0.661,0.734,-0.262,-0.306,4.0,4.0,4,0.8172807017543858,3
2024,13,11,2024111,2,5,0.481,0.533,0.475,0.528,0.114,0.086,8.0,8.0,8,0.522625,3
2024,13,11,2024111,2,14,0.438,0.499,0.449,0.512,1.035,1.067,2.0,2.0,2,0.9383870967741934,3
2024,13,11,2024111,2,7,-0.204,-0.152,-0.208,-0.155,0.142,0.127,25.0,25.0,25,-0.1461746031746031,3
2024,13,11,2024111,2,11,-0.381,-0.286,-0.391,-0.295,0.268,0.167,7.0,7.0,7,-0.2611587301587302,3
2024,13,11,2024111,2,3,-0.314,-0.248,-0.33,-0.262,0.094,0.049,17.0,17.0,17,-0.2644285714285714,3
2024,13,11,2024111,2,4,-0.499,-0.389,-0.48,-0.382,0.094,0.062,10.0,10.0,19,-0.4938421052631578,3
2024,13,11,2024111,2,18,-0.75,-0.586,-0.756,-0.578,0.542,0.405,24.0,24.0,24,-0.4891269841269841,3
2024,13,11,2024111,2,8,-0.758,-0.63,-0.731,-0.623,0.278,0.219,3.0,3.0,3,-0.6043968253968256,3
2024,14,12,2024121,2,10,1.07,1.249,1.103,1.334,0.14,0.152,1.0,1.0,1,1.0920869565217393,10
2024,14,12,2024121,2,14,-0.151,-0.026,-0.219,-0.159,2.56,2.455,2.0,2.0,2,0.9362173913043478,10
2024,14,12,2024121,2,9,1.124,1.271,1.111,1.264,-0.136,-0.096,28.0,28.0,28,1.1947173913043476,10
2024,14,12,2024121,2,5,-0.213,-0.119,-0.194,-0.154,2.016,2.009,8.0,8.0,8,0.641720930232558,10
2024,14,12,2024121,2,7,-0.128,0.076,-0.106,0.112,0.351,0.389,25.0,25.0,25,0.0638913043478261,10
2024,14,12,2024121,2,4,0.029,0.283,0.038,0.304,-0.063,-0.036,19.0,19.0,19,0.0669782608695652,10
2024,14,12,2024121,2,18,-0.197,0.027,-0.197,0.027,0.403,0.389,24.0,24.0,24,0.0047173913043478,10
2024,14,12,2024121,2,11,-0.579,-0.38,-0.576,-0.366,0.604,0.611,9.0,9.0,9,-0.303804347826087,10
2024,14,12,2024121,2,8,-1.914,-1.683,-1.878,-1.722,1.516,1.295,23.0,23.0,3,-1.2717555555555558,10
2024,14,12,2024121,2,3,-,-,-,-,-,-,,,-,,10
2024,15,13,2024131,2,9,0.882,0.948,0.893,0.962,0.096,0.098,28.0,28.0,28,0.90321875,19
2024,15,13,2024131,2,10,0.574,0.634,0.569,0.63,0.352,0.334,1.0,1.0,1,0.722890625,19
2024,15,13,2024131,2,5,0.682,0.73,0.691,0.737,0.017,0.023,6.0,6.0,6,0.68696875,19
2024,15,13,2024131,2,14,0.552,0.689,0.538,0.684,0.098,0.16,2.0,2.0,2,0.58546875,19
2024,15,13,2024131,2,11,-0.457,-0.344,-0.471,-0.353,0.173,0.113,9.0,7.0,9,-0.3931969696969696,19
2024,15,13,2024131,2,4,-0.173,-0.095,-0.164,-0.09,0.205,0.181,10.0,10.0,10,-0.0964843749999999,19
2024,15,13,2024131,2,7,-0.811,-0.702,-0.817,-0.72,0.13,0.149,equal,22.0,25,-0.7209531250000001,19
2024,15,13,2024131,2,18,-0.716,-0.619,-0.676,-0.599,-0.12,-0.141,24.0,24.0,27,-0.6541147540983606,19
2024,15,13,2024131,2,8,-0.973,-0.882,-0.992,-0.909,0.192,0.102,3.0,3.0,3,-0.8758412698412698,19
2024,15,13,2024131,2,3,-0.71,-0.566,-0.626,-0.543,0.196,0.179,13.0,13.0,17,-0.6370357142857143,19
2024,16,14,2024141,2,10,0.742,0.793,0.751,0.806,0.461,0.407,1.0,1.0,1,0.9673947368421052,8
2024,16,14,2024141,2,9,0.865,0.919,0.851,0.91,0.241,0.266,28.0,28.0,28,0.9734210526315789,8
2024,16,14,2024141,2,5,0.632,0.712,0.605,0.689,0.155,0.119,6.0,6.0,6,0.7283947368421052,8
2024,16,14,2024141,2,14,0.606,0.673,0.594,0.67,0.419,0.3,2.0,2.0,2,0.7860263157894737,8
2024,16,14,2024141,2,4,-0.681,-0.62,-0.691,-0.629,0.262,0.283,19.0,19.0,19,-0.5648,8
2024,16,14,2024141,2,3,-0.271,-0.227,-0.281,-0.231,0.373,0.404,13.0,13.0,13,-0.1339473684210526,8
2024,16,14,2024141,2,11,-0.601,-0.504,-0.572,-0.494,0.828,0.844,7.0,7.0,7,-0.1747105263157894,8
2024,16,14,2024141,2,18,-0.654,-0.564,-0.649,-0.557,0.282,0.222,24.0,24.0,24,-0.4839473684210526,8
2024,16,14,2024141,2,7,-0.923,-0.851,-0.916,-0.839,0.114,0.066,22.0,22.0,22,-0.8478249999999999,8
2024,16,14,2024141,2,8,-,-,-,-,-,-,,,-,,8
2024,17,15,2024151,2,9,0.729,0.772,0.72,0.764,0.345,0.336,4.0,4.0,4,0.9054264705882352,15
2024,17,15,2024151,2,14,0.486,0.535,0.474,0.525,0.104,0.133,2.0,2.0,2,0.5589117647058823,15
2024,17,15,2024151,2,5,0.546,0.593,0.545,0.594,-0.002,0.028,equal,6.0,6,0.5587500000000001,15
2024,17,15,2024151,2,10,0.614,0.676,0.62,0.681,0.029,0.047,14.0,14.0,1,0.6180303030303029,15
2024,17,15,2024151,2,3,-0.44,-0.27,-0.431,-0.256,0.56,0.477,17.0,17.0,17,-0.1837014925373134,15
2024,17,15,2024151,2,4,-0.32,-0.211,-0.324,-0.213,0.153,0.149,19.0,19.0,19,-0.2561492537313433,15
2024,17,15,2024151,2,7,-0.638,-0.507,-0.645,-0.509,0.578,0.522,25.0,25.0,25,-0.3575970149253731,15
2024,17,15,2024151,2,11,-0.49,-0.363,-0.492,-0.363,0.369,0.273,7.0,7.0,7,-0.3112835820895522,15
2024,17,15,2024151,2,18,-0.616,-0.466,-0.625,-0.476,0.587,0.575,24.0,24.0,24,-0.3007384615384615,15
2024,17,15,2024151,2,8,-1.035,-0.827,-1.006,-0.811,0.264,0.163,3.0,3.0,3,-0.841640625,15
2024,18,16,2024161,2,5,0.568,0.619,0.561,0.611,0.245,0.219,6.0,6.0,6,0.7007755102040817,20
2024,18,16,2024161,2,9,1.1,1.191,1.128,1.206,0.086,0.04,28.0,28.0,28,1.1397234042553197,20
2024,18,16,2024161,2,10,0.746,0.866,0.763,0.87,0.078,0.043,1.0,1.0,1,0.7889787234042553,20
2024,18,16,2024161,2,14,0.401,0.462,0.397,0.462,0.354,0.265,2.0,2.0,2,0.5903191489361702,20
2024,18,16,2024161,2,18,-0.596,-0.513,-0.606,-0.521,0.229,0.21,24.0,24.0,24,-0.4998979591836734,20
2024,18,16,2024161,2,7,-0.319,-0.184,-0.328,-0.192,0.081,-0.019,equal,equal,22,-0.3000408163265305,20
2024,18,16,2024161,2,4,-0.263,-0.162,-0.265,-0.159,0.462,0.279,19.0,19.0,19,-0.044,20
2024,18,16,2024161,2,11,-0.72,-0.586,-1.479,-0.866,2.088,0.861,7.0,7.0,7,-0.5725510204081633,20
2024,18,16,2024161,2,3,-0.841,-0.727,-0.843,-0.725,-0.401,-0.454,17.0,17.0,17,-0.6293478260869566,20
2024,18,16,2024161,2,8,-1.373,-1.213,-1.383,-1.216,0.212,0.146,3.0,3.0,3,-1.2686875000000002,20
2024,19,17,2024171,2,14,0.644,0.73,0.653,0.742,-0.36,-0.319,5.0,5.0,5,0.791533333333333,5
2024,19,17,2024171,2,3,-1.113,-0.959,-1.118,-0.962,0.839,0.728,17.0,17.0,17,-0.6975957446808512,5
2024,19,17,2024171,2,4,-0.251,-0.183,-0.291,-0.23,0.447,0.496,19.0,19.0,19,-0.0029333333333333,5
2024,19,17,2024171,2,5,0.814,0.903,0.821,0.912,-0.052,-0.012,8.0,8.0,8,0.8310222222222222,5
2024,19,17,2024171,2,11,-1.195,-1.14,-1.153,-1.153,-2.077,-2.077,7.0,7.0,7,-1.0004565217391306,5
2024,19,17,2024171,2,18,-0.089,-0.032,-0.095,-0.035,0.252,0.292,24.0,24.0,24,0.0510444444444444,5
2024,19,17,2024171,2,8,-1.096,-0.957,-1.107,-0.959,0.185,0.134,3.0,3.0,23,-1.0035555555555555,5
2024,19,17,2024171,2,7,-0.109,0.033,-0.096,0.048,0.161,0.121,25.0,25.0,25,-0.0322888888888888,5
2024,19,17,2024171,2,9,0.724,0.757,0.756,0.779,-0.14,-0.171,28.0,28.0,28,0.7998478260869561,5
2024,19,17,2024171,2,10,0.317,0.415,0.317,0.415,-0.586,-0.511,14.0,14.0,14,0.6100222222222222,5
2024,20,18,2024181,2,9,1.109,1.185,1.117,1.189,0.637,0.617,4.0,4.0,4,1.4144655172413794,33
2024,20,18,2024181,2,14,0.439,0.501,0.439,0.503,1.333,1.258,2.0,2.0,2,1.0957413793103448,33
2024,20,18,2024181,2,10,0.19,0.26,0.185,0.253,0.396,0.383,14.0,14.0,14,0.3797413793103448,33
2024,20,18,2024181,2,5,0.21,0.301,0.213,0.308,0.573,0.668,6.0,6.0,6,0.4848275862068965,33
2024,20,18,2024181,2,4,-0.483,-0.359,-0.493,-0.368,0.626,0.501,19.0,19.0,19,-0.1561929824561403,33
2024,20,18,2024181,2,7,-0.377,-0.242,-0.357,-0.237,0.627,0.512,25.0,25.0,25,-0.151578947368421,33
2024,20,18,2024181,2,18,-0.197,-0.094,-0.18,-0.18,0.434,0.434,31.0,31.0,31,-0.1689824561403508,33
2024,20,18,2024181,2,11,-0.353,-0.24,-0.368,-0.243,0.289,0.29,7.0,9.0,9,-0.1686842105263157,33
2024,20,18,2024181,2,3,-0.828,-0.67,-0.778,-0.633,0.097,0.07,17.0,17.0,13,-0.769561403508772,33
2024,20,18,2024181,2,8,-0.931,-0.783,-0.914,-0.764,0.062,0.01,23.0,23.0,23,-0.9165614035087718,33
2024,21,19,2024190,2,14,0.617,0.661,0.617,0.661,1.29,1.203,2.0,2.0,2,1.2618235294117648,40
2024,21,19,2024190,2,5,1.099,1.193,1.099,1.193,0.197,0.172,6.0,6.0,8,1.1977647058823528,40
2024,21,19,2024190,2,9,0.461,0.528,0.461,0.528,0.968,0.96,4.0,4.0,4,0.9448235294117648,40
2024,21,19,2024190,2,10,0.412,0.536,0.412,0.536,0.039,-0.015,14.0,1.0,14,0.4314117647058823,40
2024,21,19,2024190,2,7,0.113,0.261,0.113,0.261,-0.042,0.129,22.0,22.0,25,0.1344705882352941,40
2024,21,19,2024190,2,11,-0.643,-0.494,-0.643,-0.494,0.107,0.184,9.0,9.0,9,-0.5897058823529412,40
2024,21,19,2024190,2,18,-0.55,-0.503,-0.55,-0.503,-0.027,-0.005,31.0,31.0,24,-0.5364117647058825,40
2024,21,19,2024190,2,4,-0.735,-0.61,-0.735,-0.61,0.205,0.072,10.0,10.0,10,-0.6331764705882352,40
2024,21,19,2024190,2,3,-0.593,-0.531,-0.593,-0.531,-0.089,-0.009,13.0,13.0,13,-0.549,40
2024,21,19,2024190,2,8,-1.134,-1.041,-1.134,-1.041,0.142,0.114,23.0,23.0,23,-1.063,40
2024,22,19,2024191,2,14,0.398,0.476,0.386,0.466,0.69,0.688,2.0,2.0,2,0.7453958333333333,39
2024,22,19,2024191,2,3,-0.6,-0.499,-0.615,-0.506,0.367,0.359,17.0,17.0,17,-0.4101666666666666,39
2024,22,19,2024191,2,4,-0.846,-0.678,-0.836,-0.665,0.113,0.182,19.0,19.0,19,-0.7685106382978721,39
