SprintIndex,SeasonID,RaceID,EventIndex,EventAbbreviation,LapNumberFlow,LapNumber,EventAbbMiddleMarker,EventTicksMarker,isSprint
2,2024,2024031,2,AUS,108,1.0,0,1,0
2,2024,2024031,2,AUS,109,2.0,0,0,0
2,2024,2024031,2,AUS,110,3.0,0,0,0
2,2024,2024031,2,AUS,111,4.0,0,0,0
2,2024,2024031,2,AUS,112,5.0,0,0,0
2,2024,2024031,2,AUS,113,6.0,0,0,0
2,2024,2024031,2,AUS,114,7.0,0,0,0
2,2024,2024031,2,AUS,115,8.0,0,0,0
2,2024,2024031,2,AUS,116,9.0,0,0,0
2,2024,2024031,2,AUS,117,10.0,0,0,0
2,2024,2024031,2,AUS,118,11.0,0,0,0
2,2024,2024031,2,AUS,119,12.0,0,0,0
2,2024,2024031,2,AUS,120,13.0,0,0,0
2,2024,2024031,2,AUS,121,14.0,0,0,0
2,2024,2024031,2,AUS,122,15.0,0,0,0
2,2024,2024031,2,AUS,123,16.0,0,0,0
2,2024,2024031,2,AUS,124,17.0,0,0,0
2,2024,2024031,2,AUS,125,18.0,0,0,0
2,2024,2024031,2,AUS,126,19.0,0,0,0
2,2024,2024031,2,AUS,127,20.0,0,0,0
2,2024,2024031,2,AUS,128,21.0,0,0,0
2,2024,2024031,2,AUS,129,22.0,0,0,0
2,2024,2024031,2,AUS,130,23.0,0,0,0
2,2024,2024031,2,AUS,131,24.0,0,0,0
2,2024,2024031,2,AUS,132,25.0,0,0,0
2,2024,2024031,2,AUS,133,26.0,0,0,0
2,2024,2024031,2,AUS,134,27.0,0,0,0
2,2024,2024031,2,AUS,135,28.0,0,0,0
2,2024,2024031,2,AUS,136,29.0,1,0,0
2,2024,2024031,2,AUS,137,30.0,0,0,0
2,2024,2024031,2,AUS,138,31.0,0,0,0
2,2024,2024031,2,AUS,139,32.0,0,0,0
2,2024,2024031,2,AUS,140,33.0,0,0,0
2,2024,2024031,2,AUS,141,34.0,0,0,0
2,2024,2024031,2,AUS,142,35.0,0,0,0
2,2024,2024031,2,AUS,143,36.0,0,0,0
2,2024,2024031,2,AUS,144,37.0,0,0,0
2,2024,2024031,2,AUS,145,38.0,0,0,0
2,2024,2024031,2,AUS,146,39.0,0,0,0
2,2024,2024031,2,AUS,147,40.0,0,0,0
2,2024,2024031,2,AUS,148,41.0,0,0,0
2,2024,2024031,2,AUS,149,42.0,0,0,0
2,2024,2024031,2,AUS,150,43.0,0,0,0
2,2024,2024031,2,AUS,151,44.0,0,0,0
2,2024,2024031,2,AUS,152,45.0,0,0,0
2,2024,2024031,2,AUS,153,46.0,0,0,0
2,2024,2024031,2,AUS,154,47.0,0,0,0
2,2024,2024031,2,AUS,155,48.0,0,0,0
2,2024,2024031,2,AUS,156,49.0,0,0,0
2,2024,2024031,2,AUS,157,50.0,0,0,0
2,2024,2024031,2,AUS,158,51.0,0,0,0
2,2024,2024031,2,AUS,159,52.0,0,0,0
2,2024,2024031,2,AUS,160,53.0,0,0,0
2,2024,2024031,2,AUS,161,54.0,0,0,0
2,2024,2024031,2,AUS,162,55.0,0,0,0
2,2024,2024031,2,AUS,163,56.0,0,0,0
2,2024,2024031,2,AUS,164,57.0,0,0,0
2,2024,2024031,2,AUS,165,58.0,0,0,0
2,2024,2024041,3,JPN,166,1.0,0,1,0
2,2024,2024041,3,JPN,167,2.0,0,0,0
2,2024,2024041,3,JPN,168,3.0,0,0,0
2,2024,2024041,3,JPN,169,4.0,0,0,0
2,2024,2024041,3,JPN,170,5.0,0,0,0
2,2024,2024041,3,JPN,171,6.0,0,0,0
2,2024,2024041,3,JPN,172,7.0,0,0,0
2,2024,2024041,3,JPN,173,8.0,0,0,0
2,2024,2024041,3,JPN,174,9.0,0,0,0
2,2024,2024041,3,JPN,175,10.0,0,0,0
2,2024,2024041,3,JPN,176,11.0,0,0,0
2,2024,2024041,3,JPN,177,12.0,0,0,0
2,2024,2024041,3,JPN,178,13.0,0,0,0
2,2024,2024041,3,JPN,179,14.0,0,0,0
2,2024,2024041,3,JPN,180,15.0,0,0,0
2,2024,2024041,3,JPN,181,16.0,0,0,0
2,2024,2024041,3,JPN,182,17.0,0,0,0
2,2024,2024041,3,JPN,183,18.0,0,0,0
2,2024,2024041,3,JPN,184,19.0,0,0,0
2,2024,2024041,3,JPN,185,20.0,0,0,0
2,2024,2024041,3,JPN,186,21.0,0,0,0
2,2024,2024041,3,JPN,187,22.0,0,0,0
2,2024,2024041,3,JPN,188,23.0,0,0,0
2,2024,2024041,3,JPN,189,24.0,0,0,0
2,2024,2024041,3,JPN,190,25.0,0,0,0
2,2024,2024041,3,JPN,191,26.0,0,0,0
2,2024,2024041,3,JPN,192,27.0,1,0,0
2,2024,2024041,3,JPN,193,28.0,0,0,0
2,2024,2024041,3,JPN,194,29.0,0,0,0
2,2024,2024041,3,JPN,195,30.0,0,0,0
2,2024,2024041,3,JPN,196,31.0,0,0,0
2,2024,2024041,3,JPN,197,32.0,0,0,0
2,2024,2024041,3,JPN,198,33.0,0,0,0
2,2024,2024041,3,JPN,199,34.0,0,0,0
2,2024,2024041,3,JPN,200,35.0,0,0,0
2,2024,2024041,3,JPN,201,36.0,0,0,0
2,2024,2024041,3,JPN,202,37.0,0,0,0
2,2024,2024041,3,JPN,203,38.0,0,0,0
2,2024,2024041,3,JPN,204,39.0,0,0,0
2,2024,2024041,3,JPN,205,40.0,0,0,0
2,2024,2024041,3,JPN,206,41.0,0,0,0
2,2024,2024041,3,JPN,207,42.0,0,0,0
2,2024,2024041,3,JPN,208,43.0,0,0,0
2,2024,2024041,3,JPN,209,44.0,0,0,0
2,2024,2024041,3,JPN,210,45.0,0,0,0
2,2024,2024041,3,JPN,211,46.0,0,0,0
2,2024,2024041,3,JPN,212,47.0,0,0,0
2,2024,2024041,3,JPN,213,48.0,0,0,0
2,2024,2024041,3,JPN,214,49.0,0,0,0
2,2024,2024041,3,JPN,215,50.0,0,0,0
2,2024,2024041,3,JPN,216,51.0,0,0,0
2,2024,2024041,3,JPN,217,52.0,0,0,0
2,2024,2024041,3,JPN,218,53.0,0,0,0
2,2024,2024050,4,CHN,219,1.0,0,1,1
2,2024,2024050,4,CHN,220,2.0,0,0,1
2,2024,2024050,4,CHN,221,3.0,0,0,1
2,2024,2024050,4,CHN,222,4.0,0,0,1
2,2024,2024050,4,CHN,223,5.0,0,0,1
2,2024,2024050,4,CHN,224,6.0,0,0,1
2,2024,2024050,4,CHN,225,7.0,0,0,1
2,2024,2024050,4,CHN,226,8.0,0,0,1
2,2024,2024050,4,CHN,227,9.0,0,0,1
2,2024,2024050,4,CHN,228,10.0,1,0,1
2,2024,2024050,4,CHN,229,11.0,0,0,1
2,2024,2024050,4,CHN,230,12.0,0,0,1
2,2024,2024050,4,CHN,231,13.0,0,0,1
2,2024,2024050,4,CHN,232,14.0,0,0,1
2,2024,2024050,4,CHN,233,15.0,0,0,1
2,2024,2024050,4,CHN,234,16.0,0,0,1
2,2024,2024050,4,CHN,235,17.0,0,0,1
2,2024,2024050,4,CHN,236,18.0,0,0,1
2,2024,2024050,4,CHN,237,19.0,0,0,1
2,2024,2024051,5,CHN,238,1.0,0,2,0
2,2024,2024051,5,CHN,239,2.0,0,0,0
2,2024,2024051,5,CHN,240,3.0,0,0,0
2,2024,2024051,5,CHN,241,4.0,0,0,0
2,2024,2024051,5,CHN,242,5.0,0,0,0
2,2024,2024051,5,CHN,243,6.0,0,0,0
2,2024,2024051,5,CHN,244,7.0,0,0,0
2,2024,2024051,5,CHN,245,8.0,0,0,0
2,2024,2024051,5,CHN,246,9.0,0,0,0
2,2024,2024051,5,CHN,247,10.0,0,0,0
2,2024,2024051,5,CHN,248,11.0,0,0,0
2,2024,2024051,5,CHN,249,12.0,0,0,0
2,2024,2024051,5,CHN,250,13.0,0,0,0
2,2024,2024051,5,CHN,251,14.0,0,0,0
2,2024,2024051,5,CHN,252,15.0,0,0,0
2,2024,2024051,5,CHN,253,16.0,0,0,0
2,2024,2024051,5,CHN,254,17.0,0,0,0
2,2024,2024051,5,CHN,255,18.0,0,0,0
2,2024,2024051,5,CHN,256,19.0,0,0,0
2,2024,2024051,5,CHN,257,20.0,0,0,0
2,2024,2024051,5,CHN,258,21.0,0,0,0
2,2024,2024051,5,CHN,259,22.0,0,0,0
2,2024,2024051,5,CHN,260,23.0,0,0,0
2,2024,2024051,5,CHN,261,24.0,0,0,0
2,2024,2024051,5,CHN,262,25.0,0,0,0
2,2024,2024051,5,CHN,263,26.0,0,0,0
2,2024,2024051,5,CHN,264,27.0,0,0,0
2,2024,2024051,5,CHN,265,28.0,1,0,0
2,2024,2024051,5,CHN,266,29.0,0,0,0
2,2024,2024051,5,CHN,267,30.0,0,0,0
2,2024,2024051,5,CHN,268,31.0,0,0,0
2,2024,2024051,5,CHN,269,32.0,0,0,0
2,2024,2024051,5,CHN,270,33.0,0,0,0
2,2024,2024051,5,CHN,271,34.0,0,0,0
2,2024,2024051,5,CHN,272,35.0,0,0,0
2,2024,2024051,5,CHN,273,36.0,0,0,0
2,2024,2024051,5,CHN,274,37.0,0,0,0
2,2024,2024051,5,CHN,275,38.0,0,0,0
2,2024,2024051,5,CHN,276,39.0,0,0,0
2,2024,2024051,5,CHN,277,40.0,0,0,0
2,2024,2024051,5,CHN,278,41.0,0,0,0
2,2024,2024051,5,CHN,279,42.0,0,0,0
2,2024,2024051,5,CHN,280,43.0,0,0,0
2,2024,2024051,5,CHN,281,44.0,0,0,0
2,2024,2024051,5,CHN,282,45.0,0,0,0
2,2024,2024051,5,CHN,283,46.0,0,0,0
2,2024,2024051,5,CHN,284,47.0,0,0,0
2,2024,2024051,5,CHN,285,48.0,0,0,0
2,2024,2024051,5,CHN,286,49.0,0,0,0
2,2024,2024051,5,CHN,287,50.0,0,0,0
2,2024,2024051,5,CHN,288,51.0,0,0,0
2,2024,2024051,5,CHN,289,52.0,0,0,0
2,2024,2024051,5,CHN,290,53.0,0,0,0
2,2024,2024051,5,CHN,291,54.0,0,0,0
2,2024,2024051,5,CHN,292,55.0,0,0,0
2,2024,2024051,5,CHN,293,56.0,0,0,0
2,2024,2024060,6,MIA,294,1.0,0,1,1
2,2024,2024060,6,MIA,295,2.0,0,0,1
2,2024,2024060,6,MIA,296,3.0,0,0,1
2,2024,2024060,6,MIA,297,4.0,0,0,1
2,2024,2024060,6,MIA,298,5.0,0,0,1
2,2024,2024060,6,MIA,299,6.0,0,0,1
2,2024,2024060,6,MIA,300,7.0,0,0,1
2,2024,2024060,6,MIA,301,8.0,0,0,1
2,2024,2024060,6,MIA,302,9.0,0,0,1
2,2024,2024060,6,MIA,303,10.0,1,0,1
2,2024,2024060,6,MIA,304,11.0,0,0,1
2,2024,2024060,6,MIA,305,12.0,0,0,1
2,2024,2024060,6,MIA,306,13.0,0,0,1
2,2024,2024060,6,MIA,307,14.0,0,0,1
2,2024,2024060,6,MIA,308,15.0,0,0,1
2,2024,2024060,6,MIA,309,16.0,0,0,1
2,2024,2024060,6,MIA,310,17.0,0,0,1
2,2024,2024060,6,MIA,311,18.0,0,0,1
2,2024,2024060,6,MIA,312,19.0,0,0,1
2,2024,2024061,7,MIA,313,1.0,0,2,0
2,2024,2024061,7,MIA,314,2.0,0,0,0
2,2024,2024061,7,MIA,315,3.0,0,0,0
2,2024,2024061,7,MIA,316,4.0,0,0,0
2,2024,2024061,7,MIA,317,5.0,0,0,0
2,2024,2024061,7,MIA,318,6.0,0,0,0
2,2024,2024061,7,MIA,319,7.0,0,0,0
2,2024,2024061,7,MIA,320,8.0,0,0,0
2,2024,2024061,7,MIA,321,9.0,0,0,0
2,2024,2024061,7,MIA,322,10.0,0,0,0
2,2024,2024061,7,MIA,323,11.0,0,0,0
2,2024,2024061,7,MIA,324,12.0,0,0,0
2,2024,2024061,7,MIA,325,13.0,0,0,0
2,2024,2024061,7,MIA,326,14.0,0,0,0
2,2024,2024061,7,MIA,327,15.0,0,0,0
2,2024,2024061,7,MIA,328,16.0,0,0,0
2,2024,2024061,7,MIA,329,17.0,0,0,0
2,2024,2024061,7,MIA,330,18.0,0,0,0
2,2024,2024061,7,MIA,331,19.0,0,0,0
2,2024,2024061,7,MIA,332,20.0,0,0,0
2,2024,2024061,7,MIA,333,21.0,0,0,0
2,2024,2024061,7,MIA,334,22.0,0,0,0
2,2024,2024061,7,MIA,335,23.0,0,0,0
2,2024,2024061,7,MIA,336,24.0,0,0,0
2,2024,2024061,7,MIA,337,25.0,0,0,0
2,2024,2024061,7,MIA,338,26.0,0,0,0
2,2024,2024061,7,MIA,339,27.0,0,0,0
2,2024,2024061,7,MIA,340,28.0,0,0,0
2,2024,2024061,7,MIA,341,29.0,1,0,0
2,2024,2024061,7,MIA,342,30.0,0,0,0
2,2024,2024061,7,MIA,343,31.0,0,0,0
2,2024,2024061,7,MIA,344,32.0,0,0,0
2,2024,2024061,7,MIA,345,33.0,0,0,0
2,2024,2024061,7,MIA,346,34.0,0,0,0
2,2024,2024061,7,MIA,347,35.0,0,0,0
2,2024,2024061,7,MIA,348,36.0,0,0,0
2,2024,2024061,7,MIA,349,37.0,0,0,0
2,2024,2024061,7,MIA,350,38.0,0,0,0
2,2024,2024061,7,MIA,351,39.0,0,0,0
2,2024,2024061,7,MIA,352,40.0,0,0,0
2,2024,2024061,7,MIA,353,41.0,0,0,0
2,2024,2024061,7,MIA,354,42.0,0,0,0
2,2024,2024061,7,MIA,355,43.0,0,0,0
2,2024,2024061,7,MIA,356,44.0,0,0,0
2,2024,2024061,7,MIA,357,45.0,0,0,0
2,2024,2024061,7,MIA,358,46.0,0,0,0
2,2024,2024061,7,MIA,359,47.0,0,0,0
2,2024,2024061,7,MIA,360,48.0,0,0,0
2,2024,2024061,7,MIA,361,49.0,0,0,0
2,2024,2024061,7,MIA,362,50.0,0,0,0
2,2024,2024061,7,MIA,363,51.0,0,0,0
2,2024,2024061,7,MIA,364,52.0,0,0,0
2,2024,2024061,7,MIA,365,53.0,0,0,0
2,2024,2024061,7,MIA,366,54.0,0,0,0
2,2024,2024061,7,MIA,367,55.0,0,0,0
2,2024,2024061,7,MIA,368,56.0,0,0,0
2,2024,2024061,7,MIA,369,57.0,0,0,0
2,2024,2024071,8,EMI,370,1.0,0,1,0
2,2024,2024071,8,EMI,371,2.0,0,0,0
2,2024,2024071,8,EMI,372,3.0,0,0,0
2,2024,2024071,8,EMI,373,4.0,0,0,0
2,2024,2024071,8,EMI,374,5.0,0,0,0
2,2024,2024071,8,EMI,375,6.0,0,0,0
2,2024,2024071,8,EMI,376,7.0,0,0,0
2,2024,2024071,8,EMI,377,8.0,0,0,0
2,2024,2024071,8,EMI,378,9.0,0,0,0
2,2024,2024071,8,EMI,379,10.0,0,0,0
2,2024,2024071,8,EMI,380,11.0,0,0,0
2,2024,2024071,8,EMI,381,12.0,0,0,0
2,2024,2024071,8,EMI,382,13.0,0,0,0
2,2024,2024071,8,EMI,383,14.0,0,0,0
2,2024,2024071,8,EMI,384,15.0,0,0,0
2,2024,2024071,8,EMI,385,16.0,0,0,0
2,2024,2024071,8,EMI,386,17.0,0,0,0
2,2024,2024071,8,EMI,387,18.0,0,0,0
2,2024,2024071,8,EMI,388,19.0,0,0,0
2,2024,2024071,8,EMI,389,20.0,0,0,0
2,2024,2024071,8,EMI,390,21.0,0,0,0
2,2024,2024071,8,EMI,391,22.0,0,0,0
2,2024,2024071,8,EMI,392,23.0,0,0,0
2,2024,2024071,8,EMI,393,24.0,0,0,0
2,2024,2024071,8,EMI,394,25.0,0,0,0
2,2024,2024071,8,EMI,395,26.0,0,0,0
2,2024,2024071,8,EMI,396,27.0,0,0,0
2,2024,2024071,8,EMI,397,28.0,0,0,0
2,2024,2024071,8,EMI,398,29.0,0,0,0
2,2024,2024071,8,EMI,399,30.0,0,0,0
2,2024,2024071,8,EMI,400,31.0,0,0,0
2,2024,2024071,8,EMI,401,32.0,1,0,0
2,2024,2024071,8,EMI,402,33.0,0,0,0
2,2024,2024071,8,EMI,403,34.0,0,0,0
2,2024,2024071,8,EMI,404,35.0,0,0,0
2,2024,2024071,8,EMI,405,36.0,0,0,0
2,2024,2024071,8,EMI,406,37.0,0,0,0
2,2024,2024071,8,EMI,407,38.0,0,0,0
2,2024,2024071,8,EMI,408,39.0,0,0,0
2,2024,2024071,8,EMI,409,40.0,0,0,0
2,2024,2024071,8,EMI,410,41.0,0,0,0
2,2024,2024071,8,EMI,411,42.0,0,0,0
2,2024,2024071,8,EMI,412,43.0,0,0,0
2,2024,2024071,8,EMI,413,44.0,0,0,0
2,2024,2024071,8,EMI,414,45.0,0,0,0
2,2024,2024071,8,EMI,415,46.0,0,0,0
2,2024,2024071,8,EMI,416,47.0,0,0,0
2,2024,2024071,8,EMI,417,48.0,0,0,0
2,2024,2024071,8,EMI,418,49.0,0,0,0
2,2024,2024071,8,EMI,419,50.0,0,0,0
2,2024,2024071,8,EMI,420,51.0,0,0,0
2,2024,2024071,8,EMI,421,52.0,0,0,0
2,2024,2024071,8,EMI,422,53.0,0,0,0
2,2024,2024071,8,EMI,423,54.0,0,0,0
2,2024,2024071,8,EMI,424,55.0,0,0,0
2,2024,2024071,8,EMI,425,56.0,0,0,0
2,2024,2024071,8,EMI,426,57.0,0,0,0
2,2024,2024071,8,EMI,427,58.0,0,0,0
2,2024,2024071,8,EMI,428,59.0,0,0,0
2,2024,2024071,8,EMI,429,60.0,0,0,0
2,2024,2024071,8,EMI,430,61.0,0,0,0
2,2024,2024071,8,EMI,431,62.0,0,0,0
2,2024,2024071,8,EMI,432,63.0,0,0,0
2,2024,2024081,9,MON,433,1.0,0,1,0
2,2024,2024081,9,MON,434,2.0,0,0,0
2,2024,2024081,9,MON,435,3.0,0,0,0
2,2024,2024081,9,MON,436,4.0,0,0,0
2,2024,2024081,9,MON,437,5.0,0,0,0
2,2024,2024081,9,MON,438,6.0,0,0,0
2,2024,2024081,9,MON,439,7.0,0,0,0
2,2024,2024081,9,MON,440,8.0,0,0,0
2,2024,2024081,9,MON,441,9.0,0,0,0
2,2024,2024081,9,MON,442,10.0,0,0,0
2,2024,2024081,9,MON,443,11.0,0,0,0
2,2024,2024081,9,MON,444,12.0,0,0,0
2,2024,2024081,9,MON,445,13.0,0,0,0
2,2024,2024081,9,MON,446,14.0,0,0,0
2,2024,2024081,9,MON,447,15.0,0,0,0
2,2024,2024081,9,MON,448,16.0,0,0,0
2,2024,2024081,9,MON,449,17.0,0,0,0
2,2024,2024081,9,MON,450,18.0,0,0,0
2,2024,2024081,9,MON,451,19.0,0,0,0
2,2024,2024081,9,MON,452,20.0,0,0,0
2,2024,2024081,9,MON,453,21.0,0,0,0
2,2024,2024081,9,MON,454,22.0,0,0,0
2,2024,2024081,9,MON,455,23.0,0,0,0
2,2024,2024081,9,MON,456,24.0,0,0,0
2,2024,2024081,9,MON,457,25.0,0,0,0
2,2024,2024081,9,MON,458,26.0,0,0,0
2,2024,2024081,9,MON,459,27.0,0,0,0
2,2024,2024081,9,MON,460,28.0,0,0,0
2,2024,2024081,9,MON,461,29.0,0,0,0
2,2024,2024081,9,MON,462,30.0,0,0,0
2,2024,2024081,9,MON,463,31.0,0,0,0
2,2024,2024081,9,MON,464,32.0,0,0,0
2,2024,2024081,9,MON,465,33.0,0,0,0
2,2024,2024081,9,MON,466,34.0,0,0,0
2,2024,2024081,9,MON,467,35.0,0,0,0
2,2024,2024081,9,MON,468,36.0,0,0,0
2,2024,2024081,9,MON,469,37.0,0,0,0
2,2024,2024081,9,MON,470,38.0,0,0,0
2,2024,2024081,9,MON,471,39.0,1,0,0
2,2024,2024081,9,MON,472,40.0,0,0,0
2,2024,2024081,9,MON,473,41.0,0,0,0
2,2024,2024081,9,MON,474,42.0,0,0,0
2,2024,2024081,9,MON,475,43.0,0,0,0
2,2024,2024081,9,MON,476,44.0,0,0,0
2,2024,2024081,9,MON,477,45.0,0,0,0
2,2024,2024081,9,MON,478,46.0,0,0,0
2,2024,2024081,9,MON,479,47.0,0,0,0
2,2024,2024081,9,MON,480,48.0,0,0,0
2,2024,2024081,9,MON,481,49.0,0,0,0
2,2024,2024081,9,MON,482,50.0,0,0,0
2,2024,2024081,9,MON,483,51.0,0,0,0
2,2024,2024081,9,MON,484,52.0,0,0,0
2,2024,2024081,9,MON,485,53.0,0,0,0
2,2024,2024081,9,MON,486,54.0,0,0,0
2,2024,2024081,9,MON,487,55.0,0,0,0
2,2024,2024081,9,MON,488,56.0,0,0,0
2,2024,2024081,9,MON,489,57.0,0,0,0
2,2024,2024081,9,MON,490,58.0,0,0,0
2,2024,2024081,9,MON,491,59.0,0,0,0
2,2024,2024081,9,MON,492,60.0,0,0,0
2,2024,2024081,9,MON,493,61.0,0,0,0
2,2024,2024081,9,MON,494,62.0,0,0,0
2,2024,2024081,9,MON,495,63.0,0,0,0
2,2024,2024081,9,MON,496,64.0,0,0,0
