SeasonID,SprintIndex,FullName,WinnerQualificationSum,WinnerRaceSum,FastestLapSum,RacesTotal,WinnerRaceUnique,WinnerQualificationUnique,FastestLapUnique,CompetitionWins,CompetitionPoles,CompetitionFastLaps,CompetitionRating
2021,1,Antonio Giovinazzi,0,0.0,0.0,22,0.0,0.0,7,0.0,0.0,0.3181818181818182,0.00
2021,1,Carlos Sainz,0,0.0,0.0,22,0.0,0.0,7,0.0,0.0,0.3181818181818182,0.00
2021,1,Charles Leclerc,0,0.0,0.0,22,0.0,0.0,7,0.0,0.0,0.3181818181818182,0.00
2021,1,Daniel Ricciardo,0,0.0,1.0,22,0.0,0.0,7,0.0,0.0,0.3181818181818182,0.00
2021,1,Esteban Ocon,0,0.0,0.0,22,0.0,0.0,7,0.0,0.0,0.3181818181818182,0.00
2021,1,Fernando Alonso,0,0.0,0.0,22,0.0,0.0,7,0.0,0.0,0.3181818181818182,0.00
2021,1,George Russell,0,0.0,0.0,22,0.0,0.0,7,0.0,0.0,0.3181818181818182,0.00
2021,1,Kimi Räikkönen,0,0.0,0.0,22,0.0,0.0,7,0.0,0.0,0.3181818181818182,0.00
2021,1,Lance Stroll,0,0.0,0.0,22,0.0,0.0,7,0.0,0.0,0.3181818181818182,0.00
2021,1,Lando Norris,0,0.0,1.0,22,0.0,0.0,7,0.0,0.0,0.3181818181818182,0.00
2021,1,Lewis Hamilton,0,0.0,6.0,22,0.0,0.0,7,0.0,0.0,0.3181818181818182,0.00
2021,1,Max Verstappen,0,0.0,7.0,22,0.0,0.0,7,0.0,0.0,0.3181818181818182,0.00
2021,1,Mick Schumacher,0,0.0,0.0,22,0.0,0.0,7,0.0,0.0,0.3181818181818182,0.00
2021,1,Nicholas Latifi,0,0.0,0.0,22,0.0,0.0,7,0.0,0.0,0.3181818181818182,0.00
2021,1,Nikita Mazepin,0,0.0,0.0,22,0.0,0.0,7,0.0,0.0,0.3181818181818182,0.00
2021,1,Pierre Gasly,0,0.0,1.0,22,0.0,0.0,7,0.0,0.0,0.3181818181818182,0.00
2021,1,Robert Kubica,0,0.0,0.0,22,0.0,0.0,7,0.0,0.0,0.3181818181818182,0.00
2021,1,Sebastian Vettel,0,0.0,0.0,22,0.0,0.0,7,0.0,0.0,0.3181818181818182,0.00
2021,1,Sergio Perez,0,0.0,2.0,22,0.0,0.0,7,0.0,0.0,0.3181818181818182,0.00
2021,1,Valtteri Bottas,0,0.0,3.0,22,0.0,0.0,7,0.0,0.0,0.3181818181818182,0.00
2021,1,Yuki Tsunoda,0,0.0,0.0,22,0.0,0.0,7,0.0,0.0,0.3181818181818182,0.00
