SprintIndex,SeasonID,DriverID,FullName,ConsistencyNormalizedAvg,OvertakesNormalizedAvg,QualiTeammateDiscreteAvg,ConsistencyTeammateDiscreteAvg,PaceTeammateDiscreteAvg,StartTeammateDiscreteAvg,OvertakesTeammateDiscreteAvg,MistakesTeammateDiscreteAvg,QualiTeammateNormalizedAvg,ConsistencyTeammateNormalizedAvg,PaceTeammateNormalizedAvg,StartTeammateNormalizedAvg,OvertakesTeammateNormalizedAvg,MistakesTeammateNormalizedAvg,PaceNormalizedAvg,StartNormalizedAvg,LevelNormalizedAvg,ConsistencyAvg,OvertakesSum,OvertakesAvg,OvertakesGainAvg,OvertakesLostAvg,PaceAvg,StartSum,StartAvg,StartGainAvg,StartLostAvg
1,2021,4,Lando Norris,8.35,6.84,6.82,4.761904761904762,8.095238095238095,1.9047619047619047,7.619047619047619,4.545454545454545,5.59840177061133,4.980696050786158,5.338787650532336,4.36746464560722,5.339269837657563,5.15031244754239,7.19,5.45,7.61,0.256,30.0,1.5,2.00,0.64,87.6322,-8.0,-0.38095238095238093,0.19,0.57
1,2021,3,Valtteri Bottas,6.88,6.38,2.27,3.333333333333333,1.6666666666666665,1.6666666666666665,4.444444444444445,3.6363636363636367,4.771452887901614,4.6271025114014375,4.437199994240702,4.502769067767208,5.078323049909792,4.67794641401399,7.87,5.13,6.52,0.326,18.0,1.0,1.50,0.64,88.16494444444444,-12.0,-0.6,0.25,0.85
1,2021,2,Max Verstappen,9.24,6.13,9.09,8.333333333333334,9.444444444444445,6.111111111111112,5.0,7.272727272727273,5.651468293171536,5.646271297366719,5.400375853207269,4.966192594473563,4.792652761666834,5.959110987307326,9.46,6.27,8.24,0.184,17.0,0.8947368421052632,1.00,0.23,86.14526315789473,7.0,0.35,0.55,0.20
1,2021,1,Lewis Hamilton,8.06,6.43,7.73,6.666666666666666,8.333333333333334,8.333333333333334,5.555555555555555,5.909090909090909,5.228547112098386,5.3728974885985625,5.562800005759297,5.497230932232792,4.921676950090208,5.767572292082582,9.56,6.18,7.46,0.231,20.0,1.0,1.73,0.82,86.42445000000001,1.0,0.047619047619047616,0.38,0.33
1,2021,6,Charles Leclerc,7.84,5.66,5.91,6.5,7.5,7.0,5.0,5.0,5.2800865553836696,5.010015444625048,5.175739440221562,5.821344680982563,5.013306382603737,5.138473980703663,7.22,7.07,7.35,0.278,1.0,0.05263157894736842,1.52,1.48,88.14952631578947,17.0,0.8947368421052632,0.95,0.05
1,2021,17,Pierre Gasly,7.92,6.67,9.55,6.470588235294118,8.235294117647058,5.294117647058823,6.470588235294118,6.8181818181818175,6.107821733287953,5.535427491990101,5.514976281472319,5.249152435796374,5.220246871374758,6.449344748769354,6.44,4.78,7.17,0.305,22.0,1.2222222222222223,2.05,1.00,87.872,-25.0,-1.1904761904761905,0.00,1.19
1,2021,7,Daniel Ricciardo,8.01,5.77,3.18,5.238095238095238,1.9047619047619047,8.095238095238095,2.380952380952381,5.0,4.40159822938867,5.019303949213842,4.661212349467664,5.632535354392781,4.660730162342436,5.094940526150104,6.05,6.77,7.43,0.251,5.0,0.23809523809523808,1.50,1.27,87.81461904761905,7.0,0.3333333333333333,0.95,0.62
1,2021,5,Sergio Perez,7.44,6.67,0.91,1.6666666666666665,0.5555555555555556,3.888888888888889,5.0,2.2727272727272725,4.348531706828464,4.35372870263328,4.599624146792731,5.033807405526436,5.207347238333167,4.540889012692674,8.28,6.51,7.15,0.286,42.0,2.210526315789474,2.64,0.73,86.86036842105263,8.0,0.4,0.55,0.15
1,2021,11,Kimi Räikkönen,5.66,4.90,3.50,3.888888888888889,6.111111111111112,6.111111111111112,5.0,5.0,4.438123793805011,4.3513546408917,5.086510813852534,5.334526198087301,5.3496786978919975,5.263408899816227,4.85,7.61,5.84,0.412,-14.0,-0.8235294117647058,1.50,2.20,89.25805882352941,27.0,1.4210526315789473,1.84,0.42
1,2021,10,Lance Stroll,7.12,6.15,3.64,6.190476190476191,4.285714285714286,5.238095238095238,4.285714285714286,5.454545454545454,4.670176603924928,5.111812855156124,4.919239366276718,5.197851457055803,5.273818895071064,5.496028437101092,5.29,6.96,6.93,0.323,13.0,0.65,2.50,1.91,88.3936,16.0,0.8,1.15,0.35
1,2021,9,Yuki Tsunoda,6.83,5.90,0.45,3.5294117647058827,1.7647058823529413,4.705882352941177,3.5294117647058827,2.2727272727272725,3.8921782667120466,4.464572508009899,4.485023718527682,4.750847564203627,4.779753128625242,4.935987913067742,5.28,5.23,6.45,0.337,10.0,0.5555555555555556,1.95,1.38,88.7058888888889,-10.0,-0.5263157894736842,0.74,1.26
1,2021,8,Carlos Sainz,7.75,5.85,4.09,3.5,2.5,3.0,5.0,4.545454545454545,4.71991344461633,4.989984555374952,4.824260559778438,4.178655319017437,4.986693617396262,5.350904493649066,6.88,5.78,7.10,0.289,14.0,0.6666666666666666,2.05,1.41,87.52109523809524,-3.0,-0.14285714285714285,0.67,0.81
1,2021,12,Antonio Giovinazzi,6.99,4.92,6.82,6.5,4.5,3.5,5.5,5.0,5.785538477458177,5.689489480399424,5.019634240353138,4.484803848443926,5.0221349757197,5.371926668140551,4.68,6.43,6.55,0.337,-14.0,-0.6666666666666666,1.77,2.41,88.40314285714287,10.0,0.47619047619047616,1.14,0.67
1,2021,14,George Russell,7.40,3.79,9.09,5.263157894736842,5.7894736842105265,5.263157894736842,3.6842105263157894,4.545454545454545,6.125097926046102,5.2557414112831635,5.306377108089989,4.874378643194397,4.283069442989387,5.2649787479244825,4.36,4.93,6.43,0.286,-32.0,-1.7777777777777777,0.95,2.55,88.23661111111112,-12.0,-0.5714285714285714,0.76,1.33
1,2021,13,Esteban Ocon,7.58,5.30,5.00,6.5,3.5,6.0,6.0,5.454545454545454,5.0070152189444075,5.346257387586304,5.0497678484133965,5.21861949230535,5.103551794541062,4.961640513569692,5.45,5.97,6.93,0.272,-8.0,-0.42105263157894735,1.27,1.64,88.01147368421053,2.0,0.1,0.70,0.60
1,2021,19,Fernando Alonso,6.51,5.16,5.00,3.5,6.5,4.0,4.0,4.090909090909091,4.992984781055592,4.653742612413697,4.9502321515866035,4.78138050769465,4.896448205458938,5.51089667819885,5.35,5.62,6.14,0.372,-13.0,-0.6190476190476191,1.55,2.14,88.16728571428571,-14.0,-0.6666666666666666,0.71,1.38
1,2021,15,Sebastian Vettel,7.10,5.78,6.36,3.8095238095238093,5.7142857142857135,4.761904761904762,5.7142857142857135,3.8095238095238093,5.329823396075072,4.888187144843876,5.08076063372328,4.802148542944196,4.726181104928936,4.741022697788324,5.59,6.43,6.77,0.328,-9.0,-0.45,2.24,2.67,88.2911,5.0,0.25,0.95,0.70
1,2021,16,Mick Schumacher,3.88,3.68,9.09,5.882352941176471,8.823529411764707,7.058823529411765,5.294117647058823,5.909090909090909,6.136345609165712,6.045283167540969,6.940506163988446,5.168797280047636,4.999149452883677,6.606092015381178,2.52,6.42,4.25,0.426,-42.0,-2.210526315789474,0.32,2.23,89.15005263157896,-1.0,-0.05,0.95,1.00
1,2021,18,Nicholas Latifi,6.40,4.69,0.91,4.7368421052631575,4.2105263157894735,4.7368421052631575,6.315789473684211,5.0,3.8749020739538977,4.744258588716837,4.69362289191001,5.125621356805603,5.716930557010613,5.2350212520755175,3.88,5.16,5.91,0.324,-20.0,-1.0,1.14,2.05,88.8417,-15.0,-0.75,0.60,1.35
1,2021,20,Nikita Mazepin,2.58,4.05,0.91,4.117647058823529,1.1764705882352942,2.9411764705882355,4.705882352941177,3.6363636363636367,3.8636543908342884,3.954716832459031,3.0594938360115536,4.831202719952364,5.000850547116322,4.693569539319865,1.05,5.69,3.32,0.550,-33.0,-1.9411764705882353,0.43,2.00,89.23017647058823,-3.0,-0.15789473684210525,0.58,0.74
1,2021,21,Robert Kubica,5.88,1.00,0.00,0.0,0.0,10.0,0.0,0.0,2.089669945541547,3.9633354886260195,4.078132798898652,7.1412257327750295,1.8174487985808736,3.9100532202484475,4.14,8.20,5.46,0.262,-8.0,-4.0,0.50,4.50,82.49350000000001,1.0,0.5,0.50,0.00
