SprintIndex,SeasonID,RaceID,LapNumber,LapNumberFlow,Team,9_Laptime,17_Laptime,9_PaceDiff,17_PaceDiff,9_PaceDiffClear,17_PaceDiffClear,PaceMarker,PaceDiffTeammateDelta,PaceDiffTeammateBetter,PaceDiffClearTeammateDelta,PaceDiffClearTeammateBetter,PaceDiffTeammateMean,PaceDiffTeammateMeanInt,PaceDiffClearTeammateMean,PaceDiffClearTeammateMeanInt
2,2022,2022011,1.0,1,Alpha Tauri,,,,,,,,-,-,-,,-,,-,
2,2022,2022011,2.0,2,Alpha Tauri,,,,,,,,-,-,-,,-,,-,
2,2022,2022011,3.0,3,Alpha Tauri,100.618,99.968,0.355,-0.294,0.355,-0.294,100.262,-0.649,17.0,-0.649,17,0.030,0.0305,0.030,0.0305
2,2022,2022011,4.0,4,Alpha Tauri,100.958,100.158,0.687,-0.113,0.22,-0.113,100.326,-0.800,17.0,-0.333,17,0.287,0.28700000000000003,0.053,0.0535
2,2022,2022011,5.0,5,Alpha Tauri,100.363,100.249,-0.077,-0.191,-0.077,-0.191,100.658,-0.114,17.0,-0.114,17,-0.134,-0.134,-0.134,-0.134
2,2022,2022011,6.0,6,Alpha Tauri,100.611,100.474,-0.068,-0.205,-0.068,-0.205,100.765,-0.137,17.0,-0.137,17,-0.137,-0.1365,-0.137,-0.1365
2,2022,2022011,7.0,7,Alpha Tauri,100.754,100.433,-0.009,-0.33,-0.009,-0.33,100.841,-0.321,17.0,-0.321,17,-0.170,-0.1695,-0.170,-0.1695
2,2022,2022011,8.0,8,Alpha Tauri,101.351,100.684,0.447,-0.22,-0.077,-0.22,101.054,-0.667,17.0,-0.143,17,0.114,0.1135,-0.148,-0.1485
2,2022,2022011,9.0,9,Alpha Tauri,100.9,100.844,-0.181,-0.237,-0.181,-0.237,101.154,-0.056,17.0,-0.056,17,-0.209,-0.209,-0.209,-0.209
2,2022,2022011,10.0,10,Alpha Tauri,101.182,100.981,-0.12,-0.321,-0.12,-0.321,101.505,-0.201,17.0,-0.201,17,-0.221,-0.2205,-0.221,-0.2205
2,2022,2022011,11.0,11,Alpha Tauri,101.313,101.089,-0.039,-0.263,-0.039,-0.263,101.352,-0.224,17.0,-0.224,17,-0.151,-0.151,-0.151,-0.151
2,2022,2022011,12.0,12,Alpha Tauri,101.096,101.347,-0.136,0.115,-0.136,0.115,101.267,0.251,9.0,0.251,9,-0.011,-0.010500000000000002,-0.011,-0.010500000000000002
2,2022,2022011,13.0,13,Alpha Tauri,101.337,101.256,0.374,0.293,0.374,0.293,100.989,-0.081,17.0,-0.081,17,0.334,0.3335,0.334,0.3335
2,2022,2022011,14.0,14,Alpha Tauri,101.352,,0.589,,0.589,,100.811,-,-,-,,-,0.266,-,0.266
2,2022,2022011,15.0,15,Alpha Tauri,,,,,,,100.942,-,-,-,,-,0.1985,-,0.1985
2,2022,2022011,16.0,16,Alpha Tauri,,98.705,,-1.364,,-1.364,100.118,-,-,-,,-,0.131,-,0.131
2,2022,2022011,17.0,17,Alpha Tauri,99.939,98.868,0.599,-0.472,0.599,-0.472,99.451,-1.071,17.0,-1.071,17,0.064,0.0635,0.064,0.0635
2,2022,2022011,18.0,18,Alpha Tauri,98.76,98.888,-0.331,-0.203,-0.331,-0.203,99.26,0.128,9.0,0.128,9,-0.267,-0.267,-0.267,-0.267
2,2022,2022011,19.0,19,Alpha Tauri,99.011,99.416,0.085,0.49,0.085,0.085,99.053,0.405,9.0,0.000,9,0.287,0.2875,0.085,0.085
2,2022,2022011,20.0,20,Alpha Tauri,99.069,99.134,0.047,0.112,0.047,0.112,99.06,0.065,9.0,0.065,9,0.080,0.0795,0.080,0.0795
2,2022,2022011,21.0,21,Alpha Tauri,99.294,99.083,0.108,-0.103,0.108,-0.103,99.281,-0.211,17.0,-0.211,17,0.003,0.0025000000000000022,0.003,0.0025000000000000022
2,2022,2022011,22.0,22,Alpha Tauri,99.574,99.152,0.186,-0.236,0.043,-0.236,99.492,-0.422,17.0,-0.279,17,-0.025,-0.024999999999999994,-0.097,-0.0965
2,2022,2022011,23.0,23,Alpha Tauri,99.569,99.31,0.114,-0.145,0.114,-0.145,99.492,-0.259,17.0,-0.259,17,-0.015,-0.015499999999999993,-0.015,-0.015499999999999993
2,2022,2022011,24.0,24,Alpha Tauri,99.576,99.363,0.101,-0.112,0.101,-0.112,99.498,-0.213,17.0,-0.213,17,-0.005,-0.005499999999999998,-0.005,-0.005499999999999998
2,2022,2022011,25.0,25,Alpha Tauri,100.376,99.485,0.805,-0.086,0.152,-0.086,99.657,-0.891,17.0,-0.238,17,0.360,0.35950000000000004,0.033,0.033
2,2022,2022011,26.0,26,Alpha Tauri,99.871,99.513,0.23,-0.128,0.23,-0.128,99.661,-0.358,17.0,-0.358,17,0.051,0.051000000000000004,0.051,0.051000000000000004
2,2022,2022011,27.0,27,Alpha Tauri,100.325,99.919,0.628,0.222,0.215,-0.108,99.833,-0.406,17.0,-0.323,17,0.425,0.425,0.053,0.0535
2,2022,2022011,28.0,28,Alpha Tauri,99.952,99.665,0.107,-0.18,0.107,-0.18,100.022,-0.287,17.0,-0.287,17,-0.036,-0.0365,-0.036,-0.0365
2,2022,2022011,29.0,29,Alpha Tauri,,99.677,,-0.207,,-0.207,99.968,-,-,-,,-,-0.04233333333333331,-,-0.04233333333333331
2,2022,2022011,30.0,30,Alpha Tauri,,99.8,,-0.03,,-0.03,99.87,-,-,-,,-,-0.04816666666666662,-,-0.04816666666666662
2,2022,2022011,31.0,31,Alpha Tauri,98.722,100.874,-1.13,1.022,-1.13,1.022,99.887,2.152,9.0,2.152,9,-0.054,-0.05399999999999994,-0.054,-0.05399999999999994
2,2022,2022011,32.0,32,Alpha Tauri,97.885,,-1.538,,-1.538,,99.638,-,-,-,,-,-0.41,-,-0.41
2,2022,2022011,33.0,33,Alpha Tauri,98.98,,-0.13,,-0.926,,99.203,-,-,-,,-,-0.766,-,-0.766
2,2022,2022011,34.0,34,Alpha Tauri,98.484,97.324,-0.542,-1.702,-0.542,-1.702,99.309,-1.160,17.0,-1.160,17,-1.122,-1.1219999999999999,-1.122,-1.1219999999999999
2,2022,2022011,35.0,35,Alpha Tauri,98.523,97.54,-0.049,-1.032,-0.049,-1.032,98.596,-0.983,17.0,-0.983,17,-0.540,-0.5405,-0.540,-0.5405
2,2022,2022011,36.0,36,Alpha Tauri,98.647,99.827,0.099,1.279,0.099,0.02,98.622,1.180,9.0,-0.079,17,0.689,0.689,0.060,0.059500000000000004
2,2022,2022011,37.0,37,Alpha Tauri,98.289,99.596,0.043,1.35,0.043,1.35,98.404,1.307,9.0,1.307,9,0.697,0.6965,0.697,0.6965
2,2022,2022011,38.0,38,Alpha Tauri,98.713,98.221,0.667,0.175,0.667,0.175,98.088,-0.492,17.0,-0.492,17,0.421,0.42100000000000004,0.421,0.42100000000000004
2,2022,2022011,39.0,39,Alpha Tauri,98.912,98.552,0.737,0.377,0.737,0.377,98.187,-0.360,17.0,-0.360,17,0.557,0.5569999999999999,0.557,0.5569999999999999
2,2022,2022011,40.0,40,Alpha Tauri,98.377,98.204,0.038,-0.135,0.038,-0.135,98.339,-0.173,17.0,-0.173,17,-0.049,-0.0485,-0.049,-0.0485
2,2022,2022011,41.0,41,Alpha Tauri,98.693,98.301,0.565,0.173,0.565,0.173,98.161,-0.392,17.0,-0.392,17,0.369,0.369,0.369,0.369
2,2022,2022011,42.0,42,Alpha Tauri,98.772,98.329,0.51,0.067,0.51,0.067,98.398,-0.443,17.0,-0.443,17,0.288,0.2885,0.288,0.2885
2,2022,2022011,43.0,43,Alpha Tauri,98.93,98.478,0.375,-0.077,0.375,-0.077,98.635,-0.452,17.0,-0.452,17,0.149,0.149,0.149,0.149
2,2022,2022011,44.0,44,Alpha Tauri,,98.704,,0.673,,0.673,98.048,-,-,-,,-,,-,
2,2022,2022011,45.0,45,Alpha Tauri,,,,,,,96.58,-,-,-,,-,,-,
2,2022,2022011,46.0,46,Alpha Tauri,,,,,,,,-,-,-,,-,,-,
2,2022,2022011,47.0,47,Alpha Tauri,,,,,,,,-,-,-,,-,,-,
2,2022,2022011,48.0,48,Alpha Tauri,,,,,,,,-,-,-,,-,,-,
2,2022,2022011,49.0,49,Alpha Tauri,,,,,,,,-,-,-,,-,,-,
2,2022,2022011,50.0,50,Alpha Tauri,,,,,,,,-,-,-,,-,,-,
