SprintIndex,SeasonID,RaceID,LapNumber,LapNumberFlow,Team,3_Laptime,23_Laptime,3_PaceDiff,23_PaceDiff,3_PaceDiffClear,23_PaceDiffClear,PaceMarker,PaceDiffTeammateDelta,PaceDiffTeammateBetter,PaceDiffClearTeammateDelta,PaceDiffClearTeammateBetter,PaceDiffTeammateMean,PaceDiffTeammateMeanInt,PaceDiffClearTeammateMean,PaceDiffClearTeammateMeanInt
0,2022,2022040,1.0,1,Alfa Romeo,,,,,,,,-,-,-,,-,,-,
0,2022,2022040,2.0,2,Alfa Romeo,,,,,,,,-,-,-,,-,,-,
0,2022,2022040,3.0,3,Alfa Romeo,,,,,,,,-,-,-,,-,,-,
0,2022,2022040,4.0,4,Alfa Romeo,,,,,,,,-,-,-,,-,,-,
0,2022,2022040,5.0,5,Alfa Romeo,,,,,,,,-,-,-,,-,,-,
0,2022,2022040,6.0,6,Alfa Romeo,81.575,,0.19,,0.19,,81.385,-,-,-,,-,,-,
0,2022,2022040,7.0,7,Alfa Romeo,81.35,,0.241,,0.241,,81.162,-,-,-,,-,,-,
0,2022,2022040,8.0,8,Alfa Romeo,80.999,,0.179,,0.179,,80.908,-,-,-,,-,,-,
0,2022,2022040,9.0,9,Alfa Romeo,80.219,,-0.566,,-0.566,,80.869,-,-,-,,-,,-,
0,2022,2022040,10.0,10,Alfa Romeo,80.66,,-0.16,,-0.471,,80.917,-,-,-,,-,,-,
0,2022,2022040,11.0,11,Alfa Romeo,80.479,,-0.229,,-0.229,,80.877,-,-,-,,-,,-,
0,2022,2022040,12.0,12,Alfa Romeo,80.97,,0.236,,-0.155,,80.79,-,-,-,,-,,-,
0,2022,2022040,13.0,13,Alfa Romeo,80.678,,-0.072,,-0.072,,80.799,-,-,-,,-,,-,
0,2022,2022040,14.0,14,Alfa Romeo,80.656,,0.077,,0.077,,80.608,-,-,-,,-,,-,
0,2022,2022040,15.0,15,Alfa Romeo,80.868,,0.048,,0.048,,80.9,-,-,-,,-,,-,
0,2022,2022040,16.0,16,Alfa Romeo,80.726,,-0.161,,-0.161,,81.003,-,-,-,,-,,-,
0,2022,2022040,17.0,17,Alfa Romeo,80.88,,0.083,,0.083,,80.854,-,-,-,,-,,-,
0,2022,2022040,18.0,18,Alfa Romeo,81.014,,0.012,,0.012,,81.082,-,-,-,,-,,-,
0,2022,2022040,19.0,19,Alfa Romeo,80.582,,-0.637,,-0.637,,81.503,-,-,-,,-,,-,
0,2022,2022040,20.0,20,Alfa Romeo,80.414,,-0.947,,-0.947,,81.429,-,-,-,,-,,-,
0,2022,2022040,21.0,21,Alfa Romeo,80.859,,-0.587,,-0.587,,81.446,-,-,-,,-,,-,
0,2022,2022110,1.0,22,Alfa Romeo,,,,,,,,-,-,-,,-,,-,
0,2022,2022110,2.0,23,Alfa Romeo,,,,,,,,-,-,-,,-,,-,
0,2022,2022110,3.0,24,Alfa Romeo,70.227,70.872,-0.049,0.596,-0.049,0.596,70.276,0.645,3.0,0.645,3,0.273,0.27349999999999997,0.273,0.27349999999999997
0,2022,2022110,4.0,25,Alfa Romeo,69.674,70.397,-0.046,0.677,-0.046,0.677,69.764,0.723,3.0,0.723,3,0.316,0.3155,0.316,0.3155
0,2022,2022110,5.0,26,Alfa Romeo,69.864,70.865,-0.003,0.998,-0.003,0.998,69.988,1.001,3.0,1.001,3,0.497,0.4975,0.497,0.4975
0,2022,2022110,6.0,27,Alfa Romeo,69.766,71.036,-0.227,1.043,-0.227,1.043,70.176,1.270,3.0,1.270,3,0.408,0.408,0.408,0.408
0,2022,2022110,7.0,28,Alfa Romeo,69.941,70.99,-0.114,0.935,-0.114,0.935,70.154,1.049,3.0,1.049,3,0.411,0.41050000000000003,0.411,0.41050000000000003
0,2022,2022110,8.0,29,Alfa Romeo,71.39,71.743,1.163,1.516,0.056,0.793,70.323,0.353,3.0,0.737,3,1.340,1.3395000000000001,0.425,0.42450000000000004
0,2022,2022110,9.0,30,Alfa Romeo,70.625,71.05,0.28,0.705,0.28,0.705,70.453,0.425,3.0,0.425,3,0.492,0.4925,0.492,0.4925
0,2022,2022110,10.0,31,Alfa Romeo,70.743,71.709,0.364,1.33,0.364,0.228,71.955,0.966,3.0,-0.136,23,0.847,0.847,0.296,0.296
0,2022,2022110,11.0,32,Alfa Romeo,70.35,70.165,0.099,-0.086,0.099,-0.086,70.251,-0.185,23.0,-0.185,23,0.007,0.006500000000000006,0.007,0.006500000000000006
0,2022,2022110,12.0,33,Alfa Romeo,70.455,70.216,0.22,-0.019,0.22,-0.019,70.335,-0.239,23.0,-0.239,23,0.101,0.1005,0.101,0.1005
0,2022,2022110,13.0,34,Alfa Romeo,70.236,70.316,-0.013,0.067,-0.013,0.067,70.249,0.080,3.0,0.080,3,0.027,0.027000000000000003,0.027,0.027000000000000003
0,2022,2022110,14.0,35,Alfa Romeo,70.606,70.284,0.3,-0.022,0.09,-0.022,70.317,-0.322,23.0,-0.112,23,0.139,0.13899999999999998,0.034,0.034
0,2022,2022110,15.0,36,Alfa Romeo,70.556,70.525,0.265,0.234,0.265,0.234,70.35,-0.031,23.0,-0.031,23,0.249,0.2495,0.249,0.2495
0,2022,2022110,16.0,37,Alfa Romeo,70.227,70.385,0.007,0.165,0.007,0.165,70.3,0.158,3.0,0.158,3,0.086,0.08600000000000001,0.086,0.08600000000000001
0,2022,2022110,17.0,38,Alfa Romeo,70.507,70.941,0.168,0.602,0.168,0.247,70.387,0.434,3.0,0.079,3,0.385,0.385,0.208,0.20750000000000002
0,2022,2022110,18.0,39,Alfa Romeo,70.568,70.787,0.167,0.386,0.167,0.386,70.415,0.219,3.0,0.219,3,0.277,0.2765,0.277,0.2765
0,2022,2022110,19.0,40,Alfa Romeo,70.882,70.593,0.39,0.101,0.23,0.101,70.798,-0.289,23.0,-0.129,23,0.245,0.2455,0.166,0.1655
0,2022,2022110,20.0,41,Alfa Romeo,70.877,70.577,0.303,0.003,0.303,0.003,70.574,-0.300,23.0,-0.300,23,0.153,0.153,0.153,0.153
0,2022,2022110,21.0,42,Alfa Romeo,71.105,70.568,0.67,0.133,0.31,0.133,70.561,-0.537,23.0,-0.177,23,0.402,0.4015,0.222,0.2215
0,2022,2022110,22.0,43,Alfa Romeo,70.613,71.861,0.18,1.428,0.18,0.302,70.505,1.248,3.0,0.122,3,0.804,0.8039999999999999,0.241,0.241
0,2022,2022110,23.0,44,Alfa Romeo,70.777,70.902,0.21,0.335,0.21,0.335,70.567,0.125,3.0,0.125,3,0.273,0.2725,0.273,0.2725
0,2022,2022210,1.0,45,Alfa Romeo,,,,,,,,-,-,-,,-,,-,
0,2022,2022210,2.0,46,Alfa Romeo,,,,,,,,-,-,-,,-,,-,
0,2022,2022210,3.0,47,Alfa Romeo,77.284,77.255,1.211,1.182,1.211,1.182,76.073,-0.029,23.0,-0.029,23,1.196,1.1965,1.196,1.1965
0,2022,2022210,4.0,48,Alfa Romeo,76.427,76.259,0.882,0.714,0.882,0.714,75.597,-0.168,23.0,-0.168,23,0.798,0.798,0.798,0.798
0,2022,2022210,5.0,49,Alfa Romeo,76.828,76.995,1.207,1.374,1.207,1.374,75.732,0.167,3.0,0.167,3,1.291,1.2905000000000002,1.291,1.2905000000000002
0,2022,2022210,6.0,50,Alfa Romeo,78.0,78.204,2.121,2.325,1.226,0.501,76.097,0.204,3.0,-0.725,23,2.223,2.223,0.863,0.8634999999999999
0,2022,2022210,7.0,51,Alfa Romeo,77.383,75.765,1.34,-0.278,1.34,-0.278,76.097,-1.618,23.0,-1.618,23,0.531,0.531,0.531,0.531
0,2022,2022210,8.0,52,Alfa Romeo,75.98,76.457,-0.109,0.368,-0.109,-0.056,76.199,0.477,3.0,0.053,3,0.130,0.1295,-0.083,-0.0825
0,2022,2022210,9.0,53,Alfa Romeo,76.201,76.3,0.004,0.103,0.004,0.103,76.252,0.099,3.0,0.099,3,0.053,0.0535,0.053,0.0535
0,2022,2022210,10.0,54,Alfa Romeo,76.169,76.071,-0.038,-0.136,-0.038,-0.136,76.244,-0.098,23.0,-0.098,23,-0.087,-0.08700000000000001,-0.087,-0.08700000000000001
0,2022,2022210,11.0,55,Alfa Romeo,76.527,76.332,0.238,0.043,0.238,0.043,76.303,-0.195,23.0,-0.195,23,0.140,0.14049999999999999,0.140,0.14049999999999999
0,2022,2022210,12.0,56,Alfa Romeo,76.202,76.628,-0.313,0.113,-0.313,0.113,76.56,0.426,3.0,0.426,3,-0.100,-0.1,-0.100,-0.1
0,2022,2022210,13.0,57,Alfa Romeo,76.855,77.042,0.254,0.441,-0.15,0.028,76.904,0.187,3.0,0.178,3,0.348,0.34750000000000003,-0.061,-0.061
0,2022,2022210,14.0,58,Alfa Romeo,76.7,76.63,0.02,-0.05,0.02,-0.05,76.719,-0.070,23.0,-0.070,23,-0.015,-0.015000000000000001,-0.015,-0.015000000000000001
0,2022,2022210,15.0,59,Alfa Romeo,76.746,77.391,0.244,0.889,0.244,0.223,76.665,0.645,3.0,-0.021,23,0.567,0.5665,0.233,0.23349999999999999
0,2022,2022210,16.0,60,Alfa Romeo,77.345,76.82,0.774,0.249,0.02,0.249,76.674,-0.525,23.0,0.229,3,0.512,0.5115000000000001,0.135,0.1345
0,2022,2022210,17.0,61,Alfa Romeo,76.437,76.952,-0.152,0.363,-0.152,0.363,76.611,0.515,3.0,0.515,3,0.105,0.1055,0.105,0.1055
0,2022,2022210,18.0,62,Alfa Romeo,76.356,76.34,-0.15,-0.166,-0.15,-0.166,76.506,-0.016,23.0,-0.016,23,-0.158,-0.158,-0.158,-0.158
0,2022,2022210,19.0,63,Alfa Romeo,76.71,76.554,0.159,0.003,0.159,0.003,76.726,-0.156,23.0,-0.156,23,0.081,0.081,0.081,0.081
