SprintIndex,SeasonID,RaceID,LapNumber,LapNumberFlow,Team,2_Laptime,5_Laptime,2_PaceDiff,5_PaceDiff,2_PaceDiffClear,5_PaceDiffClear,PaceMarker,PaceDiffTeammateDelta,PaceDiffTeammateBetter,PaceDiffClearTeammateDelta,PaceDiffClearTeammateBetter,PaceDiffTeammateMean,PaceDiffTeammateMeanInt,PaceDiffClearTeammateMean,PaceDiffClearTeammateMeanInt
0,2022,2022040,1.0,1,Red Bull Racing,,,,,,,,-,-,-,,-,,-,
0,2022,2022040,2.0,2,Red Bull Racing,,,,,,,,-,-,-,,-,,-,
0,2022,2022040,3.0,3,Red Bull Racing,,,,,,,,-,-,-,,-,,-,
0,2022,2022040,4.0,4,Red Bull Racing,,,,,,,,-,-,-,,-,,-,
0,2022,2022040,5.0,5,Red Bull Racing,,,,,,,,-,-,-,,-,,-,
0,2022,2022040,6.0,6,Red Bull Racing,79.396,80.703,-1.989,-0.682,-1.989,-0.682,81.385,1.307,2.0,1.307,2,-1.336,-1.3355000000000001,-1.336,-1.3355000000000001
0,2022,2022040,7.0,7,Red Bull Racing,79.486,80.726,-1.623,-0.383,-1.623,-0.383,81.162,1.240,2.0,1.240,2,-1.003,-1.0030000000000001,-1.003,-1.0030000000000001
0,2022,2022040,8.0,8,Red Bull Racing,79.375,79.207,-1.445,-1.613,-1.445,-1.613,80.908,-0.168,5.0,-0.168,5,-1.529,-1.529,-1.529,-1.529
0,2022,2022040,9.0,9,Red Bull Racing,79.289,79.391,-1.496,-1.394,-1.496,-1.394,80.869,0.102,2.0,0.102,2,-1.445,-1.4449999999999998,-1.445,-1.4449999999999998
0,2022,2022040,10.0,10,Red Bull Racing,79.245,79.707,-1.575,-1.113,-1.575,-1.584,80.917,0.462,2.0,-0.009,5,-1.344,-1.3439999999999999,-1.579,-1.5795
0,2022,2022040,11.0,11,Red Bull Racing,79.238,79.081,-1.47,-1.627,-1.47,-1.627,80.877,-0.157,5.0,-0.157,5,-1.548,-1.5485,-1.548,-1.5485
0,2022,2022040,12.0,12,Red Bull Racing,79.263,79.366,-1.471,-1.368,-1.471,-1.624,80.79,0.103,2.0,-0.153,5,-1.420,-1.4195000000000002,-1.548,-1.5475
0,2022,2022040,13.0,13,Red Bull Racing,79.297,79.137,-1.453,-1.612,-1.453,-1.612,80.799,-0.159,5.0,-0.159,5,-1.533,-1.5325000000000002,-1.533,-1.5325000000000002
0,2022,2022040,14.0,14,Red Bull Racing,79.154,79.012,-1.425,-1.567,-1.425,-1.567,80.608,-0.142,5.0,-0.142,5,-1.496,-1.496,-1.496,-1.496
0,2022,2022040,15.0,15,Red Bull Racing,79.289,79.687,-1.531,-1.133,-1.531,-1.669,80.9,0.398,2.0,-0.138,5,-1.332,-1.3319999999999999,-1.600,-1.6
0,2022,2022040,16.0,16,Red Bull Racing,79.201,79.289,-1.686,-1.598,-1.686,-1.598,81.003,0.088,2.0,0.088,2,-1.642,-1.642,-1.642,-1.642
0,2022,2022040,17.0,17,Red Bull Racing,79.537,79.413,-1.26,-1.384,-1.26,-1.384,80.854,-0.124,5.0,-0.124,5,-1.322,-1.322,-1.322,-1.322
