SeasonID,SprintIndex,FullName,WinnerQualificationSum,WinnerRaceSum,FastestLapSum,RacesTotal,WinnerRaceUnique,WinnerQualificationUnique,FastestLapUnique,CompetitionWins,CompetitionPoles,CompetitionFastLaps,CompetitionRating
2022,1,Alexander Albon,0,0,0.0,22,5,6,8,0.22727272727272727,0.2727272727272727,0.36363636363636365,2.88
2022,1,Carlos Sainz,2,1,2.0,22,5,6,8,0.22727272727272727,0.2727272727272727,0.36363636363636365,2.88
2022,1,Charles Leclerc,9,3,3.0,22,5,6,8,0.22727272727272727,0.2727272727272727,0.36363636363636365,2.88
2022,1,Daniel Ricciardo,0,0,0.0,22,5,6,8,0.22727272727272727,0.2727272727272727,0.36363636363636365,2.88
2022,1,Esteban Ocon,0,0,0.0,22,5,6,8,0.22727272727272727,0.2727272727272727,0.36363636363636365,2.88
2022,1,Fernando Alonso,0,0,0.0,22,5,6,8,0.22727272727272727,0.2727272727272727,0.36363636363636365,2.88
2022,1,George Russell,1,1,4.0,22,5,6,8,0.22727272727272727,0.2727272727272727,0.36363636363636365,2.88
2022,1,Guanyu Zhou,0,0,1.0,22,5,6,8,0.22727272727272727,0.2727272727272727,0.36363636363636365,2.88
2022,1,Kevin Magnussen,1,0,0.0,22,5,6,8,0.22727272727272727,0.2727272727272727,0.36363636363636365,2.88
2022,1,Lance Stroll,0,0,0.0,22,5,6,8,0.22727272727272727,0.2727272727272727,0.36363636363636365,2.88
2022,1,Lando Norris,0,0,2.0,22,5,6,8,0.22727272727272727,0.2727272727272727,0.36363636363636365,2.88
2022,1,Lewis Hamilton,0,0,2.0,22,5,6,8,0.22727272727272727,0.2727272727272727,0.36363636363636365,2.88
2022,1,Max Verstappen,8,15,5.0,22,5,6,8,0.22727272727272727,0.2727272727272727,0.36363636363636365,2.88
2022,1,Mick Schumacher,0,0,0.0,22,5,6,8,0.22727272727272727,0.2727272727272727,0.36363636363636365,2.88
2022,1,Nicholas Latifi,0,0,0.0,22,5,6,8,0.22727272727272727,0.2727272727272727,0.36363636363636365,2.88
2022,1,Nico Hulkenberg,0,0,0.0,22,5,6,8,0.22727272727272727,0.2727272727272727,0.36363636363636365,2.88
2022,1,Nyck De Vries,0,0,0.0,22,5,6,8,0.22727272727272727,0.2727272727272727,0.36363636363636365,2.88
2022,1,Pierre Gasly,0,0,0.0,22,5,6,8,0.22727272727272727,0.2727272727272727,0.36363636363636365,2.88
2022,1,Sebastian Vettel,0,0,0.0,22,5,6,8,0.22727272727272727,0.2727272727272727,0.36363636363636365,2.88
2022,1,Sergio Perez,1,2,3.0,22,5,6,8,0.22727272727272727,0.2727272727272727,0.36363636363636365,2.88
2022,1,Valtteri Bottas,0,0,0.0,22,5,6,8,0.22727272727272727,0.2727272727272727,0.36363636363636365,2.88
2022,1,Yuki Tsunoda,0,0,0.0,22,5,6,8,0.22727272727272727,0.2727272727272727,0.36363636363636365,2.88
