SeasonID,DriverID,FullName,SprintIndex,ConsistencyNormalizedAvg,OvertakesNormalizedAvg,QualiTeammateAvg,PaceNormalizedAvg,StartNormalizedAvg,LevelNormalizedAvg,ConsistencyAvg,OvertakesSum,OvertakesAvg,OvertakesGainAvg,OvertakesLostAvg,PaceAvg,StartSum,StartAvg,StartGainAvg,StartLostAvg,PaceStrAvg
2022,14.0,George Russell,2.0,8.11,6.59,4.09,7.61,5.78,7.15,0.302,33.0,1.375,1.83,0.46,89.58670833333333,1.0,0.041666666666666664,0.50,0.46,01:29.587
2022,17.0,Pierre Gasly,2.0,6.10,5.44,5.91,4.12,5.54,5.79,0.369,-13.0,-0.52,2.08,2.60,90.84296,-8.0,-0.32,0.56,0.88,01:30.843
2022,10.0,Lance Stroll,2.0,6.38,5.51,3.64,3.91,7.72,6.50,0.357,-4.0,-0.16666666666666666,2.38,2.54,90.38170833333334,38.0,1.52,1.79,0.25,01:30.382
2022,15.0,Sebastian Vettel,2.0,5.81,5.03,6.50,4.64,6.91,5.89,0.355,-14.0,-0.6666666666666666,2.38,3.05,90.45619047619047,21.0,0.9130434782608695,1.48,0.52,01:30.456
2022,9.0,Yuki Tsunoda,2.0,6.02,5.62,4.09,3.65,6.40,6.02,0.362,1.0,0.043478260869565216,2.39,2.35,90.48308695652173,-1.0,-0.041666666666666664,1.22,0.74,01:30.483
2022,19.0,Fernando Alonso,2.0,7.17,5.97,5.45,5.21,6.20,6.63,0.307,11.0,0.5238095238095238,2.81,2.29,90.33757142857142,7.0,0.2916666666666667,0.76,0.38,01:30.338
2022,18.0,Nicholas Latifi,2.0,4.73,4.25,0.91,1.78,5.06,4.69,0.381,-54.0,-2.347826086956522,0.83,3.17,90.13652173913043,-4.0,-0.16,0.48,0.78,01:30.137
2022,16.0,Mick Schumacher,2.0,4.34,4.60,2.73,3.48,6.43,4.93,0.406,-37.0,-1.6818181818181819,2.27,3.95,91.53631818181817,3.0,0.125,1.23,1.00,01:31.536
2022,24.0,Alexander Albon,2.0,6.23,4.74,9.05,3.01,6.17,5.84,0.313,-28.0,-1.3333333333333333,1.67,3.00,88.97119047619047,1.0,0.045454545454545456,0.95,0.81,01:28.971
2022,22.0,Kevin Magnussen,2.0,5.94,4.06,7.27,3.56,6.68,5.65,0.334,-56.0,-2.4347826086956523,2.00,4.43,91.78778260869566,18.0,0.75,1.43,0.65,01:31.788
2022,23.0,Guanyu Zhou,2.0,4.65,6.76,3.64,3.70,4.02,5.02,0.387,32.0,1.6842105263157894,3.84,2.16,88.59557894736842,-35.0,-1.5217391304347827,0.21,1.68,01:28.596
2022,26.0,Nyck De Vries,2.0,7.18,3.86,10.00,3.14,6.00,6.05,0.185,-2.0,-2.0,0.00,2.00,87.328,0.0,0.0,0.00,0.00,01:27.328
2022,25.0,Nico Hulkenberg,2.0,4.58,2.38,5.00,2.19,9.25,5.20,0.454,-13.0,-6.5,1.50,8.00,98.592,3.0,1.5,1.50,0.00,01:38.592
2022,3.0,Valtteri Bottas,1.0,6.84,4.87,6.36,4.33,3.60,5.54,0.346,-19.0,-1.0,1.89,2.89,90.94626315789473,-45.0,-2.0454545454545454,0.32,2.32,01:30.946
2022,2.0,Max Verstappen,1.0,8.97,6.73,8.18,9.45,6.31,7.74,0.232,43.0,1.9545454545454546,2.41,0.45,91.01781818181819,8.0,0.36363636363636365,0.55,0.18,01:31.018
2022,1.0,Lewis Hamilton,1.0,7.43,6.36,5.91,7.46,6.49,6.93,0.335,31.0,1.4761904761904763,2.81,1.33,90.68333333333332,9.0,0.42857142857142855,0.67,0.24,01:30.683
2022,4.0,Lando Norris,1.0,7.46,5.59,9.09,5.12,5.11,6.40,0.305,2.0,0.09090909090909091,2.18,2.09,92.42281818181817,-16.0,-0.7272727272727273,0.27,1.00,01:32.423
2022,6.0,Charles Leclerc,1.0,7.66,6.78,6.82,8.72,6.15,7.06,0.295,36.0,1.894736842105263,2.68,0.79,90.11436842105263,0.0,0.0,0.32,0.26,01:30.114
2022,5.0,Sergio Perez,1.0,7.90,5.97,1.82,8.62,5.80,6.89,0.281,13.0,0.65,1.70,1.05,92.97,2.0,0.09090909090909091,0.45,0.45,01:32.970
2022,7.0,Daniel Ricciardo,1.0,6.85,4.79,0.91,3.82,5.68,6.04,0.335,-26.0,-1.2380952380952381,1.52,2.76,93.66928571428572,-9.0,-0.42857142857142855,0.76,1.19,01:33.669
2022,13.0,Esteban Ocon,1.0,8.17,5.70,4.55,4.80,6.36,7.10,0.265,14.0,0.6666666666666666,2.86,2.19,91.35933333333334,9.0,0.4090909090909091,0.62,0.29,01:31.359
2022,8.0,Carlos Sainz,1.0,8.38,6.36,3.18,8.68,5.36,7.12,0.250,38.0,2.235294117647059,3.24,1.00,89.569,-7.0,-0.35,0.29,0.41,01:29.569
2022,14.0,George Russell,1.0,8.30,6.52,4.09,7.65,5.84,7.24,0.317,30.0,1.4285714285714286,1.95,0.52,91.6124761904762,2.0,0.09523809523809523,0.57,0.48,01:31.612
2022,17.0,Pierre Gasly,1.0,6.23,5.10,5.91,4.09,5.70,5.82,0.385,-18.0,-0.8181818181818182,2.05,2.86,92.81727272727272,0.0,0.0,0.59,0.59,01:32.817
2022,10.0,Lance Stroll,1.0,6.42,5.51,3.64,3.90,7.76,6.53,0.376,0.0,0.0,2.57,2.57,92.36780952380953,34.0,1.5454545454545454,1.76,0.19,01:32.368
2022,15.0,Sebastian Vettel,1.0,6.33,5.19,6.50,4.72,6.90,6.18,0.362,-8.0,-0.4444444444444444,2.61,3.06,92.79638888888888,17.0,0.85,1.39,0.50,01:32.796
2022,9.0,Yuki Tsunoda,1.0,6.10,5.47,4.09,3.65,6.27,5.99,0.380,0.0,0.0,2.45,2.45,92.5671,-1.0,-0.047619047619047616,1.15,0.60,01:32.567
2022,19.0,Fernando Alonso,1.0,7.20,5.99,5.45,5.09,6.45,6.71,0.316,12.0,0.631578947368421,3.00,2.37,91.5816842105263,8.0,0.36363636363636365,0.79,0.32,01:31.582
2022,18.0,Nicholas Latifi,1.0,4.80,4.21,0.91,1.90,5.08,4.72,0.397,-47.0,-2.35,0.85,3.20,92.04325,-2.0,-0.09090909090909091,0.50,0.75,01:32.043
2022,16.0,Mick Schumacher,1.0,4.23,4.25,2.73,3.26,6.13,4.71,0.430,-39.0,-2.0526315789473686,2.42,4.47,93.9587894736842,-2.0,-0.09523809523809523,1.16,1.16,01:33.959
2022,24.0,Alexander Albon,1.0,6.19,4.78,9.05,2.90,6.43,5.90,0.329,-21.0,-1.1666666666666667,1.89,3.06,91.03844444444445,5.0,0.2631578947368421,1.00,0.61,01:31.038
2022,22.0,Kevin Magnussen,1.0,6.18,4.20,7.27,3.31,6.77,5.83,0.344,-44.0,-2.2,2.30,4.50,94.14110000000001,18.0,0.8571428571428571,1.65,0.75,01:34.141
2022,23.0,Guanyu Zhou,1.0,4.79,6.38,3.64,3.56,3.87,4.96,0.400,23.0,1.3529411764705883,3.76,2.41,90.33741176470588,-33.0,-1.5714285714285714,0.24,1.76,01:30.337
2022,26.0,Nyck De Vries,1.0,7.18,3.86,10.00,3.14,6.00,6.05,0.185,-2.0,-2.0,0.00,2.00,87.328,0.0,0.0,0.00,0.00,01:27.328
2022,25.0,Nico Hulkenberg,1.0,4.58,2.38,5.00,2.19,9.25,5.20,0.454,-13.0,-6.5,1.50,8.00,98.592,3.0,1.5,1.50,0.00,01:38.592
