SeasonID,EventIndex,EventNumber,RaceID,SprintIndex,Team,PaceDiffAvg,PaceDiffClearAvg,PaceDiffMeanAvg,PaceDiffClearMeanAvg,PaceDiffDeltaAvg,PaceDiffClearDeltaAvg,PaceDiffLapsCountBetterID,PaceDiffClearLapsCountBetterID,PaceDiffValueBetterID,PaceDiffValueBetter
2022,1,2,2022021,2,Alfa Romeo,-0.503,-0.405,-0.398,-0.294,-0.432,-0.484,3.0,3.0,3.0,-0.2104230769230768
2022,1,2,2022021,2,McLaren,-0.462,-0.426,-0.553,-0.528,0.318,0.269,7.0,7.0,7.0,-0.39376
2022,1,2,2022021,2,Mercedes,0.16,0.21,0.154,0.204,-0.727,-0.715,14.0,14.0,14.0,0.5204615384615384
2022,2,3,2022031,2,Red Bull Racing,1.089,1.14,1.069,1.106,0.291,0.273,2.0,2.0,2.0,1.3329583333333332
2022,2,3,2022031,2,Alpha Tauri,-0.679,-0.551,-0.698,-0.584,0.375,0.291,17.0,17.0,17.0,-0.5297380952380952
2022,2,3,2022031,2,Alpine,-0.316,-0.148,-0.324,-0.161,-0.39,-0.094,13.0,13.0,13.0,-0.1174047619047619
2022,2,3,2022031,2,Ferrari,-,-,-,-,-,-,,,-,
2022,2,3,2022031,2,Aston Martin,-0.917,-0.765,-0.981,-0.739,0.243,-0.242,15.0,15.0,10.0,-0.8537045454545455
2022,2,3,2022031,2,Haas F1 Team,-0.641,-0.471,-0.654,-0.479,0.011,-0.078,22.0,16.0,22.0,-0.6230232558139535
2022,2,3,2022031,2,Williams,-0.689,-0.629,-0.684,-0.621,0.503,0.463,24.0,24.0,24.0,-0.4344285714285715
2022,2,3,2022031,2,Alfa Romeo,-0.476,-0.417,-0.468,-0.409,-0.364,-0.394,3.0,3.0,3.0,-0.3058837209302326
2022,2,3,2022031,2,McLaren,0.075,0.128,0.083,0.137,0.013,-0.009,4.0,4.0,4.0,0.0762439024390244
2022,2,3,2022031,2,Mercedes,0.729,0.799,0.73,0.801,-0.028,0.003,1.0,1.0,14.0,0.741090909090909
2022,3,4,2022040,2,Red Bull Racing,1.404,1.473,1.404,1.473,0.088,0.068,equal,5.0,2.0,1.4475000000000002
2022,3,4,2022040,2,Ferrari,0.956,1.101,0.956,1.101,0.483,0.333,6.0,6.0,6.0,1.197375
2022,3,4,2022040,2,McLaren,0.009,0.079,0.009,0.079,0.033,0.103,4.0,4.0,4.0,0.0255625
2022,3,4,2022040,2,Alfa Romeo,-,-,-,-,-,-,,,-,
2022,3,4,2022040,2,Haas F1 Team,-0.237,-0.132,-0.237,-0.132,-0.127,-0.014,16.0,16.0,16.0,-0.17375
2022,3,4,2022040,2,Alpine,-0.437,-0.378,-0.437,-0.378,0.391,0.509,19.0,19.0,19.0,-0.2419374999999999
2022,3,4,2022040,2,Mercedes,-0.419,-0.337,-0.419,-0.337,0.234,0.195,equal,equal,14.0,-0.3022499999999999
2022,3,4,2022040,2,Alpha Tauri,-0.47,-0.445,-0.47,-0.445,0.138,0.188,9.0,9.0,9.0,-0.40125
2022,3,4,2022040,2,Aston Martin,-0.645,-0.533,-0.645,-0.533,0.012,0.071,10.0,10.0,15.0,-0.6389374999999999
2022,3,4,2022040,2,Williams,-1.01,-0.921,-1.01,-0.921,0.153,0.177,24.0,24.0,24.0,-0.9330625
2022,4,4,2022041,2,Red Bull Racing,1.242,1.318,1.272,1.351,0.288,0.294,2.0,2.0,2.0,1.3663518518518518
2022,4,4,2022041,2,McLaren,-0.305,-0.2,-0.385,-0.273,1.233,1.183,4.0,4.0,4.0,0.2821607142857143
2022,4,4,2022041,2,Mercedes,-0.169,-0.13,-0.168,-0.13,0.743,0.696,14.0,14.0,14.0,0.1957142857142857
2022,4,4,2022041,2,Alfa Romeo,-0.123,-0.002,-0.122,-0.0,1.003,0.878,3.0,3.0,3.0,0.3686071428571429
2022,4,4,2022041,2,Ferrari,-,-,-,-,-,-,,,-,
2022,4,4,2022041,2,Alpha Tauri,-0.347,-0.287,-0.326,-0.263,0.681,0.681,9.0,9.0,9.0,-0.0121964285714285
2022,4,4,2022041,2,Aston Martin,-0.403,-0.322,-0.387,-0.304,0.223,0.193,15.0,15.0,15.0,-0.2887499999999999
2022,4,4,2022041,2,Haas F1 Team,-0.405,-0.158,-0.4,-0.151,0.281,-0.026,16.0,16.0,22.0,-0.276125
2022,4,4,2022041,2,Williams,-0.692,-0.59,-0.705,-0.601,0.023,-0.079,18.0,18.0,24.0,-0.6666909090909092
2022,4,4,2022041,2,Alpine,-,-,-,-,-,-,,,-,
2022,5,5,2022051,2,Red Bull Racing,1.094,1.192,1.115,1.216,0.77,0.716,2.0,2.0,2.0,1.4677391304347829
2022,5,5,2022051,2,Alpha Tauri,-0.618,-0.47,-0.695,-0.531,0.438,0.281,17.0,17.0,17.0,-0.4427428571428571
2022,5,5,2022051,2,Alpine,-0.406,-0.366,-0.398,-0.358,0.219,0.213,19.0,19.0,19.0,-0.2884
2022,5,5,2022051,2,Ferrari,1.114,1.159,1.109,1.156,0.327,0.345,6.0,6.0,6.0,1.2883695652173912
2022,5,5,2022051,2,Aston Martin,-0.636,-0.516,-0.608,-0.482,0.084,0.0,15.0,15.0,10.0,-0.6235744680851065
2022,5,5,2022051,2,Haas F1 Team,-0.448,-0.342,-0.405,-0.29,-0.102,-0.103,22.0,22.0,16.0,-0.3518292682926829
2022,5,5,2022051,2,Williams,-1.028,-0.862,-1.004,-0.847,0.974,1.017,24.0,24.0,24.0,-0.4960222222222221
2022,5,5,2022051,2,Alfa Romeo,0.154,0.233,0.1,0.1,-0.625,-0.625,3.0,3.0,3.0,0.1787555555555555
2022,5,5,2022051,2,McLaren,-0.522,-0.401,-0.454,-0.38,-0.283,-0.24,4.0,4.0,4.0,-0.3085714285714286
2022,5,5,2022051,2,Mercedes,0.187,0.308,0.188,0.312,0.18,0.179,1.0,1.0,1.0,0.2779999999999999
2022,6,6,2022061,2,Red Bull Racing,1.15,1.298,1.172,1.337,0.025,0.12,2.0,2.0,2.0,1.1685344827586208
2022,6,6,2022061,2,Mercedes,0.796,0.885,0.766,0.853,-0.099,-0.103,1.0,1.0,1.0,0.8719833333333334
2022,6,6,2022061,2,Ferrari,0.83,1.088,0.746,1.176,-1.432,-0.602,6.0,6.0,6.0,1.4390454545454543
2022,6,6,2022061,2,Alfa Romeo,-0.096,0.015,0.031,0.107,1.34,1.319,3.0,3.0,3.0,0.0911833333333333
2022,6,6,2022061,2,Alpine,0.124,0.225,0.161,0.25,0.239,0.221,13.0,13.0,13.0,0.2376034482758621
2022,6,6,2022061,2,McLaren,-0.233,-0.164,-0.23,-0.163,0.894,0.862,4.0,4.0,4.0,0.1323275862068965
2022,6,6,2022061,2,Alpha Tauri,-0.314,-0.229,-0.341,-0.248,0.558,0.428,9.0,9.0,9.0,-0.0857543859649122
2022,6,6,2022061,2,Aston Martin,-0.704,-0.533,-0.685,-0.52,-0.11,-0.072,10.0,15.0,10.0,-0.6714385964912281
2022,6,6,2022061,2,Haas F1 Team,-1.147,-0.951,-1.158,-0.953,0.212,0.173,16.0,16.0,16.0,-1.0781186440677966
2022,6,6,2022061,2,Williams,-1.564,-1.354,-1.588,-1.371,0.465,0.52,18.0,18.0,18.0,-1.390482142857143
2022,7,7,2022071,2,Red Bull Racing,0.904,0.923,0.771,0.792,-0.012,-0.054,equal,5.0,5.0,0.968132075471698
2022,7,7,2022071,2,Alpha Tauri,-0.58,-0.281,-0.681,-0.356,0.433,-0.189,17.0,17.0,17.0,-0.3486274509803921
2022,7,7,2022071,2,Alpine,-0.451,-0.432,-0.451,-0.432,0.309,0.33,19.0,19.0,19.0,-0.2967407407407408
2022,7,7,2022071,2,Ferrari,0.84,0.863,0.865,0.889,0.214,0.202,6.0,6.0,6.0,0.9721764705882352
2022,7,7,2022071,2,Aston Martin,-0.306,-0.152,-0.327,-0.165,0.312,0.523,15.0,15.0,10.0,-0.1425
2022,7,7,2022071,2,Haas F1 Team,-1.096,-0.878,-0.958,-0.958,-1.066,-1.066,22.0,22.0,16.0,-0.7251176470588236
2022,7,7,2022071,2,Williams,-0.394,-0.129,0.239,0.486,-0.559,-0.537,18.0,18.0,24.0,-0.0889393939393938
2022,7,7,2022071,2,Alfa Romeo,-1.007,-0.817,-1.026,-0.826,-0.461,-0.073,3.0,3.0,3.0,-0.7822962962962963
2022,7,7,2022071,2,McLaren,0.068,0.128,-0.016,0.044,-2.059,-2.178,4.0,4.0,4.0,1.102083333333333
2022,7,7,2022071,2,Mercedes,0.041,0.088,-0.039,0.011,-0.711,-0.682,14.0,14.0,14.0,0.4546851851851851
2022,8,8,2022081,2,Red Bull Racing,1.639,1.692,1.621,1.678,0.462,0.4,2.0,2.0,2.0,1.826619047619048
2022,8,8,2022081,2,Alpha Tauri,-0.009,0.056,0.018,0.087,-0.168,-0.195,17.0,17.0,9.0,0.1017435897435897
2022,8,8,2022081,2,Alpine,-0.398,-0.335,-0.378,-0.323,0.594,0.504,19.0,19.0,19.0,-0.0805348837209302
2022,8,8,2022081,2,Ferrari,1.835,1.848,1.67,1.67,0.512,0.512,6.0,6.0,6.0,2.002866666666667
2022,8,8,2022081,2,Aston Martin,-0.584,-0.426,-0.653,-0.472,-0.699,-0.899,15.0,15.0,15.0,-0.2662727272727272
2022,8,8,2022081,2,Haas F1 Team,-0.611,-0.482,-0.558,-0.433,0.51,0.417,22.0,22.0,22.0,-0.3255925925925926
2022,8,8,2022081,2,Williams,-1.036,-0.867,-1.064,-0.879,1.608,1.463,24.0,24.0,24.0,-0.276725
2022,8,8,2022081,2,Alfa Romeo,-0.533,-0.453,-0.51,-0.439,1.076,1.038,23.0,23.0,23.0,0.0276666666666666
2022,8,8,2022081,2,McLaren,-0.257,-0.18,-0.259,-0.19,-0.216,-0.249,4.0,4.0,4.0,-0.1510232558139534
2022,8,8,2022081,2,Mercedes,0.505,0.526,0.505,0.526,-0.501,-0.543,14.0,14.0,14.0,0.7554545454545454
2022,9,9,2022091,2,Red Bull Racing,1.178,1.22,0.509,0.546,1.101,1.027,2.0,2.0,2.0,1.2891636363636363
2022,9,9,2022091,2,Alpha Tauri,-0.408,-0.352,-0.315,-0.285,0.034,0.059,9.0,9.0,9.0,-0.374725
2022,9,9,2022091,2,Alpine,0.087,0.137,0.1,0.151,0.013,0.012,19.0,19.0,13.0,0.0894210526315789
2022,9,9,2022091,2,Ferrari,0.758,0.804,0.785,0.829,-1.003,-1.006,8.0,8.0,8.0,1.2292280701754386
2022,9,9,2022091,2,Aston Martin,-0.414,-0.36,-0.397,-0.343,-0.148,-0.191,15.0,15.0,15.0,-0.33368
2022,9,9,2022091,2,Haas F1 Team,-0.77,-0.696,-0.148,-0.082,0.302,0.247,22.0,22.0,16.0,-0.2903571428571428
2022,9,9,2022091,2,Williams,-0.982,-0.893,-0.982,-0.902,0.701,0.651,24.0,24.0,24.0,-0.6519454545454547
2022,9,9,2022091,2,Alfa Romeo,-0.187,-0.148,-0.176,-0.137,-0.074,-0.072,3.0,3.0,3.0,-0.1608070175438596
2022,9,9,2022091,2,McLaren,-0.531,-0.458,-0.522,-0.462,0.029,0.007,4.0,4.0,7.0,-0.5265000000000001
2022,9,9,2022091,2,Mercedes,0.889,0.929,0.868,0.91,0.078,0.066,1.0,1.0,1.0,0.941690909090909
2022,10,10,2022101,2,Red Bull Racing,0.435,0.487,0.396,0.439,-1.204,-1.212,5.0,5.0,5.0,0.9383414634146342
2022,10,10,2022101,2,Alpha Tauri,-1.547,-1.181,-1.53,-0.977,0.701,0.326,17.0,17.0,17.0,-1.085421052631579
2022,10,10,2022101,2,Alpine,-0.04,0.027,-0.125,-0.078,0.763,0.716,19.0,19.0,19.0,0.2990487804878049
2022,10,10,2022101,2,Ferrari,1.201,1.291,1.197,1.286,0.016,0.014,6.0,6.0,6.0,1.205951219512195
2022,10,10,2022101,2,Aston Martin,-0.551,-0.5,-0.538,-0.484,-0.278,-0.186,15.0,15.0,15.0,-0.412775
2022,10,10,2022101,2,Haas F1 Team,-0.525,-0.465,-0.522,-0.463,-0.227,-0.181,16.0,16.0,16.0,-0.4073749999999999
2022,10,10,2022101,2,Williams,-,-,-,-,-,-,,,-,
2022,10,10,2022101,2,Alfa Romeo,-,-,-,-,-,-,,,-,
2022,10,10,2022101,2,McLaren,-0.216,-0.12,-0.25,-0.17,-0.97,-0.993,4.0,4.0,4.0,0.2321951219512195
2022,10,10,2022101,2,Mercedes,-,-,-,-,-,-,,,-,
2022,11,11,2022110,2,Red Bull Racing,0.957,0.995,0.957,0.995,0.585,0.564,2.0,2.0,2.0,1.2497142857142858
2022,11,11,2022110,2,Ferrari,1.183,1.251,1.183,1.251,0.151,0.168,6.0,6.0,6.0,1.2586190476190475
2022,11,11,2022110,2,Mercedes,0.365,0.391,0.365,0.391,0.818,0.812,14.0,14.0,14.0,0.7742857142857142
2022,11,11,2022110,2,Alpine,-,-,-,-,-,-,,,-,
2022,11,11,2022110,2,Haas F1 Team,-0.205,-0.107,-0.205,-0.107,0.103,-0.002,22.0,22.0,22.0,-0.1538571428571428
2022,11,11,2022110,2,Alfa Romeo,-0.368,-0.246,-0.368,-0.246,0.323,0.254,3.0,3.0,3.0,-0.2063809523809523
2022,11,11,2022110,2,McLaren,-0.185,-0.137,-0.185,-0.137,0.029,0.021,4.0,4.0,4.0,-0.1703333333333333
2022,11,11,2022110,2,Aston Martin,-1.442,-0.614,-1.531,-0.635,1.9,0.257,10.0,10.0,10.0,-0.5502857142857144
2022,11,11,2022110,2,Alpha Tauri,-0.72,-0.623,-0.72,-0.623,0.213,0.233,17.0,17.0,17.0,-0.6135714285714288
2022,11,11,2022110,2,Williams,-1.053,-0.978,-1.053,-0.978,0.844,0.932,24.0,24.0,24.0,-0.6310952380952382
2022,12,11,2022111,2,Red Bull Racing,0.327,0.407,-0.24,-0.115,2.668,2.472,2.0,2.0,2.0,0.9394920634920634
2022,12,11,2022111,2,Alpha Tauri,-0.535,-0.401,-0.545,-0.409,0.151,0.03,17.0,17.0,17.0,-0.4489677419354838
2022,12,11,2022111,2,Alpine,-0.116,-0.043,-0.103,-0.028,-0.083,-0.024,13.0,13.0,13.0,-0.0754838709677419
2022,12,11,2022111,2,Ferrari,0.959,1.013,0.915,0.978,0.044,0.073,6.0,6.0,6.0,1.0289838709677417
2022,12,11,2022111,2,Aston Martin,-0.516,-0.334,-0.52,-0.325,0.188,-0.09,10.0,10.0,10.0,-0.4569999999999999
2022,12,11,2022111,2,Haas F1 Team,-0.175,-0.104,-0.168,-0.093,-0.165,-0.118,16.0,16.0,16.0,-0.1060491803278688
2022,12,11,2022111,2,Williams,-0.623,-0.498,-0.589,-0.49,0.63,0.507,24.0,24.0,24.0,-0.4357377049180326
2022,12,11,2022111,2,Alfa Romeo,-0.295,-0.164,-0.304,-0.169,-0.027,-0.093,23.0,23.0,3.0,-0.2683442622950819
2022,12,11,2022111,2,McLaren,-0.215,-0.15,-0.228,-0.159,-0.271,-0.219,4.0,4.0,4.0,-0.0834098360655737
2022,12,11,2022111,2,Mercedes,0.339,0.41,0.347,0.419,0.13,0.122,1.0,1.0,1.0,0.415774193548387
2022,13,12,2022121,2,Red Bull Racing,0.984,1.047,0.997,1.062,0.476,0.477,2.0,2.0,2.0,1.207340909090909
2022,13,12,2022121,2,Alpha Tauri,-0.748,-0.678,-0.883,-0.87,0.35,0.374,17.0,17.0,17.0,-0.6582
2022,13,12,2022121,2,Alpine,-0.116,-0.06,-0.116,-0.06,0.361,0.378,19.0,19.0,19.0,0.064
2022,13,12,2022121,2,Ferrari,1.09,1.168,0.684,0.792,1.352,1.421,6.0,6.0,6.0,1.3598666666666666
2022,13,12,2022121,2,Aston Martin,-0.503,-0.455,-0.503,-0.455,0.033,0.036,15.0,10.0,10.0,-0.4861777777777777
2022,13,12,2022121,2,Haas F1 Team,-0.612,-0.529,-0.6,-0.519,0.414,0.361,22.0,16.0,22.0,-0.3697931034482759
2022,13,12,2022121,2,Williams,-0.733,-0.645,-0.681,-0.615,0.246,0.251,24.0,24.0,24.0,-0.6846444444444445
2022,13,12,2022121,2,Alfa Romeo,-0.692,-0.563,-0.703,-0.576,-0.531,-0.428,23.0,23.0,3.0,-0.4208837209302325
2022,13,12,2022121,2,McLaren,-0.34,-0.278,-0.34,-0.278,-0.286,-0.258,4.0,4.0,4.0,-0.1973111111111111
2022,13,12,2022121,2,Mercedes,0.837,0.904,0.846,0.914,0.082,0.039,1.0,1.0,1.0,0.8674565217391302
2022,14,13,2022131,2,Red Bull Racing,0.909,1.037,0.898,1.036,0.028,0.059,5.0,5.0,2.0,0.97435
2022,14,13,2022131,2,Alpha Tauri,-0.821,-0.593,-0.831,-0.616,0.743,0.636,17.0,17.0,17.0,-0.4905932203389829
2022,14,13,2022131,2,Alpine,-0.636,-0.472,-0.614,-0.47,0.067,0.094,19.0,19.0,19.0,-0.6140983606557376
2022,14,13,2022131,2,Ferrari,0.906,0.981,0.904,0.978,0.308,0.374,6.0,6.0,6.0,1.0673275862068965
2022,14,13,2022131,2,Aston Martin,-0.264,-0.128,-0.263,-0.124,-0.085,-0.1,10.0,10.0,15.0,-0.232864406779661
2022,14,13,2022131,2,Haas F1 Team,-0.722,-0.485,-0.71,-0.463,-0.119,-0.041,16.0,16.0,16.0,-0.6473389830508476
2022,14,13,2022131,2,Williams,-0.716,-0.586,-0.686,-0.549,0.092,0.102,24.0,24.0,24.0,-0.7009137931034484
2022,14,13,2022131,2,Alfa Romeo,-0.638,-0.532,-0.633,-0.523,0.371,0.313,3.0,23.0,23.0,-0.4490847457627118
2022,14,13,2022131,2,McLaren,-0.237,-0.184,-0.235,-0.187,-0.579,-0.581,4.0,4.0,4.0,0.0870508474576271
2022,14,13,2022131,2,Mercedes,0.817,0.909,0.823,0.915,0.222,0.267,1.0,1.0,1.0,0.9196833333333334
2022,15,14,2022141,2,Red Bull Racing,1.613,1.683,1.603,1.676,0.72,0.689,2.0,2.0,2.0,1.898542857142857
2022,15,14,2022141,2,Alpha Tauri,-0.451,-0.341,-0.469,-0.351,0.086,0.077,17.0,17.0,17.0,-0.4287714285714286
2022,15,14,2022141,2,Alpine,-0.006,0.08,-0.007,0.087,-0.14,-0.171,13.0,13.0,13.0,0.0554
2022,15,14,2022141,2,Ferrari,0.615,0.698,0.599,0.675,-0.824,-0.805,8.0,8.0,8.0,1.0212571428571426
2022,15,14,2022141,2,Aston Martin,-0.319,-0.234,-0.284,-0.192,-0.563,-0.461,15.0,15.0,15.0,-0.0075999999999999
2022,15,14,2022141,2,Haas F1 Team,-0.87,-0.773,-0.868,-0.783,-0.338,-0.409,16.0,16.0,16.0,-0.8155588235294118
2022,15,14,2022141,2,Williams,-0.841,-0.76,-0.806,-0.721,0.199,0.112,18.0,18.0,24.0,-0.7078571428571429
2022,15,14,2022141,2,Alfa Romeo,-,-,-,-,-,-,,,-,
2022,15,14,2022141,2,McLaren,-0.769,-0.712,-0.76,-0.709,-0.118,-0.091,equal,equal,4.0,-0.6820000000000002
2022,15,14,2022141,2,Mercedes,-,-,-,-,-,-,,,-,
2022,16,15,2022151,2,Red Bull Racing,0.742,0.825,0.745,0.832,0.598,0.53,2.0,2.0,2.0,1.0067627118644067
2022,16,15,2022151,2,Alpha Tauri,-0.335,-0.289,-0.299,-0.28,0.113,0.111,9.0,9.0,17.0,-0.2928749999999999
2022,16,15,2022151,2,Alpine,-0.026,0.047,-0.032,0.043,0.216,0.272,19.0,19.0,19.0,0.098603448275862
2022,16,15,2022151,2,Ferrari,0.479,0.535,0.478,0.538,0.417,0.438,6.0,6.0,6.0,0.6624107142857143
2022,16,15,2022151,2,Aston Martin,-0.19,-0.145,-0.191,-0.141,0.565,0.561,10.0,10.0,10.0,0.1009464285714285
2022,16,15,2022151,2,Haas F1 Team,-0.448,-0.409,-0.424,-0.384,-0.128,-0.163,16.0,16.0,16.0,-0.3889821428571429
2022,16,15,2022151,2,Williams,-0.973,-0.882,-0.946,-0.856,0.735,0.604,24.0,24.0,24.0,-0.5785660377358491
2022,16,15,2022151,2,Alfa Romeo,-0.687,-0.584,-0.698,-0.583,0.068,0.125,23.0,23.0,3.0,-0.682767441860465
2022,16,15,2022151,2,McLaren,-0.304,-0.19,-0.301,-0.191,-0.775,-0.794,4.0,4.0,4.0,0.0776206896551724
2022,16,15,2022151,2,Mercedes,0.779,0.855,0.781,0.86,-0.226,-0.213,14.0,14.0,14.0,0.864271186440678
2022,17,16,2022161,2,Red Bull Racing,1.064,1.112,1.026,1.081,0.892,0.822,2.0,2.0,2.0,1.452439024390244
2022,17,16,2022161,2,Alpha Tauri,-0.507,-0.447,-0.505,-0.444,0.081,0.118,17.0,17.0,17.0,-0.4631219512195123
2022,17,16,2022161,2,Alpine,-0.476,-0.408,-0.433,-0.366,-0.094,-0.011,13.0,13.0,13.0,-0.470170731707317
2022,17,16,2022161,2,Ferrari,1.121,1.152,1.15,1.18,0.732,0.711,6.0,6.0,6.0,1.4539756097560976
2022,17,16,2022161,2,Aston Martin,-0.807,-0.743,-0.544,-0.48,0.108,0.188,equal,equal,15.0,-0.59875
2022,17,16,2022161,2,Haas F1 Team,-0.743,-0.624,-0.75,-0.633,-0.527,-0.416,16.0,16.0,16.0,-0.508170731707317
2022,17,16,2022161,2,Alfa Romeo,-0.5,-0.424,-0.49,-0.409,0.179,0.177,23.0,23.0,23.0,-0.4282682926829269
2022,17,16,2022161,2,McLaren,-0.134,-0.09,-0.136,-0.089,-0.55,-0.573,4.0,4.0,4.0,0.1432439024390244
2022,17,16,2022161,2,Mercedes,0.529,0.599,0.552,0.616,-0.476,-0.42,14.0,14.0,14.0,0.7852
2022,17,16,2022161,2,Williams,-0.608,-0.532,-0.63,-0.554,0.375,0.299,26.0,26.0,26.0,-0.4311951219512195
2022,18,17,2022171,2,Red Bull Racing,1.487,1.523,1.487,1.526,-1.637,-1.56,5.0,5.0,5.0,2.255289473684211
2022,18,17,2022171,2,Alpha Tauri,-0.527,-0.402,-0.296,-0.296,0.594,0.594,17.0,17.0,17.0,-0.5061944444444444
2022,18,17,2022171,2,Alpine,-0.255,-0.239,-0.197,-0.179,1.638,1.602,19.0,19.0,19.0,0.6221428571428572
2022,18,17,2022171,2,Ferrari,1.782,1.845,1.841,1.907,0.613,0.661,6.0,6.0,6.0,2.08072972972973
2022,18,17,2022171,2,Aston Martin,-0.415,-0.358,-0.404,-0.347,-0.161,-0.175,15.0,15.0,15.0,-0.3233589743589743
2022,18,17,2022171,2,Haas F1 Team,-1.271,-1.2,-1.33,-1.252,-0.032,-0.08,16.0,16.0,16.0,-1.2413333333333332
2022,18,17,2022171,2,Williams,-2.046,-1.978,-2.716,-2.634,0.134,0.298,24.0,24.0,24.0,-1.8358571428571435
2022,18,17,2022171,2,Alfa Romeo,-1.492,-1.369,-1.944,-1.944,-1.26,-1.26,3.0,3.0,3.0,-1.3812051282051283
2022,18,17,2022171,2,McLaren,0.121,0.148,0.121,0.148,-1.501,-1.507,4.0,4.0,4.0,0.8716341463414634
2022,18,17,2022171,2,Mercedes,-0.566,-0.231,-0.647,-0.268,1.234,0.831,1.0,1.0,1.0,-0.0432499999999999
2022,19,18,2022181,2,Red Bull Racing,1.189,1.23,1.189,1.23,0.991,0.91,2.0,2.0,2.0,1.68505
2022,19,18,2022181,2,Alpha Tauri,-0.092,0.028,-0.157,-0.03,-0.578,-0.557,9.0,9.0,9.0,0.0770555555555555
2022,19,18,2022181,2,Alpine,0.69,0.764,0.786,0.856,0.998,1.033,19.0,19.0,19.0,1.2849411764705885
2022,19,18,2022181,2,Ferrari,-,-,-,-,-,-,,,-,
2022,19,18,2022181,2,Aston Martin,0.176,0.348,0.06,0.205,0.158,0.091,10.0,10.0,15.0,0.2068181818181818
2022,19,18,2022181,2,Haas F1 Team,-1.478,-1.366,-1.385,-1.257,-0.114,-0.141,16.0,16.0,22.0,-1.41055
2022,19,18,2022181,2,Williams,-,-,-,-,-,-,,,-,
2022,19,18,2022181,2,Alfa Romeo,-0.815,-0.63,-0.668,-0.559,1.362,1.457,23.0,23.0,23.0,-0.1452105263157894
2022,19,18,2022181,2,McLaren,-0.791,-0.708,-0.897,-0.809,0.363,0.36,7.0,7.0,7.0,-0.7153684210526317
2022,19,18,2022181,2,Mercedes,0.289,0.435,0.289,0.435,-0.092,0.049,14.0,equal,14.0,0.33465
2022,20,19,2022191,2,Red Bull Racing,1.532,1.602,1.562,1.639,0.386,0.345,2.0,2.0,2.0,1.7423170731707318
2022,20,19,2022191,2,Alpha Tauri,-0.4,-0.249,-0.429,-0.271,0.184,0.173,17.0,17.0,17.0,-0.3246829268292683
2022,20,19,2022191,2,Alpine,-0.495,-0.417,-0.505,-0.425,0.01,-0.017,19.0,19.0,19.0,-0.4816666666666667
2022,20,19,2022191,2,Ferrari,-,-,-,-,-,-,,,-,
2022,20,19,2022191,2,Aston Martin,0.08,0.183,-0.008,0.133,-0.069,-0.011,equal,10.0,15.0,0.1137906976744185
2022,20,19,2022191,2,Haas F1 Team,-0.883,-0.793,-0.893,-0.802,-0.173,-0.262,16.0,16.0,16.0,-0.8069302325581393
2022,20,19,2022191,2,Williams,-1.279,-1.19,-1.307,-1.211,0.69,0.612,24.0,24.0,24.0,-0.9781162790697674
