SprintIndex,SeasonID,DriverID,FullName,ConsistencyNormalizedAvg,OvertakesNormalizedAvg,QualiTeammateDiscreteAvg,ConsistencyTeammateDiscreteAvg,PaceTeammateDiscreteAvg,StartTeammateDiscreteAvg,OvertakesTeammateDiscreteAvg,MistakesTeammateDiscreteAvg,QualiTeammateNormalizedAvg,ConsistencyTeammateNormalizedAvg,PaceTeammateNormalizedAvg,StartTeammateNormalizedAvg,OvertakesTeammateNormalizedAvg,MistakesTeammateNormalizedAvg,PaceNormalizedAvg,StartNormalizedAvg,LevelNormalizedAvg,ConsistencyAvg,OvertakesSum,OvertakesAvg,OvertakesGainAvg,OvertakesLostAvg,PaceAvg,StartSum,StartAvg,StartGainAvg,StartLostAvg
0,2022,2,Max Verstappen,7.87,6.41,9.09,6.666666666666666,6.666666666666666,3.333333333333333,0.0,6.666666666666666,5.651468293171536,4.714101474769024,5.103616887825716,3.882999886843555,4.242954034872129,4.81096245568769,9.50,5.33,7.21,0.144,-1.0,-0.3333333333333333,0.67,1.00,74.784,-1.0,-0.3333333333333333,0.00,0.33
0,2022,5,Sergio Perez,8.17,8.73,0.91,3.333333333333333,3.333333333333333,6.666666666666666,10.0,3.333333333333333,4.348531706828464,5.285898525230976,4.896383112174284,6.117000113156444,5.757045965127871,5.18903754431231,9.10,8.50,8.32,0.148,8.0,2.6666666666666665,2.67,0.00,74.94833333333334,6.0,2.0,2.00,0.00
0,2022,16,Mick Schumacher,7.93,6.50,9.09,6.666666666666666,3.333333333333333,6.666666666666666,6.666666666666666,6.666666666666666,6.136345609165712,5.903864047234901,5.011344914405441,5.766889835666463,6.709914806748447,6.544958813110452,5.42,8.33,7.76,0.194,1.0,0.3333333333333333,1.00,0.67,76.14633333333333,5.0,1.6666666666666667,1.67,0.00
0,2022,7,Daniel Ricciardo,7.67,7.13,3.18,3.333333333333333,0.0,0.0,6.666666666666666,6.666666666666666,4.40159822938867,5.119881800411471,4.843584707623585,5.0,5.743163128705296,5.805963430078619,5.70,6.54,7.39,0.164,3.0,1.0,1.33,0.33,76.05733333333335,2.0,0.6666666666666666,1.33,0.67
0,2022,9,Yuki Tsunoda,7.84,6.46,0.45,6.666666666666666,3.333333333333333,6.666666666666666,0.0,10.0,3.8921782667120466,5.139917035135263,4.782443961518863,6.608532214354401,4.484324536516604,7.174137720977391,4.34,7.26,7.51,0.194,0.0,0.0,1.67,1.67,76.53,0.0,0.0,1.67,1.67
0,2022,13,Esteban Ocon,6.92,3.83,5.00,5.0,0.0,5.0,5.0,3.333333333333333,5.0070152189444075,3.869016328156113,3.4174539184045583,6.419480519480519,3.64893001735107,6.4019520851818985,4.35,6.45,6.33,0.186,-13.0,-4.333333333333333,0.00,4.33,76.46433333333333,0.0,0.0,0.33,0.33
0,2022,6,Charles Leclerc,8.77,6.61,5.91,6.666666666666666,6.666666666666666,3.333333333333333,3.333333333333333,6.666666666666666,5.2800865553836696,6.381782326106392,5.160254096168996,4.788732394366197,4.348632359758924,6.366355019886102,9.40,6.83,8.09,0.148,2.0,0.6666666666666666,1.00,0.33,74.80166666666666,1.0,0.3333333333333333,0.33,0.00
0,2022,3,Valtteri Bottas,6.71,7.77,2.27,10.0,10.0,5.0,0.0,10.0,4.771452887901614,6.243445228952476,5.16545995078306,5.219242902208201,4.166666666666666,7.779890067471768,5.88,4.29,6.49,0.203,5.0,1.6666666666666667,2.00,0.33,76.00933333333334,-2.0,-0.6666666666666666,1.00,1.67
0,2022,14,George Russell,8.04,7.17,9.09,6.666666666666666,10.0,10.0,3.333333333333333,10.0,6.125097926046102,5.725214754500979,5.427179480695444,6.1623744812949415,4.567796610169491,5.366378920119933,7.53,5.33,7.44,0.137,3.0,1.0,1.00,0.00,75.35866666666668,-1.0,-0.3333333333333333,0.00,0.33
0,2022,8,Carlos Sainz,6.33,8.48,4.09,3.333333333333333,3.333333333333333,6.666666666666666,6.666666666666666,3.333333333333333,4.71991344461633,3.6182176738936067,4.839745903831004,5.211267605633804,5.651367640241075,3.633644980113899,8.87,7.58,6.89,0.197,7.0,2.3333333333333335,2.33,0.00,74.958,2.0,0.6666666666666666,0.67,0.00
0,2022,17,Pierre Gasly,7.49,7.83,9.55,3.333333333333333,6.666666666666666,3.333333333333333,10.0,0.0,6.107821733287953,4.860082964864736,5.217556038481136,3.3914677856455984,5.515675463483397,4.238793418533914,4.93,4.37,7.03,0.195,4.0,1.3333333333333333,2.00,0.67,76.30633333333333,-8.0,-2.6666666666666665,0.33,3.00
0,2022,4,Lando Norris,7.26,5.44,6.82,6.666666666666666,10.0,10.0,3.333333333333333,3.333333333333333,5.59840177061133,4.880118199588529,5.156415292376414,5.0,4.256836871294702,4.194036569921382,6.09,6.54,6.84,0.170,-4.0,-1.3333333333333333,0.67,2.00,75.928,2.0,0.6666666666666666,0.67,0.00
0,2022,19,Fernando Alonso,6.40,6.07,5.00,5.0,10.0,5.0,5.0,6.666666666666666,4.992984781055592,6.130983671843887,6.582546081595442,3.58051948051948,6.35106998264893,8.598047914818101,6.35,3.81,5.92,0.186,0.0,0.0,1.00,1.00,78.47999999999999,-1.0,-0.5,0.50,1.00
0,2022,22,Kevin Magnussen,5.83,3.27,DNC,3.333333333333333,6.666666666666666,3.333333333333333,3.333333333333333,3.333333333333333,,4.096135952765099,4.988655085594558,4.233110164333536,3.2900851932515525,3.4550411868895474,5.47,6.08,5.45,0.222,-12.0,-4.0,0.00,4.00,76.11533333333334,0.0,0.0,0.00,0.00
0,2022,10,Lance Stroll,7.30,6.19,3.64,10.0,3.333333333333333,3.333333333333333,6.666666666666666,10.0,4.670176603924928,7.301162572295462,5.956594426803836,5.198295416915028,7.071591888772399,6.978916387792956,4.58,7.43,7.14,0.176,-1.0,-0.3333333333333333,0.67,1.00,76.416,4.0,1.3333333333333333,2.00,0.67
0,2022,18,Nicholas Latifi,6.63,4.96,0.91,5.0,0.0,0.0,10.0,10.0,3.8749020739538977,5.1781495351614115,3.8841253737239514,4.357142857142858,5.625,5.407707440142854,1.79,4.95,6.07,0.209,-6.0,-2.0,0.67,2.67,77.38633333333333,-2.0,-0.6666666666666666,0.33,1.00
0,2022,24,Alexander Albon,7.55,3.69,DNC,5.0,10.0,10.0,0.0,0.0,,4.8218504648385885,6.115874626276049,5.642857142857142,4.375,4.592292559857147,3.48,4.58,6.71,0.220,-4.0,-2.0,0.00,1.67,76.392,-4.0,-1.3333333333333333,0.67,2.00
0,2022,1,Lewis Hamilton,6.41,8.54,7.73,3.333333333333333,0.0,0.0,6.666666666666666,0.0,5.228547112098386,4.274785245499021,4.572820519304555,3.8376255187050585,5.432203389830508,4.633621079880068,6.55,3.88,6.35,0.197,8.0,2.6666666666666665,2.67,0.00,75.724,-5.0,-1.6666666666666667,0.00,1.67
0,2022,15,Sebastian Vettel,2.97,3.81,6.36,0.0,6.666666666666666,6.666666666666666,3.333333333333333,0.0,5.329823396075072,2.6988374277045364,4.043405573196163,4.801704583084972,2.9284081112276006,3.0210836122070446,3.54,7.00,3.78,0.825,-6.0,-2.0,1.00,3.00,76.87866666666666,4.0,1.3333333333333333,2.00,0.67
0,2022,23,Guanyu Zhou,5.11,9.72,DNC,0.0,0.0,5.0,10.0,0.0,,3.7565547710475244,4.834540049216938,4.780757097791798,5.833333333333332,3.3301648987923493,5.73,5.24,5.90,0.264,7.0,3.5,2.33,0.00,73.7745,-2.0,-1.0,0.00,1.00
