SprintIndex,SeasonID,RaceID,EventIndex,TeamID,DriverID,DriverIDT,Abbreviation,FullName,Number,Color,LapNumber,LapNumberFlow,Laptime,LaptimeClear,LaptimeMistake,LaptimeNaN,LaptimeClearPace,LaptimeDiff,PaceDiff,PaceDiffDelta,PaceDiffMean,PaceDiffValueBetterID,PaceDiffClear,PaceDiffClearDelta,PaceDiffClearMean,PaceDiffClearValueBetterID,PaceDiffTeammate,Compound,CompoundColor,TyreLife,Stint,StintVerticalLine,StintLabel,StintMeanConsistency,SCLeave,SCEnter,VSCLeave,VSCEnter,Overtakes,Position
0,2025,2025020,1,12,9,9-12,TSU,Yuki Tsunoda,22,#5F86E1,1.0,1,-,-,0,1,-,-,-,-,-,-,-,-,-,-,,M,#F0E628,4,1.0,0,0,0.146,0,0,0,0,,6
0,2025,2025020,1,12,9,9-12,TSU,Yuki Tsunoda,22,#5F86E1,2.0,2,-,-,0,1,-,-,-,-,-,-,-,-,-,-,,M,#F0E628,5,1.0,0,0,0.146,0,0,0,0,0.0,6
0,2025,2025020,1,12,9,9-12,TSU,Yuki Tsunoda,22,#5F86E1,3.0,3,96.488,96.488,0,0,-,-,0.478,1.061,-0.052,9,0.478,1.061,-0.052,9,-0.583,M,#F0E628,6,1.0,0,0,0.146,0,0,0,0,0.0,6
0,2025,2025020,1,12,9,9-12,TSU,Yuki Tsunoda,22,#5F86E1,4.0,4,96.388,96.388,0,0,96.438,0.100,0.542,1.197,-0.056,9,0.542,1.197,-0.056,9,-0.655,M,#F0E628,7,1.0,0,0,0.146,0,0,0,0,0.0,6
0,2025,2025020,1,12,9,9-12,TSU,Yuki Tsunoda,22,#5F86E1,5.0,5,96.527,96.527,0,0,96.458,0.139,0.654,1.388,-0.040,9,0.654,1.388,-0.040,9,-0.734,M,#F0E628,8,1.0,0,0,0.146,0,0,0,0,0.0,6
0,2025,2025020,1,12,9,9-12,TSU,Yuki Tsunoda,22,#5F86E1,6.0,6,96.85,96.85,0,0,96.688,0.323,0.428,1.065,-0.104,9,0.428,1.065,-0.104,9,-0.637,M,#F0E628,9,1.0,0,0,0.146,0,0,0,0,0.0,6
0,2025,2025020,1,12,9,9-12,TSU,Yuki Tsunoda,22,#5F86E1,7.0,7,96.8,96.8,0,0,96.825,0.050,0.517,0.931,0.051,9,0.517,0.931,0.051,9,-0.414,M,#F0E628,10,1.0,0,0,0.146,0,0,0,0,0.0,6
0,2025,2025020,1,12,9,9-12,TSU,Yuki Tsunoda,22,#5F86E1,8.0,8,97.176,97.176,0,0,96.988,0.376,0.381,0.971,-0.104,9,0.381,0.971,-0.104,9,-0.59,M,#F0E628,11,1.0,0,0,0.146,0,0,0,0,0.0,6
0,2025,2025020,1,12,9,9-12,TSU,Yuki Tsunoda,22,#5F86E1,9.0,9,97.444,97.444,0,0,97.31,0.268,0.448,1.410,-0.257,9,0.448,1.410,-0.257,9,-0.962,M,#F0E628,12,1.0,0,0,0.146,0,0,0,0,0.0,6
0,2025,2025020,1,12,9,9-12,TSU,Yuki Tsunoda,22,#5F86E1,10.0,10,97.642,97.642,0,0,97.543,0.198,0.554,1.603,-0.247,9,0.554,1.603,-0.247,9,-1.049,M,#F0E628,13,1.0,0,0,0.146,0,0,0,0,0.0,6
0,2025,2025020,1,12,9,9-12,TSU,Yuki Tsunoda,22,#5F86E1,11.0,11,98.185,97.908,1,0,97.775,0.543,0.233,1.614,-0.574,9,0.510,1.891,-0.435,9,-1.381,M,#F0E628,14,1.0,0,1,0.146,0,0,0,0,0.0,6
0,2025,2025020,1,12,9,9-12,TSU,Yuki Tsunoda,22,#5F86E1,12.0,12,98.174,98.174,0,0,98.041,0.011,0.226,0.199,0.127,9,0.226,0.199,0.127,9,0.027,M,#F0E628,15,1.0,0,0,0.146,0,0,0,0,0.0,6
0,2025,2025020,1,12,9,9-12,TSU,Yuki Tsunoda,22,#5F86E1,13.0,13,98.608,98.608,0,0,98.391,0.434,-0.247,0.036,-0.265,9,-0.247,0.036,-0.265,9,-0.283,M,#F0E628,16,1.0,0,0,0.146,0,0,0,0,0.0,6
0,2025,2025020,1,12,9,9-12,TSU,Yuki Tsunoda,22,#5F86E1,14.0,14,98.639,98.639,0,0,98.624,0.031,0.04,0.455,-0.188,9,0.040,0.455,-0.188,9,-0.415,M,#F0E628,17,1.0,0,0,0.146,0,0,0,0,0.0,6
0,2025,2025020,1,12,9,9-12,TSU,Yuki Tsunoda,22,#5F86E1,15.0,15,99.093,98.782,1,0,98.711,0.454,-0.191,0.050,-0.216,9,0.119,0.360,-0.061,9,-0.241,M,#F0E628,18,1.0,0,0,0.146,0,0,0,0,0.0,6
0,2025,2025020,1,12,9,9-12,TSU,Yuki Tsunoda,22,#5F86E1,16.0,16,98.926,98.926,0,0,98.854,0.167,-0.011,0.608,-0.315,9,-0.011,0.608,-0.315,9,-0.619,M,#F0E628,19,1.0,0,0,0.146,0,0,0,0,0.0,6
0,2025,2025020,1,12,9,9-12,TSU,Yuki Tsunoda,22,#5F86E1,17.0,17,99.038,99.038,0,0,98.982,0.112,-0.006,1.689,-0.851,9,-0.006,0.495,-0.254,9,-1.695,M,#F0E628,20,1.0,0,0,0.146,0,0,0,0,0.0,6
0,2025,2025020,1,12,9,9-12,TSU,Yuki Tsunoda,22,#5F86E1,18.0,18,99.344,99.344,0,0,99.191,0.306,-0.125,0.188,-0.219,9,-0.125,0.188,-0.219,9,-0.313,M,#F0E628,21,1.0,0,0,0.146,0,0,0,0,0.0,6
0,2025,2025020,1,12,9,9-12,TSU,Yuki Tsunoda,22,#5F86E1,19.0,19,98.994,98.994,0,0,99.169,0.350,1.698,-0.518,1.957,33,1.698,-0.518,1.957,33,2.216,M,#F0E628,22,1.0,0,0,0.146,0,0,0,0,0.0,6
0,2025,2025020,1,12,33,33-12,HAD,Isack Hadjar,6,#5F86E1,1.0,1,-,-,0,1,-,-,-,-,-,-,-,-,-,-,,M,#F0E628,3,1.0,0,0,0.270,0,0,0,0,,16
0,2025,2025020,1,12,33,33-12,HAD,Isack Hadjar,6,#5F86E1,2.0,2,-,-,0,1,-,-,-,-,-,-,-,-,-,-,,M,#F0E628,4,1.0,0,0,0.270,0,0,0,0,0.0,16
0,2025,2025020,1,12,33,33-12,HAD,Isack Hadjar,6,#5F86E1,3.0,3,97.549,97.549,0,0,-,-,-0.583,1.061,-0.052,9,-0.583,1.061,-0.052,9,0.478,M,#F0E628,5,1.0,0,0,0.270,0,0,0,0,0.0,16
0,2025,2025020,1,12,33,33-12,HAD,Isack Hadjar,6,#5F86E1,4.0,4,97.585,97.585,0,0,97.567,0.036,-0.655,1.197,-0.056,9,-0.655,1.197,-0.056,9,0.542,M,#F0E628,6,1.0,0,0,0.270,0,0,0,0,0.0,16
0,2025,2025020,1,12,33,33-12,HAD,Isack Hadjar,6,#5F86E1,5.0,5,97.915,97.915,0,0,97.75,0.330,-0.734,1.388,-0.040,9,-0.734,1.388,-0.040,9,0.654,M,#F0E628,7,1.0,0,0,0.270,0,0,0,0,0.0,16
0,2025,2025020,1,12,33,33-12,HAD,Isack Hadjar,6,#5F86E1,6.0,6,97.915,97.915,0,0,97.915,0.000,-0.637,1.065,-0.104,9,-0.637,1.065,-0.104,9,0.428,M,#F0E628,8,1.0,0,0,0.270,0,0,0,0,0.0,16
0,2025,2025020,1,12,33,33-12,HAD,Isack Hadjar,6,#5F86E1,7.0,7,97.731,97.731,0,0,97.823,0.184,-0.414,0.931,0.051,9,-0.414,0.931,0.051,9,0.517,M,#F0E628,9,1.0,0,0,0.270,0,0,0,0,1.0,15
0,2025,2025020,1,12,33,33-12,HAD,Isack Hadjar,6,#5F86E1,8.0,8,98.147,98.147,0,0,97.939,0.416,-0.59,0.971,-0.104,9,-0.590,0.971,-0.104,9,0.381,M,#F0E628,10,1.0,0,0,0.270,0,0,0,0,0.0,15
0,2025,2025020,1,12,33,33-12,HAD,Isack Hadjar,6,#5F86E1,9.0,9,98.854,98.854,0,0,98.5,0.707,-0.962,1.410,-0.257,9,-0.962,1.410,-0.257,9,0.448,M,#F0E628,11,1.0,0,0,0.270,0,0,0,0,1.0,14
0,2025,2025020,1,12,33,33-12,HAD,Isack Hadjar,6,#5F86E1,10.0,10,99.245,99.245,0,0,99.05,0.391,-1.049,1.603,-0.247,9,-1.049,1.603,-0.247,9,0.554,M,#F0E628,12,1.0,0,0,0.270,0,0,0,0,-1.0,15
0,2025,2025020,1,12,33,33-12,HAD,Isack Hadjar,6,#5F86E1,11.0,11,99.799,99.799,0,0,99.522,0.554,-1.381,1.614,-0.574,9,-1.381,1.891,-0.435,9,0.233,M,#F0E628,13,1.0,0,1,0.270,0,0,0,0,0.0,14
