SprintIndex,SeasonID,RaceID,EventIndex,Team,DriverID,Abbreviation,FullName,Number,Color,LapNumber,LapNumberFlow,Laptime,LaptimeClear,LaptimeMistake,LaptimeNaN,LaptimeClearPace,LaptimeDiff,PaceDiff,PaceDiffDelta,PaceDiffMean,PaceDiffValueBetterID,PaceDiffClear,PaceDiffClearDelta,PaceDiffClearMean,PaceDiffClearValueBetterID,PaceDiffTeammate,Compound,CompoundColor,TyreLife,Stint,StintVerticalLine,StintLabel,StintMeanConsistency,SafetyCarLeave,SafetyCarEnter,VirtualSafetyCarLeave,VirtualSafetyCarEnter,Overtakes,Position
2,2025,2025011,0,Racing Bulls,9,TSU,Yuki Tsunoda,22,#6692FF,1.0,1,-,-,0,1,-,-,-,-,-,-,-,-,-,-,,I,#50A078,1,1.0,0,0,-,0,1,0,0,,6
2,2025,2025011,0,Racing Bulls,9,TSU,Yuki Tsunoda,22,#6692FF,2.0,2,-,-,0,1,-,-,-,-,-,-,-,-,-,-,,I,#50A078,2,1.0,1,0,-,0,0,0,0,0.0,6
2,2025,2025011,0,Racing Bulls,9,TSU,Yuki Tsunoda,22,#6692FF,3.0,3,-,-,0,1,-,-,-,-,-,-,-,-,-,-,,I,#50A078,3,2.0,1,0,-,0,0,0,0,0.0,6
2,2025,2025011,0,Racing Bulls,9,TSU,Yuki Tsunoda,22,#6692FF,4.0,4,-,-,0,1,-,-,-,-,-,-,-,-,-,-,,I,#50A078,4,3.0,1,0,-,0,0,0,0,0.0,6
2,2025,2025011,0,Racing Bulls,9,TSU,Yuki Tsunoda,22,#6692FF,5.0,5,-,-,0,1,-,-,-,-,-,-,-,-,-,-,,I,#50A078,5,4.0,0,0,0.205,0,0,0,0,0.0,6
2,2025,2025011,0,Racing Bulls,9,TSU,Yuki Tsunoda,22,#6692FF,6.0,6,-,-,0,1,-,-,-,-,-,-,-,-,-,-,,I,#50A078,6,4.0,0,0,0.205,0,0,0,0,0.0,6
2,2025,2025011,0,Racing Bulls,9,TSU,Yuki Tsunoda,22,#6692FF,7.0,7,-,-,0,1,-,-,-,-,-,-,-,-,-,-,,I,#50A078,7,4.0,0,0,0.205,1,0,0,0,0.0,6
2,2025,2025011,0,Racing Bulls,9,TSU,Yuki Tsunoda,22,#6692FF,8.0,8,-,-,0,1,-,-,-,-,-,-,-,-,-,-,,I,#50A078,8,4.0,0,0,0.205,0,0,0,0,0.0,6
2,2025,2025011,0,Racing Bulls,9,TSU,Yuki Tsunoda,22,#6692FF,9.0,9,95.409,95.409,0,0,-,-,0.733,-,-,-,0.733,-,-,-,,I,#50A078,9,4.0,0,0,0.205,0,0,0,0,0.0,6
2,2025,2025011,0,Racing Bulls,9,TSU,Yuki Tsunoda,22,#6692FF,10.0,10,94.433,94.433,0,0,94.921,0.976,0.29,-,-,-,0.290,-,-,-,,I,#50A078,10,4.0,0,0,0.205,0,0,0,0,0.0,6
2,2025,2025011,0,Racing Bulls,9,TSU,Yuki Tsunoda,22,#6692FF,11.0,11,94.136,94.136,0,0,94.285,0.297,0.082,-,-,-,0.082,-,-,-,,I,#50A078,11,4.0,0,0,0.205,0,0,0,0,0.0,6
2,2025,2025011,0,Racing Bulls,9,TSU,Yuki Tsunoda,22,#6692FF,12.0,12,93.273,93.273,0,0,93.704,0.863,0.396,-,-,-,0.396,-,-,-,,I,#50A078,12,4.0,0,0,0.205,0,0,0,0,0.0,6
2,2025,2025011,0,Racing Bulls,9,TSU,Yuki Tsunoda,22,#6692FF,13.0,13,92.762,92.762,0,0,93.018,0.511,0.344,-,-,-,0.344,-,-,-,,I,#50A078,13,4.0,0,0,0.205,0,0,0,0,0.0,6
2,2025,2025011,0,Racing Bulls,9,TSU,Yuki Tsunoda,22,#6692FF,14.0,14,92.434,92.434,0,0,92.598,0.328,0.253,-,-,-,0.253,-,-,-,,I,#50A078,14,4.0,0,0,0.205,0,0,0,0,0.0,6
2,2025,2025011,0,Racing Bulls,9,TSU,Yuki Tsunoda,22,#6692FF,15.0,15,92.545,92.545,0,0,92.489,0.111,-0.149,-,-,-,-0.149,-,-,-,,I,#50A078,15,4.0,0,0,0.205,0,0,0,0,0.0,6
2,2025,2025011,0,Racing Bulls,9,TSU,Yuki Tsunoda,22,#6692FF,16.0,16,92.133,92.133,0,0,92.339,0.412,0.29,-,-,-,0.290,-,-,-,,I,#50A078,16,4.0,0,0,0.205,0,0,0,0,0.0,6
2,2025,2025011,0,Racing Bulls,9,TSU,Yuki Tsunoda,22,#6692FF,17.0,17,92.645,92.645,0,0,92.389,0.512,0.209,-,-,-,0.209,-,-,-,,I,#50A078,17,4.0,0,0,0.205,0,0,0,0,0.0,6
2,2025,2025011,0,Racing Bulls,9,TSU,Yuki Tsunoda,22,#6692FF,18.0,18,93.444,93.444,0,0,93.044,0.799,-0.487,-,-,-,-0.487,-,-,-,,I,#50A078,18,4.0,0,0,0.205,0,0,0,0,0.0,6
2,2025,2025011,0,Racing Bulls,9,TSU,Yuki Tsunoda,22,#6692FF,19.0,19,93.496,93.496,0,0,93.47,0.052,-0.713,-,-,-,-0.713,-,-,-,,I,#50A078,19,4.0,0,0,0.205,0,0,0,0,0.0,6
2,2025,2025011,0,Racing Bulls,9,TSU,Yuki Tsunoda,22,#6692FF,20.0,20,92.549,92.549,0,0,93.023,0.947,-0.149,-,-,-,-0.149,-,-,-,,I,#50A078,20,4.0,0,1,0.205,0,0,0,0,0.0,6
2,2025,2025011,0,Racing Bulls,9,TSU,Yuki Tsunoda,22,#6692FF,21.0,21,92.012,92.012,0,0,92.28,0.537,0.02,-,-,-,0.020,-,-,-,,I,#50A078,21,4.0,0,0,0.205,0,0,0,0,0.0,6
2,2025,2025011,0,Racing Bulls,9,TSU,Yuki Tsunoda,22,#6692FF,22.0,22,91.567,91.567,0,0,91.79,0.445,0.44,-,-,-,0.440,-,-,-,,I,#50A078,22,4.0,0,0,0.205,0,0,0,0,0.0,6
2,2025,2025011,0,Racing Bulls,9,TSU,Yuki Tsunoda,22,#6692FF,23.0,23,91.793,91.793,0,0,91.68,0.226,0.048,-,-,-,0.048,-,-,-,,I,#50A078,23,4.0,0,0,0.205,0,0,0,0,0.0,6
2,2025,2025011,0,Racing Bulls,9,TSU,Yuki Tsunoda,22,#6692FF,24.0,24,91.38,91.38,0,0,91.586,0.413,0.179,-,-,-,0.179,-,-,-,,I,#50A078,24,4.0,0,0,0.205,0,0,0,0,0.0,6
2,2025,2025011,0,Racing Bulls,9,TSU,Yuki Tsunoda,22,#6692FF,25.0,25,91.38,91.38,0,0,91.38,0.000,-0.131,-,-,-,-0.131,-,-,-,,I,#50A078,25,4.0,0,0,0.205,0,0,0,0,0.0,6
