SprintIndex,SeasonID,RaceID,EventIndex,TeamID,DriverID,DriverIDT,Abbreviation,FullName,Number,Color,LapNumber,LapNumberFlow,Laptime,LaptimeClear,LaptimeMistake,LaptimeNaN,LaptimeClearPace,LaptimeDiff,PaceDiff,PaceDiffDelta,PaceDiffMean,PaceDiffValueBetterID,PaceDiffClear,PaceDiffClearDelta,PaceDiffClearMean,PaceDiffClearValueBetterID,PaceDiffTeammate,Compound,CompoundColor,TyreLife,Stint,StintVerticalLine,StintLabel,StintMeanConsistency,SCLeave,SCEnter,VSCLeave,VSCEnter,Overtakes,Position
1,2025,2025011,0,3,17,17-3,GAS,Pierre Gasly,10,#3494CC,1.0,1,-,-,0,1,-,-,-,-,-,-,-,-,-,-,,I,#50A078,1,1.0,0,0,-,0,1,0,0,,9
1,2025,2025011,0,3,17,17-3,GAS,Pierre Gasly,10,#3494CC,2.0,2,-,-,0,1,-,-,-,-,-,-,-,-,-,-,,I,#50A078,2,1.0,1,0,-,0,0,0,0,0.0,9
1,2025,2025011,0,3,17,17-3,GAS,Pierre Gasly,10,#3494CC,3.0,3,-,-,0,1,-,-,-,-,-,-,-,-,-,-,,I,#50A078,3,2.0,1,0,-,0,0,0,0,0.0,9
1,2025,2025011,0,3,17,17-3,GAS,Pierre Gasly,10,#3494CC,4.0,4,-,-,0,1,-,-,-,-,-,-,-,-,-,-,,I,#50A078,4,3.0,1,0,-,0,0,0,0,0.0,9
1,2025,2025011,0,3,17,17-3,GAS,Pierre Gasly,10,#3494CC,5.0,5,-,-,0,1,-,-,-,-,-,-,-,-,-,-,,I,#50A078,5,4.0,0,0,0.187,0,0,0,0,0.0,9
1,2025,2025011,0,3,17,17-3,GAS,Pierre Gasly,10,#3494CC,6.0,6,-,-,0,1,-,-,-,-,-,-,-,-,-,-,,I,#50A078,6,4.0,0,0,0.187,0,0,0,0,0.0,9
1,2025,2025011,0,3,17,17-3,GAS,Pierre Gasly,10,#3494CC,7.0,7,-,-,0,1,-,-,-,-,-,-,-,-,-,-,,I,#50A078,7,4.0,0,0,0.187,1,0,0,0,0.0,9
1,2025,2025011,0,3,17,17-3,GAS,Pierre Gasly,10,#3494CC,8.0,8,-,-,0,1,-,-,-,-,-,-,-,-,-,-,,I,#50A078,8,4.0,0,0,0.187,0,0,0,0,0.0,9
1,2025,2025011,0,3,17,17-3,GAS,Pierre Gasly,10,#3494CC,9.0,9,96.062,96.062,0,0,-,-,0.08,-,-,-,0.080,-,-,-,,I,#50A078,9,4.0,0,0,0.187,0,0,0,0,0.0,9
1,2025,2025011,0,3,17,17-3,GAS,Pierre Gasly,10,#3494CC,10.0,10,95.527,95.527,0,0,95.794,0.535,-0.804,-,-,-,-0.804,-,-,-,,I,#50A078,10,4.0,0,0,0.187,0,0,0,0,0.0,9
