SprintIndex,SeasonID,RaceID,EventIndex,TeamID,DriverID,DriverIDT,Abbreviation,FullName,Number,Color,LapNumber,LapNumberFlow,Laptime,LaptimeClear,LaptimeMistake,LaptimeNaN,LaptimeClearPace,LaptimeDiff,PaceDiff,PaceDiffDelta,PaceDiffMean,PaceDiffValueBetterID,PaceDiffClear,PaceDiffClearDelta,PaceDiffClearMean,PaceDiffClearValueBetterID,PaceDiffTeammate,Compound,CompoundColor,TyreLife,Stint,StintVerticalLine,StintLabel,StintMeanConsistency,SCLeave,SCEnter,VSCLeave,VSCEnter,Overtakes,Position
0,2025,2025020,1,3,17,17-3,GAS,Pierre Gasly,10,#3494CC,1.0,1,-,-,0,1,-,-,-,-,-,-,-,-,-,-,,M,#F0E628,7,1.0,0,0,0.252,0,0,0,0,,14
0,2025,2025020,1,3,17,17-3,GAS,Pierre Gasly,10,#3494CC,2.0,2,-,-,0,1,-,-,-,-,-,-,-,-,-,-,,M,#F0E628,8,1.0,0,0,0.252,0,0,0,0,0.0,14
0,2025,2025020,1,3,17,17-3,GAS,Pierre Gasly,10,#3494CC,3.0,3,97.481,97.481,0,0,-,-,-0.515,0.205,-0.617,17,-0.515,0.205,-0.617,17,-0.72,M,#F0E628,9,1.0,0,0,0.252,0,0,0,0,0.0,14
0,2025,2025020,1,3,17,17-3,GAS,Pierre Gasly,10,#3494CC,4.0,4,97.697,97.697,0,0,97.589,0.216,-0.767,0.404,-0.969,17,-0.767,0.404,-0.969,17,-1.171,M,#F0E628,10,1.0,0,0,0.252,0,0,0,0,0.0,14
0,2025,2025020,1,3,17,17-3,GAS,Pierre Gasly,10,#3494CC,5.0,5,97.838,97.838,0,0,97.768,0.141,-0.657,0.042,-0.678,17,-0.657,0.042,-0.678,17,-0.699,M,#F0E628,11,1.0,0,0,0.252,0,0,0,0,0.0,14
0,2025,2025020,1,3,17,17-3,GAS,Pierre Gasly,10,#3494CC,6.0,6,97.905,97.905,0,0,97.872,0.067,-0.627,-0.102,-0.576,32,-0.627,-0.102,-0.576,32,-0.525,M,#F0E628,12,1.0,0,0,0.252,0,0,0,0,0.0,14
0,2025,2025020,1,3,17,17-3,GAS,Pierre Gasly,10,#3494CC,7.0,7,97.897,97.897,0,0,97.901,0.008,-0.58,0.339,-0.750,17,-0.580,0.339,-0.750,17,-0.919,M,#F0E628,13,1.0,0,0,0.252,0,0,0,0,0.0,14
0,2025,2025020,1,3,17,17-3,GAS,Pierre Gasly,10,#3494CC,8.0,8,98.669,98.669,0,0,98.283,0.772,-1.112,-0.250,-0.987,32,-1.112,-0.250,-0.987,32,-0.862,M,#F0E628,14,1.0,0,0,0.252,0,0,0,0,0.0,14
0,2025,2025020,1,3,17,17-3,GAS,Pierre Gasly,10,#3494CC,9.0,9,99.469,98.442,1,0,98.556,0.800,-1.577,-1.020,-1.067,32,-0.551,0.006,-0.554,17,-0.557,M,#F0E628,15,1.0,0,0,0.252,0,0,0,0,-1.0,15
0,2025,2025020,1,3,17,17-3,GAS,Pierre Gasly,10,#3494CC,10.0,10,98.216,98.216,0,0,98.329,1.253,-0.02,1.125,-0.583,17,-0.020,1.125,-0.583,17,-1.145,M,#F0E628,16,1.0,0,0,0.252,0,0,0,0,2.0,13
