SprintIndex,SeasonID,RaceID,EventIndex,Team,DriverID,Abbreviation,FullName,Number,Color,LapNumber,LapNumberFlow,Laptime,LaptimeClear,LaptimeMistake,LaptimeNaN,LaptimeClearPace,LaptimeDiff,PaceDiff,PaceDiffDelta,PaceDiffMean,PaceDiffValueBetterID,PaceDiffClear,PaceDiffClearDelta,PaceDiffClearMean,PaceDiffClearValueBetterID,PaceDiffTeammate,Compound,CompoundColor,TyreLife,Stint,StintVerticalLine,StintLabel,StintMeanConsistency,SafetyCarLeave,SafetyCarEnter,VirtualSafetyCarLeave,VirtualSafetyCarEnter,Overtakes,Position
1,2025,2025011,0,Haas F1 Team,13,OCO,Esteban Ocon,31,#505050,1.0,1,-,-,0,1,-,-,-,-,-,-,-,-,-,-,,I,#50A078,1,1.0,0,0,-,0,1,0,0,,15
1,2025,2025011,0,Haas F1 Team,13,OCO,Esteban Ocon,31,#505050,2.0,2,-,-,0,1,-,-,-,-,-,-,-,-,-,-,,I,#50A078,2,1.0,1,0,-,0,0,0,0,0.0,15
1,2025,2025011,0,Haas F1 Team,13,OCO,Esteban Ocon,31,#505050,3.0,3,-,-,0,1,-,-,-,-,-,-,-,-,-,-,,I,#50A078,3,2.0,1,0,-,0,0,0,0,0.0,15
1,2025,2025011,0,Haas F1 Team,13,OCO,Esteban Ocon,31,#505050,4.0,4,-,-,0,1,-,-,-,-,-,-,-,-,-,-,,I,#50A078,4,3.0,1,0,-,0,0,0,0,0.0,15
1,2025,2025011,0,Haas F1 Team,13,OCO,Esteban Ocon,31,#505050,5.0,5,-,-,0,1,-,-,-,-,-,-,-,-,-,-,,I,#50A078,1,4.0,0,0,0.347,0,0,0,0,0.0,15
1,2025,2025011,0,Haas F1 Team,13,OCO,Esteban Ocon,31,#505050,6.0,6,-,-,0,1,-,-,-,-,-,-,-,-,-,-,,I,#50A078,2,4.0,0,0,0.347,0,0,0,0,0.0,15
1,2025,2025011,0,Haas F1 Team,13,OCO,Esteban Ocon,31,#505050,7.0,7,-,-,0,1,-,-,-,-,-,-,-,-,-,-,,I,#50A078,3,4.0,0,0,0.347,1,0,0,0,0.0,15
1,2025,2025011,0,Haas F1 Team,13,OCO,Esteban Ocon,31,#505050,8.0,8,-,-,0,1,-,-,-,-,-,-,-,-,-,-,,I,#50A078,4,4.0,0,0,0.347,0,0,0,0,0.0,15
1,2025,2025011,0,Haas F1 Team,13,OCO,Esteban Ocon,31,#505050,9.0,9,98.049,98.049,0,0,-,-,-1.907,0.515,-2.165,13.0,-1.907,0.515,-2.165,13.0,-2.422,I,#50A078,5,4.0,0,0,0.347,0,0,0,0,0.0,15
1,2025,2025011,0,Haas F1 Team,13,OCO,Esteban Ocon,31,#505050,10.0,10,96.474,96.474,0,0,97.262,1.575,-1.751,-0.063,-1.720,30.0,-1.751,-0.063,-1.720,30.0,-1.688,I,#50A078,6,4.0,0,0,0.347,0,0,0,0,0.0,15
1,2025,2025011,0,Haas F1 Team,13,OCO,Esteban Ocon,31,#505050,11.0,11,95.696,95.696,0,0,96.085,0.778,-1.478,-0.280,-1.338,30.0,-1.478,-0.280,-1.338,30.0,-1.198,I,#50A078,7,4.0,0,0,0.347,0,0,0,0,0.0,15
1,2025,2025011,0,Haas F1 Team,13,OCO,Esteban Ocon,31,#505050,12.0,12,94.577,94.577,0,0,95.136,1.119,-0.908,0.425,-1.121,13.0,-0.908,0.425,-1.121,13.0,-1.333,I,#50A078,8,4.0,0,0,0.347,0,0,0,0,0.0,15
1,2025,2025011,0,Haas F1 Team,13,OCO,Esteban Ocon,31,#505050,13.0,13,93.936,93.936,0,0,94.256,0.641,-0.83,0.314,-0.987,13.0,-0.830,0.314,-0.987,13.0,-1.144,I,#50A078,9,4.0,0,0,0.347,0,0,0,0,0.0,15
1,2025,2025011,0,Haas F1 Team,13,OCO,Esteban Ocon,31,#505050,14.0,14,93.526,93.526,0,0,93.731,0.410,-0.839,0.206,-0.942,13.0,-0.839,0.206,-0.942,13.0,-1.045,I,#50A078,10,4.0,0,0,0.347,0,0,0,0,0.0,15
1,2025,2025011,0,Haas F1 Team,13,OCO,Esteban Ocon,31,#505050,15.0,15,93.703,93.703,0,0,93.614,0.177,-1.307,0.182,-1.398,13.0,-1.307,0.182,-1.398,13.0,-1.489,I,#50A078,11,4.0,0,0,0.347,0,0,0,0,0.0,15
1,2025,2025011,0,Haas F1 Team,13,OCO,Esteban Ocon,31,#505050,16.0,16,93.951,93.951,0,0,93.827,0.248,-1.528,-0.556,-1.250,30.0,-1.528,-0.556,-1.250,30.0,-0.972,I,#50A078,12,4.0,0,0,0.347,0,0,0,0,0.0,15
1,2025,2025011,0,Haas F1 Team,13,OCO,Esteban Ocon,31,#505050,17.0,17,94.737,94.737,0,0,94.344,0.786,-1.883,-0.210,-1.778,30.0,-1.883,-0.210,-1.778,30.0,-1.673,I,#50A078,13,4.0,0,0,0.347,0,0,0,0,0.0,15
