SprintIndex,SeasonID,RaceID,EventIndex,Team,DriverID,Abbreviation,FullName,Number,Color,LapNumber,LapNumberFlow,Laptime,LaptimeClear,LaptimeMistake,LaptimeNaN,LaptimeClearPace,LaptimeDiff,PaceDiff,PaceDiffDelta,PaceDiffMean,PaceDiffValueBetterID,PaceDiffClear,PaceDiffClearDelta,PaceDiffClearMean,PaceDiffClearValueBetterID,PaceDiffTeammate,Compound,CompoundColor,TyreLife,Stint,StintVerticalLine,StintLabel,StintMeanConsistency,SafetyCarLeave,SafetyCarEnter,VirtualSafetyCarLeave,VirtualSafetyCarEnter,Overtakes,Position
0,2025,2025020,1,Aston Martin,10,STR,Lance Stroll,18,#229971,1.0,1,-,-,0,1,-,-,-,-,-,-,-,-,-,-,,M,#F0E628,4,1.0,0,0,0.246,0,0,0,0,,8
0,2025,2025020,1,Aston Martin,10,STR,Lance Stroll,18,#229971,2.0,2,-,-,0,1,-,-,-,-,-,-,-,-,-,-,,M,#F0E628,5,1.0,0,0,0.246,0,0,0,0,0.0,8
0,2025,2025020,1,Aston Martin,10,STR,Lance Stroll,18,#229971,3.0,3,96.914,96.914,0,0,-,-,0.052,0.591,-0.243,10.0,0.052,0.591,-0.243,10.0,-0.539,M,#F0E628,6,1.0,0,0,0.246,0,0,0,0,0.0,8
0,2025,2025020,1,Aston Martin,10,STR,Lance Stroll,18,#229971,4.0,4,96.435,96.435,0,0,96.674,0.479,0.495,1.038,-0.024,10.0,0.495,1.038,-0.024,10.0,-0.543,M,#F0E628,7,1.0,0,0,0.246,0,0,0,0,0.0,8
0,2025,2025020,1,Aston Martin,10,STR,Lance Stroll,18,#229971,5.0,5,96.903,96.903,0,0,96.669,0.468,0.278,0.700,-0.072,10.0,0.278,0.700,-0.072,10.0,-0.422,M,#F0E628,8,1.0,0,0,0.246,0,0,0,0,0.0,8
0,2025,2025020,1,Aston Martin,10,STR,Lance Stroll,18,#229971,6.0,6,97.075,97.075,0,0,96.989,0.172,0.203,0.548,-0.071,10.0,0.203,0.548,-0.071,10.0,-0.345,M,#F0E628,9,1.0,0,0,0.246,0,0,0,0,0.0,8
0,2025,2025020,1,Aston Martin,10,STR,Lance Stroll,18,#229971,7.0,7,96.895,96.895,0,0,96.985,0.180,0.422,0.374,0.235,10.0,0.422,0.374,0.235,10.0,0.048,M,#F0E628,10,1.0,0,0,0.246,0,0,0,0,0.0,8
0,2025,2025020,1,Aston Martin,10,STR,Lance Stroll,18,#229971,8.0,8,97.136,97.136,0,0,97.016,0.241,0.421,-0.078,0.460,19.0,0.421,-0.078,0.460,19.0,0.499,M,#F0E628,11,1.0,0,0,0.246,0,0,0,0,0.0,8
0,2025,2025020,1,Aston Martin,10,STR,Lance Stroll,18,#229971,9.0,9,97.32,97.32,0,0,97.228,0.184,0.572,0.326,0.409,10.0,0.572,0.326,0.409,10.0,0.246,M,#F0E628,12,1.0,0,0,0.246,0,0,0,0,0.0,8
0,2025,2025020,1,Aston Martin,10,STR,Lance Stroll,18,#229971,10.0,10,97.23,97.23,0,0,97.275,0.090,0.966,0.811,0.560,10.0,0.966,0.811,0.560,10.0,0.155,M,#F0E628,13,1.0,0,0,0.246,0,0,0,0,0.0,8
0,2025,2025020,1,Aston Martin,10,STR,Lance Stroll,18,#229971,11.0,11,98.062,98.062,0,0,97.646,0.832,0.356,0.322,0.195,10.0,0.356,0.322,0.195,10.0,0.034,M,#F0E628,14,1.0,0,1,0.246,0,0,0,0,0.0,8
0,2025,2025020,1,Aston Martin,10,STR,Lance Stroll,18,#229971,12.0,12,98.22,98.22,0,0,98.141,0.158,0.18,0.666,-0.153,10.0,0.180,0.666,-0.153,10.0,-0.486,M,#F0E628,15,1.0,0,0,0.246,0,0,0,0,0.0,8
0,2025,2025020,1,Aston Martin,10,STR,Lance Stroll,18,#229971,13.0,13,98.441,98.441,0,0,98.33,0.221,-0.08,0.788,-0.474,10.0,-0.080,0.788,-0.474,10.0,-0.868,M,#F0E628,16,1.0,0,0,0.246,0,0,0,0,0.0,8
0,2025,2025020,1,Aston Martin,10,STR,Lance Stroll,18,#229971,14.0,14,98.976,98.976,0,0,98.708,0.535,-0.297,0.626,-0.610,10.0,-0.297,0.626,-0.610,10.0,-0.923,M,#F0E628,17,1.0,0,0,0.246,0,0,0,0,0.0,8
0,2025,2025020,1,Aston Martin,10,STR,Lance Stroll,18,#229971,15.0,15,99.505,99.505,0,0,99.24,0.529,-0.603,0.871,-1.038,10.0,-0.603,0.326,-0.766,10.0,-1.474,M,#F0E628,18,1.0,0,0,0.246,0,0,0,0,0.0,8
0,2025,2025020,1,Aston Martin,10,STR,Lance Stroll,18,#229971,16.0,16,98.678,98.678,0,0,99.092,0.827,0.237,1.381,-0.453,10.0,0.237,1.381,-0.453,10.0,-1.144,M,#F0E628,19,1.0,0,0,0.246,0,0,0,0,0.0,8
0,2025,2025020,1,Aston Martin,10,STR,Lance Stroll,18,#229971,17.0,17,100.063,98.872,1,0,98.775,1.385,-1.031,0.009,-1.036,10.0,0.160,1.200,-0.440,10.0,-1.04,M,#F0E628,20,1.0,0,0,0.246,0,0,0,0,-1.0,9
0,2025,2025020,1,Aston Martin,10,STR,Lance Stroll,18,#229971,18.0,18,99.066,99.066,0,0,98.969,0.997,0.153,0.839,-0.267,10.0,0.153,0.839,-0.267,10.0,-0.686,M,#F0E628,21,1.0,0,0,0.246,0,0,0,0,0.0,9
0,2025,2025020,1,Aston Martin,10,STR,Lance Stroll,18,#229971,19.0,19,98.885,98.885,0,0,98.976,0.181,1.807,1.982,0.816,10.0,1.807,1.982,0.816,10.0,-0.175,M,#F0E628,22,1.0,0,0,0.246,0,0,0,0,0.0,9
0,2025,2025020,1,Aston Martin,19,ALO,Fernando Alonso,14,#229971,1.0,1,-,-,0,1,-,-,-,-,-,-,-,-,-,-,,M,#F0E628,4,1.0,0,0,0.187,0,0,0,0,,10
0,2025,2025020,1,Aston Martin,19,ALO,Fernando Alonso,14,#229971,2.0,2,-,-,0,1,-,-,-,-,-,-,-,-,-,-,,M,#F0E628,5,1.0,0,0,0.187,0,0,0,0,0.0,10
0,2025,2025020,1,Aston Martin,19,ALO,Fernando Alonso,14,#229971,3.0,3,97.505,97.505,0,0,-,-,-0.539,0.591,-0.243,10.0,-0.539,0.591,-0.243,10.0,0.052,M,#F0E628,6,1.0,0,0,0.187,0,0,0,0,0.0,10
0,2025,2025020,1,Aston Martin,19,ALO,Fernando Alonso,14,#229971,4.0,4,97.473,97.473,0,0,97.489,0.032,-0.543,1.038,-0.024,10.0,-0.543,1.038,-0.024,10.0,0.495,M,#F0E628,7,1.0,0,0,0.187,0,0,0,0,0.0,10
0,2025,2025020,1,Aston Martin,19,ALO,Fernando Alonso,14,#229971,5.0,5,97.603,97.603,0,0,97.538,0.130,-0.422,0.700,-0.072,10.0,-0.422,0.700,-0.072,10.0,0.278,M,#F0E628,8,1.0,0,0,0.187,0,0,0,0,0.0,10
0,2025,2025020,1,Aston Martin,19,ALO,Fernando Alonso,14,#229971,6.0,6,97.623,97.623,0,0,97.613,0.020,-0.345,0.548,-0.071,10.0,-0.345,0.548,-0.071,10.0,0.203,M,#F0E628,9,1.0,0,0,0.187,0,0,0,0,0.0,10
0,2025,2025020,1,Aston Martin,19,ALO,Fernando Alonso,14,#229971,7.0,7,97.269,97.269,0,0,97.446,0.354,0.048,0.374,0.235,10.0,0.048,0.374,0.235,10.0,0.422,M,#F0E628,10,1.0,0,0,0.187,0,0,0,0,0.0,10
0,2025,2025020,1,Aston Martin,19,ALO,Fernando Alonso,14,#229971,8.0,8,97.058,97.058,0,0,97.164,0.211,0.499,-0.078,0.460,19.0,0.499,-0.078,0.460,19.0,0.421,M,#F0E628,11,1.0,0,0,0.187,0,0,0,0,0.0,10
0,2025,2025020,1,Aston Martin,19,ALO,Fernando Alonso,14,#229971,9.0,9,97.646,97.646,0,0,97.352,0.588,0.246,0.326,0.409,10.0,0.246,0.326,0.409,10.0,0.572,M,#F0E628,12,1.0,0,0,0.187,0,0,0,0,0.0,10
0,2025,2025020,1,Aston Martin,19,ALO,Fernando Alonso,14,#229971,10.0,10,98.041,98.041,0,0,97.844,0.395,0.155,0.811,0.560,10.0,0.155,0.811,0.560,10.0,0.966,M,#F0E628,13,1.0,0,0,0.187,0,0,0,0,0.0,10
0,2025,2025020,1,Aston Martin,19,ALO,Fernando Alonso,14,#229971,11.0,11,98.384,98.384,0,0,98.212,0.343,0.034,0.322,0.195,10.0,0.034,0.322,0.195,10.0,0.356,M,#F0E628,14,1.0,0,1,0.187,0,0,0,0,0.0,10
0,2025,2025020,1,Aston Martin,19,ALO,Fernando Alonso,14,#229971,12.0,12,98.886,98.886,0,0,98.635,0.502,-0.486,0.666,-0.153,10.0,-0.486,0.666,-0.153,10.0,0.18,M,#F0E628,15,1.0,0,0,0.187,0,0,0,0,0.0,10
0,2025,2025020,1,Aston Martin,19,ALO,Fernando Alonso,14,#229971,13.0,13,99.229,99.229,0,0,99.058,0.343,-0.868,0.788,-0.474,10.0,-0.868,0.788,-0.474,10.0,-0.08,M,#F0E628,16,1.0,0,0,0.187,0,0,0,0,0.0,10
0,2025,2025020,1,Aston Martin,19,ALO,Fernando Alonso,14,#229971,14.0,14,99.602,99.602,0,0,99.416,0.373,-0.923,0.626,-0.610,10.0,-0.923,0.626,-0.610,10.0,-0.297,M,#F0E628,17,1.0,0,0,0.187,0,0,0,0,0.0,10
0,2025,2025020,1,Aston Martin,19,ALO,Fernando Alonso,14,#229971,15.0,15,100.376,99.83,1,0,99.716,0.774,-1.474,0.871,-1.038,10.0,-0.929,0.326,-0.766,10.0,-0.603,M,#F0E628,18,1.0,0,0,0.187,0,0,0,0,0.0,10
0,2025,2025020,1,Aston Martin,19,ALO,Fernando Alonso,14,#229971,16.0,16,100.059,100.059,0,0,99.945,0.317,-1.144,1.381,-0.453,10.0,-1.144,1.381,-0.453,10.0,0.237,M,#F0E628,19,1.0,0,0,0.187,0,0,0,0,0.0,10
0,2025,2025020,1,Aston Martin,19,ALO,Fernando Alonso,14,#229971,17.0,17,100.072,100.072,0,0,100.066,0.013,-1.04,0.009,-1.036,10.0,-1.040,1.200,-0.440,10.0,-1.031,M,#F0E628,20,1.0,0,0,0.187,0,0,0,0,0.0,10
0,2025,2025020,1,Aston Martin,19,ALO,Fernando Alonso,14,#229971,18.0,18,99.905,99.905,0,0,99.988,0.167,-0.686,0.839,-0.267,10.0,-0.686,0.839,-0.267,10.0,0.153,M,#F0E628,21,1.0,0,0,0.187,0,0,0,0,0.0,10
0,2025,2025020,1,Aston Martin,19,ALO,Fernando Alonso,14,#229971,19.0,19,100.867,100.867,0,0,100.386,0.962,-0.175,1.982,0.816,10.0,-0.175,1.982,0.816,10.0,1.807,M,#F0E628,22,1.0,0,0,0.187,0,0,0,0,0.0,10
0,2025,2025060,6,Aston Martin,10,STR,Lance Stroll,18,#229971,1.0,20,-,-,0,1,-,-,-,-,-,-,-,-,-,-,,M,#F0E628,7,3.0,0,0,0.240,0,0,0,0,,15
