SprintIndex,SeasonID,RaceID,LapNumber,LapNumberFlow,Team,6_Laptime,8_Laptime,6_PaceDiff,8_PaceDiff,6_PaceDiffClear,8_PaceDiffClear,PaceMarker,PaceDiffTeammateDelta,PaceDiffTeammateBetter,PaceDiffClearTeammateDelta,PaceDiffClearTeammateBetter,PaceDiffTeammateMean,PaceDiffTeammateMeanInt,PaceDiffClearTeammateMean,PaceDiffClearTeammateMeanInt
0,2021,2021100,1.0,1,Ferrari,,,,,,,,-,-,-,,-,,-,
0,2021,2021100,2.0,2,Ferrari,,,,,,,,-,-,-,,-,,-,
0,2021,2021100,3.0,3,Ferrari,91.618,93.214,-1.045,0.551,-1.045,0.551,92.663,1.596,6.0,1.596,6,-0.247,-0.24699999999999994,-0.247,-0.24699999999999994
0,2021,2021100,4.0,4,Ferrari,91.031,92.209,-1.468,-0.29,-1.468,-0.29,92.536,1.178,6.0,1.178,6,-0.879,-0.879,-0.879,-0.879
0,2021,2021100,5.0,5,Ferrari,91.221,92.452,-1.314,-0.083,-1.458,-0.083,93.492,1.231,6.0,1.375,6,-0.699,-0.6985,-0.770,-0.7705
0,2021,2021100,6.0,6,Ferrari,91.123,92.907,-1.418,0.366,-1.418,0.366,92.571,1.784,6.0,1.784,6,-0.526,-0.526,-0.526,-0.526
0,2021,2021100,7.0,7,Ferrari,91.105,93.085,-1.419,0.561,-1.419,0.561,92.542,1.980,6.0,1.980,6,-0.429,-0.429,-0.429,-0.429
0,2021,2021100,8.0,8,Ferrari,91.157,92.868,-1.325,0.386,-1.325,0.386,92.482,1.711,6.0,1.711,6,-0.469,-0.4695,-0.469,-0.4695
0,2021,2021100,9.0,9,Ferrari,90.756,93.058,-1.71,0.592,-1.71,0.592,92.665,2.302,6.0,2.302,6,-0.559,-0.5589999999999999,-0.559,-0.5589999999999999
0,2021,2021100,10.0,10,Ferrari,90.921,91.991,-1.462,-0.392,-1.582,-0.392,92.389,1.070,6.0,1.190,6,-0.927,-0.927,-0.987,-0.9870000000000001
0,2021,2021100,11.0,11,Ferrari,90.845,92.119,-1.368,-0.094,-1.368,-0.094,92.268,1.274,6.0,1.274,6,-0.731,-0.7310000000000001,-0.731,-0.7310000000000001
