SprintIndex,SeasonID,RaceID,LapNumber,LapNumberFlow,Team,13_Laptime,19_Laptime,13_PaceDiff,19_PaceDiff,13_PaceDiffClear,19_PaceDiffClear,PaceMarker,PaceDiffTeammateDelta,PaceDiffTeammateBetter,PaceDiffClearTeammateDelta,PaceDiffClearTeammateBetter,PaceDiffTeammateMean,PaceDiffTeammateMeanInt,PaceDiffClearTeammateMean,PaceDiffClearTeammateMeanInt
1,2021,2021011,1.0,1,Alpine,,,,,,,,-,-,-,,-,,-,
1,2021,2021011,2.0,2,Alpine,,,,,,,,-,-,-,,-,,-,
1,2021,2021011,3.0,3,Alpine,,,,,,,,-,-,-,,-,,-,
1,2021,2021011,4.0,4,Alpine,,,,,,,,-,-,-,,-,,-,
1,2021,2021011,5.0,5,Alpine,,,,,,,,-,-,-,,-,,-,
1,2021,2021011,6.0,6,Alpine,97.855,97.652,0.148,-0.055,0.148,-0.055,97.707,-0.203,19.0,-0.203,19,0.046,0.0465,0.046,0.0465
1,2021,2021011,7.0,7,Alpine,97.991,97.366,0.504,-0.121,0.504,-0.121,97.491,-0.625,19.0,-0.625,19,0.192,0.1915,0.192,0.1915
1,2021,2021011,8.0,8,Alpine,98.234,98.006,0.592,0.364,0.592,0.364,97.696,-0.228,19.0,-0.228,19,0.478,0.478,0.478,0.478
1,2021,2021011,9.0,9,Alpine,97.866,99.062,0.159,1.355,0.159,0.175,97.91,1.196,13.0,0.016,13,0.757,0.757,0.167,0.16699999999999998
1,2021,2021011,10.0,10,Alpine,98.818,97.758,1.26,0.2,0.347,0.2,97.607,-1.060,19.0,-0.147,19,0.730,0.73,0.273,0.27349999999999997
1,2021,2021011,11.0,11,Alpine,97.945,,0.363,,0.363,,97.604,-,-,-,,-,0.6739999999999999,-,0.30879999999999996
1,2021,2021011,12.0,12,Alpine,98.201,,0.387,,0.387,,97.954,-,-,-,,-,0.618,-,0.34409999999999996
1,2021,2021011,13.0,13,Alpine,,96.844,,-0.774,,-0.774,97.618,-,-,-,,-,0.562,-,0.3794
1,2021,2021011,14.0,14,Alpine,,97.143,,0.09,,0.09,97.103,-,-,-,,-,,-,
1,2021,2021011,15.0,15,Alpine,96.659,97.447,0.056,0.844,0.056,0.844,96.603,0.788,13.0,0.788,13,0.450,0.45,0.450,0.45
1,2021,2021011,16.0,16,Alpine,97.03,97.183,0.2,0.353,0.2,0.353,97.038,0.153,13.0,0.153,13,0.276,0.27649999999999997,0.276,0.27649999999999997
1,2021,2021011,17.0,17,Alpine,97.242,97.797,0.3,0.855,0.3,0.855,97.008,0.555,13.0,0.555,13,0.578,0.5775,0.578,0.5775
1,2021,2021011,18.0,18,Alpine,97.095,96.984,0.115,0.004,0.115,0.004,97.033,-0.111,19.0,-0.111,19,0.060,0.059500000000000004,0.060,0.059500000000000004
1,2021,2021011,19.0,19,Alpine,96.674,97.506,0.059,0.891,0.059,0.891,96.692,0.832,13.0,0.832,13,0.475,0.475,0.475,0.475
1,2021,2021011,20.0,20,Alpine,98.408,99.078,1.43,2.1,1.43,2.1,97.234,0.670,13.0,0.670,13,1.765,1.7650000000000001,1.765,1.7650000000000001
1,2021,2021011,21.0,21,Alpine,98.677,100.09,1.678,3.091,1.678,1.42,97.165,1.413,13.0,-0.258,19,2.385,2.3845,1.549,1.549
1,2021,2021011,22.0,22,Alpine,97.317,97.759,0.419,0.861,0.419,0.861,96.907,0.442,13.0,0.442,13,0.640,0.64,0.640,0.64
1,2021,2021011,23.0,23,Alpine,97.362,98.377,0.681,1.696,0.681,1.696,96.731,1.015,13.0,1.015,13,1.188,1.1885,1.188,1.1885
1,2021,2021011,24.0,24,Alpine,97.422,97.604,0.906,1.088,0.906,1.088,96.567,0.182,13.0,0.182,13,0.997,0.9970000000000001,0.997,0.9970000000000001
1,2021,2021011,25.0,25,Alpine,96.904,97.596,0.377,1.069,0.377,1.069,96.64,0.692,13.0,0.692,13,0.723,0.723,0.723,0.723
1,2021,2021011,26.0,26,Alpine,97.316,98.758,0.781,2.223,0.781,0.986,96.702,1.442,13.0,0.205,13,1.502,1.502,0.883,0.8835
1,2021,2021011,27.0,27,Alpine,97.104,97.447,0.467,0.81,0.467,0.81,96.707,0.343,13.0,0.343,13,0.639,0.6385000000000001,0.639,0.6385000000000001
1,2021,2021011,28.0,28,Alpine,97.206,97.791,0.549,1.134,0.549,1.134,96.657,0.585,13.0,0.585,13,0.841,0.8414999999999999,0.841,0.8414999999999999
1,2021,2021011,29.0,29,Alpine,97.43,,0.698,,0.698,,96.862,-,-,-,,-,,-,
1,2021,2021011,30.0,30,Alpine,97.408,,0.841,,0.841,,96.628,-,-,-,,-,,-,
1,2021,2021011,31.0,31,Alpine,,96.063,,-0.478,,-0.478,96.589,-,-,-,,-,,-,
1,2021,2021011,32.0,32,Alpine,,,,,,,96.205,-,-,-,,-,,-,
1,2021,2021011,33.0,33,Alpine,95.25,,-0.604,,-0.604,,96.12,-,-,-,,-,,-,
1,2021,2021011,34.0,34,Alpine,95.975,,0.099,,-0.327,,95.918,-,-,-,,-,,-,
1,2021,2021011,35.0,35,Alpine,95.848,,-0.085,,-0.085,,96.082,-,-,-,,-,,-,
1,2021,2021011,36.0,36,Alpine,95.721,,-0.054,,-0.054,,95.9,-,-,-,,-,,-,
1,2021,2021011,37.0,37,Alpine,95.708,,0.007,,0.007,,95.844,-,-,-,,-,,-,
1,2021,2021011,38.0,38,Alpine,96.272,,0.557,,0.557,,95.759,-,-,-,,-,,-,
1,2021,2021011,39.0,39,Alpine,96.308,,0.57,,0.57,,95.807,-,-,-,,-,,-,
1,2021,2021011,40.0,40,Alpine,96.245,,0.52,,0.52,,95.77,-,-,-,,-,,-,
1,2021,2021011,41.0,41,Alpine,96.045,,0.615,,0.615,,95.43,-,-,-,,-,,-,
1,2021,2021011,42.0,42,Alpine,96.179,,0.732,,0.732,,95.552,-,-,-,,-,,-,
1,2021,2021011,43.0,43,Alpine,95.53,,0.226,,0.226,,95.304,-,-,-,,-,,-,
1,2021,2021011,44.0,44,Alpine,107.176,,11.766,,0.606,,96.826,-,-,-,,-,,-,
1,2021,2021011,45.0,45,Alpine,96.502,,1.0,,1.0,,95.777,-,-,-,,-,,-,
1,2021,2021011,46.0,46,Alpine,96.784,,1.228,,1.065,,95.728,-,-,-,,-,,-,
1,2021,2021011,47.0,47,Alpine,96.739,,1.117,,1.117,,95.726,-,-,-,,-,,-,
1,2021,2021011,48.0,48,Alpine,96.13,,0.705,,0.705,,95.425,-,-,-,,-,,-,
1,2021,2021011,49.0,49,Alpine,96.359,,0.865,,0.865,,95.596,-,-,-,,-,,-,
1,2021,2021011,50.0,50,Alpine,96.171,,0.051,,0.051,,96.239,-,-,-,,-,,-,
1,2021,2021011,51.0,51,Alpine,96.055,,0.567,,0.567,,95.59,-,-,-,,-,,-,
1,2021,2021011,52.0,52,Alpine,96.302,,0.512,,0.512,,96.227,-,-,-,,-,,-,
1,2021,2021011,53.0,53,Alpine,96.381,,0.576,,0.576,,95.982,-,-,-,,-,,-,
1,2021,2021011,54.0,54,Alpine,96.394,,0.409,,0.409,,96.056,-,-,-,,-,,-,
1,2021,2021011,55.0,55,Alpine,96.346,,0.343,,0.343,,96.023,-,-,-,,-,,-,
1,2021,2021021,1.0,56,Alpine,,,,,,,,-,-,-,,-,,-,
1,2021,2021021,2.0,57,Alpine,,,,,,,,-,-,-,,-,,-,
1,2021,2021021,3.0,58,Alpine,,,,,,,,-,-,-,,-,,-,
1,2021,2021021,4.0,59,Alpine,,,,,,,,-,-,-,,-,,-,
1,2021,2021021,5.0,60,Alpine,,,,,,,,-,-,-,,-,,-,
1,2021,2021021,6.0,61,Alpine,,,,,,,,-,-,-,,-,,-,
1,2021,2021021,7.0,62,Alpine,,,,,,,,-,-,-,,-,,-,
1,2021,2021021,8.0,63,Alpine,101.365,101.792,1.668,2.095,1.668,2.095,99.697,0.427,13.0,0.427,13,1.881,1.8815,1.881,1.8815
1,2021,2021021,9.0,64,Alpine,99.646,99.432,2.477,2.263,2.477,2.263,97.169,-0.214,19.0,-0.214,19,2.370,2.37,2.370,2.37
1,2021,2021021,10.0,65,Alpine,96.693,99.713,1.089,4.109,1.089,4.109,95.604,3.020,13.0,3.020,13,2.599,2.599,2.599,2.599
1,2021,2021021,11.0,66,Alpine,95.556,95.079,0.906,0.429,0.906,0.429,94.737,-0.477,19.0,-0.477,19,0.667,0.6675,0.667,0.6675
1,2021,2021021,12.0,67,Alpine,96.049,95.295,2.764,2.01,2.764,2.01,93.285,-0.754,19.0,-0.754,19,2.387,2.3869999999999996,2.387,2.3869999999999996
1,2021,2021021,13.0,68,Alpine,98.886,98.046,6.086,5.246,2.526,2.37,93.876,-0.840,19.0,-0.156,19,5.666,5.666,2.448,2.448
1,2021,2021021,14.0,69,Alpine,94.603,95.044,3.165,3.606,3.165,3.606,91.438,0.441,13.0,0.441,13,3.385,3.3855,3.385,3.3855
1,2021,2021021,15.0,70,Alpine,90.935,91.981,0.356,1.402,0.356,1.402,90.579,1.046,13.0,1.046,13,0.879,0.879,0.879,0.879
1,2021,2021021,16.0,71,Alpine,89.687,90.33,0.049,0.692,0.049,0.692,89.638,0.643,13.0,0.643,13,0.370,0.3705,0.370,0.3705
1,2021,2021021,17.0,72,Alpine,89.123,89.978,-0.167,0.688,-0.167,0.688,89.505,0.855,13.0,0.855,13,0.260,0.26049999999999995,0.260,0.26049999999999995
1,2021,2021021,18.0,73,Alpine,88.971,90.802,-0.023,1.808,-0.023,1.808,88.994,1.831,13.0,1.831,13,0.893,0.8925000000000001,0.893,0.8925000000000001
1,2021,2021021,19.0,74,Alpine,88.708,88.275,-0.08,-0.513,-0.08,-0.513,89.154,-0.433,19.0,-0.433,19,-0.296,-0.2965,-0.296,-0.2965
1,2021,2021021,20.0,75,Alpine,92.243,89.093,3.246,0.096,0.313,0.096,89.16,-3.150,19.0,-0.217,19,1.671,1.671,0.205,0.20450000000000002
1,2021,2021021,21.0,76,Alpine,89.913,91.414,0.941,2.442,0.941,0.579,89.216,1.501,13.0,-0.362,19,1.692,1.6915,0.760,0.76
1,2021,2021021,22.0,77,Alpine,91.931,90.01,2.355,0.434,1.132,0.434,89.689,-1.921,19.0,-0.698,19,1.395,1.3945,0.783,0.7829999999999999
1,2021,2021021,23.0,78,Alpine,91.503,91.219,1.623,1.339,1.623,1.339,90.027,-0.284,19.0,-0.284,19,1.481,1.4809999999999999,1.481,1.4809999999999999
1,2021,2021021,24.0,79,Alpine,90.854,91.392,0.798,1.336,0.798,1.336,90.126,0.538,13.0,0.538,13,1.067,1.0670000000000002,1.067,1.0670000000000002
1,2021,2021021,25.0,80,Alpine,89.646,89.98,0.439,0.773,0.439,0.773,89.371,0.334,13.0,0.334,13,0.606,0.606,0.606,0.606
1,2021,2021021,26.0,81,Alpine,89.302,89.486,0.561,0.745,0.561,0.745,88.741,0.184,13.0,0.184,13,0.653,0.653,0.653,0.653
1,2021,2021021,27.0,82,Alpine,,91.553,,3.594,,3.594,88.282,-,-,-,,-,0.6571111111111111,-,0.6571111111111111
1,2021,2021021,28.0,83,Alpine,,,,,,,87.292,-,-,-,,-,0.6612222222222223,-,0.6612222222222223
1,2021,2021021,29.0,84,Alpine,87.488,,1.563,,1.563,,86.012,-,-,-,,-,0.6653333333333333,-,0.6653333333333333
1,2021,2021021,30.0,85,Alpine,85.409,,0.33,,0.33,,85.079,-,-,-,,-,,-,
1,2021,2021021,31.0,86,Alpine,,,,,,,83.674,-,-,-,,-,,-,
1,2021,2021021,32.0,87,Alpine,,,,,,,,-,-,-,,-,,-,
1,2021,2021021,33.0,88,Alpine,,,,,,,,-,-,-,,-,,-,
1,2021,2021021,34.0,89,Alpine,,,,,,,91.685,-,-,-,,-,,-,
1,2021,2021021,35.0,90,Alpine,89.847,89.201,1.013,0.367,1.013,0.367,88.834,-0.646,19.0,-0.646,19,0.690,0.69,0.690,0.69
1,2021,2021021,36.0,91,Alpine,84.183,83.814,1.254,0.885,1.254,0.885,82.929,-0.369,19.0,-0.369,19,1.070,1.0695000000000001,1.070,1.0695000000000001
1,2021,2021021,37.0,92,Alpine,82.552,82.342,0.746,0.536,0.746,0.536,81.806,-0.210,19.0,-0.210,19,0.641,0.641,0.641,0.641
1,2021,2021021,38.0,93,Alpine,82.271,82.19,0.711,0.63,0.711,0.63,82.839,-0.081,19.0,-0.081,19,0.670,0.6705,0.670,0.6705
1,2021,2021021,39.0,94,Alpine,81.222,81.29,0.378,0.446,0.378,0.446,81.001,0.068,13.0,0.068,13,0.412,0.41200000000000003,0.412,0.41200000000000003
1,2021,2021021,40.0,95,Alpine,82.206,83.317,1.758,2.869,0.046,0.968,80.837,1.111,13.0,0.922,13,2.314,2.3135000000000003,0.507,0.507
1,2021,2021021,41.0,96,Alpine,79.766,81.542,-0.484,1.291,-0.484,1.291,80.25,1.775,13.0,1.775,13,0.403,0.40349999999999997,0.403,0.40349999999999997
1,2021,2021021,42.0,97,Alpine,80.26,80.6,0.243,0.583,-0.109,0.583,80.244,0.340,13.0,0.692,13,0.413,0.413,0.237,0.237
1,2021,2021021,43.0,98,Alpine,80.049,80.679,0.115,0.745,0.115,0.745,79.934,0.630,13.0,0.630,13,0.430,0.43,0.430,0.43
1,2021,2021021,44.0,99,Alpine,80.032,80.37,0.008,0.346,0.008,0.346,80.024,0.338,13.0,0.338,13,0.177,0.177,0.177,0.177
1,2021,2021021,45.0,100,Alpine,79.98,80.014,-0.032,0.002,-0.032,0.002,80.177,0.034,13.0,0.034,13,-0.015,-0.015,-0.015,-0.015
1,2021,2021021,46.0,101,Alpine,79.985,80.093,0.177,0.285,0.177,0.285,79.891,0.108,13.0,0.108,13,0.231,0.23099999999999998,0.231,0.23099999999999998
1,2021,2021021,47.0,102,Alpine,79.998,80.029,0.236,0.267,0.236,0.267,79.945,0.031,13.0,0.031,13,0.252,0.2515,0.252,0.2515
1,2021,2021021,48.0,103,Alpine,79.921,79.985,0.047,0.111,0.047,0.111,79.874,0.064,13.0,0.064,13,0.079,0.079,0.079,0.079
1,2021,2021021,49.0,104,Alpine,80.303,79.882,0.621,0.2,0.379,0.2,79.697,-0.421,19.0,-0.179,19,0.410,0.4105,0.289,0.2895
1,2021,2021021,50.0,105,Alpine,80.202,79.757,0.719,0.274,0.719,0.274,79.551,-0.445,19.0,-0.445,19,0.496,0.4965,0.496,0.4965
1,2021,2021021,51.0,106,Alpine,80.278,79.562,0.746,0.03,0.746,0.03,79.532,-0.716,19.0,-0.716,19,0.388,0.388,0.388,0.388
1,2021,2021021,52.0,107,Alpine,80.081,79.719,0.608,0.246,0.608,0.246,79.552,-0.362,19.0,-0.362,19,0.427,0.427,0.427,0.427
1,2021,2021021,53.0,108,Alpine,80.369,80.289,0.784,0.704,0.508,0.349,80.024,-0.080,19.0,-0.159,19,0.744,0.744,0.428,0.4285
1,2021,2021021,54.0,109,Alpine,80.105,80.148,0.568,0.611,0.568,0.611,79.555,0.043,13.0,0.043,13,0.589,0.5894999999999999,0.589,0.5894999999999999
1,2021,2021021,55.0,110,Alpine,80.081,80.059,0.641,0.619,0.641,0.619,79.492,-0.022,19.0,-0.022,19,0.630,0.63,0.630,0.63
1,2021,2021021,56.0,111,Alpine,79.611,79.714,0.282,0.385,0.282,0.385,79.475,0.103,13.0,0.103,13,0.334,0.3335,0.334,0.3335
1,2021,2021021,57.0,112,Alpine,79.68,79.553,0.395,0.268,0.395,0.268,79.429,-0.127,19.0,-0.127,19,0.332,0.3315,0.332,0.3315
1,2021,2021021,58.0,113,Alpine,79.813,79.75,0.481,0.418,0.481,0.418,79.364,-0.063,19.0,-0.063,19,0.450,0.4495,0.450,0.4495
1,2021,2021021,59.0,114,Alpine,79.723,79.848,0.336,0.461,0.336,0.461,80.16,0.125,13.0,0.125,13,0.399,0.3985,0.399,0.3985
1,2021,2021021,60.0,115,Alpine,79.943,79.852,0.6,0.509,0.6,0.509,79.386,-0.091,19.0,-0.091,19,0.554,0.5545,0.554,0.5545
1,2021,2021021,61.0,116,Alpine,79.606,79.647,-0.167,-0.126,-0.167,-0.126,79.972,0.041,13.0,0.041,13,-0.147,-0.14650000000000002,-0.147,-0.14650000000000002
1,2021,2021021,62.0,117,Alpine,79.417,79.396,0.451,0.43,0.451,0.43,78.966,-0.021,19.0,-0.021,19,0.441,0.4405,0.441,0.4405
1,2021,2021021,63.0,118,Alpine,79.561,79.66,0.459,0.558,0.459,0.558,79.102,0.099,13.0,0.099,13,0.509,0.5085000000000001,0.509,0.5085000000000001
1,2021,2021031,1.0,119,Alpine,,,,,,,,-,-,-,,-,,-,
1,2021,2021031,2.0,120,Alpine,,,,,,,,-,-,-,,-,,-,
1,2021,2021031,3.0,121,Alpine,,,,,,,,-,-,-,,-,,-,
