SprintIndex,SeasonID,RaceID,LapNumber,LapNumberFlow,Team,13_Laptime,19_Laptime,13_PaceDiff,19_PaceDiff,13_PaceDiffClear,19_PaceDiffClear,PaceMarker,PaceDiffTeammateDelta,PaceDiffTeammateBetter,PaceDiffClearTeammateDelta,PaceDiffClearTeammateBetter,PaceDiffTeammateMean,PaceDiffTeammateMeanInt,PaceDiffClearTeammateMean,PaceDiffClearTeammateMeanInt
0,2021,2021100,1.0,1,Alpine,,,,,,,,-,-,-,,-,,-,
0,2021,2021100,2.0,2,Alpine,,,,,,,,-,-,-,,-,,-,
0,2021,2021100,3.0,3,Alpine,93.021,92.551,0.358,-0.112,0.358,-0.112,92.663,-0.470,19.0,-0.470,19,0.123,0.123,0.123,0.123
0,2021,2021100,4.0,4,Alpine,92.807,92.587,0.308,0.088,0.308,0.088,92.536,-0.220,19.0,-0.220,19,0.198,0.198,0.198,0.198
0,2021,2021100,5.0,5,Alpine,93.115,93.331,0.58,0.796,0.402,0.796,93.492,0.216,13.0,0.394,13,0.688,0.688,0.599,0.599
0,2021,2021100,6.0,6,Alpine,93.067,93.799,0.526,1.258,0.526,1.258,92.571,0.732,13.0,0.732,13,0.892,0.892,0.892,0.892
0,2021,2021100,7.0,7,Alpine,93.043,92.595,0.519,0.071,0.519,0.071,92.542,-0.448,19.0,-0.448,19,0.295,0.295,0.295,0.295
0,2021,2021100,8.0,8,Alpine,92.83,92.931,0.348,0.449,0.348,0.449,92.482,0.101,13.0,0.101,13,0.398,0.39849999999999997,0.398,0.39849999999999997
0,2021,2021100,9.0,9,Alpine,92.825,93.733,0.359,1.267,0.359,0.567,92.665,0.908,13.0,0.208,13,0.813,0.813,0.463,0.46299999999999997
0,2021,2021100,10.0,10,Alpine,92.561,93.135,0.178,0.752,0.178,0.752,92.389,0.574,13.0,0.574,13,0.465,0.46499999999999997,0.465,0.46499999999999997
0,2021,2021100,11.0,11,Alpine,92.568,93.236,0.355,1.023,0.355,1.023,92.268,0.668,13.0,0.668,13,0.689,0.689,0.689,0.689
0,2021,2021100,12.0,12,Alpine,93.047,92.799,0.901,0.653,0.538,0.653,92.233,-0.248,19.0,0.115,13,0.777,0.777,0.596,0.5955
0,2021,2021100,13.0,13,Alpine,92.799,92.36,0.692,0.253,0.692,0.253,92.147,-0.439,19.0,-0.439,19,0.472,0.4725,0.472,0.4725
0,2021,2021100,14.0,14,Alpine,92.671,92.408,0.638,0.375,0.638,0.375,92.061,-0.263,19.0,-0.263,19,0.506,0.5065,0.506,0.5065
0,2021,2021100,15.0,15,Alpine,92.479,92.385,0.463,0.369,0.463,0.369,92.067,-0.094,19.0,-0.094,19,0.416,0.41600000000000004,0.416,0.41600000000000004
0,2021,2021100,16.0,16,Alpine,92.183,92.128,0.295,0.24,0.295,0.24,91.921,-0.055,19.0,-0.055,19,0.267,0.26749999999999996,0.267,0.26749999999999996
0,2021,2021100,17.0,17,Alpine,92.34,91.773,0.545,-0.022,0.545,-0.022,91.795,-0.567,19.0,-0.567,19,0.262,0.2615,0.262,0.2615
0,2021,2021140,1.0,18,Alpine,,,,,,,,-,-,-,,-,,-,
0,2021,2021140,2.0,19,Alpine,,,,,,,,-,-,-,,-,,-,
0,2021,2021140,3.0,20,Alpine,,,,,,,,-,-,-,,-,,-,
0,2021,2021140,4.0,21,Alpine,,,,,,,,-,-,-,,-,,-,
0,2021,2021140,5.0,22,Alpine,87.168,86.483,0.998,0.313,0.998,0.313,86.17,-0.685,19.0,-0.685,19,0.655,0.6555,0.655,0.6555
0,2021,2021140,6.0,23,Alpine,86.097,85.49,0.429,-0.178,0.429,-0.178,85.756,-0.607,19.0,-0.607,19,0.126,0.1255,0.126,0.1255
0,2021,2021140,7.0,24,Alpine,85.791,85.606,0.35,0.165,0.35,0.165,85.462,-0.185,19.0,-0.185,19,0.258,0.2575,0.258,0.2575
0,2021,2021140,8.0,25,Alpine,85.613,85.225,0.229,-0.159,0.229,-0.159,85.483,-0.388,19.0,-0.388,19,0.035,0.035,0.035,0.035
0,2021,2021140,9.0,26,Alpine,85.706,86.731,0.227,1.252,0.227,1.252,85.71,1.025,13.0,1.025,13,0.740,0.7395,0.740,0.7395
0,2021,2021140,10.0,27,Alpine,86.31,86.775,0.727,1.192,0.418,1.192,85.646,0.465,13.0,0.774,13,0.960,0.9595,0.805,0.8049999999999999
0,2021,2021140,11.0,28,Alpine,86.295,86.148,0.734,0.587,0.734,0.587,85.627,-0.147,19.0,-0.147,19,0.660,0.6605,0.660,0.6605
0,2021,2021140,12.0,29,Alpine,86.067,85.772,0.542,0.247,0.542,0.247,85.56,-0.295,19.0,-0.295,19,0.395,0.3945,0.395,0.3945
0,2021,2021140,13.0,30,Alpine,86.48,86.192,0.905,0.617,0.481,0.617,85.637,-0.288,19.0,0.136,13,0.761,0.761,0.549,0.5489999999999999
0,2021,2021140,14.0,31,Alpine,86.046,85.926,0.386,0.266,0.386,0.266,85.674,-0.120,19.0,-0.120,19,0.326,0.326,0.326,0.326
0,2021,2021140,15.0,32,Alpine,85.973,85.859,0.389,0.275,0.389,0.275,85.584,-0.114,19.0,-0.114,19,0.332,0.332,0.332,0.332
0,2021,2021140,16.0,33,Alpine,85.813,85.31,0.24,-0.263,0.24,-0.263,85.624,-0.503,19.0,-0.503,19,-0.012,-0.01150000000000001,-0.012,-0.01150000000000001
