SprintIndex,SeasonID,RaceID,LapNumber,LapNumberFlow,Team,10_Laptime,15_Laptime,10_PaceDiff,15_PaceDiff,10_PaceDiffClear,15_PaceDiffClear,PaceMarker,PaceDiffTeammateDelta,PaceDiffTeammateBetter,PaceDiffClearTeammateDelta,PaceDiffClearTeammateBetter,PaceDiffTeammateMean,PaceDiffTeammateMeanInt,PaceDiffClearTeammateMean,PaceDiffClearTeammateMeanInt
1,2021,2021011,1.0,1,Aston Martin,,,,,,,,-,-,-,,-,,-,
1,2021,2021011,2.0,2,Aston Martin,,,,,,,,-,-,-,,-,,-,
1,2021,2021011,3.0,3,Aston Martin,,,,,,,,-,-,-,,-,,-,
1,2021,2021011,4.0,4,Aston Martin,,,,,,,,-,-,-,,-,,-,
1,2021,2021011,5.0,5,Aston Martin,,,,,,,,-,-,-,,-,,-,
1,2021,2021011,6.0,6,Aston Martin,97.046,97.484,-0.661,-0.223,-0.661,-0.223,97.707,0.438,10.0,0.438,10,-0.442,-0.442,-0.442,-0.442
1,2021,2021011,7.0,7,Aston Martin,97.209,97.964,-0.278,0.477,-0.278,0.477,97.491,0.755,10.0,0.755,10,0.099,0.09949999999999998,0.099,0.09949999999999998
1,2021,2021011,8.0,8,Aston Martin,97.7,98.935,0.058,1.293,0.058,1.293,97.696,1.235,10.0,1.235,10,0.675,0.6755,0.675,0.6755
1,2021,2021011,9.0,9,Aston Martin,97.797,99.358,0.09,1.651,0.09,1.651,97.91,1.561,10.0,1.561,10,0.871,0.8705,0.871,0.8705
1,2021,2021011,10.0,10,Aston Martin,97.614,98.1,0.056,0.541,0.056,0.541,97.607,0.485,10.0,0.485,10,0.299,0.29850000000000004,0.299,0.29850000000000004
1,2021,2021011,11.0,11,Aston Martin,97.536,98.184,-0.046,0.602,-0.046,0.602,97.604,0.648,10.0,0.648,10,0.278,0.27799999999999997,0.278,0.27799999999999997
1,2021,2021011,12.0,12,Aston Martin,,98.169,,0.355,,0.355,97.954,-,-,-,,-,0.41566666666666663,-,0.41566666666666663
1,2021,2021011,13.0,13,Aston Martin,,98.05,,0.432,,0.432,97.618,-,-,-,,-,0.5533333333333332,-,0.5533333333333332
1,2021,2021011,14.0,14,Aston Martin,97.477,98.011,0.424,0.958,0.424,0.958,97.103,0.534,10.0,0.534,10,0.691,0.691,0.691,0.691
1,2021,2021011,15.0,15,Aston Martin,96.841,98.024,0.238,1.421,0.238,1.421,96.603,1.183,10.0,1.183,10,0.830,0.8295,0.830,0.8295
1,2021,2021011,16.0,16,Aston Martin,97.065,99.302,0.235,2.472,0.235,1.549,97.038,2.237,10.0,1.314,10,1.353,1.3535,0.892,0.8919999999999999
1,2021,2021011,17.0,17,Aston Martin,96.333,98.734,-0.609,1.792,-0.609,1.792,97.008,2.401,10.0,2.401,10,0.592,0.5915,0.592,0.5915
1,2021,2021011,18.0,18,Aston Martin,96.951,98.717,-0.029,1.737,-0.029,1.737,97.033,1.766,10.0,1.766,10,0.854,0.8540000000000001,0.854,0.8540000000000001
1,2021,2021011,19.0,19,Aston Martin,98.008,99.071,1.393,2.456,0.086,2.456,96.692,1.063,10.0,2.370,10,1.925,1.9245,1.271,1.271
1,2021,2021011,20.0,20,Aston Martin,96.451,99.584,-0.527,2.606,-0.527,2.606,97.234,3.133,10.0,3.133,10,1.039,1.0394999999999999,1.039,1.0394999999999999
1,2021,2021011,21.0,21,Aston Martin,97.206,99.996,0.207,2.997,-0.295,2.997,97.165,2.790,10.0,3.292,10,1.602,1.6019999999999999,1.351,1.351
1,2021,2021011,22.0,22,Aston Martin,96.957,100.754,0.059,3.856,0.059,3.856,96.907,3.797,10.0,3.797,10,1.958,1.9575,1.958,1.9575
1,2021,2021011,23.0,23,Aston Martin,96.843,98.631,0.162,1.95,0.162,1.95,96.731,1.788,10.0,1.788,10,1.056,1.056,1.056,1.056
1,2021,2021011,24.0,24,Aston Martin,96.697,,0.181,,0.181,,96.567,-,-,-,,-,0.6056666666666668,-,0.6056666666666668
1,2021,2021011,25.0,25,Aston Martin,96.879,,0.352,,0.352,,96.64,-,-,-,,-,0.15533333333333343,-,0.15533333333333343
1,2021,2021011,26.0,26,Aston Martin,96.914,95.566,0.379,-0.969,0.379,-0.969,96.702,-1.348,15.0,-1.348,15,-0.295,-0.295,-0.295,-0.295
1,2021,2021011,27.0,27,Aston Martin,97.7,96.045,1.063,-0.592,1.063,-0.592,96.707,-1.655,15.0,-1.655,15,0.235,0.2355,0.235,0.2355
1,2021,2021011,28.0,28,Aston Martin,,96.341,,-0.316,,-0.316,96.657,-,-,-,,-,0.015166666666666634,-,0.015166666666666634
1,2021,2021011,29.0,29,Aston Martin,,96.434,,-0.298,,-0.298,96.862,-,-,-,,-,-0.20516666666666672,-,-0.20516666666666672
1,2021,2021011,30.0,30,Aston Martin,96.023,96.26,-0.544,-0.307,-0.544,-0.307,96.628,0.237,10.0,0.237,10,-0.425,-0.4255,-0.425,-0.4255
1,2021,2021011,31.0,31,Aston Martin,94.865,96.185,-1.676,-0.356,-1.676,-0.356,96.589,1.320,10.0,1.320,10,-1.016,-1.016,-1.016,-1.016
1,2021,2021011,32.0,32,Aston Martin,95.279,96.335,-0.888,0.168,-0.888,0.168,96.205,1.056,10.0,1.056,10,-0.360,-0.36,-0.360,-0.36
1,2021,2021011,33.0,33,Aston Martin,95.429,96.492,-0.425,0.638,-0.425,0.638,96.12,1.063,10.0,1.063,10,0.107,0.10650000000000001,0.107,0.10650000000000001
1,2021,2021011,34.0,34,Aston Martin,95.328,96.041,-0.548,0.165,-0.548,0.165,95.918,0.713,10.0,0.713,10,-0.192,-0.1915,-0.192,-0.1915
1,2021,2021011,35.0,35,Aston Martin,95.549,96.249,-0.384,0.316,-0.384,0.316,96.082,0.700,10.0,0.700,10,-0.034,-0.034,-0.034,-0.034
1,2021,2021011,36.0,36,Aston Martin,95.455,97.852,-0.32,2.077,-0.32,0.716,95.9,2.397,10.0,1.036,10,0.878,0.8785,0.198,0.19799999999999998
