SprintIndex,SeasonID,RaceID,LapNumber,LapNumberFlow,Team,14_Laptime,18_Laptime,14_PaceDiff,18_PaceDiff,14_PaceDiffClear,18_PaceDiffClear,PaceMarker,PaceDiffTeammateDelta,PaceDiffTeammateBetter,PaceDiffClearTeammateDelta,PaceDiffClearTeammateBetter,PaceDiffTeammateMean,PaceDiffTeammateMeanInt,PaceDiffClearTeammateMean,PaceDiffClearTeammateMeanInt
2,2021,2021011,1.0,1,Williams,,,,,,,,-,-,-,,-,,-,
2,2021,2021011,2.0,2,Williams,,,,,,,,-,-,-,,-,,-,
2,2021,2021011,3.0,3,Williams,,,,,,,,-,-,-,,-,,-,
2,2021,2021011,4.0,4,Williams,,,,,,,,-,-,-,,-,,-,
2,2021,2021011,5.0,5,Williams,,,,,,,,-,-,-,,-,,-,
2,2021,2021011,6.0,6,Williams,100.223,99.237,2.516,1.53,2.516,1.53,97.707,-0.986,18.0,-0.986,18,2.023,2.023,2.023,2.023
2,2021,2021011,7.0,7,Williams,99.318,98.39,1.831,0.903,1.831,0.903,97.491,-0.928,18.0,-0.928,18,1.367,1.367,1.367,1.367
2,2021,2021011,8.0,8,Williams,98.317,98.518,0.675,0.876,0.675,0.876,97.696,0.201,14.0,0.201,14,0.776,0.7755000000000001,0.776,0.7755000000000001
2,2021,2021011,9.0,9,Williams,98.415,98.784,0.708,1.077,0.708,1.077,97.91,0.369,14.0,0.369,14,0.892,0.8925,0.892,0.8925
2,2021,2021011,10.0,10,Williams,98.386,98.027,0.828,0.469,0.828,0.469,97.607,-0.359,18.0,-0.359,18,0.648,0.6485,0.648,0.6485
2,2021,2021011,11.0,11,Williams,98.471,98.28,0.889,0.698,0.889,0.698,97.604,-0.191,18.0,-0.191,18,0.793,0.7935,0.793,0.7935
2,2021,2021011,12.0,12,Williams,98.719,98.781,0.905,0.967,0.905,0.589,97.954,0.062,14.0,-0.316,18,0.936,0.9359999999999999,0.747,0.747
2,2021,2021011,13.0,13,Williams,,98.526,,0.908,,0.908,97.618,-,-,-,,-,0.7078749999999999,-,0.566125
2,2021,2021011,14.0,14,Williams,,,,,,,97.103,-,-,-,,-,0.47974999999999995,-,0.38525
2,2021,2021011,15.0,15,Williams,96.811,,0.208,,0.208,,96.603,-,-,-,,-,0.251625,-,0.20437499999999997
2,2021,2021011,16.0,16,Williams,97.105,96.602,0.275,-0.228,0.275,-0.228,97.038,-0.503,18.0,-0.503,18,0.024,0.023500000000000007,0.024,0.023500000000000007
2,2021,2021011,17.0,17,Williams,96.771,97.665,-0.171,0.723,-0.171,0.113,97.008,0.894,14.0,0.284,14,0.276,0.27599999999999997,-0.029,-0.029000000000000005
2,2021,2021011,18.0,18,Williams,97.199,97.508,0.219,0.528,0.219,0.528,97.033,0.309,14.0,0.309,14,0.373,0.3735,0.373,0.3735
2,2021,2021011,19.0,19,Williams,97.319,97.644,0.704,1.029,0.704,1.029,96.692,0.325,14.0,0.325,14,0.866,0.8664999999999999,0.866,0.8664999999999999
2,2021,2021011,20.0,20,Williams,97.643,97.447,0.665,0.469,0.665,0.469,97.234,-0.196,18.0,-0.196,18,0.567,0.567,0.567,0.567
2,2021,2021011,21.0,21,Williams,97.711,97.556,0.712,0.557,0.712,0.557,97.165,-0.155,18.0,-0.155,18,0.635,0.6345000000000001,0.635,0.6345000000000001
2,2021,2021011,22.0,22,Williams,97.683,97.618,0.785,0.72,0.785,0.72,96.907,-0.065,18.0,-0.065,18,0.752,0.7525,0.752,0.7525
2,2021,2021011,23.0,23,Williams,97.412,97.32,0.731,0.639,0.731,0.639,96.731,-0.092,18.0,-0.092,18,0.685,0.685,0.685,0.685
2,2021,2021011,24.0,24,Williams,97.197,98.097,0.681,1.581,0.681,0.991,96.567,0.900,14.0,0.310,14,1.131,1.131,0.836,0.8360000000000001
