SprintIndex,SeasonID,RaceID,LapNumber,LapNumberFlow,Team,2_Laptime,5_Laptime,2_PaceDiff,5_PaceDiff,2_PaceDiffClear,5_PaceDiffClear,PaceMarker,PaceDiffTeammateDelta,PaceDiffTeammateBetter,PaceDiffClearTeammateDelta,PaceDiffClearTeammateBetter,PaceDiffTeammateMean,PaceDiffTeammateMeanInt,PaceDiffClearTeammateMean,PaceDiffClearTeammateMeanInt
1,2021,2021011,1.0,1,Red Bull Racing,,,,,,,,-,-,-,,-,,-,
1,2021,2021011,2.0,2,Red Bull Racing,,,,,,,,-,-,-,,-,,-,
1,2021,2021011,3.0,3,Red Bull Racing,,,,,,,,-,-,-,,-,,-,
1,2021,2021011,4.0,4,Red Bull Racing,,,,,,,,-,-,-,,-,,-,
1,2021,2021011,5.0,5,Red Bull Racing,,,,,,,,-,-,-,,-,,-,
1,2021,2021011,6.0,6,Red Bull Racing,95.982,97.48,-1.725,-0.227,-1.725,-0.227,97.707,1.498,2.0,1.498,2,-0.976,-0.9760000000000001,-0.976,-0.9760000000000001
1,2021,2021011,7.0,7,Red Bull Racing,95.902,97.891,-1.585,0.404,-1.585,0.404,97.491,1.989,2.0,1.989,2,-0.591,-0.5905,-0.591,-0.5905
1,2021,2021011,8.0,8,Red Bull Racing,96.032,97.134,-1.61,-0.508,-1.61,-0.508,97.696,1.102,2.0,1.102,2,-1.059,-1.0590000000000002,-1.059,-1.0590000000000002
1,2021,2021011,9.0,9,Red Bull Racing,96.012,97.381,-1.695,-0.326,-1.695,-0.326,97.91,1.369,2.0,1.369,2,-1.010,-1.0105,-1.010,-1.0105
1,2021,2021011,10.0,10,Red Bull Racing,96.175,96.788,-1.383,-0.77,-1.383,-0.77,97.607,0.613,2.0,0.613,2,-1.077,-1.0765,-1.077,-1.0765
1,2021,2021011,11.0,11,Red Bull Racing,96.179,97.837,-1.403,0.255,-1.403,0.255,97.604,1.658,2.0,1.658,2,-0.574,-0.5740000000000001,-0.574,-0.5740000000000001
1,2021,2021011,12.0,12,Red Bull Racing,96.592,97.988,-1.222,0.174,-1.579,0.174,97.954,1.396,2.0,1.753,2,-0.524,-0.524,-0.703,-0.7025
1,2021,2021011,13.0,13,Red Bull Racing,96.291,96.949,-1.327,-0.669,-1.327,-0.669,97.618,0.658,2.0,0.658,2,-0.998,-0.998,-0.998,-0.998
1,2021,2021011,14.0,14,Red Bull Racing,96.88,96.87,-0.173,-0.183,-0.173,-0.183,97.103,-0.010,5.0,-0.010,5,-0.178,-0.178,-0.178,-0.178
1,2021,2021011,15.0,15,Red Bull Racing,96.924,96.853,0.321,0.25,0.321,0.25,96.603,-0.071,5.0,-0.071,5,0.285,0.2855,0.285,0.2855
