SprintIndex,SeasonID,RaceID,LapNumber,LapNumberFlow,Team,9_Laptime,17_Laptime,9_PaceDiff,17_PaceDiff,9_PaceDiffClear,17_PaceDiffClear,PaceMarker,PaceDiffTeammateDelta,PaceDiffTeammateBetter,PaceDiffClearTeammateDelta,PaceDiffClearTeammateBetter,PaceDiffTeammateMean,PaceDiffTeammateMeanInt,PaceDiffClearTeammateMean,PaceDiffClearTeammateMeanInt
0,2021,2021100,1.0,1,Alpha Tauri,,,,,,,,-,-,-,,-,,-,
0,2021,2021100,2.0,2,Alpha Tauri,,,,,,,,-,-,-,,-,,-,
0,2021,2021100,3.0,3,Alpha Tauri,93.715,93.35,1.052,0.687,1.052,0.687,92.663,-0.365,17.0,-0.365,17,0.870,0.8695,0.870,0.8695
0,2021,2021100,4.0,4,Alpha Tauri,93.237,92.802,0.738,0.303,0.738,0.303,92.536,-0.435,17.0,-0.435,17,0.520,0.5205,0.520,0.5205
0,2021,2021100,5.0,5,Alpha Tauri,92.792,92.953,0.257,0.418,0.257,0.418,93.492,0.161,9.0,0.161,9,0.338,0.3375,0.338,0.3375
0,2021,2021100,6.0,6,Alpha Tauri,92.935,93.144,0.394,0.603,0.394,0.603,92.571,0.209,9.0,0.209,9,0.498,0.4985,0.498,0.4985
0,2021,2021100,7.0,7,Alpha Tauri,93.13,93.219,0.606,0.695,0.606,0.695,92.542,0.089,9.0,0.089,9,0.650,0.6505,0.650,0.6505
0,2021,2021100,8.0,8,Alpha Tauri,92.584,92.807,0.102,0.325,0.102,0.325,92.482,0.223,9.0,0.223,9,0.213,0.2135,0.213,0.2135
0,2021,2021100,9.0,9,Alpha Tauri,93.825,92.641,1.359,0.175,0.39,0.175,92.665,-1.184,17.0,-0.215,17,0.767,0.767,0.282,0.2825
0,2021,2021100,10.0,10,Alpha Tauri,93.127,92.601,0.744,0.218,0.744,0.218,92.389,-0.526,17.0,-0.526,17,0.481,0.481,0.481,0.481
0,2021,2021100,11.0,11,Alpha Tauri,92.74,92.521,0.527,0.308,0.527,0.308,92.268,-0.219,17.0,-0.219,17,0.417,0.4175,0.417,0.4175
0,2021,2021100,12.0,12,Alpha Tauri,92.467,93.066,0.321,0.92,0.321,0.92,92.233,0.599,9.0,0.599,9,0.621,0.6205,0.621,0.6205
0,2021,2021100,13.0,13,Alpha Tauri,92.752,93.639,0.645,1.532,0.645,0.745,92.147,0.887,9.0,0.100,9,1.089,1.0885,0.695,0.6950000000000001
0,2021,2021100,14.0,14,Alpha Tauri,92.27,92.638,0.237,0.605,0.237,0.605,92.061,0.368,9.0,0.368,9,0.421,0.421,0.421,0.421
0,2021,2021100,15.0,15,Alpha Tauri,92.491,92.504,0.475,0.488,0.475,0.488,92.067,0.013,9.0,0.013,9,0.481,0.4815,0.481,0.4815
