SprintIndex,SeasonID,RaceID,LapNumber,LapNumberFlow,Team,14_Laptime,18_Laptime,14_PaceDiff,18_PaceDiff,14_PaceDiffClear,18_PaceDiffClear,PaceMarker,PaceDiffTeammateDelta,PaceDiffTeammateBetter,PaceDiffClearTeammateDelta,PaceDiffClearTeammateBetter,PaceDiffTeammateMean,PaceDiffTeammateMeanInt,PaceDiffClearTeammateMean,PaceDiffClearTeammateMeanInt
0,2021,2021100,1.0,1,Williams,,,,,,,,-,-,-,,-,,-,
0,2021,2021100,2.0,2,Williams,,,,,,,,-,-,-,,-,,-,
0,2021,2021100,3.0,3,Williams,92.88,93.66,0.217,0.997,0.217,0.997,92.663,0.780,14.0,0.780,14,0.607,0.607,0.607,0.607
0,2021,2021100,4.0,4,Williams,92.655,93.318,0.156,0.819,0.156,0.819,92.536,0.663,14.0,0.663,14,0.487,0.4875,0.487,0.4875
0,2021,2021100,5.0,5,Williams,93.102,94.737,0.567,2.202,0.227,0.687,93.492,1.635,14.0,0.460,14,1.385,1.3845,0.457,0.457
0,2021,2021100,6.0,6,Williams,92.87,93.126,0.329,0.585,0.329,0.585,92.571,0.256,14.0,0.256,14,0.457,0.45699999999999996,0.457,0.45699999999999996
0,2021,2021100,7.0,7,Williams,92.949,92.86,0.425,0.336,0.425,0.336,92.542,-0.089,18.0,-0.089,18,0.381,0.3805,0.381,0.3805
0,2021,2021100,8.0,8,Williams,92.912,92.829,0.43,0.347,0.43,0.347,92.482,-0.083,18.0,-0.083,18,0.388,0.38849999999999996,0.388,0.38849999999999996
0,2021,2021100,9.0,9,Williams,92.669,93.212,0.203,0.746,0.203,0.746,92.665,0.543,14.0,0.543,14,0.475,0.47450000000000003,0.475,0.47450000000000003
0,2021,2021100,10.0,10,Williams,92.639,93.319,0.256,0.936,0.256,0.936,92.389,0.680,14.0,0.680,14,0.596,0.5960000000000001,0.596,0.5960000000000001
0,2021,2021100,11.0,11,Williams,92.991,92.88,0.778,0.667,0.778,0.667,92.268,-0.111,18.0,-0.111,18,0.723,0.7225,0.723,0.7225
0,2021,2021100,12.0,12,Williams,93.026,92.84,0.88,0.694,0.88,0.694,92.233,-0.186,18.0,-0.186,18,0.787,0.7869999999999999,0.787,0.7869999999999999
0,2021,2021100,13.0,13,Williams,92.82,92.431,0.713,0.324,0.713,0.324,92.147,-0.389,18.0,-0.389,18,0.518,0.5185,0.518,0.5185
0,2021,2021100,14.0,14,Williams,92.408,93.016,0.375,0.983,0.375,0.422,92.061,0.608,14.0,0.047,14,0.679,0.679,0.398,0.39849999999999997
0,2021,2021100,15.0,15,Williams,92.507,92.479,0.491,0.463,0.491,0.463,92.067,-0.028,18.0,-0.028,18,0.477,0.477,0.477,0.477
0,2021,2021100,16.0,16,Williams,92.501,92.256,0.613,0.368,0.613,0.368,91.921,-0.245,18.0,-0.245,18,0.490,0.4905,0.490,0.4905
0,2021,2021100,17.0,17,Williams,92.208,92.143,0.413,0.348,0.413,0.348,91.795,-0.065,18.0,-0.065,18,0.380,0.38049999999999995,0.380,0.38049999999999995
0,2021,2021140,1.0,18,Williams,,,,,,,,-,-,-,,-,,-,
0,2021,2021140,2.0,19,Williams,,,,,,,,-,-,-,,-,,-,
0,2021,2021140,3.0,20,Williams,,,,,,,,-,-,-,,-,,-,
0,2021,2021140,4.0,21,Williams,,,,,,,,-,-,-,,-,,-,
0,2021,2021140,5.0,22,Williams,87.382,86.982,1.212,0.812,1.212,0.812,86.17,-0.400,18.0,-0.400,18,1.012,1.012,1.012,1.012
0,2021,2021140,6.0,23,Williams,86.582,86.418,0.914,0.75,0.914,0.75,85.756,-0.164,18.0,-0.164,18,0.832,0.8320000000000001,0.832,0.8320000000000001
0,2021,2021140,7.0,24,Williams,86.008,85.779,0.567,0.338,0.567,0.338,85.462,-0.229,18.0,-0.229,18,0.453,0.4525,0.453,0.4525
0,2021,2021140,8.0,25,Williams,86.028,85.875,0.644,0.491,0.644,0.491,85.483,-0.153,18.0,-0.153,18,0.568,0.5675,0.568,0.5675
0,2021,2021140,9.0,26,Williams,85.983,85.711,0.504,0.232,0.504,0.232,85.71,-0.272,18.0,-0.272,18,0.368,0.368,0.368,0.368
0,2021,2021140,10.0,27,Williams,86.006,86.215,0.423,0.632,0.423,0.334,85.646,0.209,14.0,-0.089,18,0.527,0.5275,0.379,0.3785
0,2021,2021140,11.0,28,Williams,86.36,86.122,0.799,0.561,0.521,0.561,85.627,-0.238,18.0,0.040,14,0.680,0.68,0.541,0.541
0,2021,2021140,12.0,29,Williams,86.158,86.045,0.633,0.52,0.633,0.52,85.56,-0.113,18.0,-0.113,18,0.577,0.5765,0.577,0.5765
0,2021,2021140,13.0,30,Williams,85.949,86.428,0.374,0.853,0.374,0.601,85.637,0.479,14.0,0.227,14,0.613,0.6134999999999999,0.487,0.4875
0,2021,2021140,14.0,31,Williams,85.97,86.308,0.31,0.648,0.31,0.648,85.674,0.338,14.0,0.338,14,0.479,0.479,0.479,0.479
0,2021,2021140,15.0,32,Williams,85.835,86.077,0.251,0.493,0.251,0.493,85.584,0.242,14.0,0.242,14,0.372,0.372,0.372,0.372
0,2021,2021140,16.0,33,Williams,86.082,86.134,0.509,0.561,0.509,0.561,85.624,0.052,14.0,0.052,14,0.535,0.535,0.535,0.535
0,2021,2021140,17.0,34,Williams,86.144,86.651,0.51,1.017,0.51,0.679,85.665,0.507,14.0,0.169,14,0.763,0.7635,0.595,0.5945
0,2021,2021140,18.0,35,Williams,86.294,86.493,0.491,0.69,0.491,0.69,85.803,0.199,14.0,0.199,14,0.591,0.5905,0.591,0.5905
0,2021,2021190,1.0,36,Williams,,,,,,,,-,-,-,,-,,-,
0,2021,2021190,2.0,37,Williams,,,,,,,,-,-,-,,-,,-,
0,2021,2021190,3.0,38,Williams,74.932,75.158,0.862,1.088,0.862,1.088,74.07,0.226,14.0,0.226,14,0.975,0.9750000000000001,0.975,0.9750000000000001
0,2021,2021190,4.0,39,Williams,74.417,74.4,0.631,0.614,0.631,0.614,73.953,-0.017,18.0,-0.017,18,0.623,0.6225,0.623,0.6225
0,2021,2021190,5.0,40,Williams,74.875,74.414,1.16,0.699,0.771,0.699,73.834,-0.461,18.0,-0.072,18,0.929,0.9295,0.735,0.735
0,2021,2021190,6.0,41,Williams,74.556,74.478,0.795,0.717,0.795,0.717,73.956,-0.078,18.0,-0.078,18,0.756,0.756,0.756,0.756
0,2021,2021190,7.0,42,Williams,74.17,73.934,0.345,0.109,0.345,0.109,73.926,-0.236,18.0,-0.236,18,0.227,0.22699999999999998,0.227,0.22699999999999998
0,2021,2021190,8.0,43,Williams,74.19,74.096,0.534,0.44,0.534,0.44,73.698,-0.094,18.0,-0.094,18,0.487,0.487,0.487,0.487
0,2021,2021190,9.0,44,Williams,74.196,74.19,0.543,0.537,0.543,0.537,73.755,-0.006,18.0,-0.006,18,0.540,0.54,0.540,0.54
