SeasonID,EventIndex,EventNumber,RaceID,SprintIndex,DriverID,TeamID,Number,Laptime,LaptimeClear,PaceDiff,PaceDiffClear,PaceMarker,PLabel,PaceAvg,PaceClearAvg,PaceAvgLabel,PaceClearAvgLabel,PacePelotoneAvg,PaceClearPelotoneAvg,PacePelotoneAvgLabel,PaceClearPelotoneAvgLabel,PaceDiffRankOrder,PaceDiffClearRankOrder,PaceDiffByWorst,PaceDiffClearByWorst,PaceDiffByBest,PaceDiffClearByBest,PaceDiffBetterLapsCount,PaceDiffBetterLapsCountSum,PaceDiffBetterLapsCountPerc,EventID
2021,4,5,2021051,2,16,7,47,79.077,78.775,-2.235,-1.933,76.964,18,-,-,-,-,76.94,76.815,01:16.940,01:16.815,18,19,0.0130000000000003,0.0,3.326,3.045,45.0,69.0,65.2,27
2021,4,5,2021051,2,3,10,77,76.532,76.51,1.072,1.094,77.705,DNF,76.701,76.605,01:16.701,01:16.605,76.94,76.815,01:16.940,01:16.815,2,2,3.3200000000000003,3.027,0.0189999999999999,0.018,18.0,26.0,69.2,27
2021,4,5,2021051,2,6,5,16,-,-,-,-,-,DNS,-,-,-,-,76.94,76.815,01:16.940,01:16.815,20,20,-,-,-,-,-,-,-,27
2021,5,6,2021061,2,17,2,10,106.804,106.753,0.41,0.463,108.028,3,-,-,-,-,108.028,107.963,01:48.028,01:47.963,5,5,2.831,2.477,0.8800000000000001,0.8459999999999999,20.0,34.0,58.8,5
2021,5,6,2021061,2,5,14,11,106.108,106.049,1.127,1.188,108.028,1,-,-,-,-,108.028,107.963,01:48.028,01:47.963,2,2,3.548,3.202,0.163,0.121,10.0,34.0,29.4,5
2021,5,6,2021061,2,19,3,14,108.723,108.622,-0.526,-0.418,108.028,6,-,-,-,-,108.028,107.963,01:48.028,01:47.963,15,14,1.895,1.596,1.816,1.727,-,-,-,5
2021,5,6,2021061,2,6,5,16,106.962,106.919,0.296,0.340,108.028,4,108.367,108.333,01:48.367,01:48.333,108.028,107.963,01:48.028,01:47.963,7,6,2.717,2.354,0.994,0.969,21.0,34.0,61.8,5
2021,5,6,2021061,2,10,4,18,107.393,107.373,0.242,0.262,107.689,DNF,108.075,107.995,01:48.075,01:47.995,108.028,107.963,01:48.028,01:47.963,8,9,2.663,2.276,1.048,1.047,8.0,25.0,32.0,5
2021,5,6,2021061,2,9,2,22,106.898,106.898,0.326,0.326,108.028,7,106.724,106.657,01:46.724,01:46.657,108.028,107.963,01:48.028,01:47.963,6,7,2.747,2.34,0.964,0.983,14.0,34.0,41.2,5
2021,5,6,2021061,2,7,9,3,108.367,108.333,-0.026,0.009,108.028,9,108.493,108.466,01:48.493,01:48.466,108.028,107.963,01:48.028,01:47.963,11,11,2.395,2.023,1.316,1.3,10.0,34.0,29.4,5
2021,5,6,2021061,2,13,3,31,-,-,-,-,109.582,DNF,108.71,108.661,01:48.710,01:48.661,108.028,107.963,01:48.028,01:47.963,20,20,-,-,-,-,-,-,-,5
2021,5,6,2021061,2,2,14,33,105.978,105.958,1.29,1.309,107.368,DNF,-,-,-,-,108.028,107.963,01:48.028,01:47.963,1,1,3.711,3.3229999999999995,0.0,0.0,24.0,34.0,70.6,5
2021,5,6,2021061,2,4,9,4,108.075,107.995,0.229,0.313,108.028,5,109.963,109.58,01:49.963,01:49.580,108.028,107.963,01:48.028,01:47.963,9,8,2.65,2.327,1.061,0.996,24.0,34.0,70.6,5
2021,5,6,2021061,2,1,10,44,106.304,106.257,1.077,1.125,108.028,15,106.804,106.753,01:46.804,01:46.753,108.028,107.963,01:48.028,01:47.963,3,3,3.498,3.139,0.213,0.1839999999999999,34.0,36.0,94.4,5
2021,5,6,2021061,2,16,7,47,108.97,108.892,-1.236,-1.150,108.028,13,106.108,106.049,01:46.108,01:46.049,108.028,107.963,01:48.028,01:47.963,18,18,1.1849999999999998,0.8639999999999999,2.526,2.459,26.0,31.0,83.9,5
2021,5,6,2021061,2,15,4,5,106.724,106.657,0.537,0.606,108.028,2,-,-,-,-,108.028,107.963,01:48.028,01:47.963,4,4,2.958,2.62,0.753,0.703,17.0,25.0,68.0,5
2021,5,6,2021061,2,8,5,55,107.139,107.066,0.095,0.170,108.028,8,-,-,-,-,108.028,107.963,01:48.028,01:47.963,10,10,2.516,2.184,1.195,1.139,13.0,34.0,38.2,5
2021,5,6,2021061,2,18,18,6,108.493,108.466,-1.01,-0.981,108.028,16,108.723,108.622,01:48.723,01:48.622,108.028,107.963,01:48.028,01:47.963,17,17,1.4109999999999998,1.033,2.3,2.29,12.0,35.0,34.3,5
2021,5,6,2021061,2,14,18,63,108.093,108.057,-0.782,-0.746,107.368,DNF,-,-,-,-,108.028,107.963,01:48.028,01:47.963,16,16,1.6389999999999998,1.2679999999999998,2.072,2.055,23.0,35.0,65.7,5
2021,5,6,2021061,2,11,1,7,108.71,108.661,-0.524,-0.472,108.028,10,106.962,106.919,01:46.962,01:46.919,108.028,107.963,01:48.028,01:47.963,14,15,1.897,1.5419999999999998,1.814,1.781,18.0,34.0,52.9,5
2021,5,6,2021061,2,3,10,77,107.954,107.954,-0.052,-0.052,108.028,12,-,-,-,-,108.028,107.963,01:48.028,01:47.963,12,12,2.369,1.962,1.342,1.361,2.0,36.0,5.6,5
