SprintIndex,SeasonID,RaceID,EventIndex,EventAbbreviation,LapNumberFlow,LapNumber,EventAbbMiddleMarker,EventTicksMarker,isSprint
0,2021,2021100,9,GBR,1,1.0,0,1,1
0,2021,2021100,9,GBR,2,2.0,0,0,1
0,2021,2021100,9,GBR,3,3.0,0,0,1
0,2021,2021100,9,GBR,4,4.0,0,0,1
0,2021,2021100,9,GBR,5,5.0,0,0,1
0,2021,2021100,9,GBR,6,6.0,0,0,1
0,2021,2021100,9,GBR,7,7.0,0,0,1
0,2021,2021100,9,GBR,8,8.0,0,0,1
0,2021,2021100,9,GBR,9,9.0,1,0,1
0,2021,2021100,9,GBR,10,10.0,0,0,1
0,2021,2021100,9,GBR,11,11.0,0,0,1
0,2021,2021100,9,GBR,12,12.0,0,0,1
0,2021,2021100,9,GBR,13,13.0,0,0,1
0,2021,2021100,9,GBR,14,14.0,0,0,1
0,2021,2021100,9,GBR,15,15.0,0,0,1
0,2021,2021100,9,GBR,16,16.0,0,0,1
0,2021,2021100,9,GBR,17,17.0,0,0,1
0,2021,2021140,14,ITA,18,1.0,0,1,1
0,2021,2021140,14,ITA,19,2.0,0,0,1
0,2021,2021140,14,ITA,20,3.0,0,0,1
0,2021,2021140,14,ITA,21,4.0,0,0,1
0,2021,2021140,14,ITA,22,5.0,0,0,1
0,2021,2021140,14,ITA,23,6.0,0,0,1
0,2021,2021140,14,ITA,24,7.0,0,0,1
0,2021,2021140,14,ITA,25,8.0,0,0,1
0,2021,2021140,14,ITA,26,9.0,1,0,1
0,2021,2021140,14,ITA,27,10.0,0,0,1
0,2021,2021140,14,ITA,28,11.0,0,0,1
0,2021,2021140,14,ITA,29,12.0,0,0,1
0,2021,2021140,14,ITA,30,13.0,0,0,1
0,2021,2021140,14,ITA,31,14.0,0,0,1
0,2021,2021140,14,ITA,32,15.0,0,0,1
0,2021,2021140,14,ITA,33,16.0,0,0,1
0,2021,2021140,14,ITA,34,17.0,0,0,1
0,2021,2021140,14,ITA,35,18.0,0,0,1
0,2021,2021190,20,BRA,36,1.0,0,1,1
0,2021,2021190,20,BRA,37,2.0,0,0,1
0,2021,2021190,20,BRA,38,3.0,0,0,1
0,2021,2021190,20,BRA,39,4.0,0,0,1
0,2021,2021190,20,BRA,40,5.0,0,0,1
0,2021,2021190,20,BRA,41,6.0,0,0,1
0,2021,2021190,20,BRA,42,7.0,0,0,1
0,2021,2021190,20,BRA,43,8.0,0,0,1
0,2021,2021190,20,BRA,44,9.0,0,0,1
0,2021,2021190,20,BRA,45,10.0,0,0,1
0,2021,2021190,20,BRA,46,11.0,0,0,1
0,2021,2021190,20,BRA,47,12.0,1,0,1
0,2021,2021190,20,BRA,48,13.0,0,0,1
0,2021,2021190,20,BRA,49,14.0,0,0,1
0,2021,2021190,20,BRA,50,15.0,0,0,1
0,2021,2021190,20,BRA,51,16.0,0,0,1
0,2021,2021190,20,BRA,52,17.0,0,0,1
0,2021,2021190,20,BRA,53,18.0,0,0,1
0,2021,2021190,20,BRA,54,19.0,0,0,1
0,2021,2021190,20,BRA,55,20.0,0,0,1
0,2021,2021190,20,BRA,56,21.0,0,0,1
0,2021,2021190,20,BRA,57,22.0,0,0,1
0,2021,2021190,20,BRA,58,23.0,0,0,1
0,2021,2021190,20,BRA,59,24.0,0,0,1
