SeasonID,RaceID,SprintIndex,DriverID,Team,Number,Color,FullName,Abbreviation,Laptime,LaptimeClear,PaceDiff,PaceDiffClear,PaceMarker,ClassifiedPositionLabel,PaceAvg,PaceClearAvg,PaceAvgLabel,PaceClearAvgLabel,PacePelotoneAvg,PaceClearPelotoneAvg,PacePelotoneAvgLabel,PaceClearPelotoneAvgLabel,PaceDiffRankOrder,PaceDiffClearRankOrder,PaceDiffByWorst,PaceDiffClearByWorst,PaceDiffByBest,PaceDiffClearByBest,PaceDiffBetterLapsCount,PaceDiffBetterLapsCountSum,PaceDiffBetterLapsCountPerc
2021,2021011,2,17,Alpha Tauri,10,#2B4562,Pierre Gasly,GAS,96.41278571428572,96.31645238095238,0.0308333333333333,0.127,96.53782978723405,DNF,96.41278571428572,96.31645238095238,01:36.412,01:36.316,96.48984313725492,96.37086274509804,01:36.489,01:36.370,9,9,2.014150406504065,1.990630081300813,1.2222304964539008,1.2048758865248228,28.0,38.0,73.7
2021,2021011,2,9,Alpha Tauri,22,#2B4562,Yuki Tsunoda,TSU,96.43927659574469,96.3413829787234,-0.061595744680851,0.036,96.48984313725492,9,96.43927659574469,96.3413829787234,01:36.439,01:36.341,96.48984313725492,96.37086274509804,01:36.489,01:36.370,10,10,1.9217213284898809,1.8997400103788276,1.3146595744680851,1.2957659574468086,10.0,38.0,26.3
2021,2021021,2,17,Alpha Tauri,10,#2B4562,Pierre Gasly,GAS,84.90568085106383,84.77082978723404,-0.5356444444444445,-0.395,85.0717037037037,7,84.90568085106383,84.77082978723404,01:24.905,01:24.770,85.0717037037037,84.93196296296297,01:25.071,01:24.931,10,9,2.833111111111111,2.3553777777777776,2.5538993464052284,2.462505882352941,21.0,44.0,47.7
2021,2021021,2,9,Alpha Tauri,22,#2B4562,Yuki Tsunoda,TSU,85.39596,85.38682,-0.73556,-0.726,85.0717037037037,12,85.39596,85.38682,01:25.395,01:25.386,85.0717037037037,84.93196296296297,01:25.071,01:24.931,14,16,2.6331955555555555,2.023757777777777,2.753814901960784,2.794125882352941,23.0,44.0,52.3
2021,2021031,2,17,Alpha Tauri,10,#2B4562,Pierre Gasly,GAS,83.18833333333333,83.0890350877193,0.006438596491228,0.106,83.3161186440678,10,83.18833333333333,83.0890350877193,01:23.188,01:23.089,83.3161186440678,83.20744067796609,01:23.316,01:23.207,10,10,2.0523442568685866,1.888832505792784,1.202157894736842,1.198543859649123,43.0,54.0,79.6
2021,2021031,2,9,Alpha Tauri,22,#2B4562,Yuki Tsunoda,TSU,83.68039285714285,83.44691071428572,-0.4786964285714286,-0.245,83.33815517241379,15,83.68039285714285,83.44691071428572,01:23.680,01:23.446,83.3161186440678,83.20744067796609,01:23.316,01:23.207,15,15,1.56720923180593,1.537898921832884,1.6872929197994988,1.5494774436090226,11.0,54.0,20.4
2021,2021041,2,17,Alpha Tauri,10,#2B4562,Pierre Gasly,GAS,84.06518181818181,83.89383636363637,-0.1802727272727272,-0.009,84.04081355932205,10,84.06518181818181,83.89383636363637,01:24.065,01:23.893,84.00590000000001,83.86938333333335,01:24.005,01:23.869,9,9,1.7936531986531985,1.6306835016835015,1.9203798701298704,1.8238912337662336,2.0,4.0,50.0
2021,2021041,2,9,Alpha Tauri,22,#2B4562,Yuki Tsunoda,TSU,85.7305,85.7305,-0.5635,-0.564,85.137,DNF,85.7305,85.7305,01:25.730,01:25.730,84.00590000000001,83.86938333333335,01:24.005,01:23.869,12,12,1.4104259259259255,1.0760925925925924,2.303607142857143,2.378482142857143,2.0,4.0,50.0
2021,2021051,2,17,Alpha Tauri,10,#2B4562,Pierre Gasly,GAS,76.34812162162163,76.27074324324325,0.4315945945945946,0.509,76.93996052631579,6,76.34812162162163,76.27074324324325,01:16.348,01:16.270,76.9399605263158,76.8151052631579,01:16.939,01:16.815,8,7,2.6794255805100877,2.441944803958888,0.6597567567567569,0.6034459459459459,60.0,71.0,84.5
2021,2021051,2,9,Alpha Tauri,22,#2B4562,Yuki Tsunoda,TSU,77.51572602739726,77.3656301369863,-0.6796575342465754,-0.530,76.94530666666667,16,77.51572602739726,77.3656301369863,01:17.515,01:17.365,76.9399605263158,76.8151052631579,01:16.939,01:16.815,17,16,1.5681734516689174,1.4034101871502989,1.771008885597927,1.6419805627545352,11.0,71.0,15.5
