DriverID,FullName,LastName,SeasonID,SprintIndex,Number,Color,Team,DriverIDT,CountryCode,CountryCodeRus,ConsistencyNormalizedAvg,OvertakesNormalizedAvg,QualiTeammateDiscreteAvg,ConsistencyTeammateDiscreteAvg,PaceTeammateDiscreteAvg,StartTeammateDiscreteAvg,OvertakesTeammateDiscreteAvg,MistakesTeammateDiscreteAvg,QualiTeammateNormalizedAvg,ConsistencyTeammateNormalizedAvg,PaceTeammateNormalizedAvg,StartTeammateNormalizedAvg,OvertakesTeammateNormalizedAvg,MistakesTeammateNormalizedAvg,PaceNormalizedAvg,StartNormalizedAvg,LevelNormalizedAvg,Label,RacesParticipated,Teammate,TeammateAbb
5,Sergio Perez,Perez,2021,0,11,#1E5BC6,Red Bull Racing,5_Red_Bull_Racing,MEX,Мексика,2.71,4.25,-,0.00,0.00,3.333333333333333,3.333333333333333,0.00,-,2.17,3.12,4.299966599356741,3.9445175759348645,1.9827024613004796,4.91,3.86,3.16,2021,3.0,Max Verstappen,VER
5,Sergio Perez,Perez,2021,1,11,#1E5BC6,Red Bull Racing,5_Red_Bull_Racing,MEX,Мексика,7.44,6.67,0.91,1.67,0.56,3.888888888888889,5.0,2.27,4.35,4.35,4.60,5.033807405526436,5.207347238333167,4.540889012692674,8.28,6.51,7.15,2021,22.0,Max Verstappen,VER
5,Sergio Perez,Perez,2021,2,11,#1E5BC6,Red Bull Racing,5_Red_Bull_Racing,MEX,Мексика,6.80,6.34,0.91,1.43,0.48,3.8095238095238093,4.761904761904762,2.00,4.35,4.03,4.38,4.928973004645051,5.01792278897342,4.207212505989345,7.82,6.16,6.61,2021,25.0,Max Verstappen,VER
5,Sergio Perez,Perez,2022,0,11,#1E5BC6,Red Bull Racing,5_Red_Bull_Racing,MEX,Мексика,8.17,8.73,0.91,3.33,3.33,6.666666666666666,10.0,3.33,4.35,5.29,4.90,6.117000113156444,5.757045965127871,5.18903754431231,9.10,8.50,8.32,2022,3.0,Max Verstappen,VER
5,Sergio Perez,Perez,2022,1,11,#1E5BC6,Red Bull Racing,5_Red_Bull_Racing,MEX,Мексика,7.69,6.03,1.82,3.00,2.50,4.0,4.0,3.64,4.64,4.71,4.85,5.045719049213451,4.624837584137595,5.010396009613571,8.76,6.27,7.14,2022,22.0,Max Verstappen,VER
5,Sergio Perez,Perez,2022,2,11,#1E5BC6,Red Bull Racing,5_Red_Bull_Racing,MEX,Мексика,7.76,6.38,1.82,3.04,2.61,4.3478260869565215,4.782608695652174,3.60,4.64,4.78,4.85,5.1854513619016664,4.7725169381798045,5.032726201450913,8.80,6.53,7.29,2022,25.0,Max Verstappen,VER
5,Sergio Perez,Perez,2023,0,11,#3671C6,Red Bull Racing,5_Red_Bull_Racing,MEX,Мексика,7.02,6.74,1.67,1.67,1.67,1.6666666666666665,6.666666666666666,8.33,4.55,4.11,3.62,5.114640678470465,4.478600715186265,6.178270449202765,6.19,3.98,6.76,2023,6.0,Max Verstappen,VER
5,Sergio Perez,Perez,2023,1,11,#3671C6,Red Bull Racing,5_Red_Bull_Racing,MEX,Мексика,7.22,8.11,0.91,2.00,0.50,2.0,6.5,1.36,4.07,4.63,4.55,4.991376300177598,5.269705345701176,4.5976599778682905,8.14,5.22,7.07,2023,22.0,Max Verstappen,VER
5,Sergio Perez,Perez,2023,2,11,#3671C6,Red Bull Racing,5_Red_Bull_Racing,MEX,Мексика,7.18,7.79,1.07,1.92,0.77,1.9230769230769231,6.538461538461538,2.86,4.18,4.52,4.34,5.01982192593749,5.087142738659274,4.861095056424036,7.69,4.95,7.01,2023,28.0,Max Verstappen,VER
5,Sergio Perez,Perez,2024,0,11,#3671C6,Red Bull Racing,5_Red_Bull_Racing,MEX,Мексика,7.04,7.90,0.00,5.00,0.00,5.0,5.0,6.67,3.86,4.34,4.04,5.293933055886698,5.388757333910798,6.064227603048612,6.81,5.91,7.00,2024,6.0,Max Verstappen,VER
5,Sergio Perez,Perez,2024,1,11,#3671C6,Red Bull Racing,5_Red_Bull_Racing,MEX,Мексика,6.64,7.38,0.42,1.90,0.48,3.333333333333333,6.666666666666666,3.33,3.81,4.08,4.08,4.479734750730384,5.288964792390363,4.725712755697976,6.71,5.50,6.57,2024,24.0,Max Verstappen,VER
5,Sergio Perez,Perez,2024,2,11,#3671C6,Red Bull Racing,5_Red_Bull_Racing,MEX,Мексика,6.73,7.49,0.33,2.59,0.37,3.7037037037037033,6.296296296296297,4.00,3.82,4.14,4.07,4.660667707431787,5.311140912728237,5.0125373658445405,6.73,5.59,6.66,2024,30.0,Max Verstappen,VER
5,Sergio Perez,Perez,Все сезоны,0,11,#3671C6,Все сезоны,5_Red_Bull_Racing,MEX,Мексика,6.24,6.90,0.83,2.50,1.25,4.166666666666666,6.25,4.58,4.21,3.98,3.92,5.206385111717587,4.892230397539949,4.853559514466042,6.75,5.56,6.31,Все сезоны,30.0,Max Verstappen,VER
5,Sergio Perez,Perez,Все сезоны,1,11,#3671C6,Все сезоны,5_Red_Bull_Racing,MEX,Мексика,7.25,7.05,1.01,2.14,1.01,3.3055555555555554,5.541666666666666,2.65,4.22,4.44,4.52,4.887659376411968,5.097713740140575,4.718664438968128,7.97,5.88,6.98,Все сезоны,30.0,Max Verstappen,VER
5,Sergio Perez,Perez,Все сезоны,2,11,#3671C6,Все сезоны,5_Red_Bull_Racing,MEX,Мексика,7.11,7.00,1.03,2.25,1.06,3.4460326308152394,5.594817823078692,3.11,4.25,4.37,4.41,4.948728499978999,5.047180844635184,4.7783927824272086,7.76,5.81,6.89,Все сезоны,30.0,Max Verstappen,VER
