SprintIndex,SeasonID,RaceID,LapNumber,LapNumberFlow,Team,13_Laptime,17_Laptime,13_PaceDiff,17_PaceDiff,13_PaceDiffClear,17_PaceDiffClear,PaceMarker,PaceDiffTeammateDelta,PaceDiffTeammateBetter,PaceDiffClearTeammateDelta,PaceDiffClearTeammateBetter,PaceDiffTeammateMean,PaceDiffTeammateMeanInt,PaceDiffClearTeammateMean,PaceDiffClearTeammateMeanInt
2,2023,2023011,1.0,1,Alpine,,,,,,,,-,-,-,,-,,-,
2,2023,2023011,2.0,2,Alpine,,,,,,,,-,-,-,,-,,-,
2,2023,2023011,3.0,3,Alpine,99.948,100.643,0.111,0.806,0.111,0.806,99.837,0.695,13.0,0.695,13,0.459,0.4585,0.459,0.4585
2,2023,2023011,4.0,4,Alpine,99.543,100.894,-0.278,1.073,-0.278,0.909,99.945,1.351,13.0,1.187,13,0.397,0.39749999999999996,0.316,0.3155
2,2023,2023011,5.0,5,Alpine,100.281,100.818,0.295,0.832,0.295,0.832,100.1,0.537,13.0,0.537,13,0.564,0.5635,0.564,0.5635
2,2023,2023011,6.0,6,Alpine,100.331,101.11,0.145,0.924,0.145,0.924,100.192,0.779,13.0,0.779,13,0.534,0.5345,0.534,0.5345
2,2023,2023011,7.0,7,Alpine,100.488,101.134,0.214,0.86,0.214,0.86,100.306,0.646,13.0,0.646,13,0.537,0.537,0.537,0.537
2,2023,2023011,8.0,8,Alpine,100.562,101.173,0.187,0.798,0.187,0.798,100.395,0.611,13.0,0.611,13,0.493,0.49250000000000005,0.493,0.49250000000000005
2,2023,2023011,9.0,9,Alpine,100.866,,0.389,,0.233,,100.486,-,-,-,,-,0.12550000000000006,-,0.12550000000000006
2,2023,2023011,10.0,10,Alpine,100.858,,0.235,,0.235,,100.623,-,-,-,,-,-0.24149999999999994,-,-0.24149999999999994
2,2023,2023011,11.0,11,Alpine,101.035,98.762,0.528,-1.745,0.528,-1.745,100.585,-2.273,17.0,-2.273,17,-0.609,-0.6085,-0.609,-0.6085
2,2023,2023011,12.0,12,Alpine,,98.928,,-1.136,,-1.136,100.064,-,-,-,,-,-0.49400000000000005,-,-0.49400000000000005
2,2023,2023011,13.0,13,Alpine,,99.349,,-0.092,,-0.547,99.523,-,-,-,,-,-0.37950000000000006,-,-0.37950000000000006
2,2023,2023011,14.0,14,Alpine,98.649,98.859,-0.37,-0.16,-0.37,-0.16,99.019,0.210,13.0,0.210,13,-0.265,-0.265,-0.265,-0.265
2,2023,2023011,15.0,15,Alpine,,98.985,,0.334,,0.334,98.714,-,-,-,,-,-0.09283333333333335,-,-0.09283333333333335
2,2023,2023011,16.0,16,Alpine,,98.945,,0.366,,0.366,98.613,-,-,-,,-,0.07933333333333331,-,0.07933333333333331
2,2023,2023011,17.0,17,Alpine,98.78,99.011,0.136,0.367,0.136,0.367,98.704,0.231,13.0,0.231,13,0.252,0.2515,0.252,0.2515
2,2023,2023011,18.0,18,Alpine,98.886,99.029,0.152,0.295,0.152,0.295,98.794,0.143,13.0,0.143,13,0.223,0.22349999999999998,0.223,0.22349999999999998
2,2023,2023011,19.0,19,Alpine,98.817,99.066,0.172,0.421,0.172,0.421,98.679,0.249,13.0,0.249,13,0.296,0.2965,0.296,0.2965
2,2023,2023011,20.0,20,Alpine,98.809,99.017,0.168,0.376,0.168,0.376,98.706,0.208,13.0,0.208,13,0.272,0.272,0.272,0.272
2,2023,2023011,21.0,21,Alpine,98.976,99.327,0.272,0.623,0.272,0.623,98.735,0.351,13.0,0.351,13,0.448,0.4475,0.448,0.4475
2,2023,2023011,22.0,22,Alpine,99.028,99.485,0.272,0.729,0.272,0.729,98.826,0.457,13.0,0.457,13,0.500,0.5005,0.500,0.5005
2,2023,2023011,23.0,23,Alpine,100.052,99.263,1.238,0.449,0.391,0.449,98.882,-0.789,17.0,0.058,13,0.844,0.8435,0.420,0.42000000000000004
2,2023,2023011,24.0,24,Alpine,99.382,99.761,0.493,0.872,0.493,0.872,98.928,0.379,13.0,0.379,13,0.682,0.6825,0.682,0.6825
2,2023,2023011,25.0,25,Alpine,99.435,,0.536,,0.536,,99.036,-,-,-,,-,0.6198333333333333,-,0.6198333333333333
2,2023,2023011,26.0,26,Alpine,99.521,,0.759,,0.759,,98.867,-,-,-,,-,0.5571666666666667,-,0.5571666666666667
2,2023,2023011,27.0,27,Alpine,99.594,98.729,0.927,0.062,0.927,0.062,98.741,-0.865,17.0,-0.865,17,0.495,0.49450000000000005,0.495,0.49450000000000005
2,2023,2023011,28.0,28,Alpine,100.026,97.761,1.622,-0.643,1.622,-0.643,98.415,-2.265,17.0,-2.265,17,0.490,0.48950000000000005,0.490,0.48950000000000005
2,2023,2023011,29.0,29,Alpine,101.181,98.012,2.907,-0.262,1.617,-0.514,98.452,-3.169,17.0,-2.131,17,1.323,1.3225,0.551,0.5515
2,2023,2023011,30.0,30,Alpine,99.757,97.76,1.591,-0.406,1.591,-0.406,98.191,-1.997,17.0,-1.997,17,0.593,0.5925,0.593,0.5925
2,2023,2023011,31.0,31,Alpine,99.748,97.968,1.589,-0.191,1.589,-0.191,98.211,-1.780,17.0,-1.780,17,0.699,0.699,0.699,0.699
2,2023,2023011,32.0,32,Alpine,,98.012,,0.218,,0.218,97.803,-,-,-,,-,0.38816666666666666,-,0.38816666666666666
2,2023,2023011,33.0,33,Alpine,,97.974,,0.324,,0.324,97.686,-,-,-,,-,0.07733333333333337,-,0.07733333333333337
2,2023,2023011,34.0,34,Alpine,96.797,98.022,-0.846,0.379,-0.846,0.379,97.702,1.225,13.0,1.225,13,-0.233,-0.23349999999999999,-0.233,-0.23349999999999999
2,2023,2023011,35.0,35,Alpine,96.964,98.088,-0.768,0.356,-0.768,0.356,97.732,1.124,13.0,1.124,13,-0.206,-0.20600000000000002,-0.206,-0.20600000000000002
2,2023,2023011,36.0,36,Alpine,97.364,98.184,-0.319,0.501,-0.532,0.501,97.736,0.820,13.0,1.033,13,0.091,0.091,-0.016,-0.015500000000000014
2,2023,2023011,37.0,37,Alpine,97.338,98.133,-0.299,0.496,-0.299,0.496,97.687,0.795,13.0,0.795,13,0.099,0.0985,0.099,0.0985
2,2023,2023011,38.0,38,Alpine,97.216,98.108,-0.408,0.484,-0.408,0.484,97.683,0.892,13.0,0.892,13,0.038,0.038000000000000006,0.038,0.038000000000000006
2,2023,2023011,39.0,39,Alpine,97.523,98.537,-0.258,0.756,-0.258,0.756,97.781,1.014,13.0,1.014,13,0.249,0.249,0.249,0.249
2,2023,2023011,40.0,40,Alpine,,,,,,,97.269,-,-,-,,-,,-,
2,2023,2023011,41.0,41,Alpine,,,,,,,96.705,-,-,-,,-,,-,
2,2023,2023011,42.0,42,Alpine,,95.068,,-2.087,,-2.087,97.155,-,-,-,,-,,-,
2,2023,2023011,43.0,43,Alpine,,95.942,,-1.238,,-1.75,97.246,-,-,-,,-,,-,
2,2023,2023011,44.0,44,Alpine,,95.792,,-1.454,,-1.454,97.26,-,-,-,,-,,-,
2,2023,2023011,45.0,45,Alpine,,96.186,,-1.141,,-1.411,97.541,-,-,-,,-,,-,
2,2023,2023011,46.0,46,Alpine,,96.041,,-1.427,,-1.427,97.728,-,-,-,,-,,-,
2,2023,2023011,47.0,47,Alpine,,96.12,,-1.333,,-1.333,97.587,-,-,-,,-,,-,
2,2023,2023011,48.0,48,Alpine,,96.368,,-1.086,,-1.086,97.554,-,-,-,,-,,-,
2,2023,2023011,49.0,49,Alpine,,96.803,,-0.824,,-1.168,97.662,-,-,-,,-,,-,
2,2023,2023011,50.0,50,Alpine,,96.551,,-0.852,,-0.852,97.537,-,-,-,,-,,-,
2,2023,2023011,51.0,51,Alpine,,96.635,,-0.963,,-0.963,97.685,-,-,-,,-,,-,
2,2023,2023011,52.0,52,Alpine,,96.891,,-0.759,,-0.759,97.663,-,-,-,,-,,-,
2,2023,2023011,53.0,53,Alpine,,96.979,,-0.704,,-0.704,97.729,-,-,-,,-,,-,
2,2023,2023011,54.0,54,Alpine,,97.222,,-0.566,,-0.566,97.884,-,-,-,,-,,-,
2,2023,2023011,55.0,55,Alpine,,97.559,,-0.314,,-0.314,97.873,-,-,-,,-,,-,
2,2023,2023011,56.0,56,Alpine,,97.845,,0.048,,0.048,97.891,-,-,-,,-,,-,
2,2023,2023011,57.0,57,Alpine,,98.147,,0.39,,0.39,97.757,-,-,-,,-,,-,
2,2023,2023021,1.0,58,Alpine,,,,,,,,-,-,-,,-,,-,
2,2023,2023021,2.0,59,Alpine,,,,,,,,-,-,-,,-,,-,
2,2023,2023021,3.0,60,Alpine,96.066,96.044,-0.107,-0.129,-0.107,-0.129,96.173,-0.022,17.0,-0.022,17,-0.118,-0.118,-0.118,-0.118
2,2023,2023021,4.0,61,Alpine,95.729,96.291,-0.468,0.094,-0.468,0.094,96.378,0.562,13.0,0.562,13,-0.187,-0.187,-0.187,-0.187
2,2023,2023021,5.0,62,Alpine,95.849,95.973,-0.235,-0.111,-0.235,-0.111,96.084,0.124,13.0,0.124,13,-0.173,-0.173,-0.173,-0.173
2,2023,2023021,6.0,63,Alpine,95.794,95.837,-0.202,-0.159,-0.202,-0.159,96.012,0.043,13.0,0.043,13,-0.180,-0.1805,-0.180,-0.1805
2,2023,2023021,7.0,64,Alpine,95.847,97.137,-0.159,1.131,-0.159,0.235,96.104,1.290,13.0,0.394,13,0.486,0.486,0.038,0.03799999999999999
2,2023,2023021,8.0,65,Alpine,96.212,96.645,0.138,0.571,-0.189,0.571,96.181,0.433,13.0,0.760,13,0.354,0.3545,0.191,0.19099999999999998
2,2023,2023021,9.0,66,Alpine,95.924,96.549,0.048,0.673,0.048,0.673,96.051,0.625,13.0,0.625,13,0.361,0.36050000000000004,0.361,0.36050000000000004
2,2023,2023021,10.0,67,Alpine,95.955,96.262,0.126,0.433,0.126,0.433,95.841,0.307,13.0,0.307,13,0.279,0.27949999999999997,0.279,0.27949999999999997
2,2023,2023021,11.0,68,Alpine,95.901,96.022,0.156,0.277,0.156,0.277,95.745,0.121,13.0,0.121,13,0.217,0.21650000000000003,0.217,0.21650000000000003
2,2023,2023021,12.0,69,Alpine,96.266,96.128,0.455,0.317,0.455,0.317,95.85,-0.138,17.0,-0.138,17,0.386,0.386,0.386,0.386
2,2023,2023021,13.0,70,Alpine,97.156,96.17,1.504,0.518,0.77,0.518,95.759,-0.986,17.0,-0.252,17,1.011,1.0110000000000001,0.644,0.644
2,2023,2023021,14.0,71,Alpine,96.579,,1.013,,1.013,,95.684,-,-,-,,-,0.9171111111111112,-,0.5908888888888889
2,2023,2023021,15.0,72,Alpine,96.209,,0.574,,0.574,,95.645,-,-,-,,-,0.8232222222222223,-,0.5377777777777778
2,2023,2023021,16.0,73,Alpine,,95.536,,-0.168,,-0.168,95.704,-,-,-,,-,0.7293333333333334,-,0.4846666666666667
2,2023,2023021,17.0,74,Alpine,,,,,,,94.457,-,-,-,,-,,-,
2,2023,2023021,18.0,75,Alpine,,,,,,,,-,-,-,,-,,-,
2,2023,2023021,19.0,76,Alpine,,,,,,,,-,-,-,,-,,-,
2,2023,2023021,20.0,77,Alpine,,,,,,,,-,-,-,,-,,-,
2,2023,2023021,21.0,78,Alpine,,,,,,,,-,-,-,,-,,-,
2,2023,2023021,22.0,79,Alpine,96.558,96.576,0.157,0.175,0.157,0.175,96.401,0.018,13.0,0.018,13,0.166,0.16599999999999998,0.166,0.16599999999999998
