DriverID,FullName,LastName,SeasonID,SprintIndex,Number,Color,Team,DriverIDT,CountryCode,CountryCodeRus,ConsistencyNormalizedAvg,OvertakesNormalizedAvg,QualiTeammateDiscreteAvg,ConsistencyTeammateDiscreteAvg,PaceTeammateDiscreteAvg,StartTeammateDiscreteAvg,OvertakesTeammateDiscreteAvg,MistakesTeammateDiscreteAvg,QualiTeammateNormalizedAvg,ConsistencyTeammateNormalizedAvg,PaceTeammateNormalizedAvg,StartTeammateNormalizedAvg,OvertakesTeammateNormalizedAvg,MistakesTeammateNormalizedAvg,PaceNormalizedAvg,StartNormalizedAvg,LevelNormalizedAvg,Label,RacesParticipated,Teammate,TeammateAbb
29,Liam Lawson,Lawson,2023,0,40,#5E8FAA,Alpha Tauri,29_Alpha_Tauri,NZL,Новая Зеландия,-,-,10.00,-,-,,,0.00,6.63,-,-,,,,-,-,-,2023,1.0,Yuki Tsunoda,TSU
29,Liam Lawson,Lawson,2023,1,40,#5E8FAA,Alpha Tauri,29_Alpha_Tauri,NZL,Новая Зеландия,6.67,5.79,2.00,3.33,3.33,3.333333333333333,6.666666666666666,6.00,4.08,4.50,4.02,5.472027972027972,4.70586968414665,7.141801183905749,2.85,3.35,5.97,2023,5.0,Yuki Tsunoda,TSU
29,Liam Lawson,Lawson,2023,2,40,#5E8FAA,Alpha Tauri,29_Alpha_Tauri,NZL,Новая Зеландия,6.67,5.79,3.33,3.33,3.33,3.333333333333333,6.666666666666666,5.00,4.51,4.50,4.02,5.472027972027972,4.70586968414665,7.141801183905749,2.85,3.35,5.97,2023,6.0,Yuki Tsunoda,TSU
29,Liam Lawson,Lawson,2024,0,30,#6692FF,RB,29_RB,NZL,Новая Зеландия,7.78,4.96,6.67,6.67,3.33,3.333333333333333,3.333333333333333,6.67,6.10,6.31,5.28,3.7230919765166344,5.284878471597892,5.896382950224562,4.36,4.30,6.73,2024,3.0,Yuki Tsunoda,TSU
29,Liam Lawson,Lawson,2024,1,30,#6692FF,RB,29_RB,NZL,Новая Зеландия,5.34,2.81,0.00,6.00,6.00,6.0,6.0,6.67,4.20,5.68,5.18,5.317489591498937,5.018685175969836,6.931976338186216,3.71,7.17,5.23,2024,6.0,Yuki Tsunoda,TSU
29,Liam Lawson,Lawson,2024,2,30,#6692FF,RB,29_RB,NZL,Новая Зеландия,6.16,3.53,2.22,6.25,5.00,5.0,5.0,6.67,4.84,5.91,5.22,4.719590485880573,5.118507661830356,6.673077991195802,3.92,6.21,5.73,2024,9.0,Yuki Tsunoda,TSU
29,Liam Lawson,Lawson,2025,0,30,#3671C6,Red Bull Racing,29_Red_Bull_Racing,NZL,Новая Зеландия,7.71,10.00,0.00,10.00,0.00,0.0,10.0,10.00,0.95,5.11,3.26,5.0,7.8125,5.246195165622202,4.04,5.50,7.72,2025 - Red Bull Racing,1.0,Max Verstappen,VER
29,Liam Lawson,Lawson,2025,0,30,#6692FF,Racing Bulls,29_Racing_Bulls,NZL,Новая Зеландия,7.85,5.32,0.00,4.00,4.00,6.0,0.0,4.00,3.70,4.91,4.68,6.883631196798456,4.4,7.073833454805686,3.38,7.69,7.40,2025 - Racing Bulls,5.0,Isack Hadjar,HAD
29,Liam Lawson,Lawson,2025,1,30,#3671C6,Red Bull Racing,29_Red_Bull_Racing,NZL,Новая Зеландия,5.28,4.19,0.00,0.00,0.00,5.0,0.0,0.00,1.41,3.97,2.95,5.083895284154122,3.8970061595759917,4.664057403783431,3.98,7.75,5.51,2025 - Red Bull Racing,2.0,Max Verstappen,VER
29,Liam Lawson,Lawson,2025,1,30,#6692FF,Racing Bulls,29_Racing_Bulls,NZL,Новая Зеландия,6.84,4.97,2.73,5.50,4.00,4.0,6.0,5.00,4.22,5.32,4.59,5.012048225022657,5.2944503985672355,5.517936860873316,3.46,5.35,6.27,2025 - Racing Bulls,22.0,Isack Hadjar,HAD
29,Liam Lawson,Lawson,2025,2,30,#3671C6,Red Bull Racing,29_Red_Bull_Racing,NZL,Новая Зеландия,6.09,6.12,0.00,3.33,0.00,3.333333333333333,3.333333333333333,3.33,1.26,4.35,3.06,5.055930189436081,5.2021707730506614,4.955126284702817,4.00,7.00,6.25,2025 - Red Bull Racing,3.0,Max Verstappen,VER
29,Liam Lawson,Lawson,2025,2,30,#6692FF,Racing Bulls,29_Racing_Bulls,NZL,Новая Зеландия,7.05,5.04,2.22,5.20,4.00,4.4,4.8,4.81,4.12,5.24,4.61,5.386364819377817,5.115560318853789,5.777252959862045,3.45,5.80,6.49,2025 - Racing Bulls,27.0,Isack Hadjar,HAD
